id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
155,"他们纪律严明的辩护技巧、球手操作技巧和出色的团队工作使他们显赫,显然这是要击败的球队。",他们因其严格防守、控球技术和出色的团队合作脱颖而出。很显然，这是一支无往不胜的球队。,0.7884934544563293,他们严谨的防守、出色的控球技巧和优秀的团队合作使他们脱颖而出，很明显这支球队是最具挑战性的对手。,0.7879659533500671
156,"阿姆斯特丹市和Anne Frank博物馆的官员说,这棵树感染了真菌,对公众健康造成危害,因为他们认为,这棵树极有可能倒塌。",阿姆斯特丹市政府和安妮·弗兰克博物馆 (Anne Frank Museum) 的官员表示，这棵树感染了一种真菌，并会对公众健康造成威胁，因为据称它随时都有倒下的危险。,0.8669164776802063,阿姆斯特丹市政府和安妮·弗兰克博物馆的官员表示，这棵树感染了真菌，构成了公共健康隐患，因为他们认为这棵树即将倒下。,0.9052357077598572
157,"原定星期二削减,但经紧急法庭裁决后获救。",按照原计划，它将在周二被砍倒，但在法庭紧急裁决后幸免遇难。,0.551957905292511,原定于星期二砍伐，但在紧急法庭裁决后被保住了。,0.6302658915519714
158,"所有洞穴入口都被称为“七姐妹”,直径至少100至250米(328至820英尺)。",所有的洞穴入口（这些洞被称为”七姊妹“）直径至少为 100 至 250 米（328 至 820 英尺）。,0.9220369458198547,所有被称为“七姊妹”的洞口直径至少在100到250米（328到820英尺）之间。,0.9212016463279724
159,"红外线图像显示,从夜间到白天的温度变化表明,它们可能是洞穴。",红外图像显示，昼夜温度的变化表示这些地方很可能是洞穴。,0.8963084816932678,红外图像显示，夜间和白天的温度变化表明它们很可能是洞穴。,0.9157025814056396
160,白天比周围表面冷 晚上更温暖,“比周围的表面相比，它们白天更凉，晚上更暖。,0.857143223285675,"""它们白天比周围的表面温度低，晚上则比较温暖。""",0.8321354985237122
161,"美国地质调查局(USGS)天体地质组和亚利桑那北部大学位于亚利桑那州的Flagstaff的格伦库辛(Glen Cushing)说,",“它们的热行为不像地球上的大型洞穴那么稳定，这些大型洞穴通常会保持相当恒定的温度，但它们与地下深穴的情况很相似，”亚利桑那州旗杆镇美国地质调查局 (USGS) 太空地质团队和北亚利桑那大学的格伦·库欣说道。,0.6050315499305725,“他们的热行为并不像地球上那些通常保持相对恒定温度的大型洞穴那样稳定，但这与这些深坑在地下的特性是一致的，”来自美国地质调查局 (USGS) 天体地质团队的格伦·库兴（Glen Cushing）说道，他同时也是位于亚利桑那州弗拉格斯塔夫的北亚利桑那大学的成员。,0.662083089351654
162,"在法国,投票历来是一种低技术经验:选民们把自己孤立在一个摊位上,把一份预印的纸页放在一个信封中,标明他们选择的候选人。",在法国，传统上投票是一种没什么技术含量的体验：选民进到一个小隔间里，把一张预先印好的、表明了所选候选人的纸片装入信封中。,0.8384372591972351,在法国，投票传统上是一个低技术的体验：选民在一个隔间里隔离自己，把一张预先打印好的纸，标明他们选择的候选人，放入一个信封里。,0.8694677948951721
163,"在官员核实选民身份后,选民将信封投进投票箱,并在选民名册上签字。",官员核实投票者的身份后，投票者将信封投入投票箱，并在投票册上签名。,0.9148409366607666,在官员确认选民身份后，选民将信封放入投票箱，并在投票登记簿上签名。,0.9442823529243469
164,法国选举法相当严格地编纂了诉讼程序。,法国选举法为选举程序制订了相当严格的法规。,0.8854290246963501,法国的选举法对程序进行了相当严格的规范。,0.884037435054779
165,"自1988年以来,投票箱必须透明,使选民和观察员能够看到投票开始时没有信封,除经适当计算和授权的选民的信封外,没有增加信封。",自 1988 年以来，投票箱就必须是透明的，这样选民和观察员才能看到投票开始时箱内没有信封，还能看到除了那些及时统计过、有权投票的选民以外，没有其他人向箱内投入信封。,0.7834388017654419,自1988年以来，投票箱必须是透明的，以便选民和观察员可以看到在投票开始时没有信封，并且除了经过正式计数和授权的选民的信封外，不能再添加其他信封。,0.8400871157646179
166,"候选人可以派代表见证整个过程的每一个部分,晚上由志愿人员在严格的监督下,按照具体程序进行计票。",候选人可以派代表现场察看选举过程的每一个环节。晚上，志愿者在严密监督之下按照特定程序计票。,0.8897758722305298,候选人可以派代表见证整个过程的每一个环节。晚上，志愿者在严格监督下按照特定程序进行计票。,0.9230881333351135
167,"ASSEEE PC, 先前为节约成本和功能因素在全球范围推出,在2007年台北信息技术月成为热门话题。",早先于全球发布的华硕 Eee PC 个人笔记本，因成本节约及功能性因素，成为 2007 年台北 IT 资讯月备受瞩目的话题。,0.7904435992240906,华硕Eee PC因其节约成本和功能性因素在全球推出，成为2007年台北信息月的热门话题。,0.862062394618988
168,"但笔记本电脑的消费市场将会大相径庭, 在中华民国执行官2007年台湾可持续奖获奖后,",但在华硕获得台湾行政院颁发的 2007 年台湾永续发展奖后，笔记本电脑的消费市场将发生根本性的变化。,0.6427094340324402,但是，随着华硕在2007年获得中华民国行政院颁发的台湾可持续发展奖，笔记本电脑的消费市场将会发生根本性的变化。,0.6403651833534241
169,"电台网站将节目描述为「旧学校电台剧场,",”根据该电台的网站描述，这档节目是一档“带有全新震撼极客风格的老式广播剧！”,0.5867977738380432,车站的网站描述这个节目为“老派的广播剧，带有新颖而离谱的极客风格！”,0.5164071917533875
170,"节目最初仅出现在长长的互联网电台网站TogiNet Radio上,",早年，该节目仅在运营已久的互联网广播网站TogiNet Radio上播出，TogiNet Radio是一个专注于谈话广播的网站。,0.6471244692802429,在早期，这个节目仅在长期运营的网络广播网站TogiNet Radio播出，该网站专注于谈话类广播。,0.6070123314857483
171,"2015年底,TogiNet设立了天文网电台,作为附属电台。",2015 年年末， TogiNet 创建了 AstroNet 广播作为子电台。,0.8772628307342529,在2015年底，TogiNet成立了子电台AstroNet电台。,0.9038081765174866
172,"剧本原本是业余语音演员, 当地到东德州。",该节目最初由业余配音演员参演，范围从当地人到东德克萨斯州人。,0.5260820388793945,这个节目最初是由来自东德克萨斯州的业余配音演员表演的。,0.5106919407844543
173,"据报告,由于比什凯克街上没有执法人员在场,大规模抢劫活动在一夜之间继续进行。",据报道，由于执法人员不在场，比什凯克街道上的大规模抢劫持续了一夜。,0.9140955805778503,据报道，在比什凯克的街道上，执法人员未在场，普遍的抢劫行为在夜间继续发生。,0.8845328092575073
174,"比什凯克(Bishkek)被一位观察家描述为陷入“无政府状态”,",一名观察者形容比什凯克（Bishkek）正在陷入“无政府“ 状态，成群的人们在街上游荡，掠夺商店里的消费品。,0.6377191543579102,比什凯克被一位观察者描述为陷入“无政府状态”，因为一群人在街头游荡，抢劫商店的消费品。,0.6516168117523193
175,许多比什凯克居民指责南部的抗议者无法无天。,几个比什凯克居民将这种违法状态归咎于来自南方的抗议者。,0.8765172362327576,几位比什凯克的居民指责南方的抗议者造成了无法无天的局面。,0.9143428802490234
176,南非在南非鲁斯滕堡皇家巴富冈体育场的橄榄球联盟三国比赛中击败了所有黑人(新西兰)。,在南非勒斯滕堡（Rustenburg）皇家巴福肯体育场举行的英式橄榄球联盟三国赛中，南非队击败了全黑队（新西兰）。,0.7432615160942078,南非在南非鲁斯滕堡的皇家巴福肯体育场击败了全黑队（新西兰）在橄榄球三国赛中的比赛。,0.7758012413978577
177,最后的分数是一分胜利 21比20 结束所有黑人的15场比赛,最后结果是一分险胜，比分为 21 比 20，结束了全黑队连胜 15 场的局面。,0.6923391222953796,最后的比分是一分之差，21比20，结束了全黑队的15场连胜。,0.7256022095680237
178,对于斯普林波克人来说 它结束了五连胜的连胜,跳羚队以五连败收官。,0.5997753143310547,对于春boks来说，这结束了他们五场比赛的失利纪录。,0.7398315072059631
179,这是两星期前赢得奖杯的 全体黑人的决赛,全黑队在两周前已经赢得了奖杯，而这场比赛是他们打的最后一场。,0.5576873421669006,这是全黑队的最后一场比赛，他们在两周前已经获得了奖杯。,0.5947734713554382
180,"最后一场比赛将于下周在约翰内斯堡的埃利斯公园举行,",该系列赛的最后一场比赛将于下周在约翰内斯堡 (Johannesburg) 的埃利斯公园举行，届时斯普林博克斯 (Springboks) 将迎战澳大利亚队。,0.7074204087257385,系列赛的最后一场比赛将在下周在约翰内斯堡的爱丽丝公园进行，比赛由南非橄榄球队对阵澳大利亚队。,0.725861132144928
181,"星期一下午10时08分,蒙大拿西部发生温和地震。",周一晚 10：08，蒙大拿州西部发生中强地震。,0.884591281414032,在星期一晚上10点08分，西蒙大拿发生了一次中等强度的地震。,0.8767880797386169
182,美国地质调查局及其国家地震信息中心没有收到任何关于损坏的即时报告。,美国地质调查局 (USGS) 及美国国家地震信息中心目前还没有收到有关地震破坏的即时报告。,0.9009367823600769,美国地质调查局（USGS）及其国家地震信息中心尚未收到损坏的即时报告。,0.9298752546310425
183,地震以迪隆东北约20公里(15英里)和布特以南约65公里(40英里)为中心。,这次地震的震中位于狄龙（Dillon）东北偏北 20 公里（15英里），比尤特（Butte）以南 65 公里处（40英里）。,0.8786799907684326,这次地震的震中位于迪伦以北东北约20公里（15英里），并且距离巴特以南约65公里（40英里）。,0.9094139933586121
184,"H5N1的禽流感菌株已证实感染了一只死野鸭, 于星期一在法国东部里昂附近的沼泽地发现。",周一，法国东部里昂附近的沼泽内发现了一只死野鸭。经证实，这只野鸭感染了对人类致命的 H5N1 型禽流感病毒。,0.8616108298301697,致人致命的禽流感病毒H5N1已被确认感染了周一在法国东部里昂附近沼泽地区发现的一只死去的野鸭。,0.8801328539848328
185,法国是欧洲联盟中受此病毒影响的第七个国家;其次是奥地利、德国、斯洛文尼亚、保加利亚、希腊和意大利。,在奥地利、德国、斯洛文尼亚、保加利亚、希腊和意大利之后，法国是第七个深受这种病毒之苦的欧盟国家。,0.9218311309814453,法国是欧洲联盟中第七个遭受这种病毒的国家；此前包括奥地利、德国、斯洛文尼亚、保加利亚、希腊和意大利。,0.9413013458251953
186,克罗地亚和丹麦的H5N1疑似病例仍未证实。,克罗地亚和丹麦的 H5N1 疑似病例仍未确诊。,0.9631986021995544,克罗地亚和丹麦的H5N1疑似病例尚未确认。,0.969497561454773
187,钱伯斯控告上帝“对地球上数以百万计的居民 造成大范围的死亡、破坏和恐怖”。,钱伯斯曾起诉上帝，称其应对“地球上数十亿居民中到处可见的死亡、破坏和恐怖”负责。,0.8667115569114685,,
188,"一位不可知论者Cambers认为, 他的诉讼是“煽动性”和“任何人都可以起诉任何人”。",钱伯斯是个不可知论者，他认为自己的诉讼是“随意的”，“任何人都可以起诉任何人”。,0.7989078164100647,钱伯斯，一个不可知论者，认为他的诉讼是“无聊的”，并且“任何人都可以起诉任何人。”,0.8034655451774597
189,"由Camille Saint-Saens撰写的法国歌剧故事来自一位艺术家, “他的生活是由对毒品和日本的爱决定的。”",卡米尔·圣桑 (Camille Saint-Saens) 创作的法国歌剧讲述的是一名艺术家的故事，“他一生沉迷于毒品和对日本的热爱”。,0.79341721534729,这部由卡米尔·圣桑创作的法国歌剧中讲述的故事是关于一位“他的生活被对毒品和日本的热爱所支配的艺术家。”,0.7972100377082825
190,"因此,表演者在舞台上抽大麻,剧院本身鼓励观众参加。",结果，演员在舞台上吸食大麻，剧院本身也鼓励观众一起加入。,0.8716281652450562,因此，表演者在舞台上吸食大麻卷烟，而剧院本身也在鼓励观众参与其中。,0.8816081881523132
191,前众议院议长Newt Gingrich、得克萨斯州州长Rick Perry和众议员Michelle Bachmann分别于第四、第五和第六位完成。,前众议院议长纽特·金里奇、德克萨斯州州长里克·佩里和女国会议员米歇尔·巴赫曼最终分别名列第四、第五和第六。,0.8107439875602722,前众议院议长纽特·金里奇、德克萨斯州州长里克·佩里，以及国会女议员米歇尔·巴赫曼分别获得第四、第五和第六名。,0.7937493920326233
192,"在结果出来后, Gingrich 赞美桑托鲁姆, 但对罗姆尼说得很难,",结果出来后，金里奇连连称赞桑托勒姆，但对罗姆尼做出严厉批评。以后者的名义，在爱荷华州放送对金里奇不利的竞选广告。,0.5659806728363037,在结果公布后，金里奇赞扬了圣托鲁姆，但对罗姆尼却口气严厉，因为在爱荷华州，针对金里奇的负面竞选广告是以罗姆尼的名义播出的。,0.5578290224075317
193,"Perry说,他会“回到得克萨斯州评估今晚的核心小组结果, 确定我是否在这场比赛中有前进的道路”, 但后来又说,",佩里表示，他会“返回得克萨斯，评估今晚党团会议的结果，明确自己在这次较量中是否有胜算的余地”。但后来他又表示会继续参加竞选，并参加于 1 月 21 日在南卡罗莱纳州举行的初选。,0.5936939716339111,佩里表示他会“回到德克萨斯州来评估今晚会议的结果，确定在这场竞选中是否还有前进的道路”，但后来他说他会继续参选，并参加1月21日的南卡罗来纳州初选。,0.6369883418083191
194,"巴赫曼在八月赢得了阿米斯草票, 决定结束她的竞选活动。",八月曾在埃姆斯模拟民意调查中胜出的巴赫曼决定退出竞选。,0.665299117565155,巴赫曼在八月份赢得了艾姆斯初选投票，决定结束她的竞选活动。,0.8319189548492432
195,"该摄影师被送往Ronald Reagan UCLA医疗中心,随后死亡。",这名摄影师被送往加州大学洛杉矶分校罗纳德·里根医疗中心，其后不治。,0.8802369236946106,摄影师被转送到罗纳德·里根加州大学洛杉矶分校医疗中心，随后去世。,0.8908933997154236
196,"据报道,他20多岁,Bieber在一份声明中说,“虽然我没有在场,也没有直接参与这一悲剧性事故,但我的想法和祈祷与受害者的家人同在。”",报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”,0.830333948135376,他据报道年龄在20多岁。在一份声明中，比伯表示：“虽然我并未在场，也没有直接参与这起悲惨的事故，但我的思想和祈祷与受害者的家人同在。”,0.8896099925041199
197,"娱乐新闻网站TMZ知道摄影师在塞普尔韦达大道的另一边拦住他的车, 并试图拍摄警察在路过前停车的照片,",娱乐新闻网站TMZ了解到，该名摄影师在Sepulveda大道的另一侧停车，开始拍摄警察的拦截，并在横穿马路后继续拍照，促使进行交通拦截的加州公路巡警两次停下手中工作，命令他回到对面。,0.6786196827888489,娱乐新闻网站TMZ了解到，那名摄影师在塞普尔维达大道的另一侧停下了他的车辆，试图拍摄警察拦车的画面，然后才过马路继续拍摄，这导致进行交通拦停的加州高速公路巡警两次命令他回到马路对面。,0.6848118901252747
198,"据警方称,击中摄影师的汽车司机不大可能面临刑事指控。",据警方称，撞倒摄影师的汽车司机未必会面临刑事指控。,0.9363594651222229,根据警方的说法，撞到摄影师的司机不太可能面临刑事指控。,0.9267899990081787
199,"每天只有18个奖牌,但一些国家没有登出奖牌讲台。",由于一天只颁发十八块奖牌，许多国家的运动员未能登上领奖台。,0.5455079674720764,每天只有十八枚奖牌可供争夺，许多国家未能登上奖牌榜。,0.5670406222343445
200,"其中包括荷兰,Anna Jochemsen在昨天的超级G级妇女站立班上完成九年级,芬兰与Katja Saarinen在同一场活动中完成十年级。",与奖牌无缘的运动员包括荷兰的安娜·乔彻姆森，她在昨天的女子站姿超级大回转比赛中获得第九名，芬兰的卡特娅·萨里宁则在同一比赛中获得第十名。,0.5047559142112732,他们包括荷兰，安娜·霍赫姆森在昨天的超级大回转比赛中，女子立式组获得第九名，以及芬兰的卡佳·萨里宁在同一项目中获得第十名。,0.5714680552482605
201,澳大利亚的Mitchell Gourley队在男士代表的超级G队中完成11分。 捷克竞争对手Oldrich Jelinek队在男士座的超级G队中完成16分。,澳大利亚选手米切尔·古尔力获得男子站姿超级大回转比赛第十一名。捷克选手奥德里奇·耶利内克获得男子坐姿超级大回转比赛第十六名。,0.5605685114860535,澳大利亚的米切尔·古尔利在男子站立超级大回转中获得第十一名。捷克选手奥尔德里赫·耶利内克在男子坐式超级大回转中获得第十六名。,0.5822342038154602
202,墨西哥的Arly Velasquez在男子的座椅上完成了第15次超G。 新西兰的Adam Hall在男子的座椅上完成了第9次超G。,墨西哥选手拉利·委拉斯开兹在男子坐姿超级大回转比赛中获得第 15 名的成绩。新西兰选手亚当·霍尔在男子站姿超级大回转比赛中获得第 9 名的成绩。,0.5129252076148987,来自墨西哥的阿尔利·贝拉斯克斯在男子坐式超级大回转中获得第十五名。新西兰的亚当·霍尔在男子立式超级大回转中获得第九名。,0.5540470480918884
203,波兰男子的低视力滑雪运动员Maciej Krezel和向导Anna Ogarzynska在超级G中完成了第十三场比赛。 韩国的Jong Seork公园在男子的座椅超级G中完成了第24场比赛。,波兰男子视障滑雪选手马切吉·克雷泽尔（Maciej Krezel ）和向导安娜·奥加津斯卡（Anna Ogarzynska）在超级大回转比赛中获得第十三名，韩国选手朴钟硕（Jong Seork Park）在男子坐式超级大回转比赛中获得第二十四名。,0.6000931859016418,波兰的男子视觉障碍滑雪运动员马切伊·克雷泽尔和他的向导安娜·奥加任斯卡在超级大回转比赛中获得第十三名。韩国的朴宗石在男子坐式超级大回转比赛中获得第二十四名。,0.6088508367538452
204,"联合国维和人员在2010年地震后抵达海地,",联合国维和人员在 2010 年地震后抵达海地，他们因疫情蔓延而受到指责。疫情是从部队营地附近开始扩散的。,0.6611559987068176,联合国维和部队在2010年地震后抵达海地，他们被指责为疾病传播的根源，该疾病起源于部队营地附近。,0.6225622296333313
205,造成细菌进入海地最大的阿蒂博尼特河支流。,诉讼材料显示，联合国营地未能对废弃物进行适当的消毒处理，因而导致细菌进入阿蒂博尼特河的支流，这是海地最大河流之一。,0.7725194096565247,根据这起诉讼，联合国营地的废物没有得到适当的消毒，导致细菌进入了阿尔蒂博尼特河的支流，而阿尔蒂博尼特河是海地最大的河流之一。,0.7816864848136902
206,"在部队抵达之前,海地自1800年代以来没有遇到与这一疾病有关的问题。",在军队到来之前，海地自 19 世纪初以来从未遇到过与该疾病有关的问题。,0.9343445301055908,在部队到来之前，海地自19世纪以来没有遇到与这种疾病相关的问题。,0.9521538615226746
207,"海地正义与民主研究所提到一些独立研究,这些研究表明,尼泊尔联合国维和营在不知情的情况下把这一疾病带到海地。",海地正义与民主研究所 (Haitian Institute for Justice and Democracy) 引用的独立研究表明，是尼泊尔的联合国维和部队在不知情的情况下将这种疾病带到了海地。,0.8666537404060364,海地正义与民主研究所提到了一些独立研究，这些研究表明尼泊尔的联合国维和营在不知情的情况下将这种疾病带到了海地。,0.9345996975898743
208,"联合国该疾病问题专家Danielle Lantagne说,这一疾病可能是维和人员造成的。",研究该疾病的联合国专家丹妮尔·拉塔涅 (Danielle Lantagne) 表示，疫情爆发很可能是由维和人员引起的。,0.8264256119728088,联合国该疾病专家丹妮尔·兰唐表示，这次疫情很可能是由于维和人员引起的。,0.874923050403595
209,汉密尔顿・霍华德大学医院确认 病人的住院状况稳定,汉密尔顿（Hamilton）确认，霍华德大学医院收治的病人情况稳定。,0.9067463278770447,汉密尔顿确认霍华德大学医院接收了病情稳定的患者。,0.9034679532051086
210,"病人去了尼日利亚,那里发生了一些埃博拉病毒病例。",这名患者曾去过尼日利亚，当地曾出现数宗埃博拉病毒的病例。,0.8549001812934875,患者曾去过尼日利亚，那儿出现了一些埃博拉病毒病例。,0.9157106280326843
211,"医院遵循了感染控制规程,包括将病人与其他人分开,以防止其他人可能感染。",医院遵循了感染控制规定，包括把患者与他人隔离，以防感染到其他人。,0.9207920432090759,医院已遵循感染控制的流程，包括将患者与其他人分开，以防止可能对他人造成感染。,0.9284626841545105
212,在辛普森赛门在各种职位上 演过几场演出之前,在出演《辛普森一家》前，西蒙曾在几个节目中担任过多种职位。,0.5617504119873047,在《辛普森一家》之前，西蒙曾在各种节目中担任过多个职位。,0.5620589852333069
213,"1980年代,他从事的节目有计程车、干杯和特蕾西·乌尔曼秀等。",20 世纪 80 年代，他在《出租车》、《欢呼》以及《特蕾西·厄尔曼秀》等节目工作。,0.7604402899742126,在1980年代，他参与了《出租车》第， 《干杯》，以及《特雷西·乌尔曼秀》等节目。,0.7811957001686096
214,"1989年,他与布鲁克斯和格罗宁合作,帮助创建了辛普森,并负责雇用该剧的第一个写作团队。",1989 年，他与布鲁克斯和格罗宁一起创作了《辛普森一家》，并负责聘请了该剧的首支编剧团队。,0.892153799533844,在1989年，他与布鲁克斯和格雷宁一起创建了《辛普森一家》，并负责招聘了该节目第一组编剧。,0.8853843808174133
215,"尽管他于1993年离开节目,但他保留了执行制片人的头衔,并继续每个季节获得数千万美元的特许使用费。",尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。,0.9242174029350281,尽管在1993年退出了节目，他仍然保留了执行制作人的头衔，并继续每季获得数千万美元的版权费。,0.9206206202507019
216,"早些时候,中国新闻社新华报报称,有一架飞机被劫持。",早些时候，中国通讯社新华社报道了一架飞机已被劫持的新闻。,0.8883995413780212,早些时候，中国新闻社新华社报道了一架飞机被劫持的消息。,0.894254207611084
217,"后来的报告说,该飞机受到炸弹威胁,然后被转回阿富汗,降落在坎大哈。",随后的报道称，这架飞机受到炸弹威胁，被迫返回阿富汗，降落在坎大哈。,0.9154537916183472,后来的报道称，这架飞机收到了炸弹威胁，随后被重新指引回到阿富汗，并在坎大哈降落。,0.9155574440956116
218,"早期报道说,这架飞机在被拒绝紧急降落于乌鲁姆基后被转运回阿富汗。",早些时候的报道称，这架飞机被拒绝在乌鲁木齐紧急降落后，已返回阿富汗。,0.8644773960113525,早期报道称，这架飞机在乌鲁木齐被拒绝紧急着陆后，被迫返回阿富汗。,0.8836121559143066
219,"空中事故在伊朗司空见惯,伊朗的机队老化,民用和军事行动的机队保养不良。",空难在伊朗是司空见惯的事，这个国家的民用和军用飞机都已经老化，缺少维护。,0.8897706866264343,在伊朗，航空事故很常见，原因是该国的机队老旧，民用和军用航空的维护都很差。,0.8825235962867737
220,国际制裁意味着无法购买新飞机。,在国际制裁下，伊朗无法购买新的飞机。,0.9195818305015564,国际制裁导致无法购买新飞机。,0.9704996347427368
221,"本周早些时候,警察直升机坠毁造成3人死亡,3人受伤。",本周早些时候，一架警用直升机坠毁，事件造成 3 人死亡，3 人受伤。,0.9138060212135315,本周早些时候，一架警用直升机坠毁，导致三人遇难，三人受伤。,0.9259417653083801
222,"上月,伊朗遭遇了多年来最严重的空难,当时一架飞往亚美尼亚的班机坠毁,机上168人丧生。",上个月，伊朗一架飞往亚美尼亚的客机坠毁，机上 168 人遇难，这是伊朗多年来最惨烈的一起空难。,0.9168792366981506,上个月，伊朗发生了近年来最严重的空难，一架前往亚美尼亚的客机坠毁，造成机上168人全部遇难。,0.9266386032104492
223,"同月,另一班班机飞越马什哈德的跑道,撞上一堵墙,造成17人死亡。",同一个月，又有一架客机冲出马什哈德的跑道，撞上一堵墙，造成 17 人死亡。,0.9114481210708618,同一个月，另一架客机在马什哈德的跑道上冲出，撞上了一堵墙，造成十七人遇难。,0.9056128859519958
224,史密斯在巡回演唱会上取消了剩下的音乐会,空中铁匠乐队已经取消了他们巡回演唱会的剩余场次。,0.8227828145027161,艾 Aerosmith 已经取消了他们巡演的剩余演出。,0.810910165309906
225,"摇滚乐队本应巡游美国和加拿大,直到9月16日。",这支摇滚乐队原定在美国和加拿大巡演，一直持续到 9 月 16 日。,0.8773216605186462,这支摇滚乐队原本计划在美国和加拿大巡演，直到9月16日。,0.8903167843818665
226,"在主要歌手史蒂文·泰勒于8月5日表演时从舞台上摔下台后受伤后,他们取消了巡回演出。",主唱史蒂芬·泰勒在 8 月 5 日的演出中从舞台跌落受伤，随后乐队取消了这次巡演。,0.8532708287239075,他们取消了巡演，因为主唱史蒂文·泰勒在8月5日表演时从舞台上摔下来受伤。,0.8873547911643982
227,Murray输掉了第一组打领带休息 两人在赛场上都服过役,双方都保住了各自的每个发球局，之后穆雷在抢七局中输掉了第一盘。,0.4022561013698578,穆雷在首盘比赛中以抢七落败，双方在这一盘中都保持了每一次发球。,0.40031376481056213
228,"Del Potro在第二场比赛中有早期的优势,但这也需要在达到6-6后打断领带。",德尔·波特罗（Del Potro）在第二盘刚开局时就占上风，但在比分达到 6-6 后就得进行抢七大战。,0.6574576497077942,德尔波特罗在第二盘开始时占据了优势，但在打到6-6后，这一盘也需要通过抢七决胜。,0.6775529384613037
229,"Potro的肩膀在此时接受了治疗,但终于回到了游戏中。",此时波特罗接受了肩膀治疗，但仍坚持继续比赛。,0.7715290188789368,波特在这一阶段接受了肩部治疗，但最终还是成功回到了比赛中。,0.807086169719696
230,该方案于当地时间(世界协调时15时)下午8时30分开始。,节目于当地时间晚上 8:30 (15.00 UTC) 开始。,0.6701551079750061,该节目于当地时间晚上8:30开始（协调世界时15:00）。,0.813755214214325
231,全国各地著名的歌手向Shri Shyam的脚上展示了bhajans或献身歌曲。,全国各地的著名歌手都唱祈祷歌献给 Shri Shyam。,0.7358534932136536,全国著名歌手们向希里·夏姆的足下献上了拜颂歌曲或奉献歌曲。,0.7239560484886169
232,"桑朱·夏尔马(Singer Sanju Sharma)从傍晚开始,其次为Jai Shankar Choudhary, 并送去Chappan bhog bhajan, 辛格(Raju Khandelwal)陪同他。",当晚由歌手桑朱·沙玛（Sanju Sharma）开场演出，随后是贾伊·尚卡尔·乔杜里 （Jai Shankar Choudhary）出场。也演唱了 chhappan bhog 祈祷歌。歌手拉朱·坎戴尔瓦尔（Raju Khandelwal） 同他一起进行了表演。,0.6321662664413452,歌手Sanju Sharma开启了这个晚上，接着是Jai Shankar Choudhary。他还演唱了chhappan bhog的佛教颂歌。歌手Raju Khandelwal在旁边伴唱。,0.6782675385475159
233,"然后,拉克哈·辛格带头 唱着Bhajans的歌。",然后，拉卡·辛格带头唱了拜赞歌。,0.7681746482849121,然后，拉卡·辛格率先开始唱颂歌。,0.7934905886650085
234,"向Baba Shyam运送了108盘Chhappan Bhog(印度教,56种不同的食用物品,如糖果、水果、坚果、盘子等,供神食用)。",108 碟珍馐奉纳（Chhappan Bhog）（在印度教中，Chhappan Bhog 指供奉神灵的56 种不同食物，其中包括糖果、水果、坚果、菜品等物）供奉给 Baba Shyam。,0.805192232131958,108盘查潘博格（在印度教中，指的是56种不同的可食用物品，比如甜点、水果、坚果、菜肴等，供奉给神明）被奉上给巴巴·夏姆。,0.7997945547103882
235,"Lakkha Singh也介绍了Chappan bhog bhajan, Singer Rahu Khandelwal正陪同他。",拉卡·辛格 (Lakkha Singh) 还介绍了 chhappan bhog bhajan。歌手 Raju Khandelwal 陪同他身边。,0.8443745970726013,拉卡·辛格还演奏了查帕万·博格的颂歌。歌手拉朱·坎德尔瓦尔在旁伴唱。,0.4291081130504608
236,"在星期四东京游戏展的主旨演讲中, 任天堂主席Satoru Iwata揭开了公司新的任天堂革命控制台的控制器设计。",在周四的东京电玩展上，任天堂总裁岩田聪发表主题演讲，公布了公司新一代任天堂 Revolution 游戏主机控制器的设计。,0.8533029556274414,在星期四东京电玩展的主题演讲中，任天堂总裁岩田聪揭示了公司新款任天堂革命游戏机的手柄设计。,0.8615733981132507
237,"控制器与电视遥控器相似,使用放在用户电视附近的两个传感器对三维空间的位置进行三角定位。",该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。,0.8999132513999939,这个控制器类似于一个电视遥控器，它使用放置在用户电视附近的两个传感器来定位其在三维空间中的位置。,0.8671661019325256
238,"这将使玩家能够控制电子游戏中的动作和动作,通过空气移动设备。",它让玩家可以通过在空中移动设备来控制电子游戏中的运动和操作。,0.77862948179245,这将允许玩家通过在空中移动设备来控制视频游戏中的动作和移动。,0.7920101881027222
239,"Giancarlo Fisichella的汽车失控,",詹卡洛·费斯切拉因失去了对赛车的把控，在比赛开始后不久就退出了。,0.4820609986782074,贾恩卡洛·菲斯基拉在比赛开始后不久失去了对赛车的控制，很快就结束了比赛。,0.47606727480888367
240,"他的队友Fernando Alonso在多数赛事中领先, 但是在他打斗后就结束了,",他的队友费尔南多·阿隆索（Fernando Alonso）在比赛中的绝大多数时间里都处于领先地位，但却在进站后就退出了比赛，大概是因为其右前轮实在塞得厉害。,0.5330848693847656,他的队友费尔南多·阿隆索在比赛的大部分时间里领先，但在进站之后不久就结束了比赛，可能是因为右前轮的状态不好。,0.552190899848938
