id,translated_japanese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
177,"人 の 最後 は 開 い て 救 を 得 な い 者 と な り , 最後 まで 開 い て き た . しかし それ は , いや さ れ る こと が な い .",最終スコア21対20の1点差勝利で、オールブラックスの15連勝に終止符が打たれました。,0.5526106357574463,最終スコアは21対20の1点差で、オールブラックスの15連勝が終了しました。,0.5279746651649475
178,"刈入れ の 中 に は 香料 が あ っ て , サフパトブ の 五 分 の 一 が あ る .",スブリングボックにとっては、5連敗が止まりました。,0.5062195062637329,スプリングボクスにとって、5試合連続敗北が終わりました。,0.4563318192958832
179,その 岸 は すべて 成長 し た もの の 数 は 二 週 の 間 に あ っ た . 床 は 二 週 の 間 に あ っ た .,その試合はすでに2週間前にトロフィーを獲得したオールブラックスの最後の試合でした。,0.47476330399513245,それは、すでに2週間前にトロフィーを獲得したオールブラックスの最終試合でした。,0.48490485548973083
180,"その 一 筋 の 毛 は エルベネス に 代 っ て あ る . 第 二 の おり を 経 て , クミラ の 次 に ラカイム を ま く 時 , ザレトエル ・ ネケブ に 属 する もの で あ る .",シリーズ最終戦は来週、ヨハネスブルグのエリス・パークでスプリングボクスがオーストラリアと対戦します。,0.6088355183601379,シリーズの最終戦は来週、ヨハネスブルクのエリス・パークで行われ、スプリングボクスがオーストラリアと対戦します。,0.6060956120491028
181,"地震 の 中 に は , われわれ は さ迷 い の ため に , 幕 を 吹 き , はら み ,  よく は , 汚れ を 帯び て い る .",月曜日の午後10時8分にモンタナ州西部で中規模の地震が発生しました。,0.468416690826416,月曜日の午後10時08分に、モンタナ州西部で中規模の地震が発生しました。,0.4767240583896637
182,"それ は , 法 に 服 さ れ て い た の で あ る . 不  解 の うわさ と クレオ クワ屋 の 人々 から 受け た こと は な く , クミン に さ れ て い た の で あ る . それ は クミン まで 及 ん だ .",米国地質調査所(USGS)とその国家地震情報センターに被害の緊急報告は入っていません。,0.6177615523338318,アメリカ合衆国地質調査所（USGS）およびその国立地震情報センターには、被害の即時報告は受けていません。,0.6183823347091675
183,地震 は  自分 の 獲 た 地 の 四方 に あ る  わか っ て い た . アホッコク および ソコ と カラ と の 北 に あ る . しかし 南 は カフラクム に 沿 っ て い た .,震源地は、ディロンの北北東約20 km（15マイル）、ビュートの南約65 km（40マイル）の地点でした。,0.5339267253875732,地震の震源地はディロンの北北東約20キロメートル（15マイル）にあり、バットの南約65キロメートル（40マイル）です。,0.5219336748123169
184,"死 ん だ 鳥 は , ラクロン の  "" と 言 っ て , 死 人 に 属 する 人々 に , 死体 が 宿 っ て い る の を 見 て , 死体 の 東 に 西 の 方 へ 行 か せ た .",人間にとって致死性となる鳥インフルエンザの株、H5N1が、フランス東部のリヨン近郊の湿地帯で月曜日に発見された野生のカモの死骸に感染していることが確認されました。,0.5566017627716064,致死性の鳥インフルエンザウイルスH5N1が、月曜日にフランス東部リヨン近くの湿地で見つかった死んだ野生のカモに感染していることが確認されました。,0.5538496375083923
185,"七 つ の 患難 に あ っ て , この 国 の サクレシ に 属 する 地 は この 地 に あ る . すなわち ビクラ , ビデン , ネコ , ナ , カレス , カレト , カレト , カレト で あ る .",フランスは、オーストリア、ドイツ、スロベニア、ブルガリア、ギリシャ、イタリアに次いで欧州連合で当該ウイルス感染の被害を受けた7番目の国です。,0.5271387696266174,フランスは、オーストリア、ドイツ、スロベニア、ブルガリア、ギリシャ、イタリアに続いて、このウイルスに苦しむ欧州連合の7番目の国です。,0.5367638468742371
186,"それ から , カラクロン と クミン にく み , クミン に 属 する  皆 , カフト と い う 者 で あ っ た .",クロアチアとデンマークで鳥インフルエンザが疑われている症例は未確認のままです。,0.5545939207077026,クロアチアとデンマークでのH5N1の疑いのあるケースは、未確認のままです。,0.6143113970756531
187,"神 を 信 じ な かっ た 者 たち の 上 に は , 死 の なわ と , 滅亡 と が あ る . これ ら の 住民 の 支配 に 対 する 恐れ と が , 下 っ て き て 神 を 汚 す もの で あ る .",チェンバース氏は「地球上の何百万という住人に大規模な死、破壊、恐怖をもたらした」として神を訴えました。,0.7692921757698059,チェンバースは「地球の住人は何百万、何千万にも及ぶ広範な死、破壊、そして恐怖にさらされた」として神を訴えました。,0.7366706728935242
188,"と い う の は , 告流 の 言葉 で は な い . 彼 の 律法 の 弁明 は , 告と い わ れ る . ゆえ に , 偶像 礼拝 と 争い と が あ る .",不可知論者であるチェンバースの主張は、彼にとって訴訟は「軽薄」なものであり、「誰でも誰かを訴えることができる」というものです。,0.7176188230514526,チャムバースは不信心者であり、彼の訴訟は「不当」であり「誰でも誰にでも訴えることができる」と主張しています。,0.7108969688415527
189,"また , クロト から の , さやか に あ る クレオ ・ クレオン に あ る . これ ら は , 汚れ た こと で あ っ て , その いのち で は あ る . これ は , かおり と ピレトン から 出 た もの で あ る .",カミーユ・サン＝サーンスによるフランスのオペラで使われたこの物語は、「麻薬と日本への愛に人生を左右された」ある芸術家の物語です。,0.603691816329956,カミーユ・サンサンスのフランスのオペラに描かれている物語は、「ドラッグと日本への愛によって支配されるアーティスト」のものです。,0.5949050188064575
190,"目 に は , 煙 が あ っ て , 足 の きけ が あ り , 寄 る こと が 聞え る . 耳 の 聞え な い 人 が それ を 聞 く .",結果として、舞台上で出演者が大麻を吸い、劇場側も観客に参加を呼びかけています。,0.5949840545654297,その結果、パフォーマーはステージ上でカンナビスのジョイントを吸い、劇場自体が観客にも参加するよう促しています。,0.5998660922050476
191,"すなわち 宮 は テルシャン ・ ハッゲバク , テ宮 を 飾 る 者 , ビクミス に は , 第 四 に は ニクリ と 呼 ば れ る こと が な く , 第 四 の 主人 ・ クリ , タク , 第 六 の 人 を 敬 う 所 で あ る .",ニュート・ジングリッチ元下院議長、リック・ペリーテキサス州知事、ミケーレ・バックマン下院議員がそれぞれ4位、5位、6位に入りました。,0.5731990933418274,前下院議長のニュート・ギングリッチ、テキサス州知事のリック・ペリー、そして下院議員のミッシェル・バッハマンは、それぞれ4位、5位、6位で終了しました。,0.582218587398529
192,"その 後 , ユストテオ ・ ユニム に 着 い た . その 後 , ユニコス に い た アント と い う 言葉 が あ っ た が , その 氏族 が パトラク に い た の で , わたし は 天 に 対 し て い た 突然 , テラ と 呼 ば れ て い た .",結果が出た後、ギンリッチ氏はサントラム氏を称賛しましたが、ロムニー氏には厳しい言葉をかけました。というのも、アイオワ州でロムニー氏のギンリッチ氏に対する中傷キャンペーン広告が放映されたためです。,0.610297441482544,結果が出た後、ギングリッチはサントラムを称賛しましたが、アイオワでギングリッチに対して否定的なキャンペーン広告が放送されたロムニーに対して厳しい言葉を述べました。,0.6145485043525696
193,"また その 人 が , ""ば を 追 う ため に , 今夜 ろば の くら に 渡 っ て 行 け "" と 言 う こと が でき る . しかし 彼 は その 人 が "" ソコ と ホップル の 道 に 進 ん で , ネゲブ に は 寄 っ て 来る こと が でき る か も 知れ な い "" と 言 っ た の で ,",ペリー氏は「テキサスに戻って、今夜のコーカスの結果を見極めし、この選挙戦で自分が進むべき道があるかどうかを判断する」と述べましたが、後に選挙戦に残り、1月21日のサウスカロライナ州の予備選に出馬すると述べました。,0.6784601807594299,ペリーは「今夜の党員集会の結果を評価し、この選挙で自分に進む道があるかどうかを判断するためにテキサスに戻る」と述べましたが、その後、彼はレースに残り、1月21日のサウスカロライナ州予備選挙で競争するつもりであると述べました。,0.678382933139801
194,"アヅモテ の かし の 木 に つ い て は , その 領域 を 追 う こと を し な けれ ば な ら な い .",8月にエイムズの模擬投票で勝利したバックマン議員は、選挙戦を終了することに決めた。,0.7045744061470032,8月にエイムズストローポールで勝利したバッハマンは、キャンペーンを終了することを決定しました。,0.7067780494689941
195,"頭 を 掘 っ た マゴグ の 子 ラダ と い う の は , 死 ん で しま っ た . エケラクン ・ カラクテ に 向か っ て い た 所 で , 死 ん だ .",撮影者はロナルド・レーガンUCLAメディカルセンターに搬送され、その後死亡しました。,0.6288554072380066,その写真家はロナルド・レーガンUCLAメディカルセンターに運ばれ、その後死亡しました。,0.6756767630577087
196,"彼 は この 人 が , 昔 の 人 で あ っ た . それ は 奥義 を 見 た ため で あ っ た . それ は 手紙 の 明らか で は な く , "" わたし は , ここ に 行 か な い "" と 言 っ て い た が , クパス で は な く , 会 っ た こと で あ っ た . わたし の 思い は , 氏族 の もの で あ っ て , "" わたし の 祈 と 共 に 出 て い る "" と 言 っ た .",彼の年齢は20代だったと報じられました。声明でジャスティンビーバーは「俺はその現場にいなかったし、この悲劇的な事故に直接関係していなかったけど、被害者の家族を想いながら祈るよ」と語りました。,0.6797391176223755,彼は20代であると報じられています。ビーバーは声明の中で「この悲惨な事故に私は直接関与していなかったものの、被害者の家族に思いと祈りを捧げます」と述べました。,0.6684359908103943
197,"アヅモテ の 意 を 用い て , き た る 者 が , く ん で お ら れ る と わか る . すなわち , お の がけ に あ る マクミン の 近く に あ る き , それ を  たげ る 者 , モレス の 前 に 十字 架 に つけ , 前 に あ っ て , 暴虐 の 姿 を 変え る に 至 っ て い る . これ は , い と 高 き 者 の 姿 を とどめ る ため で あ る .",芸能ニュースサイトTMZによると、写真家はセプルベダ大通りの反対車線に車を停め、道路を渡って進む前に警察の検問を写真に収めようとしたため、交通規制をしていたカリフォルニア州ハイウェイパトロールの警察官が横断して戻るように2回も命じたそうです。,0.5773021578788757,エンターテインメントニュースのウェブサイトTMZによると、写真家はセプルベダ大通りの反対側で車を停め、交通取締りの写真を撮ろうとした後、道路を渡って続けたため、交通取締りを行っていたカリフォルニアハイウェイパトロールの警官に2度戻るよう命じられた。,0.5869295001029968
198,"岩 の 頂 を と お っ て , はら み , はこが み , 顔 は 放 っ て い る が , それ に 対 し て は ,  定め られ て い る .",警察によれば、写真家をはねた車の運転手が刑事告訴される可能性は低いとのことです。,0.6213059425354004,警察によると、写真家にぶつかった車の運転手は、刑事告発を受ける可能性は低いとのことです。,0.6025833487510681
199,"十 八 日 に は , わたし の ほか に 一 日 も な く , 国々 の 民 が , わたし を 明らか に し よう と , 十 八 日 の うち の 数え がた い ほど で あ っ た .",1日に授与されるメダルは18個のみなので、多くの国が表彰台に上がれませんでした。,0.5687465667724609,利用可能なメダルが一日にたったの十八枚しかないため、多くの国がメダル表彰台に上がれないという結果になっています。,0.5764108300209045
200,"その 上 , クレス ・ ユスケリスキヤ と 交代 し て , 女 の クミント と クミン テケル の 女 たち に くわし い こと が あ っ た が , その 十 分 の 一 は ニケル の 席 に したが っ て , 次 の よう に し て , それ を 完成 し て い た .",具体的には、昨日のスーパーGで女子スタンディングクラスでアンナ・ヨシェムセンが9位に終わったオランダや、同じイベントでカチャ・サーリネンが10位に終わったフィンランドなどです。,0.5280052423477173,オランダのアンナ・ヨケムセンが昨日のスーパージーで女子スタンディングクラスで9位、フィンランドのカティヤ・サーリネンが同じイベントで10位に入賞しました。,0.5093268156051636
201,"時にヘタクリアテナナナナナナナナナナナナの油二十二 人 が われわれ の 中 に 立 っ て 行 き , かの 十 二 人 の エパ に 交代 し た . "" クタクラテ の サリベカ が 仕事 に 着 い た "" と い う 意味 で あ る .",オーストラリアのミッチェル・ゴーリーはスーパーG男子スタンディングで11位に終わりました。チェコのオルドリッチ・イェリネクは、男子シングルスーパーGで16位に終わりました。,0.45127394795417786,オーストラリアのミッチェル・グーリーは男子立位スーパーGで11位をフィニッシュしました。チェコの選手オルドリヒ・イェリネクは男子座位スーパーGで16位に終わりました。,0.45012345910072327
202,アルパテ ・ リップロ の 人々 が 十 五 人 あ っ た . そして ネレオン の 丘 に 沿 っ て 座 し て い た . 時 に 三 人 の 柄 が ザコン の 三 人 の 目 の 前 で いっぱい に な っ た .,メキシコのアーリー・ベラスケスは、男子シッティングスーパーGで15位に終わりました。ニュージーランドのアダム・ホールは、男子スタンディング・スーパーGで9位に入賞しました。,0.5953841805458069,メキシコのアーリー・ベラスケスは、男子坐位スーパーGで15位に終わりました。ニュージーランドのアダム・ホールは、男子立位スーパーGで9位に入りました。,0.5970027446746826
203,"時 に ミデアン び と の 隊商ナクバル の 人々 は どこ に い る 者 の ため に , ウレオン の 人々 , サル ・ ビルネコ と エケル の 三 分 の 三 分 の 一 を 終え て 行 っ た . 時 に は クプロ の 隊 の 長 セク と い う ル 川 の ほとり に 座 し て い た .",ポーランドの視覚障害者スキーヤー、マキエイ・クレツェルとガイドのアンナ・オガルジンスカはスーパーＧで13位に入賞した。韓国のパク・ジョンソークは、男子シッティング・スーパーＧで２４位に終わった。,0.5468451380729675,ポーランドの男子視覚障害者スキーヤー、マチェイ・クレゼルとガイドのアンナ・オガジンスカは、スーパーGで13位に終わりました。韓国のパク・ジョンソクは、男子座位スーパーGで24位に入賞しました。,0.5542543530464172
204,"平和 は , がこう し て 現れ た 恐怖 で あ る . 彼 ら は , 地震 の 時 に 起 っ て 来る の で あ る . また , 宿営 を 打 っ た 病気 の 上 に 置 か れ て い る の で あ る .",2010年の地震後にハイチ国内でコレラが大流行したが、その発生源が国連平和維持軍の部隊の宿営地だった疑いが浮上し、軍が非難を受けています。,0.6086800694465637,2010年の地震後にハイチに到着した国連平和維持軍が、部隊のキャンプ近くで始まった病気の拡散の責任を負っていると非難されています。,0.635161817073822
205,"すなわち , 律法 に 従 っ て 滅ぼ さ れ た もの に よ っ て , 宿営 の 外 の 足跡 は 焼 か な かっ た . 岩 の 入口 まで は , 水晶 の 川 の ほとり に 行 く  呼ば わ っ て , ハマ テ の 入口 に 至 り , これ を 用い る もの で あ っ た .",訴訟によれば、国連キャンプの廃棄物が適切に消毒されていなかったため、ハイチ最大級のアルティボナイト川の支流に細菌が侵入したとのことです。,0.660905659198761,訴訟によれば、国連キャンプからの廃棄物は適切に消毒されておらず、ハイチ最大の河川の一つであるアルティボニテ川の支流にバイ菌が侵入したということです。,0.6675474047660828
206,"頭 を 乱 す 者テケ う まで , 人々がいえ な い よう に する こと を し な い . また こなぎ を する まで , いや さ れ る こと は な い .",1800年代以来、軍隊が到着するまでハイチはこの病気に関係する問題に遭遇したことはありませんでした。,0.6020870804786682,部隊が到着する前、ハイチは1800年代以来、病気に関連する問題に直面していませんでした。,0.6009308695793152
207,"柔和 で , わざと の ため に , 柔和 な 存 を し て は な ら な い . 食物 に は , 香 と い う  怒り と が , 与え られ て い る . 今 に な っ て , 病 と し て 進 ん で き て しま う もの で あ る .",正義と民主主義のためのハイチ研究所は、独自調査を実施し、ネパールの国連平和維持大隊が無意識のうちにこの病気をハイチに持ち込んだことを示唆しています。,0.6800088882446289,ハイチ司法と民主主義研究所は、ネパールの国連平和維持軍の大隊が知らずにハイチに病気を持ち込んだことを示唆する独立した研究を引用しています。,0.6349350214004517
208,"ダニエル は , 平和 を 知 ら ず に つく り , 身 を 病 と し て , 危険 に 育て ね ば な ら な い .",疾病の専門家で国連に所属するダニエル・ランターニュ氏は、大流行は平和維持軍に起因する可能性が高い、と述べました。,0.6552209258079529,ダニエル・ランタンは、疾病に関する国連の専門家であり、今回の感染拡大は平和維持活動者によって引き起こされた可能性が高いと述べました。,0.6656531095504761
209,"ハム は ロン を 耕 す こと を 忘れ て い る の に , どう し て 忍耐 を 耕 す こと が でき る か .",ハミルトン氏は、患者が安定した状態でハワード大学病院に入院したことを認めました。,0.7222115993499756,ハミルトンは、ハワード大学病院が患者を安定した状態で受け入れたことを確認しました。,0.752534031867981
210,アビム は パトラ を 待 っ て い た . そこ に は パトラ と トレス も い る 人々 が い た .,この患者は、エボラウイルスの症例がいくつか発生しているナイジェリアに行っていた。,0.6648970246315002,患者はナイジェリアに行ったことがあり、そこでエボラウイルスの症例がいくつか発生しています。,0.6697065234184265
211,"また ほか の 者 たち は , アネル と ペルガ と の 改宗 と に 続 い て , ほか の 者 たち に も 向け る こと に 定め られ て い た の で , ほか の 者 たち に と っ て 行動 を する こと に な っ た .",病院では、感染管理手順書に従い、他人への感染の可能性を防ぐために患者を隔離するなどの措置をとっています。,0.7120306491851807,病院は感染管理のためのプロトコルに従い、他の人への感染の可能性を防ぐために患者を他の人から隔離しました。,0.6939164996147156
212,"シモン ・ ペテロ の 前 で は , 評判 の よ い 話 を し て くれ た .",シンプソンズが始まる前、サイモンはさまざまな肩書きで複数の番組で働いていました。,0.7413079142570496,『ザ・シンプソンズ』の前、サイモンはさまざまなポジションでいくつかのショーで働いていました。,0.7108769416809082
213,"彼 は 寄 る べ な き 者 に むか っ て , 貧乏 を し た よう に , ショア と , 刈 る 者 に 示 し て , 『 ルカナ 』 と 呼 ば れ る .",1980年代には「タクシー」、「チアーズ」、「トレイシー・ウルマン・ショー」などの番組で活躍しました。,0.5985950827598572,1980年代には、彼は「タクシー」や「チアーズ」、「トレーシー・ウルマン・ショー」などの番組に携わっていました。,0.6126814484596252
214,"彼 は 種々 の スレオン に 助け を する 者 たち を ,  真 に  罰 し て 下さ っ た . その 意味 は , 第 一 に 一 列 で あ っ た . それ は 最初 の 文字 で あ っ て , 第 一 に 明らか な 最初 に 明らか に さ れ た もの で あ る .",1989年に彼はブルックスとグレイニングとともにシンプソンズの制作に携わり、番組の初期ライターチームの採用を担当しました。,0.6181887984275818,1989年、彼はブルックスとグレイニングと共に『ザ・シンプソンズ』を創る手助けをし、番組の最初のライティングチームを雇う責任を担いました。,0.6232892870903015
215,"また , クレス テヤ の 身 に 起 っ た こと を 決定 し た の で , それ を 育て , 航海 の 入海 を 与え て , すべて の 時 を 航海 する こと に し た .",1993年に番組を降板したにもかかわらず、彼は制作責任者の肩書きを持ち続け、毎シーズン数千万ドルの印税を受け取り続けました。,0.5903910398483276,1993年に番組を離れたにもかかわらず、彼はエグゼクティブプロデューサーの称号を保持し、毎シーズン数千万ドルのロイヤリティを受け取り続けました。,0.6014572978019714
216,"アスンクリト から の おとずれ が 出 た の で あ る . 彼 ら は , この うわさ を 解除 し て , パトラクス と い う 知らせ を 知 っ て い た .",先日、中国の新華社通信は飛行機がハイジャックされたと報じました。,0.6212849020957947,先ほど、中国のニュース通信社の新華社が、飛行機がハイジャックされたとの報道をしました。,0.5989575386047363
217,"その 時 の 報告 は クメロデ , コデ , カルネ , アカデ , カルカデ の 地 に あ る カフルカテ ・ カレト に grace を 引 い て い っ た .",その後の報告によると、飛行機は爆破予告を受け、アフガニスタンに戻り、カンダハールに着陸したとのことでした。,0.51651531457901,その後の報告によれば、飛行機は爆弾の脅迫を受け、アフガニスタンに戻され、カンダハールに着陸したということです。,0.49459823966026306
218,"そして その うわさ は サル ・ ハッコク に , ビム の 地 に あ る トケル から 起 っ た こと を 聞 き , カジフ の 地 に あ る エデブ マ を 知 っ て い た .",初期の報告では、この飛行機はウルムチへの緊急着陸を拒否された後、行く先を変更してアフガニスタンに向かったとされています。,0.6116504669189453,初期の報告によると、その飛行機はウルムチで緊急着陸を拒否された後、アフガニスタンに引き返したとのことです。,0.619663417339325
219,"彼 ら は 神 の み まえ に は 急 い で い る . 彼 ら は 貧し い 者 の 貧しい者 と な り , 貧し い 者 を 助け る 者 と な る . 彼 ら は しえ たげ られ て 人 を 助け る 者 と な る .",イランでは航空事故は珍しくありません。軍民ともに老朽化した整備不足の艦隊を抱え、事故が多発しています。,0.6418430209159851,イランでは航空事故が一般的であり、民間および軍事の運用のための老朽化した艦隊が十分に整備されていません。,0.6506327986717224
220,働き は 深 い 空 を 耕 す こと は でき な い .,国際的な制裁により、新しい航空機を購入することができません。,0.6452363133430481,国際制裁により、新しい航空機を購入できなくなっています。,0.658142626285553
221,"(この一週間 は ごらん に な っ て , クニム タイム が 三 人 を 殺 し , 多 く 負 っ て 三 人 を 殺 し た .)",今週初め、警察のヘリコプターが墜落して3人が死亡し、さらに3人が負傷しました。,0.47704049944877625,今週の初め、警察のヘリコプターが墜落し、3人が死亡し、さらに3人が負傷しました。,0.48119595646858215
222,"一 か月 に な っ て , 空 を 耕 す ほど の 災 が , 空 を 耕 す の を 見 た . そこ で , 敷 か れ る 者 を 殺 す の に , はらみ を する の で あ る .",先月、イランではアルメニア行きの旅客機が墜落し、乗客168人が死亡するという、ここ数年で最悪の航空事故が発生しました。,0.5890417695045471,先月、イランでは数年ぶりの最悪の航空災害が発生し、アルメニア行きの旅客機が墜落し、搭乗していた168人が死亡しました。,0.5832120776176453
223,"その 月 の 一 日 は , 空 の 池 に むか っ て 突き入 り , 石 が き を 打 つ の を 見 て , 七 つ の 城壁 を 撃ち殺 し た .",同じ月に、マシュハドの滑走路で別の旅客機が滑走路をオーバーランし、壁に激突して17人が死亡しました。,0.6013656258583069,同じ月に、マシュハドの滑走路をオーバーランし、壁に衝突した別の航空機があり、17人が亡くなりました。,0.6385383009910583
224,"地 は 彼 ら の 足 の すべ る まで , その まま に さ せ て おれ る こと が でき る .",エアロスミスはツアーで予定していたコンサートを中止しました。,0.616436779499054,エアロスミスはツアーの残りのコンサートをキャンセルしました。,0.5860251784324646
225,"岩 は われわれ の 受 く べ き 岩 で あ っ て , シャペラ と カナ の 端 に まで 及 ん だ .",そのロックバンドは9月16日までアメリカとカナダをツアーで回る予定でした。,0.6358488202095032,そのロックバンドは9月16日までアメリカとカナダをツアーする予定でした。,0.6478460431098938
226,"こう し て , 彼 ら は わたし たち の 仲間 に 加わ る こと が でき て い た . 彼 ら は , さかぎ の 出 て 行 く 間 に ,  しめ られ て しま い , と 裸 に な っ た .",8月5日の公演中にリードボーカルのスティーヴン・タイラーがステージから転落して怪我を負ったため、ツアーは中止されました。,0.6075320839881897,彼らは、8月5日の公演中にリードシンガーのスティーブン・タイラーがステージから落ちて怪我をしたため、ツアーを中止しました。,0.6152015328407288
227,"最初 の 者 を 意 の まま に し て お き , みんな を たえ に し て 仕え た の で あ る .",両選手がセットのすべてのサーブを1つずつ握った後、マレー選手がタイブレークで第1セットを失いました。,0.5858332514762878,マレーは、両者がセット内のすべてのサービスゲームを保持した後、タイブレークで最初のセットを失いました。,0.5914353132247925
228,"また 少し ばかり の 物 を 量 っ て , 二 度 目 に 汚 し た が , それ は さ ず に 進 ん で くる まま に し た い と 願 っ た .",第2セットでは、デル・ポトロが序盤から優位でしたが、6-6に追いつかれた後、またもやタイブレークが必要となりました。,0.5975223183631897,デルポトロは第2セットの早い段階で有利でしたが、6-6に達した後、これもタイブレークを必要としました。,0.5859236121177673
229,"受け た 場合 は , 次 の よう に 彼 の 肩 に 負 う べ き で あ っ た が , 背 を 打 つ ため に , 死 ぬ 人 は 帰 っ て 行 く の で あ る .",ポトロは、この時点で肩の治療を受けていましたが、なんとか試合に復帰しました。,0.6502628922462463,ポトロはこの時点で肩の治療を受けましたが、試合に戻ることができました。,0.6682754755020142
230,"いのんどは裸であった. 時は裸であった. 時には山フトラネ. カラナ・メゾラカブ 共 に あ り ,",このプログラムは、現地時間午後8時30分（UTC 15.00）に開始されました。,0.33296671509742737,プログラムは現地時間の午後8時30分（UTC15時）に始まりました。,0.3281995952129364
231,"テマルノテ の 地 アビテ び と , シャン , ミカ . かつて は 歌 う た う 者 エシャン の 足 の なめらか な 地 で あ っ た .",全国から集まった有名な歌手たちがシュリーシャムの足元にバジャン（聖歌）を捧げました。,0.5591980814933777,全国の有名な歌手たちが、シュリ・シャイムの足元にバジャン、つまり奉納歌を捧げました。,0.594540536403656
232,"ウザル の 子 アビムル は 夕暮 に , シャン の 氏族 に 従 っ て 従 っ た . エゾヘル の 子 サル が これ に 次 ぐ よう に , ウゼタン , アンモテ は ハスダイ , モテ は カフ で あ る . その 病ム は 彼 に 次 の とおり で あ る .",夜は、歌手のサンジュ・シャルマから始まりました。ジャイ・シャンカール・チャウドダリが後に続き、ラッカ・シンもチャッパン・ボーグ・バジャンを披露しました。歌手のラジュ・カンデルワルが共演しました。,0.6176114678382874,シンガーのサンジュ・シャルマが夕方の演奏を始め、その後にジャイ・シャンカル・チョーダリーが続きました。彼は「チッパーン・ボーグ・バジャン」も披露しました。シンガーのラジュ・カンデールワールが彼を伴奏していました。,0.6130193471908569
233,"その 時 プテび と モア は 歌 っ た 人 たち を 選 ん で 歌 い , 踊り の 歌 を うた っ て 進 ん だ .",その後、ラッカ・シンが先頭に立ってバジャンを歌いました。,0.7619442939758301,その後、ラッカ・シンがバジャンを歌う先頭に立ちました。,0.7608312964439392
234,"また クレオン の クナ , クタク , クミン を め と っ て , クミン , クミス に く ん だ . その 二 種 は い た く さ に 応 じ て , "" タビン "" と 呼 ば れ た . これ ら は エカシャ , タサ に 仕え る 者 で あ っ た .",108枚のチャッパン・ボーグ（ヒンドゥー教では、お菓子、果物、ナッツ、料理など、神に供える56種類の食用品）がババ・シャムに供えられました。,0.693236768245697,108皿のチャッパン・ボーグ（ヒンドゥー教では、神に捧げるために用意される56種類の食べ物、菓子、果物、ナッツ、料理などを指します）がババ・シャームに供されました。,0.6760475039482117
235,"モザ は ウザ を 打 つ べ き 歌 を うた い , シュワ の 子 を 平和 に し て 歌 っ た . ""  エパタハケテ "" と い う 者 で あ る . アンモン は 彼 に 向か っ て "" タビテ "" と い う .",ラッカ・シンがチャッパン・ボグ・バジャンを披露し、歌手のラジュ・カンデルワルが共演しました。,0.6594998240470886,ラッカ・シンがチッパン・ボーグ・バジャンを披露しました。歌手のラジュ・カンデールワルが彼に同行していました。,0.6998293995857239
236,"また , わたし たち の ため に は , 見え から ぬ 所 が 起 っ て い る . すなわち , クレオン ・ クミス に , 新し い パン を 焼 く べ き か な い 者 ピケレトナ の  今 に あ っ て , 新し い 働き を する ため に "" .",木曜日の東京ゲームショウの基調講演で、任天堂の岩田聡社長は、同社の新型ゲーム機「ニンテンドーレボリューション」コントローラーのデザインを発表しました。,0.5654481053352356,木曜日の東京ゲームショーの基調講演で、任天堂の社長、岩田聡が同社の新しい任天堂レボリューションコンソールのコントローラーデザインを発表しました。,0.5896556973457336
237,"アスンクリオ・ホベリオク,フレオ・クニとエフルネコが,わたしたちの仲間の二名をサレトレセクに納めた. (エクレセクス・ハレセネ・二階から三二階である.)",外観がテレビのリモコンに似たこのコントローラーは、家庭のテレビの付近に設置した2台のセンサーと通信して3次元空間における位置を三角測量します。,0.3514538109302521,テレビのリモコンに似たこのコントローラーは、ユーザーのテレビの近くに配置された2つのセンサーを使用して、三次元空間内での位置を三角測量によって特定します。,0.3566913604736328
238,"すなわち , 吹 い て 動 く こと と , 空論 と が あ る こと と を , 小さ い 計画 に よ っ て 守 る もの と は , ゆる さ れ る で あ ろ う .",プレイヤーは空中で端末を動かすことで、ビデオゲームでアクションや動きをコントロールできるようになります。,0.611199676990509,これにより、プレイヤーはデバイスを空中で動かすことによって、ビデオゲーム内のアクションや動きを制御できるようになります。,0.613285481929779
239,"ユテコンナナテ は その 境 の 少し を 解 き , その 終り が い た く て , 航海 者 たち に 及 ん だ .",ジャンカルロ・フィジケラがマシンをコントロールできなくなり、スタート直後にレースから脱落しました。,0.5415779948234558,ジャンカルロ・フィジケラは車のコントロールを失い、レースはスタートしてすぐに終了しました。,0.5565047264099121
240,"その 歩み は 端 に あ っ て , 最も 近 い 輪道 に あ り , その 口 は 曲 っ た 穴 に 達 し , その 正し い 道 は 進 ん で 行 か れ る . みが い , 輪 の 引 く ところ が あ る .",チームメイトのフェルナンド・アロンソはレースの大半をリードしていましたが、ピットストップ直後に右フロントホイールの収まりが悪かったためか、レースから脱落しました。,0.5464308857917786,彼のチームメイトであるフェルナンド・アロンソはレースの大部分でリードしていましたが、ピットストップの直後に終了しました。おそらく、右前輪がうまく収納されていなかったためです。,0.5949555039405823
241,"ミカエル は その 同胞 で あ っ て , 絶え ず 足 る こと が な かっ た . 彼 ら は その 領域 を 除 い て , 戦い に 出 た とき , 戦い の 備え を し な かっ た .",ミハエル・シューマッハは、レース中に受けた度重なる衝撃でサスペンションが故障したため、アロンソの直後にレースから脱落しました。,0.5381377935409546,ミハエル・シューマッハは、レース中の多くのバトルでサスペンションにダメージを受けたため、アロンソの少し後にレースを終えました。,0.5431410670280457
