id,translated_german,origin_translation,origin_bleu,gpt_translation,gpt_bleu
130,"Fluke schrieb, dass die Bemühungen einiger, Frauen davon abzuhalten, über die Gesundheit der Frauen zu sprechen, erfolglos waren.","Fluke schrieb, dass die Anstrengungen einiger, Frauen, die über die Gesundheit von Frauen sprechen wollten, zu übertönen, nicht erfolgreich waren.",0.8246108889579773,"Fluke schrieb, dass die Bemühungen mancher, Frauen daran zu hindern, über Frauengesundheit zu sprechen, erfolglos waren.",0.9065918922424316
131,"Sie kam zu diesem Schluss aufgrund der Vielzahl positiver Kommentare und Ermutigungen, die sowohl von weiblichen als auch von männlichen Personen zu ihr geschickt wurden und darauf hinwiesen, dass die Empfängnisverhütung als medizinische Notwendigkeit angesehen wird.","Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen positiven Kommentare und der Ermutigung, die sie sowohl von Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel als medizinische Notwendigkeit angesehen werden sollten.",0.8734517693519592,"Sie kam zu diesem Schluss aufgrund der Vielzahl positiver Kommentare und Ermutigungen, die sowohl von Frauen als auch von Männern an sie gesendet wurden, in denen sie forderten, dass Verhütungmedikamente als medizinische Notwendigkeit betrachtet werden.",0.8685340285301208
132,"Als die Kämpfe aufhörten, nachdem die Verletzten ins Krankenhaus gebracht wurden, blieben etwa 40 der übrigen Gefangenen im Hof und weigerten sich, in ihre Zellen zurückzukehren.","Als die Kämpfe nach dem Transport der Verwundeten ins Krankenhaus aufhörten, blieben etwa 40 der übrigen Insassen auf dem Hof ​​und weigerten sich, in ihre Zellen zurückzukehren.",0.9102306365966797,"Als das Kämpfen aufhörte, nachdem die Verwundeten ins Krankenhaus gebracht worden waren, blieben etwa 40 der anderen verbliebenen Insassen im Hof und weigerten sich, in ihre Zellen zurückzukehren.",0.9059301018714905
133,"Die Verhandlungsführer versuchten, die Situation zu korrigieren, aber die Forderungen der Gefangenen sind nicht klar.","Die Verhandlungsführer versuchten, die Situation zu entschärfen, aber die Forderungen der Häftlinge sind unklar.",0.9105650782585144,"Die Verhandler versuchten, die Situation zu bereinigen, aber die Forderungen der Gefangenen sind unklar.",0.9032089114189148
134,"Zwischen 22.00 und 23.00 Uhr MDT, wurde ein Feuer von den Insassen im Hof ausgelöst.",Zwischen 22:00 und 11:00 Uhr MDT wurde von den Insassen im Hof ein Feuer gelegt.,0.8259881138801575,Zwischen 22:00 und 11:00 Uhr MDT wurde von den Insassen im Hof ein Feuer gelegt.,0.8259881138801575
135,Bald kamen mit Aufruhrgeräten in den Hof und schlugen die Gefangenen mit Tränengas in die Ecke.,"Bald betraten Polizisten, die mit Schutzanzügen ausgerüstet waren, das Gelände und drängten die Insassen mit Tränengas in die Ecke.",0.5504231452941895,"Bald betraten Polizisten, die mit Schutzanzügen ausgerüstet waren, das Gelände und drängten die Insassen mit Tränengas in die Ecke.",0.5504231452941895
136,Die Feuerrettungskräfte löschten das Feuer bis 23:30 Uhr.,Die Feuerwehr konnte das Feuer schließlich um 23:35 Uhr löschen.,0.880492627620697,Die Feuerwehren löschten das Feuer schließlich um 23:35 Uhr.,0.9171306490898132
137,"Nach dem Bau des Staudams im Jahr 1963 wurden die saisonalen Überschwemmungen, die Sediment über den Fluss verteilen würden, gestoppt.","Nachdem der Damm 1963 erbaut worden war, kamen die jahreszeitlichen Überflutungen, die Sedimente im Fluss verteilen, zum Stillstand.",0.8612516522407532,"Nach dem Bau des Damms im Jahr 1963 wurden die saisonalen Überschwemmungen, die Sedimente entlang des Flusses verbreiteten, gestoppt.",0.8678398728370667
138,"Diese Sedimente waren notwendig, um Sandbaren und Strände zu schaffen, die als Lebensräume für Wildtiere dienten.","Dieses Sediment war nötig, um Sandbänke und Strände zu bilden, die als Lebensräume für Wildtiere dienten.",0.9248117208480835,"Dieser Schlamm war notwendig, um Sandbänke und Strände zu schaffen, die als Lebensräume für Wildtiere dienten.",0.9171126484870911
139,"Als Ergebnis sind zwei Fischarten ausgestorben, zwei weitere sind gefährdet, darunter der Kumpfschub.","Infolgedessen sind zwei Fischarten ausgestorben und zwei weitere sind vom Aussterben bedroht, darunter der Gila cypha.",0.8338491320610046,"Infolgedessen sind zwei Fischarten ausgestorben, und zwei weitere sind bedroht, darunter der Buckelkopf-Quellfisch.",0.8424437046051025
140,"Obwohl der Wasserstand nach der Flut nur wenige Meter steigen wird, hoffen die Beamten, dass es ausreicht, um erodierte Sandstäbe im Abfluss wiederherzustellen.","Die Behörden hoffen, dass der Anstieg des Wasserpegels nach der Flut ausreicht, um erodierte Sandbänke flussabwärts wiederherzustellen, obwohl er nur wenige Fuß beträgt.",0.8604792952537537,"Obwohl der Wasserspiegel nach der Flut nur um ein paar Fuß steigen wird, hoffen die Beamten, dass es ausreicht, um die erodierten Sandbänke flussabwärts wiederherzustellen.",0.8741525411605835
141,"Es wurde keine Tsunami-Warnung ausgegeben, und laut der Geophysikbehörde in Jakarta wird keine Tsunami-Warnung ausgegeben, weil das Erdbeben nicht die Anforderungen der Stärke 6,5 erfüllte.","Es wurde keine Tsunami-Warnung ausgegeben und laut der Geophysikbehörde von Jakarta wird es auch keine Tsunami-Warnung geben, da das Erdbeben die dafür notwendige Stärke von 6,5 nicht erreichte.",0.8711724877357483,"Es wurde keine Tsunami-Warnung ausgegeben, und laut der geophysikalischen Behörde von Jakarta wird keine Tsunami-Warnung ausgegeben, da das Erdbeben nicht die Magnitude von 6,5 erfüllt hat.",0.8847192525863647
142,"Obwohl es keine Tsunami-Bedrohung gab, begannen die Bewohner in Panik zu geraten und verließen ihre Geschäfte und Häuser.","Obwohl es keine Tsunami-Gefahr gab, gerieten die Einwohner in Panik und begannen ihre Unternehmen und Häuser zu verlassen.",0.9426369071006775,"Trotz der Tatsache, dass keine Tsunami-Gefahr bestand, begannen die Bewohner in Panik zu geraten und verließen ihre Geschäfte und Häuser.",0.9462785124778748
143,"Obwohl Winfrey bei ihrem Abschied tränenreich war, machte sie ihren Fans klar, dass sie zurück sein wird.","Obwohl Winfrey bei ihrem Abschied Tränen vergoss, versicherte sie ihren Fans, dass sie zurückkommen werde.",0.8916935920715332,"Obwohl Winfrey bei ihrem Abschied weinerlich war, machte sie ihren Fans klar, dass sie zurückkommen wird.",0.9260172247886658
144,"""Das wird kein Abschied sein, es ist das Abschließen eines Kapitels und der Beginn eines neuen"".",„Dies wird kein Abschied sein. Dies ist das Ende eines Kapitels und der Beginn eines neuen Kapitels.“,0.9267337918281555,"""Das wird kein Abschied sein. Das ist der Abschluss eines Kapitels und die Eröffnung eines neuen.""",0.941596508026123
145,"Die endgültigen Ergebnisse der namibischen Präsidentschafts- und Parlamentswahlen haben gezeigt, dass der amtierende Präsident Hifikepunye Pohamba mit großer Mehrheit wiedergewählt wurde.","Die Endergebnisse der Präsidenten- und Parlamentswahlen in Namibia haben angedeutet, dass der amtierende Präsident Hifikepunye Pohamba mit großem Abstand wiedergewählt wurde.",0.8978318572044373,"Die endgültigen Ergebnisse der namibischen Präsidentschafts- und Parlamentswahlen haben gezeigt, dass der amtierende Präsident Hifikepunye Pohamba mit großem Abstand wiedergewählt wurde.",0.9268101453781128
146,"Die regierende Partei, die Südwest-Afrikaische Volksorganisation (SWAPO), behielt ebenfalls bei den Parlamentswahlen eine Mehrheit.","Die regierende Partei, die South West Africa People's Organisation (SWAPO), behielt bei den Parlamentswahlen desgleichen eine Stimmenmehrheit.",0.902495801448822,"Die regierende Partei, die Südwestafrika-Volksorganisation (SWAPO), behielt ebenfalls eine Mehrheit bei den Parlamentswahlen.",0.9443913102149963
147,"Die Koalition und afghanische Truppen sind in die Gegend eingedrungen, um die Lage zu sichern, und andere Koalitionsflugzeuge wurden zur Hilfe geschickt.","Truppen der Koalition und afghanische Truppen rückten in das Gebiet ein, um den Standort zu sichern, und andere Flugzeuge der Koalition wurden zur Unterstützung entsandt.",0.9018962979316711,"Die Koalition und afghanische Truppen sind in das Gebiet eingezogen, um den Standort zu sichern, und andere Koalitionsflugzeuge wurden gesendet, um zu helfen.",0.9133668541908264
148,"Der Absturz ereignete sich hoch in bergaufgemäßem Gelände und wird angenommen, dass es sich um feindliche Feuergeschichte handelte.","Der Absturz ereignete sich hoch oben in bergigem Gelände, und es wird vermutet, dass er das Ergebnis von feindlichem Beschuss war.",0.7295605540275574,Der Absturz ereignete sich hoch in einem bergigen Gelände und wird als Folge feindlichen Feuers angesehen.,0.7426641583442688
149,Die Suche nach dem Crashort wird durch schlechtes Wetter und hartes Gelände begegnet.,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,0.5213176608085632,"Die Bemühungen, den Absturzort zu suchen, stoßen auf schlechtes Wetter und raues Gelände.",0.5718345046043396
150,"Die medizinische Wohltätigkeitsorganisation Mangola, Medecines Sans Frontières und die Weltgesundheitsorganisation sagen, dass es der schlimmste Ausbruch ist, der im Land registriert wurde.","Der medizinische Wohlfahrtsverband Mangola, Medecines Sans Frontieres und die Weltgesundheitsorganisation erklären, dass dies der schlimmste Ausbruch ist, der im Land aufgezeichnet wurde.",0.9260497689247131,"Die medizinische Organisation Mangola, Ärzte ohne Grenzen und die Weltgesundheitsorganisation sagen, dass es der schlimmste Ausbruch ist, der im Land dokumentiert wurde.",0.9030452966690063
151,"Der Sprecher von Medecines Sans Frontière, Richard Veerman, sagte: ""Angola geht auf den Weg zu seinem schlimmsten Ausbruch aller Zeiten und die Situation in Angola bleibt sehr schlecht"", sagte er.","""Richard Veerman, Sprecher von Ärzte ohne Grenzen, sagte: „Angola steuert auf den schlimmsten Ausbruch aller Zeiten zu, und die Lage in Angola ist nach wie vor sehr schlecht.""""""",0.8726426959037781,"Der Sprecher von Ärzte ohne Grenzen, Richard Veerman, sagte: ""Angola steuert auf einen seiner schlimmsten Ausbrüche zu, und die Situation bleibt in Angola sehr schlecht.""",0.8807474970817566
152,"Die Spiele starteten um 10:00 Uhr mit gutem Wetter und abgesehen von dem Regen von Mittag, der schnell aufgelöst wurde, war es ein perfekter Tag für Rugby von 7.","Die Spiele starteten um 10:00 Uhr bei großartigem Wetter und außer etwas Nieselregen am Vormittag, der sich schnell verzog, war es ein idealer Tag für 7er-Rugby.",0.7891751527786255,"Die Spiele begannen um 10:00 Uhr bei großartigem Wetter und abgesehen von einem kurzen Nieselregen am Vormittag, der schnell vorbeizog, war es ein perfekter Tag für 7er Rugby.",0.7996266484260559
153,"Die Spitzenseiten des Turniers Südafrika starteten mit der richtigen Note, als sie einen komfortablen Sieg mit 26 - 00 gegen das 5. Seiten-Zambia erzielten.","Südafrika, der Top-Platzierte des Turniers, begann mit einem komfortablen 26 : 00-Sieg gegen Sambia, den fünftplatzierten.",0.691776692867279,"Die topgesetzten Südafrikaner im Turnier starteten mit einem positiven Auftakt, als sie einen komfortablen 26:00-Sieg gegen die fünftgesetzten Sambia erzielten.",0.7301838994026184
154,"Südafrika sah sich jedoch im Spiel gegen seine südlichen Schwestern entschieden rosten, und verbesserte sich stetig, während das Turnier weiterging.","Obwohl die Mannschaft im Spiel gegen ihre südlichen Schwestern definitiv eingerostet wirkte, verbesserte sich Südafrika im Verlauf des Turniers stetig.",0.623413622379303,"Im Spiel gegen ihre südlichen Schwestern sah Südafrika zwar entschieden rostig aus, verbesserte sich jedoch stetig, je weiter das Turnier voranschritt.",0.6632747054100037
155,"Ihre disziplinierte Verteidigung, ihre Fähigkeiten beim Handling des Balls und ihre hervorragende Teamarbeit machten sie hervorragend und es war klar, dass dies das Team war, das zu schlagen war.","Ihre disziplinierte Abwehr, Ballkontrolle und exzellentes Teamwork zeichneten sie aus und machten klar, dass dies das Team war, das man besiegen musste.",0.82259601354599,"Ihre disziplinierte Verteidigung, ihre Ballbehandlungskompetenz und hervorragende Teamarbeit hoben sie hervor, und es war klar, dass dies das Team war, das man schlagen musste.",0.8546842336654663
156,"Beamte der Stadt Amsterdam und des Anne Frank-Museums erklären, dass der Baum mit einem Pilz infiziert ist und eine Gefahr für die öffentliche Gesundheit darstellt, da sie behaupten, dass es im Unmittelbaren Gefahr sei, zu fallen.","Beamte der Stadt Amsterdam und des Anne-Frank-Museums geben an, dass der Baum mit einem Pilz infiziert ist und eine Gefahr für die öffentliche Gesundheit darstellt, da er jederzeit umfallen könne.",0.8371490240097046,"Beamte der Stadt Amsterdam und des Anne Frank Museums erklären, dass der Baum mit einem Pilz infiziert ist und eine Gesundheitsgefahr für die Öffentlichkeit darstellt, da sie argumentieren, dass er in unmittelbarer Gefahr ist, umzukippen.",0.8576648831367493
157,"Es war geplant, am Dienstag abgeschnitten zu werden, wurde aber nach einem Notfallgerichtsbeschluss gerettet.","Er hätte am Dienstag gefällt werden sollen, wurde aber durch einen Notfallgerichtsentscheid gerettet.",0.6690360307693481,"Es war für Dienstag geplant, gefällt zu werden, wurde aber nach einer einstweiligen gerichtlichen Anordnung gerettet.",0.6749171614646912
158,"Alle Höhlen, die als ""Die sieben Schwestern"" bezeichnet wurden, sind mindestens 100 bis 250 Meter (328 bis 820 Fuß) im Durchmesser.","Alle Höhleneingänge, auch „Die Sieben Schwestern“ genannt, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß).",0.911735475063324,"Alle Eingänge der Höhlen, die ""Die Sieben Schwestern"" genannt werden, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß).",0.919048011302948
159,"Infrarotbilder zeigen, dass die Temperaturvariationen von Tag zu Nacht zeigen, dass es sich wahrscheinlich um Höhlen handelt.","Infrarotbilder zeigen Temperaturunterschiede zwischen Nacht und Tag, die darauf hinweisen, dass es sich dabei wahrscheinlich um Höhlen handelt.",0.8831877112388611,"Infrarotbilder zeigen, dass die Temperaturschwankungen zwischen Nacht und Tag darauf hindeuten, dass es sich wahrscheinlich um Höhlen handelt.",0.8930634260177612
160,"""Sie sind tagsüber kühler als die umliegende Oberfläche und nachts wärmer.","""""""Sie sind am Tag kälter als die umliegende Oberfläche und in der Nacht wärmer.""",0.8978553414344788,"""Sie sind tagsüber kühler als die umgebende Oberfläche und nachts wärmer.""",0.9502323865890503
161,"Ihr thermisches Verhalten ist nicht so stabil wie große Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur aufrechterhalten, aber es entspricht der Tatsache, dass es sich um tiefe Löcher im Boden handelt"", sagte Glen Cushing vom Astrogeologie-Team des United States Geological Survey (USGS) und der Universität Northern Arizona in Flagstaff, Arizona.","""Ihr thermisches Verhalten ist nicht so gleichmäßig wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur haben, aber es stimmt damit überein, dass es sich um tiefe Löcher im Boden handelt"""", sagte Glen Cushing vom Astrogeologie-Team des United States Geological Survey (USGS) und der Northern Arizona University in Flagstaff, Arizona.""",0.8876204490661621,"„Ihr thermisches Verhalten ist nicht so stabil wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur aufrechterhalten, aber es ist konsistent damit, dass es sich um tiefe Löcher im Boden handelt“, sagte Glen Cushing vom Astrogeology-Team des United States Geological Survey (USGS) und der Northern Arizona University in Flagstaff, Arizona.",0.891893208026886
162,In Frankreich ist die Abstimmung traditionell eine Lowtech-Erfahrung: Die Wähler isolieren sich in einem Stand und legen ein vorgedrucktes Papier mit dem Kandidaten ihrer Wahl in einen Umschlag.,"In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.",0.854381263256073,"In Frankreich ist die Stimmabgabe traditionell ein technologiearmer Prozess: Wähler ziehen sich in eine Kabine zurück und legen einen vorgedruckten Zettel, der ihren bevorzugten Kandidaten anzeigt, in einen Umschlag.",0.7991271615028381
163,"Nachdem die Beamten die Identität des Wählers überprüft haben, lässt der Wähler den Umschlag in die Stimmbüche fallen und unterschreibt die Stimmzettel.","Nachdem die Beamten die Identität des Wählers bestätigt haben, wirft der Wähler den Umschlag in die Wahlurne und unterschreibt die Wählerliste.",0.8727864027023315,"Nachdem die Beamten die Identität des Wählers überprüft haben, wirft der Wähler den Umschlag in die Wahlurne und unterschreibt im Wählerverzeichnis.",0.8684560656547546
164,Die französische Wahlgesetze kodifizieren das Verfahren recht streng.,Das französische Wahlgesetz legt den Ablauf ziemlich streng fest.,0.9225708246231079,Das französische Wahlrecht kodifiziert die Verfahren recht streng.,0.945730984210968
165,"Seit 1988 müssen die Stimmzettel transparent sein, damit Wähler und Beobachter bezeugen können, daß zu Beginn der Abstimmung keine Umschläge vorhanden sind und daß nur die der ordnungsgemäß gezählten und genehmigten Wähler umschlagen werden.","Seit 1988 müssen Wahlurnen transparent sein, damit Wähler und Beobachter bezeugen können, dass zu Beginn der Wahl keine Umschläge vorhanden sind und dass keine Umschläge eingeworfen werden, außer jene der ordnungsgemäß gezählten und autorisierten Wähler.",0.81509929895401,"Seit 1988 müssen die Wahlurnen transparent sein, damit Wähler und Beobachter sehen können, dass zu Beginn der Abstimmung keine Umschläge vorhanden sind und dass keine Umschläge hinzugefügt werden, außer denjenigen der ordnungsgemäß gezählten und autorisierten Wähler.",0.8289137482643127
166,Die Kandidaten können Vertreter zur Beobachtung jedes Prozesses schicken.,"Die Kandidaten können Vertreter senden, die jedem Teil des Vorgangs als Zeugen beiwohnen. Am Abend werden die Stimmen von Freiwilligen unter strenger Aufsicht und nach speziellen Verfahren ausgezählt.",0.678331196308136,"Kandidaten können Vertreter entsenden, um jeden Teil des Prozesses zu beobachten. Am Abend werden die Stimmen von Freiwilligen unter strenger Aufsicht gezählt, und zwar nach festgelegten Verfahren.",0.6957172751426697
167,"ASUS Eee PC, der zuvor weltweit für Kosteneinsparungen und Funktionalitätsfaktoren eingeführt wurde, wurde im Jahr 2007 im Taipei IT Month ein heißes Thema.","Der ASUS Eee PC, zuvor weltweit auf Basis von Spar- und Funktionalitätsfaktoren auf den Markt gebracht, wurde auf der Messe 2007 Taipei IT Month zum heißen Thema.",0.8071367144584656,"ASUS Eee PC, das weltweit wegen seiner Kostenersparnis und Funktionalität eingeführt wurde, wurde 2007 ein heißes Thema während des Taipei IT Month.",0.8285519480705261
168,"Aber der Verbrauchermarkt für Laptops wird sich radikal verändern und verändern, nachdem ASUS im Jahr 2007 vom Exekutiv Yuan der Republik China den Taiwan Sustainable Award verliehen wurde.","Aber der Verbrauchermarkt für Laptop-Computer wird sich radikal verändern, nachdem ASUS von Manager Yuan aus der Republik China mit dem Taiwan Sustainable Award 2007 ausgezeichnet wurde.",0.7847968339920044,"Aber der Verbrauchermarkt für Laptop-Computer wird sich radikal verändern, nachdem ASUS 2007 den Taiwan Sustainable Award von der Exekutive Yuan der Republik China erhalten hat.",0.8124250769615173
169,"Die Webseite der Sender beschreibt die Show als ""altes Schul-Radio-Theater mit einem neuen und ungeheuerlichen geeksischen Spin!""",Die Website des Senders beschreibt die Show als „Radiotheater alter Schule mit einer neuen und unheimlichen schrägen Interpretation!“,0.8540396690368652,"Die Webseite des Senders beschreibt die Show als ""klassisches Hörspiel mit einem neuen und ausgefallenen geekigen Twist!""",0.837705671787262
170,"In den frühen Tagen wurde die Show ausschließlich auf der langjährigen Internet-Radiosite TogiNet Radio, einer Website mit dem Fokus auf Talk Radio, gezeigt.","In ihren frühen Tagen wurde die Show nur auf der altgedienten Internetradioseite TogiNet Radio gezeigt, eine Site, die den Schwerpunkt auf Talkradio legt.",0.8666188716888428,"In den frühen Tagen wurde die Show ausschließlich auf der langjährigen Internetradio-Website TogiNet Radio präsentiert, einer Seite, die sich auf Talkradio konzentriert.",0.9131078124046326
171,Ende 2015 gründete TogiNet AstroNet Radio als Tochterstation.,Ende 2015 gründete TogiNet die Nebenstation AstroNet Radio.,0.9391515851020813,Ende 2015 gründete TogiNet AstroNet Radio als Tochterstation.,0.976132333278656
172,"Die Show hatte ursprünglich amateur-Stimme-Schauspieler, die in Ost-Texas lebten.",Die Sendung hatte ursprünglich lokale Amateursynchronsprecher aus Ost-Texas.,0.7066940069198608,Die Show präsentierte ursprünglich Amateur-Synchronsprecher aus Osttexas.,0.7101154923439026
173,"Die Verbreitung der Plünderungen wurde nach Angaben über Nacht fortgesetzt, da keine Strafverfolgungsbeamten auf den Straßen von Bishkek waren.","Berichten zufolge dauerten ausgedehnte Plünderungen die Nacht über an, während Polizeibeamte keine Präsenz auf den Straßen Bischkeks zeigten.",0.7877739071846008,"Berichten zufolge dauerten ausgedehnte Plünderungen die Nacht über an, während Polizeibeamte keine Präsenz auf den Straßen Bischkeks zeigten.",0.7877739071846008
174,"Ein Beobachter beschrieb Bishkek als in einen Zustand der ""Anarchie"" versunken, als Menschenbände auf den Straßen herumstreifen und Verbrauchsgütergeschäfte plündern.","""Der Beschreibung eines Beobachters zufolge verfiel Bischkek mehr und mehr in einen Zustand der „Anarchie"""", als Banden von Menschen durch die Straßen zogen und Konsumgüterläden plünderten.""",0.8279804587364197,"Bischkek wurde von einem Beobachter als in einen Zustand der ""Anarchie"" sinkend beschrieben, da Gruppen von Menschen durch die Straßen zogen und Geschäfte mit Konsumgütern plünderten.",0.821983277797699
175,Mehrere Bewohner von Bishkek beschuldigten Demonstranten aus dem Süden der Gesetzlosigkeit.,Mehrere Einwohner von Bishkek gaben den Demonstranten aus dem Süden die Schuld an der Gesetzlosigkeit.,0.9102548360824585,Mehrere Bewohner von Bischkek machten die Demonstranten aus dem Süden für das Gesetzlosigkeit verantwortlich.,0.8734643459320068
176,"Südafrika hat die All Blacks (Neuseeland) in einem Rugby-Vereinigung Tri Nations-Spiel im Royal Bafokeng Stadium in Rustenburg, Südafrika, besiegt.",Südafrika hat die All Blacks (Neuseeland) in einem Rugby-Union-Match im Drei-Nationen-Turnier im Royal-Bafokeng-Stadion im südafrikanischen Rustenburg besiegt.,0.8105847239494324,"Südafrika hat die All Blacks (Neuseeland) in einem Rugby-Union-Tri-Nationen-Spiel im Royal Bafokeng Stadion in Rustenburg, Südafrika, besiegt.",0.87227463722229
177,"Das letzte Ergebnis war ein ein-Punkte-Sieg, 21 zu 20, das die 15-Spiel-Sieger der All Blacks beendete.","Der Endstand war ein Sieg mit einem Punkt Vorsprung von 21 zu 20, der die Erfolgsserie der All Blacks von 15 Spielen beendete.",0.7531911134719849,"Das Endergebnis war ein Sieg mit einem Punkt, 21 zu 20, und beendete die 15 Spiele währende Siegesserie der All Blacks.",0.7931860089302063
178,Für die Springboks beendete es eine fünf-Spiel-Verlust-Reihe.,Für die Springboks endete eine fünf Spiele lange Verlustserie.,0.8611916899681091,Für die Springboks beendete es eine Niederlagenserie von fünf Spielen.,0.9018377661705017
179,"Es war das letzte Spiel für die All Blacks, die die Trophäe bereits vor zwei Wochen gewonnen hatten.","Es war das letzte Spiel für die All Blacks, welche die Trophäe bereits zwei Wochen zuvor gewonnen hatten.",0.9415101408958435,"Es war das letzte Spiel für die All Blacks, die den Pokal bereits vor zwei Wochen gewonnen hatten.",0.9322329759597778
180,"Das letzte Spiel der Serie findet nächste Woche im Ellis Park in Johannesburg statt, wenn die Springboks gegen Australien spielen.","Das Endspiel des Turniers wird nächste Woche im Ellis-Park-Stadion in Johannesburg stattfinden, bei dem die Springboks auf Australien treffen.",0.8741929531097412,"Das entscheidende Spiel der Serie findet nächste Woche im Ellis Park in Johannesburg statt, wenn die Springboks gegen Australien antreten.",0.92033851146698
181,Ein mäßiges Erdbeben erschütterte den Westen von Montana am Montag um 22:08.,Ein mittleres Erdbeben erschütterte am Montag um 22:08 Uhr den Westen Montanas.,0.9291624426841736,Ein moderates Erdbeben erschütterte das westliche Montana am Montag um 22:08 Uhr.,0.9335343241691589
182,Die Geologische Untersuchung der Vereinigten Staaten (USGS) und ihr nationales Erdbebeninformationszentrum haben keine unmittelbaren Berichte über Schäden erhalten.,Keine unmittelbaren Berichte über Schäden gingen beim United States Geological Survey (USGS) und dem dazugehörigen National Earthquake Information Center ein.,0.866245448589325,Es liegen keine unmittelbaren Berichte über Schäden beim United States Geological Survey (USGS) und seinem National Earthquake Information Center vor.,0.8747971653938293
183,Das Erdbeben war etwa 20 km nordnortöstlich von Dillon und etwa 65 km südlich von Butte.,Das Zentrum des Erdbebens befand sich etwa 20 km (15 Meilen) nordnordöstlich von Dillon und etwa 65 km (40 Meilen) südlich von Butte.,0.8217746615409851,Das Erdbeben hatte sein Epizentrum etwa 20 km nordnordöstlich von Dillon und etwa 65 km südlich von Butte.,0.889083743095398
184,"Der für den Menschen tödliche Vogelgrippe-Stamm H5N1 hat eine tote Wildkante infiziert, die am Montag in einem Sumpf in der Nähe von Lyon im Osten Frankreichs gefunden wurde.","Es wurde bestätigt, dass die für Menschen tödliche Vogelgrippe H5N1 eine Wildente infiziert hat, die am Montag in einem Sumpfgebiet in der Nähe von Lyon im Osten Frankreichs tot aufgefunden wurde.",0.8024653792381287,"Die für Menschen tödliche Vogelgrippe, H5N1, wurde bestätigt und hat eine tote Wildente infiziert, die am Montag in einem Feuchtgebiet nahe Lyon im Osten Frankreichs gefunden wurde.",0.8336589932441711
185,"Frankreich ist das siebte Land in der Europäischen Union, das an diesem Virus leidet, nach Österreich, Deutschland, Slowenien, Bulgarien, Griechenland und Italien.","Frankreich ist das siebte Land der Europäischen Union, das dieses Virus durchleidet; nach Österreich, Deutschland, Slowenien, Bulgarien, Griechenland und Italien.",0.9472649693489075,"Frankreich ist das siebte Land in der Europäischen Union, das von diesem Virus betroffen ist; nach Österreich, Deutschland, Slowenien, Bulgarien, Griechenland und Italien.",0.9500439167022705
186,Vermutliche Fälle von H5N1 in Kroatien und Dänemark sind noch nicht bestätigt.,Verdachtsfälle von H5N1 in Kroatien und Dänemark bleiben unbestätigt.,0.9442893862724304,Verdächtige Fälle von H5N1 in Kroatien und Dänemark bleiben ungekräuft.,0.9280593395233154
187,"Chambers hatte Gott wegen ""verbreiteten Todes, Zerstörung und Terrorisierung von Millionen und Millionen der Bewohner der Erde"" verklagt.","Chambers verklagte Gott wegen „weitverbreitetem Tod, Zerstörung und Terrorisierung von vielen Millionen Erdbewohnern“.",0.8710755705833435,"Chambers verklagte Gott wegen „weitverbreitetem Tod, Zerstörung und Terrorisierung von vielen Millionen Erdbewohnern“.",0.8710755705833435
188,"Chambers, ein Agnostiker, argumentiert, dass seine Klage ""frühlisch"" sei und ""jeder jeden verklagen kann"".","Chambers, ein Agnostiker, argumentiert, dass seine Klage „frivol“ sei und dass „jeder jeden verklagen kann“.",0.901204526424408,"Chambers, ein Agnostiker, argumentiert, dass seine Klage ""grotesk"" sei und ""jeder jeden verklagen kann.""",0.9019586443901062
189,"Die Geschichte, die in der französischen Oper von Camille Saint-Saens dargestellt wird, ist von einem Künstler, ""dessen Leben durch die Liebe zu Drogen und Japan bestimmt wird"".","Die Geschichte, die in der französischen Oper von Camille Saint-Saens vorgestellte wurde, handelt von einem Künstler, „dessen Leben von der Liebe zu Drogen und Japan bestimmt ist“.",0.8797439932823181,"Die in der französischen Oper von Camille Saint-Saëns präsentierte Geschichte handelt von einem Künstler, dessen Leben von einer Liebe zu Drogen und Japan bestimmt ist.",0.8372495770454407
190,"Als Ergebnis rauchen die Künstler auf der Bühne Cannabis-Gelenke, und das Theater selbst ermutigt das Publikum dazu, sich anzuschließen.",Deshalb rauchen die Darsteller auf der Bühne Cannabisjoints und das Theater selbst ermutigt das Publikum zum Mitmachen.,0.8484938740730286,"Infolge dessen rauchen die Darsteller Cannabis-Joints auf der Bühne, und das Theater selbst ermutigt das Publikum, mitzumachen.",0.8684118390083313
