id,translated_hindi,origin_translation,origin_bleu,gpt_translation,gpt_bleu
298,यह चार साल में मार्टेलि के पांचवें सीईपी है।,चार साल में यह मार्टेली का पांचवां सीईपी है।,0.8962145447731018,यह मार्टेली का चार वर्षों में पाँचवाँ CEP है।,0.6888405680656433
299,पिछले महीने एक राष्ट्रपति आयोग ने देश को नए चुनाव की ओर ले जाने के उपायों के पैकेज के हिस्से के रूप में पूर्व सीईपी के इस्तीफे की सिफारिश की थी।,पिछले महीने एक प्रेसिडेंशियल कमीशन ने देश को नए चुनावों की ओर बढ़ने के उपाय के पैकेज के एक हिस्से के रूप में सीईपी के पूर्व त्यागपत्र की अनुशंसा की.,0.8539478778839111,पिछले महीने एक राष्ट्रपति आयोग ने नए चुनावों की दिशा में देश को आगे बढ़ाने के लिए उपायों के पैकेज के हिस्से के रूप में पूर्व सीईपी के इस्तीफे की सिफारिश की।,0.8934282660484314
300,आयोग अक्टूबर में शुरू हुए व्यापक विरोधी प्रदर्शनों के लिए मार्टेलियों की प्रतिक्रिया थी।,अक्टूबर में शुरू हुए व्यापक शासन विरोधी प्रदर्शनों के लिए आयोग का गठन मार्टेली की प्रतिक्रिया स्वरूप हुआ था.,0.7614683508872986,आयोग मार्टेली की प्रतिक्रिया थी व्यापक विरोध प्रदर्शनों के खिलाफ जो अक्टूबर में शुरू हुए थे।,0.7898783683776855
301,"कभी-कभी हिंसक विरोध प्रदर्शनों की वजह चुनावों की विफलता थी, जिनमें से कुछ 2011 से होने वाले थे।","2011 के बाद से, कभी-कभी चुनाव कराने में रहने की वजह से हिंसक विरोध शुरू हो गया था.",0.7703368067741394,"कभी-कभीviolent प्रदर्शनों को चुनाव न कराने की विफलता के कारण शुरू किया गया, जिनमें से कुछ 2011 से देरी में हैं।",0.7846029996871948
302,"आईपॉड में ओवरहीटिंग के लगभग 60 मामले सामने आए हैं, जिससे कुल छह आग लग गई और चार लोगों को मामूली जलन हुई।","आईपॉड ओवरहीटिंग में खराबी के लगभग 60 मामले सामने आए हैं, जिससे कुल छह बार आग लगी और चार लोग मामूली रूप से जल गए।",0.8215287327766418,"लगभग 60 मामलों में iPod के अधिक गर्म होने के कारण खराबी की रिपोर्ट की गई है, जिससे कुल छह आग लगने की घटनाएँ हुईं और चार लोगों को हल्की जलन का सामना करना पड़ा।",0.67138671875
303,"जापान के अर्थशास्त्र, व्यापार और उद्योग मंत्रालय (METI) ने कहा कि उन्हें इन उपकरणों से संबंधित 27 दुर्घटनाओं का पता था।","जापान के अर्थव्यवस्था, व्यापार और उद्योग मंत्रालय (METI) ने कहा कि उसे उपकरणों से संबंधित 27 दुर्घटनाओं की जानकारी थी.",0.907924234867096,"जापान के आर्थिक, व्यापार और उद्योग मंत्रालय (METI) ने कहा कि वह इन उपकरणों से संबंधित 27 दुर्घटनाओं के बारे में जानता था।",0.9121589064598083
304,"पिछले हफ्ते, METI ने घोषणा की कि Apple ने इसे 34 अतिरिक्त अति ताप घटनाओं के बारे में सूचित किया था, जिसे कंपनी ने ""गंभीर नहीं"" कहा था।","पिछले हफ्ते, METI ने घोषणा की कि Apple ने 34 ओवरहीटिंग के मामले सामने आये है , जिसे कंपनी ने गंभीरता से नहीं लिया ।",0.7406922578811646,"पिछले सप्ताह, METI ने घोषणा की कि Apple ने उसे 34 अतिरिक्त अधिक गर्मी के मामलों की सूचना दी, जिसे कंपनी ने ""गंभीर नहीं"" कहा।",0.8553314805030823
305,"मंत्रालय ने रिपोर्ट को Apple द्वारा स्थगित करने को ""सत्य दुखद"" कहकर जवाब दिया।",मंत्रालय ने एप्पल की रिपोर्ट के स्थगन को यह कहते हुए प्रतिक्रिया दी है कि वह “यकीनन पछतावे के योग्य है.”,0.6855530142784119,"इस मंत्रालय ने एप्पल की रिपोर्ट को स्थगित करने को ""वास्तव में खेदजनक"" कहा।",0.7521633505821228
306,भूकंप ने मारीना को स्थानीय समय के अनुसार सुबह 07:19 बजे (शुक्रवार को रात 09:19 बजे) मारा।,मारियाना में भूकंप का झटका स्थानीय समयानुसार सुबह 07:19 बजे (09:19 बजे जीएमटी शुक्रवार) आया।,0.7750594019889832,भूकंप ने मारियाना में स्थानीय समय अनुसार सुबह 07:19 बजे (शुक्रवार को रात 09:19 बजे GMT) प्रहार किया।,0.8310566544532776
307,उत्तरी मैरियाना के आपातकालीन प्रबंधन कार्यालय ने कहा कि देश में कोई क्षति नहीं बताई गई है।,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यलय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी.,0.8476805090904236,उत्तरी मारियाना के आपातकालीन प्रबंधन कार्यालय ने कहा कि राष्ट्र में कोई क्षति की रिपोर्ट नहीं मिली।,0.9136678576469421
308,प्रशांत सुनामी चेतावनी केंद्र ने भी कहा कि सुनामी का कोई संकेत नहीं है।,पैसिफ़िक सुनामी चेतावनी केंद्र ने भी यह कहा कि सुनामी के कोई संकेत नहीं हैं.,0.8652092218399048,पैसिफिक सुनामी चेतावनी केंद्र ने कहा कि सुनामी का कोई संकेत नहीं था।,0.875830888748169
309,फिलीपींस की राजधानी मनीला में एक पूर्व फिलीपींस पुलिसकर्मी ने हॉन्गकॉन्ग के पर्यटकों को उनके बस को अपहरण करके बंधक बना रखा है।,फिलीपींस के राजधानी मनीला में एक पूर्व फिलिपिनो पुलिसकर्मी ने उनकी बस को अपहरण करके हांगकांग के पर्यटकों को बंधक बना रखा है।,0.8244558572769165,एक पूर्व फिलिपिनो पुलिसकर्मी ने फिलीपींस की राजधानी मनीला में पर्यटकों की बस का अपहरण कर हांगकांग के पर्यटकों को बंधक बना लिया है।,0.8051069378852844
310,रोलैंडो मेन्डोजा ने अपने एम 16 राइफल से पर्यटकों पर फायर किया।,रोलैंडो मेंडोज़ा ने अपनी M16 राइफल से पर्यटकों के ऊपर फायर किया।,0.9056705832481384,रोलांदो मेन्डोज़ा ने पर्यटकों पर अपना M16 रायफल चलाई।,0.8608284592628479
311,कई बंधकों को बचाया गया है और कम से कम छह की मौत की पुष्टि की गई है।,अभी तक कई बंधकों को बचा लिया गया है और कम से कम छह के मारे जाने की पुष्टि हुई है.,0.8755367994308472,कई बंधकों को बचाया गया है और अब तक कम से कम छह लोगों की मौत की पुष्टि हो चुकी है।,0.8893955945968628
312,"बच्चों और बुजुर्गों सहित छह बंधकों को पहले ही रिहा कर दिया गया था, साथ ही फिलीपींस के फोटोग्राफरों को भी।","बच्चों और बुजुर्गों सहित छह बंधकों को जल्दी छोड़ दिया गया, और फिलिपिनो फोटोग्राफरों को भी।",0.874533474445343,"छह बंधकों, जिनमें बच्चे और बुजुर्ग शामिल हैं, को जल्द ही रिहा किया गया, साथ ही फिलिपिनो फ़ोटोग्राफ़र भी।",0.8669610619544983
313,बाद में फोटोग्राफरों ने एक बुजुर्ग महिला की जगह ली क्योंकि उसे शौचालय की जरूरत थी।,"फ़ोटोग्राफ़रों ने बाद में एक वृद्ध महिला की जगह ले ली, क्योंकि उसे शौचालय जाना ज़रूरी था. मेंडोज़ा को गोली मार दी गई थी.",0.6515210866928101,,
314,लिगिंस ने अपने पिता के पदचिह्नों पर चलते हुए चिकित्सा में करियर शुरू किया।,लिगिंन्स ने अपने पिता की तरह चिकित्सा के क्षेत्र में अपने कैरियर की शुरूआत की.,0.8284377455711365,लिगिन्स ने अपने पिता के नक्शेकदम पर चलते हुए चिकित्सा के क्षेत्र में करियर की शुरुआत की।,0.8948341608047485
315,उन्होंने प्रसूति चिकित्सक के रूप में प्रशिक्षण लिया और 1959 में ऑकलैंड के राष्ट्रीय महिला अस्पताल में काम करना शुरू किया।,उन्हें एक प्रसूति विशेषज्ञ के रूप में प्रशिक्षित किया गया और 1959 में उन्होंने ऑकलैंड के राष्ट्रीय महिला अस्पताल में काम करना शुरू किया।,0.8967723846435547,उन्होंने एक प्रसूति विशेषज्ञ के रूप में प्रशिक्षण प्राप्त किया और 1959 में ऑकलैंड के नेशनल विमेंस हॉस्पिटल में काम करना शुरू किया।,0.8778167963027954
316,अस्पताल में काम करते समय लिगिंस ने अपने खाली समय में समय से पहले प्रसव की जांच करना शुरू कर दिया।,"अस्पताल में काम करते हुए, लिगिन्स ने अपने खाली समय के दौरान समय से पहले प्रसव की जाँच शुरू कर दी.",0.8792436718940735,"जब वह अस्पताल में काम कर रहा था, लिगिंस ने अपने फुर्सत के समय में पूर्व जन्म लेने वाले श्रम की जांच करना शुरू किया।",0.7579936385154724
317,उनके शोध से पता चला कि अगर एक हार्मोन दिया जाता है तो यह भ्रूण के फेफड़ों के परिपक्व होने को तेज कर देता है।,उनके शोध से पता चला कि अगर हार्मोन को प्रभाव में लाया जाए तो यह बच्चे के भ्रूण के फेफड़ों की परिपक्वता को गति देगा.,0.8420489430427551,उसके शोध से पता चला कि यदि एक हार्मोन दिया जाता है तो यह बच्चे के भ्रूण के फेफड़ों के परिपक्वता को तेज कर देगा।,0.8865439891815186
318,Xinhua ने बताया कि सरकारी जांचकर्ताओं ने बुधवार को दो 'ब्लैक बॉक्स' उड़ान रिकॉर्डर बरामद किए।,शिन्हुआ ने बताया कि सरकारी जाँचकर्ताओं ने बुधवार को दो 'ब्लैक बॉक्स' फ़्लाइट रिकॉर्डर बरामद किए हैं.,0.8682252168655396,जिन्हुआ ने रिपोर्ट किया कि सरकारी जांचकर्ताओं ने बुधवार को दो 'ब्लैक बॉक्स' उड़ान रिकॉर्डर बरामद किए।,0.8931668400764465
319,साथियों ने ल्यूना को श्रद्धांजलि भी दी।,लूना को साथी पहलवानों ने भी श्रद्धांजलि दी.,0.8163543343544006,साथी पहलवानों ने भी लूना को श्रद्धांजलि दी।,0.8139584064483643
320,"टॉमी ड्रीमर ने कहा था, ""लून एक्सट्रीम की पहली रानी थी, मेरा पहला प्रबंधक था, लून दो चंद्रमाओं की रात में निधन हो गया, उसकी तरह ही अनूठी, मजबूत महिला।""",टॉमी ड्रीमर ने कहा “लूना पहली क्वीन ऑफ़ एक्सट्रीम थी. मेरी पहली मैनेजर. लूना की मृत्यु दो चाँद वाली मशहूर रात में हुई थी. वह रात उसकी तरह ही ख़ास थी. वह बेहद शक्तिशाली महिला थी.”,0.694506824016571,"टॉमी ड्रीमर ने कहा ""लूना एक्सट्रीम की पहली रानी थी। मेरी पहली प्रबंधक। लूना दो चंद्रमाओं की रात को निधन हो गई। उसकी तरह ही अद्वितीय। मजबूत महिला।""",0.797078549861908
321,"डस्टिन ""गोल्डस्ट"" रनेल्स ने टिप्पणी की कि ""लून मेरे जितना अजीब था... शायद और भी अधिक... उसे प्यार करो और उसे याद करो... आशा है कि वह एक बेहतर जगह पर है। """,डस्टिन “गोल्डस्ट” रनअल्स ने टिप्पणी की कि “लूना मेरे जैसी ही अजीब थी...शायद मुझसे भी अधिक...उसे प्यार करता हूँ और उसकी याद आएगी...आशा है कि वह एक बेहतर जगह में है।”,0.7973722815513611,"डस्टिन ""गोल्डस्ट"" रनलेस ने टिप्पणी की कि ""लुना मेरी तरह ही अजीब थी... शायद उससे भी ज्यादा... उसे प्यार करता था और उसे याद करूंगा... आशा है कि वह एक बेहतर जगह है।""",0.8348158001899719
322,"2010 के संघीय चुनाव से पहले सर्वेक्षण में शामिल 1,400 लोगों में से, 2008 के बाद से ऑस्ट्रेलिया को गणतंत्र बनने का विरोध करने वाले 8 प्रतिशत बढ़े हैं।","2010 के संघीय चुनाव से पहले 1,400 लोगों ने मतदान किया, 2008 से जो लोग ऑस्ट्रेलिया के गणतंत्र बनने का विरोध करते हैं उनमें 8 प्रतिशत की वृद्धि हुई.",0.7651627063751221,"2010 के संघीय चुनाव से पहले किए गए 1,400 लोगों के सर्वेक्षण में, जो लोग ऑस्ट्रेलिया के गणतंत्र बनने का विरोध करते हैं, उनकी संख्या 2008 के बाद 8 प्रतिशत बढ़ गई है।",0.8153888583183289
323,कार्यवाहक प्रधान मंत्री जूलिया गिलार्ड ने 2010 के संघीय चुनाव के अभियान के दौरान दावा किया कि उनका मानना है कि ऑस्ट्रेलिया को रानी एलिजाबेथ द्वितीय के शासनकाल के अंत में एक गणतंत्र बनना चाहिए।,कार्यवाहक प्रधानमंत्री जूलिया गिलार्ड ने 2010 के संघीय चुनाव के कैंपेन के दौरान दावा किया कि वह मानती हैं कि रानी एलिजाबेथ द्वितीय के शासनकाल के अंत में ऑस्ट्रेलिया को एक गणतंत्र बनना चाहिए.,0.8893709182739258,अंतरिम प्रधानमंत्री जूलिया गिलार्ड ने 2010 के संघीय चुनाव के अभियान के दौरान दावा किया कि वह मानती हैं कि एलिजाबेथ द्वितीय के शासन के अंत में ऑस्ट्रेलिया को एक गणतंत्र बन जाना चाहिए।,0.8803812861442566
324,"सर्वेक्षण में शामिल 34 प्रतिशत लोग इस विचार को साझा करते हैं, वे चाहते हैं कि क्वीन एलिजाबेथ द्वितीय ऑस्ट्रेलिया की आखिरी राजशाही बनें।","उनमें से 34 फ़ीसदी लोगों ने मतदान में यह मत साझा करते हुए इच्छा जताई, कि वे क्वीन एलिज़ाबेथ द्वितीय को ऑस्ट्रेलिया की आखिरी रानी बनाना चाहते हैं.",0.7893934845924377,"सर्वेक्षण में शामिल 34 प्रतिशत लोग इस राय को साझा करते हैं, कि रानी एलीज़ाबेथ द्वितीय ऑस्ट्रेलिया की अंतिम सम्राज्ञी होनी चाहिए।",0.850228488445282
325,"सर्वेक्षण के चरम पर, 29 प्रतिशत सर्वेक्षणकर्ताओं का मानना है कि ऑस्ट्रेलिया को जल्द से जल्द गणतंत्र बनना चाहिए, जबकि 31 प्रतिशत का मानना है कि ऑस्ट्रेलिया को कभी गणतंत्र नहीं बनना चाहिए।","सर्वे के नतीजे के मुताबिक, सर्वे में शामिल 29 प्रतिशत लोगों का मानना है कि ऑस्ट्रेलिया को जल्द से जल्द एक गणतंत्र बन जाना चाहिए, जबकि 31 प्रतिशत लोगों का मानना है कि ऑस्ट्रेलिया को कभी भी गणतंत्र नहीं बनना चाहिए.",0.8404573798179626,"सर्वेक्षण में शामिल 29 प्रतिशत लोग मानते हैं कि ऑस्ट्रेलिया को जल्द से जल्द गणतंत्र बन जाना चाहिए, जबकि 31 प्रतिशत लोग मानते हैं कि ऑस्ट्रेलिया को कभी गणतंत्र नहीं बनना चाहिए।",0.8505260348320007
326,"ओलंपिक स्वर्ण पदक विजेता को राष्ट्रमंडल खेलों में 100 मीटर और 200 मीटर फ्रीस्टाइल और तीन रिले में तैरना था, लेकिन उनकी शिकायतों के कारण उनकी फिटनेस पर संदेह है।","ओलंपिक स्वर्ण पदक विजेता राष्ट्रमंडल खेलों में 100 मीटर और 200 मीटर फ़्रीस्टाइल और तीन रिले में तैरने वाला था, लेकिन उसकी शिकायतों के कारण उसकी स्वस्थता संदेह में रही है।",0.8164171576499939,"ओलंपिक स्वर्ण पदक विजेता को राष्ट्रमंडल खेलों में 100 मीटर और 200 मीटर फ्रीस्टाइल और तीन रिले दौड़ों में तैरना था, लेकिन उनकी शिकायतों के कारण उनकी फिटनेस पर संदेह है।",0.8733083605766296
327,वह अपने दर्द को दूर करने के लिए आवश्यक दवाएं नहीं ले पा रहा है क्योंकि उन्हें खेलों से प्रतिबंधित किया गया है।,अपने दर्द को दूर करने के लिए वे ज़रूरी दवाओं को लेने में असमर्थ हो गए क्योंकि वे दवाइयाँ खेलों में प्रतिबंधित थीं.,0.7724900841712952,उसे अपने दर्द को दूर करने के लिए आवश्यक दवाएं लेने में असमर्थता रही है क्योंकि वे खेलों से प्रतिबंधित हैं।,0.848961353302002
328,सेंट्रल मिसौरी विश्वविद्यालय के गणितज्ञ और कंप्यूटर विज्ञान के प्रोफेसर कर्टिस कूपर ने 25 जनवरी को अब तक का सबसे बड़ा ज्ञात प्राइम नंबर खोजा है।,"कर्टिस कूपर, सेंट्रल मिसौरी विश्वविद्यालय में एक गणितज्ञ और कंप्यूटर विज्ञान के प्रोफेसर ने 25 जनवरी को अब तक की सबसे बड़ी ज्ञात प्राइम संख्या की खोज की है।",0.8679907917976379,"कर्टिस कूपर, केंद्रीय मिसौरी विश्वविद्यालय के गणित और कंप्यूटर विज्ञान के प्रोफेसर, ने 25 जनवरी को अब तक का सबसे बड़ा ज्ञात प्राथमिक संख्या खोजा है।",0.8585543036460876
329,फरवरी की शुरुआत तक कई लोगों ने विभिन्न हार्डवेयर और सॉफ्टवेयर का उपयोग करके खोज की पुष्टि की और मंगलवार को इसकी घोषणा की गई।,कई लोगों ने फरवरी की शुरुआत में कई हार्डवेयर और सॉफ़्टवेयर इस्तेमाल करके खोज की पुष्टि की है और मंगलवार को इसकी घोषणा की गई थी.,0.8784012198448181,"कई लोगों ने फरवरी की शुरुआत तक विभिन्न हार्डवेयर और सॉफ़्टवेयर का उपयोग करके इस खोज की पुष्टि की, और इसे मंगलवार को घोषित किया गया।",0.8783264756202698
330,यह संभव है कि उल्कापिंड पृथ्वी को पानी और जैविक पदार्थों के साथ-साथ प्रोटीन और जीवन को बनाए रखने के लिए एक स्रोत थे।,धूमकेतु अंग के साथ संभवतः पृथ्वी पर जल वितरण का स्रोत हो सकता है|”,0.650019109249115,"धूमकेतु संभवतः पृथ्वी पर पानी पहुंचाने के स्रोत रहे होंगे, साथ ही ऐसे कार्बनिक पदार्थ जो प्रोटीन बनाने और जीवन का समर्थन करने में सक्षम हैं।",0.7324320673942566
331,"वैज्ञानिकों को उम्मीद है कि वे समझेंगे कि ग्रह कैसे बनते हैं, विशेष रूप से पृथ्वी कैसे बनती है, चूंकि धूमकेतु लंबे समय से पृथ्वी से टकरा चुके हैं।","वैज्ञानिकों को यह समझने की उम्मीद है कि ग्रह कैसे बनते हैं, खासकर पृथ्वी कैसे बनी, चूँकि धूमकेतु पृथ्वी से बहुत पहले टकरा चुके थे.",0.8594862222671509,"वैज्ञानिकों को आशा है कि वे यह समझ सकेंगे कि ग्रहों का निर्माण कैसे होता है, खासकर यह कि पृथ्वी कैसे बनी, क्योंकि लंबे समय पहले धूमकेतुओं ने पृथ्वी से टकराया था।",0.7977442741394043
332,53 वर्षीय कुओमो ने इस साल की शुरुआत में अपना गवर्नर पद शुरू किया और पिछले महीने एक विधेयक पर हस्ताक्षर किए जो समलैंगिक विवाह को वैध बनाता है।,इस साल की शुरुआत में 53 साल के कुओमो ने अपना शासनकाल शुरू किया और पिछले महीने समलैंगिक विवाह को वैध बनाने वाले बिल पर हस्ताक्षर किए.,0.888129711151123,"क्यूमो, 53, ने इस वर्ष की शुरुआत में अपने राज्यपाल पद की शपथ ली थी और पिछले महीने समलैंगिक विवाह को वैध करते हुए एक विधेयक पर हस्ताक्षर किए।",0.8463709950447083
333,"उन्होंने अफवाहों को ""राजनीतिक चर्चा और मूर्खता"" बताया।",उन्होंने अफवाहों को “राजनीतिक बकवास और मूर्खतापूर्ण” कहा.,0.8880297541618347,"उसने इन अफवाहों को ""राजनीतिक बातचीत और बेवकूफी"" के रूप में संदर्भित किया।",0.8411912322044373
334,अनुमान है कि वह 2016 में राष्ट्रपति पद के लिए चुनाव लड़ेंगे।,उन्होंने 2016 में राष्ट्रपति पद के लिए जीत हासिल करने का अनुमान लगाया है.,0.8589580059051514,यह अनुमान लगाया जा रहा है कि वह 2016 में राष्ट्रपति पद के लिए चुनाव लड़ सकते हैं।,0.8926061987876892
335,NextGen एक प्रणाली है जो FAA का दावा है कि विमानों को कम मार्गों पर उड़ान भरने की अनुमति देगा और हर साल लाखों गैलन ईंधन की बचत होगी और कार्बन उत्सर्जन को कम करेगा।,नेक्स्टजेन प्रणाली बारे में एफएए का दावा है कि इससे विमान को छोटे मार्गों से उड़ाना और हर साल लाखों गैलन ईंधन बचाना संभव होगा और इससे कार्बन उत्सर्जन में भी कमी आएगी।,0.8069019913673401,NextGen एक प्रणाली है जिसे FAA का दावा है कि यह विमानों को छोटे रास्तों पर उड़ान भरने की अनुमति देगा और हर साल लाखों गैलन ईंधन बचाएगा और कार्बन उत्सर्जन को कम करेगा।,0.8553865551948547
336,यह पुराने ग्राउंड-रैडर आधारित तकनीक के विपरीत उपग्रह आधारित तकनीक का उपयोग करता है ताकि हवाई यातायात नियंत्रकों को विमानों को अधिक सटीकता से पहचानने और पायलटों को अधिक सटीक जानकारी देने की अनुमति मिल सके।,"यह उपग्रह-आधारित प्रौद्योगिकी का उपयोग करता है, जो पुराने ज़मीनी-रडार-आधारित तकनीक के विपरीत है, जिससे हवाई यातायात नियंत्रकों को अधिक सटीकता के साथ विमान को चलाने और पायलटों को अधिक सटीक जानकारी देने में मदद मिलती है.",0.7813223004341125,"यह उपग्रह-आधारित प्रौद्योगिकी का उपयोग करता है, जो पुराने ग्राउंड-रडार-आधारित प्रौद्योगिकी के विपरीत है, जिससे हवाई यातायात नियंत्रक विमानों को अधिक सटीकता के साथ स्थानांतरित कर सकते हैं और पायलटों को अधिक सटीक जानकारी प्रदान कर सकते हैं।",0.7676434516906738
337,"कोई अतिरिक्त परिवहन नहीं किया जा रहा है और भूमिगत ट्रेनें वेम्बली में नहीं रुकेंगी, और कार पार्किंग और पार्किंग और सवारी सुविधाएं जमीन पर उपलब्ध नहीं हैं।","कोई अतिरिक्त परिवहन नहीं लगाया जा रहा है और वेम्बली में ओवरग्राउंड ट्रेनें नहीं रुकेंगी, और ग्राउंड पर कार पार्किंग तथा पार्क और सवारी की सुविधाएँ उपलब्ध नहीं होंगी.",0.7569559216499329,"कोई अतिरिक्त परिवहन की व्यवस्था नहीं की जा रही है और उपरी ट्रेनें वेम्बली पर नहीं रुकेंगी, और मैदान पर कार पार्किंग तथा पार्क-एंड-राइड सुविधाएँ उपलब्ध नहीं हैं।",0.7341005206108093
338,परिवहन की कमी के डर से यह संभावना बढ़ी कि खेल टीम के समर्थकों के बिना बंद दरवाजे के पीछे खेला जाएगा।,ट्रांसपोर्टेशन की कमी के डर ने यह संभावना बढ़ाई कि खेल टीम के समर्थकों के बिना बंद दरवाज़े के पीछे खेले जाने की मजबूरी होगी.,0.8181353211402893,परिवहन की कमी का डर इस बात की संभावना बढ़ा गया कि खेल को टीम के समर्थकों के बिना बंद दरवाजों के पीछे खेलने के लिए मजबूर होना पड़ सकता है।,0.8092751502990723
339,साइंस पत्रिका में गुरुवार को प्रकाशित एक अध्ययन में इक्वाडोर के गैलापागोस द्वीपसमूह पर एक नई पक्षी प्रजाति के गठन की सूचना दी गई।,जर्नल साइंस में गुरूवार को प्रकाशित एक अध्ययन ने इक्वाडोरियन गैलापागोस आइलैंड पर एक नई पक्षी प्रजाति के निर्माण की सूचना दी.,0.8789194226264954,गुरुवार को विज्ञान पत्रिका में प्रकाशित एक अध्ययन में बताया गया है कि इक्वाडोर के गालापागोस द्वीपों पर एक नई पक्षी प्रजाति का निर्माण हुआ है।,0.8813263773918152
340,"संयुक्त राज्य अमेरिका के प्रिंसटन विश्वविद्यालय और स्वीडन के उप्साला विश्वविद्यालय के शोधकर्ताओं ने बताया कि नई प्रजाति केवल दो पीढ़ियों में विकसित हुई, हालांकि इस प्रक्रिया में बहुत अधिक समय लगने का विश्वास किया गया था, एक अंतःवर्ती डार्विन फिंच, जियोस्पीज़ा फोर्ट्स और आप्रवासी काक्टस फिंच, जियोस्पीज़ा कोनिस्ट्रिस के बीच प्रजनन के कारण।","संयुक्त राज्य अमेरिका में प्रिंसटन विश्वविद्यालय और स्वीडन में उप्साला विश्वविद्यालय के शोधकर्ताओं ने बताया कि नई प्रजातियाँ सिर्फ दो पीढ़ियों में विकसित हुईं, हालाँकि एक स्थानिक डार्विन फिंच, जियोस्पाइज़ा फोर्टेस और अप्रवासी कैक्टस फिंच, जिओस्पिज़ा कोनिरोस्ट्रिस के बीच प्रजनन के कारण इस प्रक्रिया में काफी समय लगने की बात कही गई थी.",0.7567090392112732,"प्रिंसटन विश्वविद्यालय, संयुक्त राज्य अमेरिका और उल्साला विश्वविद्यालय, स्वीडन के शोधकर्ताओं ने रिपोर्ट किया कि नई प्रजाति केवल दो पीढ़ियों में विकसित हुई, हालांकि इस प्रक्रिया को बहुत लंबे समय तक चलने के लिए माना जाता था, जो एक विशिष्ट डार्विन फिंच, गियोस्पिज़ा फोर्टेस, और अप्रवासी कैक्टस फिंच, गियोस्पिज़ा कोनिरोस्ट्रिस के बीच प्रजनन के कारण थी।",0.7711145281791687
341,सोने को हर तरह के आकारों में तैयार किया जा सकता है।,सोना हर तरह के आकार में काम कर सकता है. इसे छोटे आकार में मोड़ा जा सकता है.,0.7197225093841553,सोने को हर प्रकार के आकार में ढाला जा सकता है। इसे छोटे आकारों में रोल किया जा सकता है।,0.750773012638092
342,"इसे पतली तार में खींचकर घुमाया जा सकता है, जिसे घुमाया जा सकता है और बुना जा सकता है। इसे हथौड़ा मारकर या शीट में लपेटा जा सकता है।","इसे पतले तार में खींचा जा सकता है, जिसे मोड़ा और गूंथा जा सकता है। इसे पीटा जा सकता है या शीट बनाई जा सकती हैं।",0.7276769280433655,"यह सीधाचट कर पतली तार में खींचा जा सकता है, जिसे मोड़ा और बुनाई किया जा सकता है। इसे हथौड़े से पीटा या शीट्स में लुढ़काया जा सकता है।",0.6927120685577393
343,"इसे बहुत पतला बनाया जा सकता है, और इसे अन्य धातु पर चिपकाया जा सकता है। यह इतना पतला किया जा सकता है कि कभी-कभी इसका उपयोग ""प्रकाशित पांडुलिपियों"" नामक पुस्तकों में हाथ से चित्रित चित्रों को सजाने के लिए किया जाता था।",इसे काफ़ी पतला बनाया जा सकता है और दूसरी धातु पर लगाया जा सकता है. इसे इतना पतला बनाया जा सकता है कि इसे कभी-कभी “प्रकाशित पांडुलिपियाँ” नामक किताबों में हाथ से बनाए गए चित्रों को सजाने के लिए इस्तेमाल किया जाता था.,0.841926634311676,"यह बहुत पतला बनाया जा सकता है, और इसे अन्य धातुओं पर चिपकाया जा सकता है। इसे इतना पतला बनाया जा सकता है कि इसका उपयोग कभी-कभी किताबों में हाथ से बनाई गई तस्वीरों को सजाने के लिए किया जाता था, जिन्हें ""प्रकाशित पांडुलिपियाँ"" कहा जाता है।",0.8332057595252991
