id,translated_france,origin_translation,origin_bleu,gpt_translation,gpt_bleu
102,"Les satellites, qui pesaient plus de 1 000 livres et voyageaient à environ 17 500 milles à l'heure, ont heurté 491 milles au-dessus de la Terre.","Les satellites, qui pesaient tous les deux plus de 450 kg et se déplaçaient à environ 28000 km/h, sont entrés en collision à 790 km au-dessus de la Terre.",0.6846727728843689,"Les satellites, pesant tous deux plus de 1 000 livres et voyageant à environ 17 500 miles par heure, sont entrés en collision à 491 miles au-dessus de la Terre.",0.7353919148445129
103,Les scientifiques disent que l'explosion causée par la collision a été massive.,Les scientifiques affirment que l'explosion causée par la collision a été massive.,0.9697579741477966,Les scientifiques disent que l'explosion provoquée par la collision était massive.,0.9593297839164734
104,Ils essaient encore de déterminer à quel point l'accident était important et comment la Terre sera touchée.,On essaie encore de déterminer quelle a été l'ampleur de l'accident et comment la Terre sera affectée.,0.8735432028770447,Ils essaient toujours de déterminer à quel point le crash était important et comment la Terre sera affectée.,0.9176972508430481
105,Le commandement stratégique des États-Unis du bureau du Département de la défense des États-Unis suit les débris.,Le commandement stratégique du bureau du département de la défense des États-Unis suit les débris.,0.7794637084007263,Le Commandement stratégique des États-Unis du ministère de la Défense des États-Unis suit les débris.,0.8010867834091187
106,Le résultat de l'analyse des graphiques sera affiché sur un site Web public.,Le résultat de l'analyse du tracé sera publié sur un site Web public.,0.8490672707557678,Le résultat de l'analyse de tracé sera publié sur un site web public.,0.8331698179244995
107,"Un médecin qui travaillait à l'hôpital pour enfants de Pittsburgh, en Pennsylvanie, sera accusé de meurtre aggravé après que sa mère a été retrouvée morte dans le coffre de sa voiture mercredi, disent les autorités de l'Ohio.","Un médecin exerçant à l'hôpital pour enfants de Pittsburgh, en Pennsylvanie, a été accusé de meurtre avec circonstances aggravantes après que sa mère ait été retrouvée morte dans le coffre de sa voiture mercredi, selon les autorités de l'Ohio.",0.9093106389045715,"Un médecin ayant travaillé à l'Hôpital pour enfants de Pittsburgh, en Pennsylvanie, sera accusé de meurtre aggravé après que sa mère a été trouvée morte dans le coffre de sa voiture mercredi, selon les autorités de l'Ohio.",0.9151050448417664
108,"Le Dr Malar Balasubramanian, âgé de 29 ans, a été trouvé à Blue Ash, dans l'Ohio, une banlieue située à environ 15 milles au nord de Cincinnati, au sol, près de la route, dans un T-shirt et des sous-vêtements à l'état apparemment fortement médicamenté.","Le Dr Malar Balasubramanian, 29 ans, a été trouvé allongé sur le sol au bord de la route, à Blue Ash, dans l'Ohio, une banlieue située à environ 15 miles au nord de Cincinnati. Il était en T-shirt et en sous-vêtements, dans un état apparemment très médicamenté.",0.8101809620857239,"Le Dr Malar Balasubramanian, 29 ans, a été retrouvé à Blue Ash, dans l'Ohio, un banlieue située à environ 15 miles au nord de Cincinnati, allongé au sol à côté de la route, vêtu d'un T-shirt et de sous-vêtements, dans un état apparemment fortement médicamenté.",0.8311883807182312
109,Elle a dirigé des officiers vers son Intrigue Black Oldsmobile qui se trouvait à 500 pieds.,Elle a dirigé les officiers vers son Oldsmobile Intrigue noire qui se trouvait à 500 pieds de là.,0.717814564704895,Elle a dirigé les agents vers sa Oldsmobile Intrigue noire qui se trouvait à 150 mètres.,0.6753953099250793
110,"Là, ils ont trouvé le corps de Saroja Balasubramanian, 53, couvert de couvertures de sang.","Là, ils ont trouvé le corps de Saroja Balasubramanian, 53 ans, couvert de couvertures tachées de sang.",0.9099367260932922,,
111,La police a dit que le corps semblait être là depuis environ un jour.,La police a déclaré qu’il semblerait que le corps se trouvait là depuis un jour environ.,0.933700680732727,La police a déclaré que le corps semblait être là depuis environ un jour.,0.966592013835907
112,Les premiers cas de la maladie cette saison ont été signalés à la fin de juillet.,Les premiers cas de cette maladie saisonnière ont été déclarés fin juillet.,0.9196725487709045,Les premiers cas de la maladie cette saison ont été signalés à la fin juillet.,0.9688277840614319
113,"La maladie est transportée par des porcs, qui migrent ensuite vers les humains à travers des moustiques.","Les porcs sont porteurs de la maladie, qui est ensuite transmise à l'homme par les moustiques.",0.8909203410148621,"La maladie est transmise par les porcs, qui migrent ensuite vers les humains par l'intermédiaire des moustiques.",0.9320424199104309
114,"L'épidémie a incité le gouvernement indien à prendre des mesures telles que le déploiement d'attrapeurs de porcs dans les zones gravement touchées, la distribution de milliers de rideaux de moustiques et la pulvérisation de pesticides.","L’épidémie a incité le gouvernement indien à prendre des mesures telles que le déploiement de collecteurs de porcs dans les zones gravement touchées, la distribution de milliers de moustiquaires et la pulvérisation de pesticides.",0.876843273639679,"L'épidémie a incité le gouvernement indien à entreprendre des mesures telles que le déploiement de chasseurs de porcs dans les zones gravement touchées, la distribution de milliers de rideaux anti-moustiques et la pulvérisation de pesticides.",0.8976049423217773
115,"Plusieurs millions de flacons de vaccin contre l'encéphalite ont également été promis par le gouvernement, qui aidera à préparer les organismes de santé pour l'année prochaine.","Plusieurs millions de flacons de vaccin contre l'encéphalite ont également été promis par le gouvernement, ce qui aidera à préparer les agences sanitaires pour l'année prochaine.",0.9101424217224121,"Le gouvernement a également promis plusieurs millions de flacons de vaccin contre l'encéphalite, ce qui aidera les agences de santé à se préparer pour l'année prochaine.",0.893327534198761
116,Les plans de distribution de vaccins dans les zones historiquement les plus touchées cette année ont été retardés en raison du manque de fonds et d'un faible rang de priorité par rapport aux autres maladies.,Les plans de livraison de vaccins dans les zones historiquement les plus touchées cette année ont été retardés en raison du manque de fonds et de la faible priorité accordée à ces maladies par rapport à d’autres.,0.9093164801597595,Les plans de livraison de vaccins aux zones historiquement les plus touchées cette année ont été retardés en raison d'un manque de fonds et d'une faible priorité par rapport à d'autres maladies.,0.9175110459327698
117,"En 1956, Słania s'installe en Suède, où il commence trois ans plus tard à travailler pour la poste suédoise et devient leur graveur en chef.","En 1956, Słania s'est installé en Suède, où trois ans plus tard, il a commencé à travailler pour la poste suédoise pour en devenir le graveur en chef.",0.9119621515274048,"En 1956, Słania a déménagé en Suède, où trois ans plus tard, il a commencé à travailler pour la Poste suédoise et est devenu leur graveur en chef.",0.8978473544120789
118,Il a produit plus de 1 000 timbres pour la Suède et 28 autres pays.,Il a produit plus de 1000 timbres pour la Suède et 28 autres pays.,0.9699537754058838,Il a produit plus de 1 000 timbres pour la Suède et 28 autres pays.,0.9796951413154602
119,Son travail est d'une qualité et d'un détail tellement reconnus qu'il est l'un des rares «noms domestiques» parmi les philatélistes. Certains se spécialisent dans la collecte de son travail seul.,Son travail est d'une telle qualité et d'un tel niveau de détail qu'il est l'un des rares philatélistes bien connus du « grand public ». Certains collectionneurs consacrent leur attention uniquement à ses œuvres.,0.809666097164154,"Son travail est d'une qualité et d'un souci du détail si reconnus qu'il est l'un des très rares ""noms connus"" parmi les philatélistes. Certains se spécialisent dans la collection de son œuvre uniquement.",0.8717406392097473
120,"Son 1000ème timbre était le magnifique ""Great Deeds by Swedish Kings"" de David Klöcker Ehrenstrahl en 2000, qui est répertorié dans le livre Guinness des records du monde.","Son millième timbre a été le magnifique « Great Deeds by Swedish Kings » de David Klöcker Ehrenstrahl en 2000, qui figure dans le Livre Guinness des records.",0.8668639063835144,"Son 1 000ème timbre était le magnifique ""Grands Faits des Rois Suédois"" de David Klöcker Ehrenstrahl en 2000, qui figure dans le Livre Guinness des Records.",0.8191726803779602
121,"Il s'occupait également de la gravure de billets pour de nombreux pays, exemples récents de son travail, y compris les portraits du Premier ministre sur le devant des nouveaux billets canadiens de 5 $ et de 100 $.","Il a également gravé des billets de banque pour de nombreux pays. Parmi les exemples récents de son travail, on peut citer les portraits du Premier ministre au recto des nouveaux billets canadiens de 5 et 100 dollars.",0.878385603427887,"Il était également engagé dans la gravure de billets de banque pour de nombreux pays, des exemples récents de son travail incluant les portraits des Premiers ministres à l'avant des nouveaux billets canadiens de 5 $ et 100 $.",0.897583544254303
122,"Après l'accident, Gibson a été transporté à l'hôpital mais est mort peu de temps après.","Suite à l’accident, Gibson a été transporté à l’hôpital, mais a succombé immédiatement après.",0.923416793346405,"Après l'accident, Gibson a été transporté à l'hôpital mais est décédé peu après.",0.9508559107780457
123,"Le conducteur de camion, âgé de 64 ans, n'a pas été blessé dans l'accident.","Le chauffeur du camion, âgé de 64 ans, n’a pas été blessé dans l’accident.",0.9538615345954895,"Le conducteur du camion, âgé de 64 ans, n'a pas été blessé dans l'accident.",0.9618200659751892
124,Le véhicule lui-même a été retiré des lieux de l'accident à environ 1200 GMT le même jour.,Le véhicule lui-même a été enlevé du lieu de l'accident vers 12 h 00 GMT le même jour.,0.9280910491943359,Le véhicule lui-même a été enlevé de la scène de l'accident vers 12h00 GMT le même jour.,0.9207368493080139
125,"Une personne travaillant dans un garage près de l'endroit où l'accident s'est produit a dit: ""Il y avait des enfants qui attendaient de traverser la route et ils criaient tous et pleuraient.""","Un employé d'un garage proche du lieu de l’accident a déclaré : « il y avait des enfants qui cherchaient à traverser la route, et qui criaient et pleuraient. »",0.8971548676490784,Une personne travaillant dans un garage près de l'endroit où l'accident s'est produit a déclaré : « Il y avait des enfants qui attendaient pour traverser la route et ils criaient tous et pleuraient. »,0.9355380535125732
126,Ils se sont tous enfuis de l'endroit où l'accident s'était produit.,Ils sont tous revenus en courant de l’endroit où l’accident s’était produit.,0.8535906076431274,"Ils ont tous couru en arrière, depuis l'endroit où l'accident s'était produit.",0.8182852864265442
127,Parmi les autres sujets inscrits à l'ordre du jour de Bali figurent la préservation des forêts restantes du monde et le partage des technologies pour aider les pays en développement à se développer de manière moins polluante.,Parmi les autres sujets à l’ordre du jour à Bali figurent la sauvegarde des dernières forêts du monde et le partage des technologies pour aider les pays en développement à poursuivre leur croissance de manière moins polluante.,0.9181492924690247,D'autres sujets à l'ordre du jour à Bali incluent la sauvegarde des forêts restantes dans le monde et le partage de technologies pour aider les pays en développement à croître de manière moins polluante.,0.9042905569076538
128,L'ONU espère également mettre la dernière main à un fonds destiné à aider les pays touchés par le réchauffement climatique à faire face à ces effets.,L'ONU espère également finaliser un fonds pour aider les pays touchés par le réchauffement climatique à faire face aux impacts.,0.8345023989677429,L'ONU espère également finaliser un fonds pour aider les pays affectés par le réchauffement climatique à faire face aux impacts.,0.8233067393302917
129,"L'argent pourrait aller vers des maisons étanches aux inondations, une meilleure gestion de l'eau et la diversification des cultures.","L’argent pourrait être reversé dans la construction de maisons résistantes aux inondations, dans une meilleure gestion de l’eau et dans la diversification des cultures.",0.91884446144104,"L'argent pourrait être utilisé pour des maisons anti-inondation, une meilleure gestion de l'eau et la diversification des cultures.",0.9354548454284668
130,Fluke a écrit que les efforts de certains pour noyer les femmes de parler de la santé des femmes ont échoué.,Fluke a écrit que les efforts de certains pour empêcher les femmes de parler de leur santé ont échoué.,0.597274661064148,Fluke a écrit que les efforts de certains pour faire taire les femmes qui s'expriment sur la santé des femmes ont échoué.,0.5759035348892212
131,Elle en est venue à cette conclusion en raison de la multitude de commentaires positifs et d'encouragements qui lui ont été envoyés par des hommes et des femmes demandant que les médicaments contraceptifs soient considérés comme une nécessité médicale.,Elle est arrivée à cette conclusion grâce aux multiples commentaires positifs et encouragements qu’elle a reçus aussi bien des femmes que des hommes sur l’importance de considérer la contraception comme une nécessité.,0.8314172625541687,"Elle est parvenue à cette conclusion en raison de la multitude de commentaires positifs et d'encouragements envoyés par des individus, tant féminins que masculins, qui exhortaient à considérer les médicaments contraceptifs comme une nécessité médicale.",0.864477276802063
132,"Lorsque les combats ont cessé après le transport des blessés à l'hôpital, environ 40 des autres détenus sont restés dans la cour et ont refusé de retourner dans leurs cellules.","Une fois la bagarre arrêtée après que les blessés ont été conduits à l'infirmerie, environ 40 des détenus restants sont restés dans la cour, refusant de retourner dans leur cellule.",0.8806004524230957,"Lorsque les combats ont cessé après que les blessés ont été transportés à l'hôpital, environ 40 des autres détenus restants sont restés dans la cour et ont refusé de retourner dans leurs cellules.",0.9226118326187134
133,"Les négociateurs ont essayé de remédier à la situation, mais les demandes des prisonniers ne sont pas claires.","Les négociateurs ont essayé de rectifier la situation, mais les demandes des prisonniers ne sont pas claires.",0.9555986523628235,"Les négociateurs ont essayé de rectifier la situation, mais les demandes des prisonniers ne sont pas claires.",0.9555986523628235
134,"Entre 22h00 et 23h00, un incendie a été déclenché par les détenus dans la cour.","Entre 22 h 00 et 23 h 00 MDT, les détenus ont allumé un feu dans la cour.",0.8016098141670227,"Entre 22h00 et 23h00, heure montagne (MDT), un incendie a été déclenché par les détenus dans la cour.",0.8643084168434143
135,"Bientôt, des agents équipés d'engins anti-émeutes sont entrés dans la cour et ont coincé les détenus avec des gaz lacrymogènes.","Bientôt, des officiers équipés de matériel antiémeute pénétrèrent dans la cour et coincèrent les détenus avec des gaz lacrymogènes.",0.8869054317474365,"Bientôt, des agents équipés de matériel anti-émeute sont entrés dans la cour et ont cerné les détenus avec des gaz lacrymogènes.",0.8774688243865967
136,Les équipes de secours ont fini par faire feu à 23 h 35.,L’équipe des sapeurs pompiers a finalement éteint le feu à 23 h 35.,0.661983072757721,Les équipes de secours ont finalement éteint l'incendie à 23h35.,0.6785673499107361
137,"Après la construction du barrage en 1963, les inondations saisonnières qui allaient répandre des sédiments dans toute la rivière ont été interrompues.","Après la construction du barrage en 1963, les inondations saisonnières qui devaient répandre des sédiments dans le fleuve ont été stoppées.",0.9257826209068298,"Après la construction du barrage en 1963, les crues saisonnières qui dispersaient les sédiments dans toute la rivière ont été interrompues.",0.9259463548660278
138,"Ces sédiments étaient nécessaires pour créer des bancs de sable et des plages, qui servaient d'habitats fauniques.","Ce sédiment était nécessaire à la création de bancs de sable et de plages, qui servaient d’habitats à la faune.",0.9323627352714539,"Ce sédiment était nécessaire à la création de bancs de sable et de plages, qui servaient d'habitats pour la faune.",0.9382142424583435
139,"Par conséquent, deux espèces de poissons ont disparu, et deux autres sont devenues en voie de disparition, y compris le museau à bosse.","En conséquence, deux espèces de poissons ont disparu et deux autres sont en voie de disparition, dont le chevesne à bosse.",0.8799508213996887,"En conséquence, deux espèces de poissons ont été déclarées éteintes, et deux autres sont devenues menacées, y compris le poisson-chabot à bosse.",0.8095303773880005
140,"Bien que le niveau de l'eau n'augmente que quelques pieds après l'inondation, les responsables espèrent qu'il suffira de restaurer les barres de sable érodées en aval.","Bien que le niveau de l’eau ne grimpera que de quelques mètres après l’inondation, les autorités espèrent que cela suffira à restaurer les bancs de sable érodés en aval.",0.8734561800956726,"Bien que le niveau de l'eau ne monte que de quelques pieds après l'inondation, les responsables espèrent que cela suffira à restaurer les bancs de sable érodés en aval.",0.8817798495292664
141,"Aucun avertissement de tsunami n'a été émis et, selon l'agence de géophysique de Jakarta, aucun avertissement de tsunami ne sera émis parce que le séisme n'a pas satisfait à l'exigence de magnitude 6,5.","Aucune alerte au tsunami n’a été émise et, selon l’agence de géophysique de Jakarta, aucune alerte au tsunami ne sera émise parce que le séisme n’a pas atteint la magnitude 6,5 requise.",0.8696489930152893,"Aucun avertissement de tsunami n'a été émis, et selon l'agence de géophysique de Jakarta, aucun avertissement de tsunami ne sera émis car le tremblement de terre n'a pas atteint le seuil de magnitude 6,5.",0.86455237865448
142,"Bien qu'il n'y ait pas de menace de tsunami, les résidents ont commencé à paniquer et ont commencé à quitter leur entreprise et leur maison.","Malgré l’absence de risque de tsunami, les résidents se sont mis à paniquer et ont quitté leurs maisons et commerces.",0.8888749480247498,"Bien qu'il n'y ait pas de menace de tsunami, les habitants ont commencé à paniquer et à quitter leurs commerces et leurs maisons.",0.9232197999954224
143,"Bien que Winfrey ait pleuré dans ses adieux, elle a dit clairement à ses fans qu'elle sera de retour.","Malgré les larmes versées lors de ses adieux, Oprah Winfrey a clairement dit à ses fans qu'elle serait de retour.",0.8784646391868591,"Bien que Winfrey était émue aux larmes lors de son adieu, elle a tenu à faire comprendre à ses fans qu'elle reviendrait.",0.8749227523803711
144,"""Ce n'est pas un au revoir, c'est la fin d'un chapitre et l'ouverture d'un nouveau chapitre.""","« Ce n'est pas un au revoir. C'est une page qui se tourne, et une autre qui s'ouvre. »",0.8776984810829163,"""Ce ne sera pas un adieu. C'est la clôture d'un chapitre et l'ouverture d'un nouveau.""",0.9042545557022095
145,"Les résultats définitifs des élections présidentielles et parlementaires namibiennes indiquent que le président en exercice, Hifikepunye Pohamba, a été réélu à une large majorité.","Les résultats définitifs des élections présidentielles et parlementaires namibiennes indiquent que le président sortant, Hifikepunye Pohamba, a été réélu par une large majorité.",0.9375672340393066,"Les résultats finaux des élections présidentielles et parlementaires namibiennes ont indiqué que le président sortant, Hifikepunye Pohamba, a été réélu avec une large marge.",0.9183120727539062
146,"Le parti au pouvoir, South West Africa People's Organization (SWAPO), a également maintenu une majorité aux élections législatives.","Le parti au pouvoir, l'Organisation du peuple du Sud-Ouest africain (SWAPO), a lui aussi réussi à conserver la majorité aux élections législatives.",0.8555061221122742,"Le parti au pouvoir, l'Organisation du peuple du Sud-Ouest africain (SWAPO), a également conservé une majorité lors des élections parlementaires.",0.8599156737327576
147,Des troupes de la coalition et des forces afghanes se sont installées dans la zone pour sécuriser le site et d'autres avions de la coalition ont été envoyés pour aider.,Les troupes de coalition et Afghanes se sont déplacées dans la zone pour sécuriser le site et un avion d’une autre coalition a été envoyé pour seconder.,0.9016031622886658,La coalition et les troupes afghanes sont entrées dans la zone pour sécuriser le site et d'autres aéronefs de la coalition ont été envoyés pour aider.,0.9300928115844727
148,"L'accident s'est produit haut en terrain montagneux, et on pense qu'il a été le résultat d'incendies hostiles.","L’accident a eu lieu en terrain montagneux, et il semblerait que cela ait été causé par un incendie malveillant.",0.8676482439041138,L'accident s'est produit en altitude dans un terrain montagneux et est considéré comme étant le résultat de tirs hostiles.,0.858713686466217
149,Les efforts de recherche du site de l'écrasement se heurtent à des conditions météorologiques défavorables et à des terrains rudes.,Les efforts visant à trouver le lieu de l’accident sont restreints par des intempéries et le terrain accidenté.,0.8441798686981201,Les efforts pour rechercher le site du crash sont entravés par des conditions météorologiques difficiles et un terrain escarpé.,0.8704110980033875
150,"La charité médicale Mangola, Médecins Sans Frontières et l'Organisation Mondiale de la Santé disent que c'est la pire épidémie enregistrée dans le pays.","Selon l'ONG Mangola, Médecins Sans Frontières et l'Organisation mondiale de la santé, il s'agit de la pire épidémie enregistrée dans le pays.",0.9161198735237122,"La charité médicale Mangola, Médecins Sans Frontières et l'Organisation mondiale de la santé déclarent que c'est la pire épidémie jamais enregistrée dans le pays.",0.9398512840270996
151,"Le porte-parole de Médecins Sans Frontière Richard Veerman a déclaré : « L'Angola se dirige vers sa pire épidémie et la situation reste très mauvaise en Angola », a-t-il déclaré.","Le porte-parole de Médecins Sans Frontières, Richard Veerman, a déclaré : « L'Angola se dirige vers la pire épidémie jamais connue et la situation reste très mauvaise en Angola », a-t-il déclaré.",0.9048392176628113,"Le porte-parole de Médecins Sans Frontières, Richard Veerman, a déclaré : ""L'Angola se dirige vers sa pire épidémie jamais connue et la situation reste très mauvaise en Angola.""",0.8943904042243958
152,"Les jeux ont débuté à 10h00 par beau temps et en dehors de la bruine du milieu du matin qui s'est rapidement éclaircie, c'était une journée parfaite pour le rugby de 7's.","Les matchs ont commencé à 10 heures du matin avec un temps magnifique et, à part la bruine du milieu de la matinée qui s’est rapidement dissipée, c’était une journée parfaite pour le rugby à 7.",0.8123123049736023,"Les jeux ont commencé à 10h00 avec un temps superbe et, à part une petite pluie en milieu de matinée qui s'est rapidement dissipée, c'était une journée parfaite pour le rugby à 7.",0.7944271564483643
153,Les premières graines du tournoi L'Afrique du Sud a commencé sur la bonne note quand ils ont eu une victoire confortable 26 - 00 contre la 5ème Zambie ensemencée.,"L'Afrique du Sud, à la tête du classement, a commencé sur une bonne note en s'imposant 26 à 0 face à la Zambie, 5e du classement.",0.5666436553001404,"Les têtes de série du tournoi, l'Afrique du Sud, ont commencé sur une bonne note en remportant une victoire confortable de 26 à 0 contre la Zambie, cinquième tête de série.",0.591935932636261
154,"En regardant résolument rouillé dans le match contre leurs sœurs du sud, l'Afrique du Sud s'est néanmoins améliorée régulièrement au fur et à mesure que le tournoi progressait.","L'Afrique du Sud, qui semblait décidément rouillée lors de son match contre ses consœurs du sud, s'est cependant graduellement améliorée au fil du tournoi.",0.599748969078064,"Apparaissant clairement rouillés lors du match contre leurs sœurs du sud, l'Afrique du Sud s'est cependant améliorée régulièrement au fur et à mesure que le tournoi avançait.",0.7084845304489136
155,"Leur défense disciplinée, leurs compétences de maniement du ballon et leur excellent travail d'équipe les ont distingués et il était clair que c'était l'équipe à battre.","Leur défense bien disciplinée, leur adresse dans le contrôle du ballon et leur formidable travail d’équipe leur ont permis de se distinguer et il est évident que c’était l’équipe à battre.",0.9056943655014038,"Leur défense disciplinée, leurs compétences en maniement de balle et leur excellent travail d'équipe les ont fait ressortir, et il était clair que c'était l'équipe à battre.",0.9157713055610657
156,Les responsables de la ville d'Amsterdam et du musée Anne Frank déclarent que l'arbre est infecté par un champignon et pose un danger pour la santé publique car ils affirment qu'il était en danger imminent de chute.,"Les responsables de la ville d’Amsterdam et du Musée Anne Frank affirment que l’arbre est infecté par un champignon et qu’il constitue un danger pour la santé publique, car ils soutiennent qu’il existe un danger immédiat de chute.",0.8855882287025452,"Les responsables de la ville d'Amsterdam et du musée Anne Frank affirment que l'arbre est infecté par un champignon et constitue un danger pour la santé publique, car ils soutiennent qu'il était en danger imminent de tomber.",0.9162970185279846
157,"Il devait être réduit mardi, mais a été sauvé après une décision d'urgence du tribunal.","Il devait être abattu mardi, mais il a été sauvé suite à une décision d'urgence du tribunal.",0.7781350016593933,"Il était prévu d'être abattu mardi, mais a été sauvé à la suite d'une décision judiciaire d'urgence.",0.7389254570007324
158,"Toutes les entrées des grottes, appelées ""Les Sept Sœurs"", ont un diamètre d'au moins 100 à 250 mètres (328 à 820 pieds).","Toutes les entrées des grottes, qui ont été baptisées « Les sept sœurs », ont un diamètre d’au moins 100 à 250 mètres.",0.8956292271614075,"Toutes les entrées de la grotte, qui étaient appelées ""Les Sept Sœurs"", ont un diamètre d'au moins 100 à 250 mètres (328 à 820 pieds).",0.9394835233688354
159,Les images infrarouges montrent que les variations de température de nuit et de jour montrent qu'elles sont probablement des grottes.,"Les images infrarouges révèlent, au vu des variations de température le jour et la nuit, qu’il s’agit sans doute de grottes.",0.8503410220146179,Les images infrarouges montrent que les variations de température entre la nuit et le jour suggèrent qu'il s'agit probablement de grottes.,0.8799784183502197
160,"""Ils sont plus frais que la surface environnante dans la journée et plus chauds la nuit.",« Ils sont plus frais que la surface environnante le jour et plus chauds la nuit ».,0.9384650588035583,"""Ils sont plus frais que la surface environnante pendant la journée et plus chauds la nuit.""",0.9461494088172913
161,"Leur comportement thermique n'est pas aussi stable que de grandes grottes sur Terre qui maintiennent souvent une température assez constante, mais il est cohérent avec ces trous profonds dans le sol », a déclaré Glen Cushing de l'équipe d'astrogéologie de la United States Geological Survey (USGS) et de l'Université de l'Arizona du Nord située à Flagstaff, en Arizona.","« Leur comportement thermique n’est pas aussi stable que celui des grandes grottes de la planète qui maintiennent une température constante, mais ils se ressemblent en ce qu’ils sont des trous profonds dans la terre », selon Glen Cushing, membre de l’équipage de l'USGS (Centre américain d’études géologiques) et du personnel de l’Université d’Arizona du Nord situé à Flagstaff, en Arizona.",0.852415919303894,"« Leur comportement thermique n'est pas aussi stable que celui des grandes grottes sur Terre qui maintiennent souvent une température assez constante, mais il est cohérent avec le fait qu'il s'agit de profondes cavités dans le sol », a déclaré Glen Cushing de l'équipe d'astrogéologie du United States Geological Survey (USGS) et de l'Université du Nord de l'Arizona, située à Flagstaff, en Arizona.",0.8874321579933167
162,"En France, le vote a traditionnellement été une expérience peu technologique : les électeurs s'isolent dans un stand, mettent une feuille de papier préimprimée indiquant leur candidat de choix dans une enveloppe.","En France, le vote est traditionnellement une expérience de faible technicité : les électeurs s’isolent dans une cabine, mettent dans une enveloppe une feuille de papier pré-imprimée indiquant le candidat de leur choix.",0.9030876755714417,"En France, le vote a traditionnellement été une expérience à basse technologie : les électeurs s'isolent dans un bureau, mettent une feuille de papier pré-imprimée indiquant leur candidat choisi dans une enveloppe.",0.9203032851219177
163,"Après avoir vérifié l'identité de l'électeur, l'électeur dépose l'enveloppe dans l'urne et signe le bulletin de vote.","Après que les agents ont vérifié son identité, l’électeur jette l’enveloppe dans l’urne et signe sa carte d’électeur.",0.8992668986320496,"Après que les responsables aient vérifié l'identité de l'électeur, l'électeur dépose l'enveloppe dans l'urne et signe le registre de vote.",0.9173914790153503
164,La loi électorale française codifie assez strictement la procédure.,Le Code électoral français réglemente les opérations de façon assez stricte.,0.9327648878097534,Le droit électoral français codifie plutôt strictement les procédures.,0.9404799938201904
165,"Depuis 1988, les urnes doivent être transparentes afin que les électeurs et les observateurs puissent constater qu'aucune enveloppe n'est présente au début du vote et qu'aucune enveloppe n'est ajoutée à l'exception de celle des électeurs dûment comptés et autorisés.","Depuis 1988, les urnes doivent être transparentes afin que les électeurs et les observateurs puissent constater qu'aucune enveloppe n'est présente au début du vote et qu'aucune enveloppe n'est ajoutée, sauf celles des électeurs dûment comptés et autorisés.",0.8985500931739807,"Depuis 1988, les urnes doivent être transparentes afin que les électeurs et les observateurs puissent constater qu'aucune enveloppe n'est présente au début du vote et qu'aucune enveloppe n'est ajoutée, sauf celles des électeurs dûment comptés et autorisés.",0.8985500931739807
166,"Les candidats peuvent envoyer des représentants pour assister à chaque partie du processus. Dans la soirée, les votes sont comptés par des bénévoles sous supervision lourde, selon des procédures spécifiques.","Les candidats peuvent envoyer des représentants pour assister à chaque étape du processus. Le soir, les votes sont comptés par des bénévoles sous haute surveillance, selon des procédures spécifiques.",0.8993667364120483,"Les candidats peuvent envoyer des représentants pour témoigner de chaque étape du processus. Le soir, les votes sont comptés par des bénévoles sous une supervision étroite, selon des procédures spécifiques.",0.8792150020599365
167,"ASUS Eee PC, lancé plus tôt dans le monde entier pour réduire les coûts et les facteurs de fonctionnalité, est devenu un sujet chaud en 2007 Mois de l'informatique de Taipei.","L'ASUS Eee PC, lancé précédemment à l'échelle mondiale pour des raisons d'économies et de fonctionnalités, est devenu un sujet brûlant lors du Taipei IT Month de 2007.",0.7130667567253113,"Le ASUS Eee PC, lancé précédemment dans le monde entier pour des raisons d'économies et de fonctionnalité, est devenu un sujet brûlant durant le mois de l'informatique à Taipei en 2007.",0.7194932103157043
168,Mais le marché des consommateurs sur ordinateur portable sera radicalement varié et changé après que ASUS a été décerné au Taiwan Sustainable Award 2007 par l'Executive Yuan de la République de Chine.,Mais le marché des ordinateurs portables sera profondément bouleversé et diversifié après qu'ASUS se soit vu récompenser du prix Taiwan Sustainable Award 2007 décerné par le Yuan exécutif de la République de Chine.,0.7847949266433716,Mais le marché des consommateurs de portables sera radicalement varié et transformé après qu'ASUS a été récompensé par le Prix Durable de Taïwan 2007 par le Yuan Exécutif de la République de Chine.,0.7927054762840271
169,Le site web de la station décrit l'émission comme « le théâtre de radio de la vieille école avec une nouvelle et scandaleuse geeky spin! »,Le site web de la station décrit l’émission comme un « théâtre radiophonique de la vieille école avec une nouvelle et scandaleuse tournure geek ! ».,0.8278775215148926,"Le site web de la station décrit l'émission comme étant ""un théâtre radio à l'ancienne avec une touche geek nouvelle et extravagante !""",0.7855249047279358
170,"À ses débuts, l'émission a été présentée uniquement sur le site de longue date de TogiNet Radio, un site axé sur la radio vocale.","Initialement, l'émission était uniquement diffusée sur le vénérable site de radio Internet TogiNet Radio, un site consacré à la radio parlée.",0.8238716125488281,"Dans ses débuts, l'émission était diffusée uniquement sur le site de radio Internet de longue date TogiNet Radio, un site axé sur la radio parlée.",0.8673288226127625
171,"À la fin de 2015, TogiNet a créé AstroNet Radio en tant que station filiale.","Fin 2015, TogiNet a créé AstroNet Radio en tant que station subsidiaire.",0.944685161113739,"À la fin de 2015, TogiNet a établi AstroNet Radio en tant que station filiale.",0.9537686705589294
