id,translated_arabian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
101,ومع ذلك، فإن النسبة المئوية لـ XDR-TB في مجموع مجموعة المصابين بالسل لا تزال منخفضة على ما يبدو؛ إذ أن 000 6 شخص من مجموع 000 330 شخص مصابين في أي لحظة معينة في جنوب أفريقيا.,مع ذلك، فإن النسبة المئوية لمرض السلّ شديد المقاومة للأدوية في إجمالي مجموعة المصابين بالسلّ ما تزال مُنخفضة؛ حيث يُصاب 6000 من إجمالي 330000 شخص في أي لحظة محددة بجنوب إفريقيا.,0.7883171439170837,ومع ذلك، لا يزال يبدو أن نسبة مرض السل المقاوم للعقاقير المتعددة (XDR-TB) في المجموعة الكاملة من الأشخاص المصابين بالسل منخفضة؛ حيث يبلغ عدد المصابين 6000 من إجمالي 330000 شخص مصابين في أي وقت معين في جنوب إفريقيا.,0.7802392840385437
102,"وقد تصادم الساتلان، اللذان يزيد وزن كل منهما عن 000 1 رطل، ويسافران حوالي 17,500 ميل في الساعة، على ارتفاع 491 ميلا فوق الأرض.",كان هناك قمران يزن كلاً منهما ما يزيد عن 1000 رطل، ويسيران بسرعة ما يقرب من 17500 ميل/الساعة، اصطدما فوق الأرض بارتفاع 491 ميلاً.,0.8033987283706665,ت collided الأقمار الصناعية، التي كان وزن كل منها يتجاوز 1000 رطل، والتي كانت تسير بسرعة تقارب 17500 ميل في الساعة، تصادمت على ارتفاع 491 ميلاً فوق سطح الأرض.,0.7719383239746094
103,العلماء يقولون أن الإنفجار الذي سببه الاصطدام كان ضخماً,يقول العلماء إن الانفجار الناجم عن الاصطدام كان مهولاً.,0.945841372013092,يقول العلماء إن الانفجار الناتج عن الاصطدام كان ضخمًا.,0.9588257670402527
104,ما زالوا يحاولون تحديد حجم التصادم وكيف ستتأثر الأرض,ما زالوا يحاولون تحديد حجم التصادم وكيف ستتأثر الأرض.,0.9722059369087219,لا يزالون يحاولون تحديد مدى حجم الاصطدام وكيف ستتأثر الأرض.,0.94749915599823
105,القيادة الاستراتيجية الأمريكية لمكتب وزارة الدفاع الأمريكية تتعقب الحطام,تقوم القيادة الإستراتيجية الأمريكية لمكتب وزارة الدفاع الأمريكية بتعقب الأنقاض.,0.8348044753074646,يعمل مكتب القيادة الاستراتيجية للولايات المتحدة في وزارة الدفاع الأمريكية على تتبع الحطام.,0.8050240874290466
106,وستُنشر نتائج تحليل التآمر على موقع عام على شبكة الإنترنت.,ستُنشر نتيجة التحليل البياني على موقع إلكتروني متاح للعامة.,0.8339523673057556,ستتم نشر نتيجة تحليل الرسم على موقع إلكتروني عام.,0.8619223237037659
107,طبيبة عملت في مستشفى الأطفال في بيتسبرغ ببنسلفانيا ستتهم بجريمة قتل مشددة بعد أن وجدت والدتها ميتة في صندوق سيارتها يوم الأربعاء، كما تقول السلطات في أوهايو.,بحسب السلطات في أوهايو فإن طبيبةً قد عملت في مستشفى الأطفال في بيتسبرغ في ولاية بنسلفانيا، ستتهمُ بجريمةِ القتل المتعمد بعد أن عُثِرَ على أمها ميتة في صندوق سيارتها يوم الأربعاء.,0.8532328009605408,بحسب السلطات في أوهايو فإن طبيبةً قد عملت في مستشفى الأطفال في بيتسبرغ في ولاية بنسلفانيا، ستتهمُ بجريمةِ القتل المتعمد بعد أن عُثِرَ على أمها ميتة في صندوق سيارتها يوم الأربعاء.,0.8532328009605408
108,وقد عُثر على الدكتور مالار بالاسوبارامانيان، 29 سنة، في بلو آش، أوهايو، وهي ضاحية تقع على بعد 15 ميلا تقريبا شمال سينسيناتي مستلقية على الأرض على جانب الطريق بقميص تي شيرت وملابس داخلية في حالة يبدو أنها شديدة العلاج.,تم العثور على الدكتور مالار بالاسوبرامانيان -29 عاماً- في بلو آش، أوهايو، وهي ضاحية على بعد حوالي 15 ميلاً شمال سينسيناتي ملقاة على الأرض بجانب الطريق في قميص وملابس داخلية في حالة شديدة تحت تأثير الأدوية على ما يبدو.,0.7943418622016907,تم العثور على الدكتور مالار بالاسوبرا مانين، البالغ من العمر 29 عامًا، في بلو آش بولاية أوهايو، وهي ضاحية تبعد حوالي 15 ميلاً شمال سينسيناتي، ملقى على الأرض بجوار الطريق وهو يرتدي قميصًا قصير الأكمام وسروالًا داخليًا، في حالة يبدو أنها نتيجة تناول كميات كبيرة من الأدوية.,0.6921042203903198
109,ووجّهت ضباطاً إلى سيارتها القديمة السوداء التي كانت على بعد 500 قدم.,وجهتْ الضباط إلى سيارتها السوداء من طراز Oldsmobile Intrigue التي كانت تقع على بعد 500 قدم.,0.7539133429527283,أشارت إلى الضباط نحو سيارتها القديمة ألدسموبيل إنترغ التي كانت تبعد 500 قدم.,0.7005285024642944
110,ووجدوا هناك جثة ساروجا بالاسوبرامانيان، 53 سنة، مغطاة ببطانيات ملطخة بالدماء.,وهناك وجدوا جثة ساروجا بالاسوبرامانيان، 53 عاماً، مغطاة ببطانيات ملطخة بالدماء.,0.9279962778091431,,
111,الشرطة قالت أن الجثة تبدو وكأنها كانت هناك لمدة يوم تقريباً,وقالت الشرطة إن الجثة بدت وكأنها كانت هناك منذ يوم تقريباً.,0.9625321626663208,قالت الشرطة إن الجسم يبدو أنه كان هناك لمدة يوم تقريباً.,0.9552106261253357
112,وقد أبلغ عن أولى حالات المرض في هذا الموسم في أواخر تموز/يوليه.,تم الإعلان عن أول حالات المرض هذا الموسم في نهاية شهر تموز.,0.9158312678337097,تم الإبلاغ عن أول حالات المرض هذا الموسم في أواخر يوليو.,0.9228408932685852
113,ويحمل هذا المرض الخنازير، التي تهاجر بعد ذلك إلى البشر عن طريق البعوض.,يتم نقل المرض من خلال الخنازير، والذي ينتقل بعد ذلك إلى البشر من خلال البعوض.,0.8886673450469971,المرض يُنقَل بواسطة الخنازير، ثم ينتقل إلى البشر من خلال البعوض.,0.8682390451431274
114,وقد دفع هذا التفشي الحكومة الهندية إلى اتخاذ تدابير من قبيل نشر صائدي الخنازير في المناطق المتضررة بشدة، وتوزيع الآلاف من الستائر البعوضية ومبيدات الآفات الرش.,حضّ انتشار الوباء الحكومة الهندية على أن تتخذ إجراءات كنشر من يصطاد الخنازير في المناطق المصابة بشدة وكذلك أن توزع آلاف من ستائر البعوض وأن ترش مبيدات حشرية.,0.7997207641601562,تفشي المرض دفع الحكومة الهندية إلى اتخاذ تدابير مثل نشر صائدي الخنازير في المناطق المتأثرة بشكل严重، وتوزيع آلاف الستائر المضادة للبعوض، ورش المبيدات الحشرية.,0.8415603041648865
115,ووعدت الحكومة أيضا بعدة ملايين من قنينات لقاح التهاب الدماغ، وستساعد الحكومة في إعداد الوكالات الصحية للسنة المقبلة.,ووعدت الحكومة بتوفير عدة ملايين من قنينات لقاح التهاب الدماغ، مما سيساعد في استعداد الوكالات الصحية للعام القادم.,0.8518030047416687,تم وعد الحكومة بتقديم العديد من الملايين من قوارير لقاح التهاب الدماغ، والتي ستساعد في تجهيز الوكالات الصحية للعام المقبل.,0.8289838433265686
116,وتأخرت خطط اللقاحات المقرر تسليمها إلى المناطق الأكثر تأثراً تاريخياً هذا العام بسبب نقص الأموال وانخفاض تحديد الأولويات بالنسبة إلى الأمراض الأخرى.,تم تأجيل خطط توصيل اللقاحات إلى المناطق الأكثر تضرراً على مر التاريخ هذا العام بسبب نقص التمويل وتحديد أولوية منخفضة للمرض بالنسبة للأمراض الأخرى.,0.881492018699646,تأخرت خطط توزيع اللقاحات على المناطق المتأثرة تاريخياً هذا العام بسبب نقص الأموال وانخفاض الأولوية مقارنةً بالأمراض الأخرى.,0.9025397896766663
117,في سنة ١٩٥٦ ، انتقل سخانيا الى السويد ، حيث بدأ بعد ثلاث سنوات العمل في مكتب البريد السويدي وأصبح رئيس النقّارين .,في سنة 1956 انتقل سلانيا إلى السويد حيث بدأ العمل مع مكتب البريد السويدي بعد ثلاث سنوات، ثم أصبح المسؤول عن تصميم ونقش القطع النقدية.,0.8465284109115601,في عام 1956 انتقل سلاني إلى السويد، حيث بدأ بعد ثلاث سنوات العمل في مكتب البريد السويدي وأصبح النقاش الرئيسي لديهم.,0.8590241074562073
118,وأنتج أكثر من 000 1 طوابع لالسويد و 28 بلدا آخر.,"أصدر أكثر من 1,000 طابع للسويد و28 دولة أخرى.",0.6751437783241272,لقد أنتج أكثر من 1000 طابع للبريد في السويد و28 دولة أخرى.,0.6376297473907471
119,"يتسم عمله بنوعية وتفاصيل معترف بها إلى درجة أنه واحد من ""أسماء الأسر المعيشية"" القليلة جداً بين الطوابع، ويتخصص البعض في جمع عمله وحده.","تتميز أعماله بجودة وتفاصيل مميزة لدرجة جعلته أحد ""الأسماء المعروفة"" القليلة للغاية بين هواة جمع الطوابع. تخصص البعض في جمع أعماله فقط.",0.6649489402770996,"عمله ذو جودة وتفاصيل معترف بها لدرجة أنه واحد من القلائل الذين يعتبرون ""أسماء مألوفة"" بين هواة جمع الطوابع. البعض يتخصص في جمع أعماله فقط.",0.7043052911758423
120,"ختمه الألف كان ""الديات العظيمة من قبل الملوك السويديين"" من قبل ديفيد كلوكر إيهرينسترال في عام 2000، والتي هي مدرجة في كتاب Guinness للسجلات العالمية.","كان طابعه رقم 1000 ""الأعمال العظيمة التي قام بها الملوك السويديون"" من قبل ديفيد كلوكر إهرنشترال في سنة 2000، والتي تم إدراجها في موسوعة غينيس للأرقام القياسية العالمية.",0.6685150861740112,"كانت طابعته الألف هي ""الأعمال العظيمة للملوك السويديين"" الرائعة لديفيد كلودر إرينشترايل في عام 2000، والتي تم تسجيلها في موسوعة غينيس للأرقام القياسية.",0.6974542737007141
121,وشارك أيضا في نقش الأوراق النقدية للعديد من البلدان، وهي أمثلة حديثة على عمله، بما في ذلك صور رئيس الوزراء على واجهة الفواتير الكندية الجديدة التي تبلغ قيمتها 5 دولارات و 100 دولار.,كان يعمل أيضاً في نقش الأوراق النقدية للعديد من البلدان، ومن الأمثلة الحديثة على عمله صور رئيس الوزراء على واجهة الأوراق النقدية الجديدة من فئة 5 دولارات و 100 دولار.,0.8960782885551453,لقد شارك أيضًا في نقش الأوراق النقدية لبلدان كثيرة، ومن الأمثلة الأخيرة على أعماله الصور الشخصية لرئيس الوزراء على واجهة الأوراق النقدية الكندية الجديدة من فئة 5 دولارات و100 دولار.,0.8996249437332153
122,وبعد وقوع الحادث، نُقل جيبسون إلى مستشفى وتوفي بعد ذلك بوقت قصير.,"بعد وقوع الحادث، نُقل ""جبسون"" إلى المستشفى، لكنه توفي بعدها بفترة قصيرة.",0.934851884841919,بعد وقوع الحادث، تم نقل جيبسون إلى المستشفى لكنه توفي بعد ذلك بوقت قصير.,0.9348708987236023
123,ولم يصب سائق الشاحنة، البالغ من العمر 64 سنة، بجروح في الحادث.,لم يُصب سائق الشاحنة البالغ من العمر 64 عاماً في حادث التحطم.,0.9347681403160095,سائق الشاحنة، الذي يبلغ من العمر 64 عامًا، لم يُصب في الحادث.,0.9435043931007385
124,وقد أخذت المركبة نفسها من مكان الحادث في حوالي الساعة ٠٠/١٢ بتوقيت غرينتش من نفس اليوم.,أُبعدت العربة من مكان الحادثة في الساعة 12:00 تقريباً بتوقيت جرينتش في نفس يوم وقوعها.,0.795869767665863,تمت إزالة السيارة من مكان الحادث حوالي الساعة 1200 بتوقيت غرينتش في نفس اليوم.,0.8090984225273132
125,"وقال شخص يعمل في مرآب بالقرب من مكان الحادث: ""كان هناك أطفال ينتظرون عبور الطريق وكانوا جميعا يصرخون ويبكون.""","وصرح شخصٌ يعمل في مرآبٍ قريب من مكان وقوع الحادث: ""كان هناك أطفالٌ ينتظرون عبور الشارع وكلهم كانوا يصرخون ويبكون"".",0.9399250745773315,"شخص يعمل في ورشة قريبة من مكان الحادث قال: ""كان هناك أطفال ينتظرون عبور الطريق وكانوا جميعاً يصرخون ويبكون.""",0.9470407366752625
126,جميعهم ركضوا عائدين من مكان الحادث,فرّ جميعهم عائدين من حيث وقعت الحادثة.,0.9020543098449707,ركضوا جميعاً عائدين من المكان الذي حدثت فيه الحادثة.,0.924441397190094
127,ومن المواضيع الأخرى المدرجة في جدول أعمال بالي إنقاذ الغابات المتبقية في العالم، وتقاسم التكنولوجيات لمساعدة الدول النامية على النمو بطرق أقل تلويثا.,تشمل الموضوعات الأخرى المدرجة على جدول أعمال بالي الحفاظ على الغابات المتبقية في العالم، وتبادل التكنولوجيات لمساعدة الدول النامية على النمو بطرق أقل تلويثاً,0.933309018611908,تشمل المواضيع الأخرى على جدول الأعمال في بالي حماية الغابات المتبقية في العالم، ومشاركة التكنولوجيات لمساعدة الدول النامية على النمو بطرق أقل تلوثًا.,0.9237894415855408
128,وتأمل الأمم المتحدة أيضاً في وضع الصيغة النهائية لصندوق لمساعدة البلدان المتأثرة بالاحترار العالمي على مواجهة الآثار.,وتأمل الأمم المتحدة أيضاً في وضع اللمسات الأخيرة على صندوق لمساعدة البلدان المتضررة من ظاهرة الاحتباس الحراري على التعامل مع الأضرار.,0.8874852061271667,تأمل الأمم المتحدة أيضًا في إنهاء إنشاء صندوق لمساعدة الدول المتأثرة بالاحترار العالمي في مواجهة الآثار الناتجة عنه.,0.8926287293434143
129,ويمكن أن تذهب هذه الأموال إلى المنازل التي لا تحتوي على الفيضانات، وإدارة المياه على نحو أفضل، وتنويع المحاصيل.,يمكن استغلال الأموال في تشيد منازل مقاومة للفيضانات، وإدارة المياه بشكل أفضل، وتنويع المحاصيل.,0.8722030520439148,يمكن أن تُستخدم الأموال لبناء منازل مقاومة للفيضانات، وتحسين إدارة المياه، وتنويع المحاصيل.,0.8748425841331482
130,وكتب فلاك أن الجهود التي يبذلها البعض لإبعاد النساء عن الحديث عن صحة المرأة لم تكلل بالنجاح.,كتب فلوك أن محاولات البعض للطغيان على النساء ليتوقفوا عن الحديث عن صحة النساء باءت بالفشل.,0.8665095567703247,كتبت فلوك أن جهود بعض الأشخاص لإسكات النساء عن الحديث حول صحة المرأة لم تكن ناجحة.,0.885415256023407
131,وتوصلت إلى هذا الاستنتاج نظراً لكثرة التعليقات الإيجابية والتشجيع الذي أرسله إليها أفراد من الإناث والذكور على حد سواء لحثهم على اعتبار أدوية منع الحمل ضرورة طبية.,لقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أر سلها لها إناث وذكور يشجعون اعتبار أدوية منع الحمل ضرورة طبية.,0.8895462155342102,وصلت إلى هذا الاستنتاج بسبب العدد الكبير من التعليقات الإيجابية والتشجيع الذي أرسله لها كل من الرجال والنساء الذين حثوا على اعتبار أدوية منع الحمل ضرورة طبية.,0.9064040780067444
132,وعندما توقف القتال بعد نقل الجرحى إلى المستشفى، بقي حوالي 40 من السجناء الآخرين المتبقين في الساحة ورفضوا العودة إلى زنزاناتهم.,عندما توقف القتال بعد نقل الجرحى إلى المستشفى، بقي حوالي 40 من السجناء الباقين في الفناء ورفضوا العودة إلى زنازينهم.,0.9340421557426453,عندما توقفت المعارك بعد نقل الجرحى إلى المستشفى، بقي نحو 40 من السجناء الآخرين في الساحة ورفضوا العودة إلى زنازينهم.,0.9470483064651489
133,وحاول المفاوضون تصحيح الوضع، ولكن مطالب السجناء ليست واضحة.,يحاول المتفاوضون تصحيح الوضع، ولكن مطالب السجناء غير واضحة.,0.9619303345680237,حاول المفاوضون تصحيح الوضع، لكن مطالب السجناء غير واضحة.,0.9632011651992798
134,بين الساعة 10:00 و 11:00 مساءً MDT، أشعل السجناء حريقاً في الفناء.,بين الساعة 10:00 إلى 11:00 مساءً بتوقيت الجبل، أُضرِمَ حريقٌ من قبل النزلاء في الفناء.,0.7837435007095337,,
135,وسرعان ما دخل الضباط المجهزون بمعدات شغب الى الساحة وحاصروا السجناء بالغاز المسيل للدموع .,سرعان ما دخل ضباط مجهزون بعدة الشغب الساحة وحاصروا النزلاء بالغاز المسيل للدموع.,0.9092323184013367,سرعان ما دخل ضباط مجهزون بعدة الشغب الساحة وحاصروا النزلاء بالغاز المسيل للدموع.,0.9092323184013367
136,أطقم الإنقاذ من الحرائق في نهاية المطاف أطقموا الحريق في الساعة 11: 35 مساءً,وقد أخمدت فرق الإنقاذ النار في نهاية المطاف بحلول الساعة 11:35 مساء.,0.7239358425140381,نجحت فرق الإنقاذ في إخماد الحريق في الساعة 11:35 مساءً.,0.7093221545219421
137,وبعد بناء السد في عام 1963، توقفت الفيضانات الموسمية التي من شأنها أن تنشر الرواسب في جميع أنحاء النهر.,بعد بناء السد عام 1963، توقفت الفيضانات الموسمية التي من شأنها أن تنشر الرواسب في جميع أنحاء النهر.,0.9520110487937927,بعد بناء السد في عام 1963، توقفت الفيضانات الموسمية التي كانت تنشر الرواسب في جميع أنحاء النهر.,0.9364255666732788
138,وكانت هذه الرسوبيات ضرورية لإنشاء الآبار الرملية والشواطئ، التي كانت بمثابة موائل للأحياء البرية.,مثلت تلك الرواسب ضرورة لتكوين مياه ضحلة وشواطئ، وهو ما شكّل موطناً للحياة البرية.,0.8278656601905823,كانت هذه الرواسب ضرورية لإنشاء الحواجز الرملية والشواطئ، التي كانت بمثابة موائل للحياة البرية.,0.8978233337402344
139,ونتيجة لذلك، انقرض نوعان من الأسماك، وأصبح نوعان آخران معرضين للخطر، بما في ذلك شريحة الحدباء.,ونتيجة لذلك، انقرض نوعان من الأسماك، وأصبح نوعان آخران معرضين للخطر، بما في ذلك الشوب الأحدب.,0.9269527792930603,"نتيجة لذلك، انقرضت نوعان من الأسماك، وأصبح نوعان آخران مهددين بالانقراض، بما في ذلك سمكة ""الهامبباك تشوب"".",0.8838376402854919
140,وعلى الرغم من أن مستوى المياه لن يرتفع إلا بعد بضعة أقدام من الفيضان، فإن المسؤولين يأملون أن يكون كافياً لاستعادة مجاري الرمال المتآكلة.,رغم أن منسوب المياه سيرتفع بضعة أقدام فحسب بعد الفيضان، إلا أن المسؤولين يأملون أن يكون ذلك كافياً لاستعادة قضبان الرمال المتآكلة في اتجاه مجرى النهر.,0.9019282460212708,على الرغم من أن مستوى المياه سيرتفع بضع أقدام فقط بعد الفيضانات، يأمل المسؤولون أن يكون ذلك كافياً لاستعادة الشعاب الرملية المتآكلة في مجرى النهر أسفل النهر.,0.8848419785499573
141,ولم يصدر أي إنذار بالتسونامي، ووفقا لما ذكرته وكالة جيوفيزياء جاكرتا، لن يصدر أي إنذار بالتسونامي لأن الزلزال لم يستوف متطلبات الحجم 6.5.,لم يصدر تحذير عن تسونامي، ووفقا لوكالة جاكرتا للجيوفيزياء، لن يصدر تحذير عن تسونامي لأن الزلزال لم يستوف متطلبات 6.5 درجة.,0.8737949728965759,لم يتم إصدار تحذير من تسونامي، ووفقًا لوكالة الجيوفيزياء في جاكرتا، لن يتم إصدار تحذير من تسونامي لأن الزلزال لم يحقق متطلبات القوة البالغة 6.5.,0.856900155544281
142,وعلى الرغم من عدم وجود تهديد بالتسونامي، بدأ السكان في الهلع وبدأوا يغادرون أعمالهم التجارية ومنازلهم.,على الرغم من عدم وجود خطر حدوث تسونامي، بدأ السكان في الذعر وبدأوا في مغادرة أعمالهم و منازلهم.,0.9252371788024902,على الرغم من عدم وجود خطر تسونامي، بدأ السكان في الذعر وترك أعمالهم ومنازلهم.,0.922744870185852
143,على الرغم من أن (وينفري) كان ممزقاً في وداعها، فقد أوضحت لمعجبيها أنها ستعود.,على الرغم من أن وينفري كانت متأثرةً في وداعها، إلا أنها أوضحت لجمهورها أنها ستعود.,0.740413248538971,على الرغم من أن وينفري كانت تبكي في وداعها، إلا أنها أوضحت لمتابعيها أنها ستعود.,0.7262298464775085
144,"""هذا لن يكون وداعا. هذا هو إغلاق فصل واحد وفتح فصل جديد.""","""هذا لن يكون وداعاً. هذا هو إغلاق فصل وبداية فصل جديد.""",0.9241724610328674,هذا ليس وداعًا. هذه نهاية فصل واحد وبداية فصل جديد.,0.8712043762207031
145,وقد بينت النتائج النهائية للانتخابات الرئاسية والبرلمانية الناميبية أن الرئيس الحالي، هيفيكيبوني بوهامبا، قد أعيد انتخابه بأغلبية كبيرة.,أشارت النتائج النهائية للانتخابات الرئاسية والبرلمانية في ناميبيا إلى إعادة انتخاب الرئيس الحالي هيفيكيبنيي بوهامبا بفارق كبير.,0.9191592335700989,أظهرت النتائج النهائية لانتخابات الرئاسة والبرلمان الناميبية أن الرئيس الحالي، هيفيكيبوني بوهامبا، قد تم إعادة انتخابه بفارق كبير.,0.936025083065033
146,كما احتفظ الحزب الحاكم، وهو المنظمة الشعبية لجنوب غرب أفريقيا، بالأغلبية في الانتخابات البرلمانية.,كما احتفظ الحزب الحاكم، وهو المنظمة الشعبية لجنوب غرب أفريقيا (سوابو)، بالأغلبية في الانتخابات البرلمانية.,0.9513753056526184,حافظت الحزب الحاكم، منظمة شعب جنوب غرب أفريقيا (SWAPO)، أيضًا على أغلبية في الانتخابات البرلمانية.,0.8955659866333008
147,ونقلت قوات التحالف والقوات الأفغانية إلى المنطقة لتأمين الموقع وأُرسلت طائرات ائتلاف أخرى للمساعدة.,وقد توغلت قوات التحالف والقوات الأفغانية في المنطقة لتأمين الموقع وأرسلت طائرات التحالف الأخرى للمساعدة.,0.9378710985183716,تحركت قوات التحالف والجيش الأفغاني إلى المنطقة لتأمين الموقع، وتم إرسال طائرات أخرى من التحالف للمساعدة.,0.9300728440284729
148,وقد وقع الحادث في منطقة جبلية عالية، ويعتقد أنه كان نتيجة نيران عدائية.,وقع حادث التحطم في أعالي التضاريس الجبلية، ويُعتقد أنه كان نتيجةً لنيران عدائية.,0.8945382237434387,وقعت الحادثة في منطقة جبلية مرتفعة، ويُعتقد أنها كانت نتيجة نيران عدائية.,0.9470739960670471
149,وتُبذل الجهود للبحث عن موقع التحطم بسبب سوء الأحوال الجوية وصعوبة التضاريس.,تُواجَه جهود البحث عن موقع التحطم بسوء الأحوال الجوية والتضاريس القاسية.,0.9181124567985535,تُواجه جهود البحث عن موقع الحادث ظروفاً جوية سيئة وتضاريس قاسية.,0.8777185082435608
150,وتقول جمعية مانغولا الخيرية الطبية ومنظمة الصحة العالمية ومنظمة أطباء بلا حدود ومنظمة الصحة العالمية إنه أسوأ تفشي للمرض في البلد.,"أعربت منظمة ""مانجولا"" الخيرية الطبية ومنظمة أطباء بلا حدود ومنظمة الصحة العالمية، إن هذا هو أسوأ تفشٍ مسجل في البلاد.",0.8424094915390015,تقول جمعية مانغولا الطبية، ومنظمة أطباء بلا حدود، ومنظمة الصحة العالمية إنها أسوأ تفشٍ مسجل في البلاد.,0.8654837012290955
151,"وقال ريتشارد فيرمان، المتحدث باسم منظمة أطباء بلا حدود: ""أنغولا تتجه نحو أسوأ تفشي لها على الإطلاق ولا تزال الحالة سيئة للغاية في أنغولا "" .","قال المتحدث باسم منظمة أطباء بلا حدود ""ريتشارد فيرمان"": ""تتجه أنغولا نحو تفشي هو الأسوأ على الإطلاق ولا يزال الوضع سيئاً للغاية في أنغولا"".",0.9036120772361755,"مُتحدث باسم منظمة أطباء بلا حدود ريتشارد فيرمان قال: ""تتجه أنغولا نحو أسوأ تفشي لها على الإطلاق والوضع لا يزال سيئاً جداً في أنغولا"".",0.9075883030891418
152,بدأت المباريات في الساعة 10: 00 صباحاً مع طقس عظيم وبصرف النظر عن منتصف الصباح الرذاذ الذي سرعان ما تم توضيحه، كان يوماً مثالياً لسبعة رغبي.,بدأت الألعاب في تمام الساعة 10:00 صباحاً مع طقس رائع، وبغض النظر عن رذاذ منتصف الصباح الذي سرعان ما اختفى، فقد كان يوماً مثالياً لسباعيات الرجبي.,0.7216618657112122,انطلقت المباريات الساعة 10:00 صباحًا مع طقس رائع، ورغم هطول بعض الرذاذ في منتصف الصباح الذي سارعت السماء إلى صفائه، كان يومًا مثاليًا لرياضة Rugby 7's.,0.6561217904090881
153,لقد بدأت جنوب افريقيا بالبذور الفائقة المساحات على النحو الصحيح عندما كان لديها فوز مريح يتراوح بين 26 و 00 في مواجهة زامبيا الخامسة البذرة.,استهلت دولة جنوب أفريقيا -مصنفة البطولة الأولى- المنافسة كما ينبغي بتحقيقها فوز سهل بنتيجة 26 - 00 على زامبيا المصنفة الخامسة في البطولة.,0.46720460057258606,بدأت جنوب أفريقيا، المصنّفة الأولى في البطولة، بشكل جيد عندما حققت فوزًا مريحًا بنتيجة 26 - 00 ضد زامبيا المصنفة الخامسة.,0.4908115863800049
154,ولكن مع تقدم البطولة ، تحسَّنت جنوب افريقيا باطراد مع تقدم البطولة .,على الرغم من أن الأداء الباهت الذي ظهر به الفريق في المباراة ضد أخواتهن الجنوبيات، إلا أن جنوب أفريقيا قد استمرت في التحسن مع تقدم البطولة.,0.5210331082344055,بدت جنوب أفريقيا متعثرة للغاية في المباراة ضد شقيقاتها من الجنوب، لكنها تحسنت بشكل مطرد مع تقدم البطولة.,0.5718461275100708
155,فدفاعهم الانضباطي ومهاراتهم في مناولة الكرة وعملهم الممتاز في الفريق جعلوهم بارزين وكان من الواضح أن الفريق هو الذي سيهزمهم.,لقد جعل دفاع الفريق المنضبط ومهاراته في التعامل مع الكرة وعمله الجماعيُّ الممتاز، فريق متميز وكان من الواضح أن هذا هو الفريق الذي يجب التغلب عليه.,0.8208943605422974,لقد جعلتهم دفاعهم المنظم، ومهاراتهم في التعامل مع الكرة، وعملهم الجماعي الممتاز يبرزون، وكان واضحًا أن هذه هي الفريق الذي يجب التغلب عليه.,0.8409217596054077
156,ويذكر المسؤولون في مدينة أمستردام ومتحف آن فرانك أن الشجرة مصابة بالفطريات وتشكل خطراً على الصحة العامة لأنهم يزعمون أنها كانت في خطر محدق بالسقوط.,صرّح المسؤولون عن مدينة أمستردام ومتحف آن فرانك أن الشّجرة مصابة بالفطريات وتشكّل خطراً على الصحة العامة حيث يقولون إنها كانت على وشك السقوط.,0.9000841379165649,يقول المسؤولون في مدينة أمستردام ومتحف آن فرانك إن الشجرة مصابة بفطر وتشكل خطرًا على الصحة العامة حيث يجادلون بأنها كانت في خطر وشيك للسقوط.,0.9110797047615051
157,وكان من المقرر أن يتم تخفيضه يوم الثلاثاء، ولكن تم إنقاذه بعد قرار محكمة الطوارئ.,كان من المقرر إعدامها يوم الثلاثاء، ولكن أنقذها حكم مستعجل من المحكمة.,0.6812772154808044,تم تحديد موعد لقطعها يوم الثلاثاء، لكنها تم إنقاذها بعد قرار طارئ من المحكمة.,0.7009816765785217
158,"كل مداخل الكهوف، التي كانت تسمى ""الإخوات السبع""، هي على الأقل 100 إلى 250 متر (328 إلى 820 قدم) في القطر.","جميع مداخل الكهف، التي سُمّيت ""الأخوات السبعة""، يبلغ قطرها على الأقل من 100 إلى 250 متراً (من 328 إلى 820 قدماً).",0.7732017636299133,"جميع مداخل الكهوف، التي سُميت ""الأخوات السبع""، تتراوح أبعادها بين 100 إلى 250 مترًا (328 إلى 820 قدمًا) على الأقل.",0.7946805357933044
159,تظهر الصور تحت الحمراء أن تباينات درجات الحرارة من الليل والنهار تظهر أنها كهوف محتملة.,تظهر صور الأشعة تحت الحمراء أن التغيرات في درجات الحرارة بين الليل والنهار تبين أنها كهوف محتملة.,0.8669931888580322,تشير الصور بالأشعة تحت الحمراء إلى أن تقلبات درجات الحرارة بين الليل والنهار تظهر أنها على الأرجح كهوف.,0.8388640284538269
160,إنها أروع من السطح المحيط في النهار و أدفأ في الليل,"""إنهم أبرد من السطح المحيط نهاراً وأكثر دفئاً منه في الليل.""",0.8422442078590393,هم أبرد من السطح المحيط خلال النهار وأدفأ في الليل.,0.8812419772148132
