id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
259,"这些晶体的成分与受影响宠物尿液中的成分相匹配,与红外光谱仪(FTR)相比。",通过红外光谱 (FTIR) 进行比较后发现，这些结晶的成分与在受影响宠物的尿液中发现的结晶成分吻合。,23.31717772339042,这些晶体的成分与通过红外光谱（FTIR）检测到的受影响宠物尿液中的成分相匹配。,62.22021330546763
260,"我不知道你是否意识到这一点, 但大部分来自中美洲的货物 都免税进入了这个国家。",我不知道你有没有意识到，从中美洲进口到这个国家的大部分货物都是免关税的。,29.288631585858823,我不知道你是否意识到了，不过大部分中美洲的商品是免税进入这个国家的。,47.54539482049461
261,我们百分之八十的商品都是在中美洲国家通过关税征税的 我们治疗你,然而，我们百分之八十的商品在中美洲国家被征收关税。……我们对待你。,45.55030267711705,然而，我们在中美洲国家的商品中，有百分之八十是通过关税征税的。我们对待您。,43.11541409094539
262,这对我来说似乎没有道理;这显然是不公平的。,我觉得这毫无道理；显然不公平。,10.862721615727713,这对我来说似乎没有道理；这肯定是不公平的。,72.00391346486707
263,"我只对别人说 你对待我们的方式 对待我们的方式,我们对待你。",我对人们说的是：我们怎么对待你，你就怎么对待我们。,15.796889075781456,我对别人说的就是，你们怎么对待我们，我们也会怎么对待你们。,23.1211509135518
264,"加州州长Arnold Schwarzenegger签署一项法案,禁止向未成年人出售或出租暴力电子游戏。",加利福尼亚州长阿诺德·施瓦辛格签署了一项法案，禁止向未成年人出售或出租暴力电子游戏。,51.26221179628342,加利福尼亚州州长阿诺德·施瓦辛格签署了一项法律，禁止向未成年人销售或出租暴力视频游戏。,32.439674706592655
265,"该法案要求加利福尼亚州出售的暴力电子游戏贴上标记,上面写着“18”字,",该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。,16.22302613789433,该法案要求在加利福尼亚州出售的暴力视频游戏必须贴上标有“18”的标签，向未成年人出售这些游戏将处以每次违规1000美元的罚款。,23.459184422696303
266,"公诉主任基尔·斯塔默·QC今天上午发表声明,宣布对Hunne和Pryce进行起诉。",总检察长兼王室法律顾问凯尔·斯塔莫 (Kier Starmer) 今天上午发表声明，宣布对胡纳和普莱斯提起公诉。,24.731742205813813,公共检察署署长基尔·斯塔默（Kier Starmer QC）今天早上发表声明，宣布对赫恩（Huhne）和普赖斯（Pryce）两人提起诉讼。,17.59988198195533
267,Norman Lamb议员将接任商业部长Davey正在撤离的工作。,胡纳已经辞职，他在内阁中的位置将由国会议员埃德·戴维 (Ed Davey) 接替。预计国会议员诺曼·兰姆 (Norman Lamb) 将接替戴维空出的商务部长一职。,1.0072074913772857,赫恩已经辞职，他将在内阁中被埃德·戴维议员取代。诺曼·兰姆议员预计将接任戴维所 vacate 的商务部长职位。,2.892125533926114
268,Huhne和Pryce定于2月16日在威斯敏斯特治安法院出庭。,胡纳和普赖斯将于 2 月 16 日在威斯敏斯特治安法院出庭。,71.12545753924933,赫恩和普赖斯定于2月16日在威斯敏斯特治安法庭出庭。,64.07923944643817
269,死亡人数为25岁的Nicholas Alden和21岁的Zachary Cuddeback。 Cuddeback是司机。,遇难者分别是 25 岁的尼古拉斯·奥尔登 (Nicholas Alden) 和 21 岁的扎卡里·卡德巴克 (Zachary Cuddeback)。当时驾车的是卡德巴克。,5.929016600477737,遇难者是25岁的尼古拉斯·奥尔登和21岁的扎卡里·卡德巴克。卡德巴克是司机。,14.391040634504344
270,"Edgar Veguilla在Kristoffer Schneider的脸部接受整形手术时,手臂和下巴受伤。",埃德加·贝吉利亚 (Edgar Veguilla) 的手臂和下巴受伤，而克里斯托弗· 施耐德 (Kristoffer Schneider) 则需要做脸部重建手术。,13.58692539929478,埃德加·维奎拉（Edgar Veguilla）在事故中受到了手臂和下巴的伤害，而克里斯托弗·施奈德（Kristoffer Schneider）则需要进行面部重建手术。,6.870791831442737
271,"尤卡的武器在指着第五个人的头部时失败了,施奈德一直疼痛,一只眼睛失明,头骨缺失,脸部从钛重塑。",乌卡 (Uka) 的武器在指着第五个人的头时失灵了。施耐德（Schneider）疼痛不已，一只眼睛失明，一块头骨缺失，利用钛板才重塑了脸部。,35.684089043888044,,
272,Schneider在他的家乡的美国空军基地通过视频连线作证。,施耐德 (Schneider) 在其祖国的美国空军 (USAF) 基地通过视频连线进行作证。,36.71184042084082,施耐德在他的祖国的一处美国空军基地通过视频连线作证。,61.23175260720087
273,"除了周三的赛事,卡帕内多在锦标赛上 参加过两次个人比赛",除了周三的比赛，卡帕内多（Carpanedo）还参加了锦标赛的两项个人竞赛。,28.401631768666636,除了星期三的活动，卡尔帕内多在锦标赛上参加了两个个人项目的比赛。,35.63324973770072
274,"她的第一个是Slalom, 在那里,她在第一次赛跑中挣到了一张 "" 没有完成 "" 。 在116名竞争者中,36人的结果与那次赛跑相同。",她的第一个项目是障碍滑雪，并在第一回合以“未完成”的成绩结束比赛。该比赛 116 名参赛者中有 36 人取得了相同的成绩。,13.30645976602582,她的第一项比赛是高山滑雪回转，其中她在第一次滑行中没有完成。116名参赛选手中，有36名的结果也是没有完成。,19.806686208348008
275,"她的另一个种族,即Giant Slalom,在妇女座椅组中,她于第十场完成比赛,总运行时间为4:41.30、2:11.60分钟,比第一场完成者Austrian Claudia Loesch慢,比匈牙利第九场完成者Gyöngyi Dani慢1:09.02分钟。",她的另一项比赛是大回转，在女子站姿组中以 4:41.30 分钟的总成绩名列第十，比排名第一的奥地利选手克劳迪娅·罗什慢了 2:11.60 分钟，比排名第九的匈牙利选手巩基·达尼慢了 1:09.02 分钟。,18.442777110832562,她的另一项比赛，巨人回转，她在女子坐式组中以总用时4分41.30秒获得第十名，比获得第一名的奥地利选手克劳迪娅·洛施慢了2分11.60秒，比第九名的匈牙利选手荣吉·达尼慢了1分9.02秒。,7.091820923265273
276,"妇女座椅组的四名滑雪运动员未能完成赛跑,巨人斯拉洛姆队117名滑雪运动员中有45人没有在赛跑中排名。",女子坐式组的四名滑雪选手未能完赛，大回转项目（Giant Slalom）的 117 名选手中有 45 人未能挤进榜单。,18.970360562169677,四名女子坐式滑雪运动员未能完成她们的比赛，共有117名选手参加的大回转滑雪中，有45名未能进入名次。,23.055801508610642
277,中央邦警察追回了被盗的笔记本电脑和移动电话。,中央邦警方追回了被盗的笔记本电脑和手机。,63.50869045864349,中央邦警方追回了被盗的笔记本电脑和手机。,63.50869045864349
278,"副监察长D K Arya说,“我们逮捕了5名强奸瑞士妇女并追回她手机和笔记本电脑的人”。",副总警监埃利亚（D K Arya）称：“我们逮捕了 5 名强奸这位瑞士妇女的人，并找到了她的手机和笔记本电脑。”,41.31773986496105,,
279,被告分别是巴巴·坎贾尔、布塔·坎贾尔、拉姆普罗·坎贾尔、加沙·坎贾尔和维什努·坎贾尔。,被告的姓名分别是 Baba Kanjar、Bhutha Kanjar、Rampro Kanjar、Gaza Kanjar 和 Vishnu Kanjar。,4.743866035456086,被告的名字是巴巴·坎贾尔、布塔·坎贾尔、拉姆普罗·坎贾尔、加扎·坎贾尔和维希努·坎贾尔。,77.7003229632123
280,"警长钱德拉·谢哈尔·索兰基说,被告带着蒙面出庭。",警察局长钱德拉·谢卡尔·索兰基说，被告人出庭时都蒙住了脸。,36.95479017172369,警察局长昌德拉·谢卡尔·索兰基说，嫌疑人出庭时脸部被遮住了。,26.572018715367026
281,"虽然汽车撞车时有三个人在屋内,但没有人受伤。",虽然车撞到房子时，房子里面有三个人，但最后并没有人受伤。,29.27739711235774,虽然当汽车撞击房子时，屋内有三个人，但他们都没有受伤。,20.161527834384714
282,"然而,司机头部受重伤。",然而，司机的头部受到了重创。,16.622367556408268,然而，司机头部受了重伤。,47.08519732645178
283,"发生坠机的公路暂时关闭,而紧急服务使司机摆脱红色Audi TT。",事故发生的道路暂时封闭，紧急救援人员将司机从红色奥迪 TT 中救了出来。,8.140876248021206,发生事故的道路暂时关闭，紧急救援人员正在将驾驶员从红色奥迪TT中解救出来。,13.850243653913452
284,他最初在大Yarmouth的James Paget医院住院。,起初，他被送往位于大雅茅斯的詹姆斯·佩吉特医院进行救治。,2.857894558631567,他最初是在大雅茅斯的詹姆斯·帕吉特医院住院的。,15.842206063726639
285,他随后被转移到剑桥的Addenbrooke医院。,他随后被转送到剑桥的阿登布鲁克医院。,40.080081656530126,他随后被调到剑桥的阿登布鲁克医院。,35.3098794594346
286,"此后,Adekoya一直被关押在爱丁堡治安法庭,被控谋杀她的儿子。",此后，阿德克雅被控谋杀她的儿子，于爱丁堡治安法庭受审。,49.33292241270432,,
287,"她被拘留,等待起诉和审判,但任何目击证人的证据都可能受到玷污,因为她的形象已经广为人知。",她被拘留，等待起诉和审判；但是任何目击者的证据都可能受到负面影响，因为她的形象已被广泛发布。,50.16658898919045,她在待指控和审判期间被拘留，但任何目击证据可能会受到影响，因为她的影像已经被广泛传播。,25.52230307012323
288,"这是联合王国其他地方的常见做法,但苏格兰的司法运作不同,法院认为照片的出版可能具有偏见。",这在英国的其他地方是常见做法，但苏格兰的司法制度有所不同，法院认为公布照片可能会造成潜在的危害。,31.18950022937999,这在英国其他地方是常见做法，但苏格兰的司法系统运作不同，法院认为发布照片可能具有偏见。,51.25025334754009
289,"Dundee大学的Pamela Ferguson教授指出, “记者在公布嫌犯照片等时,",邓迪大学（University of Dundee）的 Pamela Ferguson 教授指出：“记者如果公布嫌疑人的照片等信息的话，似乎确实存在危害性。”,16.29996567152134,邓迪大学的帕梅拉·弗格森教授指出：“如果发布嫌疑人的照片等，记者似乎确实在走一条危险的道路。”,8.361062676975656
290,"全面负责起诉的皇家办公室向记者表示,至少在起诉之前不会作出进一步评论。",起诉的主要负责部门皇家检控署向记者表示，至少在提起公诉之前将不会再发表进一步言论。,22.189613775025855,检察院负责整体的起诉工作，已经向记者表示，至少在起诉之前不会再发表任何评论。,36.77516767066763
291,"根据泄露的消息,该文件将提到巴勒斯坦希望根据1967年中东战争之前的边界解决的边界争端。",据透露，这份文件将提及边界争端，巴勒斯坦希望以1967年中东战争前的边界为基础。,40.383035860928324,根据泄露的文件，文件将提到边界争议，巴勒斯坦希望依据1967年中东战争前的边界。,50.708838000859785
292,"据报涉及的其他议题包括未来的耶路撒冷状态,它对两国和约旦河谷问题都是神圣的。",据报道，讨论的其他议题包括对两国来说都神圣的耶路撒冷的未来状态和约旦河谷问题。,49.04169704288891,据报道，其他讨论的话题还包括耶路撒冷的未来状态，该地点对两国都具有神圣的意义，以及约旦河谷问题。,24.19971389533977
293,"一旦签署协定,以色列就要求以色列在河谷持续驻扎10年,而巴勒斯坦权力机构同意只留驻5年。",以色列要求协议签订后，在山谷中部署十年的军事力量，而巴勒斯坦民族权力机构只同意保留五年。,20.38761879453872,以色列要求在达成协议后在该地区保持十年的军事存在，而巴勒斯坦权力机构同意只保留五年的军事存在。,29.662225541214273
294,"在补充性虫害控制审判中,射击者将受到护林员的严密监督,因为审判受到监测,其有效性也得到评估。",护林员会密切监督参加虫害防治补充试验的射手，因为试验会受到监测，并会评估其效果。,11.52097948529007,在补充害虫控制试验中，射手将受到护林员的严格监督，因为该试验正在监测中并评估其有效性。,28.957970049674454
295,"根据体育射击者协会的狩猎方案,在澳大利亚体育射击者协会和澳大利亚体育射击者协会(新南威尔士)合作下,征聘了合格的志愿人员。",在国家公园野生动物管理局（NPWS）和澳大利亚射击运动员协会（NSW）的合作中，射击运动员协会为狩猎计划招募了合格的志愿者。,18.509260214183996,在新南威尔士州国家公园和野生动物服务局（NPWS）与澳大利亚体育射手协会（NSW）有限公司的合作伙伴关系下，合格的志愿者在体育射手协会的狩猎项目下被招募。,25.68872462128554
296,"据与西北地区妇女协会合作的代理主任Mick O'Flynn说,为第一次射击行动挑选的四名枪手接受了全面的安全和训练指示。",澳大利亚新州国家公园和野生动物服务中心（NPWS）保护和遗产管理处代理主任米克·奥弗林（Mick O’flynn）表示：选中参与第一次射击行动的四名枪手均已接受全面的安全及培训指导。,18.092643718082797,根据新南威尔士国家公园和野生动物服务局（NPWS）代理局长米奇·奥弗林（Mick O'Flynn）的说法，首次射击行动中选出的四名射手接受了全面的安全和培训指导。,21.857241977401603
297,"马尔泰利昨天在新的临时选举委员会(临选委)上宣誓就职,该委员会由九名成员组成。",昨天，马尔泰利在由 9 名成员组成的新临时选举委员会 (CEP)中宣誓就职。,41.93976416974996,马特里昨天宣誓就任新的九人临时选举委员会（CEP）。,21.321950641125394
298,这是马泰利四年来 第五次的CEP,这是马特利 (Martelly) 四年来第五次入选海地临时选举委员会 (CEP)。,14.876469964578588,这是马泰丽四年来的第五次选举委员会（CEP）。,20.216099003005887
299,"上个月,一个总统委员会建议前临选会辞职,作为推动该国举行新选举的一揽子措施的一部分。",上个月，总统委员会建议前任 CEP 辞职，这是推动国家走向新选举措施的一部分。,38.29911744373932,上个月，一个总统委员会建议先前的选举委员会主席辞职，作为推动国家进行新一轮选举的一系列措施的一部分。,41.833459668618886
300,该委员会是Martelly对10月开始的反政权抗议的反应。,该委员会是马尔泰利 (Martelly) 对始于 10 月份的大规模反政府抗议活动做出的回应。,14.298152733378231,该委员会是马特里对自十月以来广泛的反政府抗议活动的回应。,20.48727192653747
301,"有时暴力抗议是因未能举行选举引发的,有些选举应于2011年举行。",自 2011 年以来，由于一些选举未能如期举行而引发了这些抗议活动，有时抗议还会升级为暴力事件。,6.829027133434772,这些有时暴力的抗议活动是由于未能举行选举而引发的，其中一些选举自2011年以来就应该举行。,25.71532036781574
302,"据报告,iPod发生约60起超热故障,共造成6起火灾,4人受到轻微烧伤。",据报道，大约有 60 起 iPod 发生故障、机身过热的情况，共造成 6 起火灾，4 人轻微烧伤。,32.97429289397011,大约有60例iPod过热故障被报告，导致共计六起火灾，并造成四人轻微烧伤。,21.265620786183693
303,"日本经济、贸易和工业部(METI)说,它知道27起与该装置有关的事故。",日本经济产业省 (METI) 表示，他们已经注意到有 27 起事故与该设备有关。,15.203162150151103,日本经济产业省（METI）表示，它已经了解到与这些设备相关的27起事故。,13.837524237320883
304,"上星期,METI宣布苹果公司通知它 另有34起过热事件 该公司称之为“非严重性”。",上周，日本经济产业省 (METI) 宣布，苹果公司向该部门通报另外 34 起过热造成的事故，尽管该公司称这些事故“并不严重”。,14.311832769095277,上周，经济产业省（METI）宣布，苹果公司已通知他们有34起额外的过热事件，该公司称这些事件为“非严重”事件。,23.485883327109494
305,"外交部回应, 称苹果公司推迟报导「实在令人遗憾」。",经济产业省回应称，苹果推迟发布报告“非常令人遗憾”。,14.469205321956341,该部门对苹果推迟报告的做法表示“真的很遗憾”。,9.165852474742529
306,"当地时间上午7时19分(格林尼治平时9时19分),",马里亚纳群岛于当地时间早上 7 点 19 分（格林尼治时间周五晚上 9 点 19 分）发生地震。,13.724277971552636,地震在当地时间上午7点19分（格林威治标准时间周五晚上9点19分）袭击了马里亚纳。,17.016893062564513
307,"北马里亚纳斯州紧急情况管理办公室说,全国没有关于损害的报告。",北马里亚纳应急管理办公室表示，据报告国内没有造成灾害损失。,28.855655780471604,北马里亚纳群岛应急管理办公室表示，该国没有报告任何损毁。,30.300203366197277
308,"太平洋海啸警报中心还说,没有海啸的迹象。",而且太平洋海啸预警中心（Also the Pacific Tsunami Warning Center）也表示并未发现海啸迹象。,16.780025278856304,太平洋海啸预警中心也表示没有海啸的迹象。,56.79161104357995
309,"一名前菲律宾警察在菲律宾首都马尼拉劫持客车,将香港游客扣为人质。",菲律宾一名前警察在首都马尼拉劫持旅游大巴，将车上的香港游客作为人质。,41.758361637578155,一名前菲律宾警察在菲律宾首都马尼拉劫持了一辆旅游巴士，挟持了香港游客。,60.004721697144376
310,Rolando Mendoza向游客发射了M16步枪。,罗兰多·门多萨 (Rolando Mendoza) 架起他的 M16 步枪对游客扫射。,7.258042956179844,,
311,"迄今已有数名人质获救,至少六人经确认已死亡。",多名人质获救，目前至少有六名人质确认遇难。,22.722445488928138,已有几名人质被救出，至少确认有六人死亡。,16.169214353455807
312,包括儿童和老人在内的六名人质以及菲律宾摄影师提前获释。,六名人质（包括儿童和老人在内）以及那些菲律宾摄影师被提前释放。,52.641342037973914,六名人质，包括儿童和老人，早早被释放了，菲律宾摄影师们也是如此。,40.345405288012486
313,"后来,摄影师取代了一位需要厕所的年长女士,Mendoza被枪杀。",两位摄影师其后顶替一位需要上洗手间的老妇。门多萨则被击毙。,13.048090964034333,,
314,"Liggins跟随他父亲的脚步,进入医学生涯。",利金斯 (Liggins) 追随父亲的脚步，开始了从医生涯。,23.106159120979022,利金斯追随父亲的脚步，进入了医学职业。,25.65271158193807
315,1959年开始在奥克兰国家妇女医院工作。,他接受过产科医生培训，从 1959 年开始在奥克兰国家妇女医院工作。,49.36727883891306,他接受了产科医生的培训，并于1959年开始在奥克兰国立妇女医院工作。,36.35013157450699
316,"当他在利金斯医院工作时,他开始在空闲时间调查早产问题。",利金斯 (Liggins) 在医院工作时，开始在业余时间研究早产。,25.20519952745345,在医院工作的期间，利根斯利用空闲时间开始研究早产。,22.205108445785452
317,"他的研究表明,如果使用荷尔蒙,会加速婴儿的胎儿肺部发育。",他的研究表明，施用激素可加速宝宝胎肺的成熟。,20.891045461440754,他的研究显示，如果施用一种激素，可以加速宝宝胎儿肺部的成熟。,19.574378680388993
318,"Xinhua报告说,政府调查员在星期三找到两台“黑盒”飞行记录机。",新华社报道称，政府调查人员周三发现了两个“黑匣子”飞行记录仪。,22.46130408843659,新华社报道，政府调查人员在星期三找回了两个“黑匣子”飞行记录仪。,35.64026463354184
319,摔跤研究员也向Luna致敬。,其他摔跤选手也纷纷悼念露娜 (Luna) 。,5.462617726874232,摔跤的队友们也向露娜表示了敬意。,7.446204111187156
320,"Tommy Dreamer说:“Luna是第一位极端女王,我的第一个经理,Luna在两颗月亮的夜晚去世了,和她很特别,很坚强的女人。”",汤米·追梦儿说：“露娜是首位至尊女王，我的第一任经理人。露娜在双月之夜去世。这样的夜晚就像她本人一样特别。她是个坚强的女人。”,18.57100367080584,汤米·德里默说：“露娜是第一位极限女王。我第一位经理。露娜在两个明亮的月亮之夜去世。她的去世很独特，就像她一样。她是一位强大的女性。”,10.375874890132714
321,"Dustin ""Goldust"" Runnels评论道:“Luna和我一样怪怪的... 可能更...爱她 并且会想念她...",达斯汀·鲁内尔斯（Dustin Runnels，外号“金沙”）评论说：“卢娜和我一样难以捉摸……她可能要更难摸透……我爱她，也会想她……希望她去到了更好的地方。”,4.830235460695734,达斯汀（“金尘”）·伦尔斯评论道：“露娜和我一样怪诞……甚至可能更怪……爱她，也会想念她……希望她在一个更好的地方。”,13.289658537810098
322,"在2010年联邦选举之前的1 400人中,反对澳大利亚成为共和国的人自2008年以来增长了8%。","在 2010 年联邦大选之前曾对 1,400 名受访者做过调查，受访者中反对澳大利亚成为共和国的人数自 2008 年以来增长了 8%。",50.91285618314465,在2010年联邦选举之前对1400人进行的调查中，反对澳大利亚成为共和国的人数自2008年以来增长了8%。,67.87858860589063
323,"2010年联邦大选期间, 看守总理朱莉娅·吉拉德(Julia Gillard)宣称, 她认为澳洲在伊丽莎白二世女王统治结束后,",看守总理朱莉娅·吉拉德在2010年联邦大选竞选期间称，她认为在女王伊丽莎白二世退位后，澳大利亚应该成为共和国。,43.10159879180913,看守总理朱莉娅·吉拉德在2010年联邦选举的竞选期间声称，她认为澳大利亚应该在伊丽莎白二世女王统治结束时成为一个共和国。,48.50538371672685
324,"34%的选民同意这一观点,希望伊丽莎白女王二世成为澳大利亚最后的君主。",34% 的受访者一致表示，希望英国女王伊丽莎白二世成为澳大利亚的最后一任君主。,35.970555629139874,在此次民调中，有34%的人持这种观点，认为伊丽莎白二世女王应该是澳大利亚最后一位君主。,25.71820046312091
325,"在最极端的民意测验中,29%的被调查者认为澳大利亚应尽快成为一个共和国,31%的人认为澳大利亚永远不应该成为一个共和国。",投票存在两极分化的情况，29% 的受访者认为澳大利亚应该尽快成立共和国，31% 的人则认为澳大利亚永远不应该成立共和国。,45.63456076151316,在调查的两极，29% 的受访者认为澳大利亚应尽快成为共和国，而 31% 的受访者认为澳大利亚绝不应成为共和国。,40.59900149679362
326,"奥林匹克金牌得主本应在100米和200米自由式游泳,并在英联邦运动会三轮接力赛中游泳,但由于他抱怨,他的健康状况一直受到质疑。",这位奥运会金牌得主本应参加 100 米和 200 米自由泳和英联邦运动会的三项接力赛，但由于他的抱怨，他的健康状况一直受到质疑。,52.78893995907643,这位奥运金牌得主原本计划参加英联邦运动会的100米和200米自由泳，以及三项接力赛，但由于他的投诉，他的身体状况令人怀疑。,30.477708695607788
327,"由于禁止他参加奥运会,他无法服用克服痛苦所需的药物。",他一直无法用药物来缓解疼痛，因为比赛禁止参赛者服用这些药物。,8.198844873532156,他无法服用缓解疼痛所需的药物，因为这些药物在比赛中是被禁止的。,24.99851256538499
328,"Curtis Cooper, 中密苏里大学数学和计算机科学教授,",中央密苏里大学 (University of Central Missouri) 的数学家、计算机科学教授柯蒂斯·库珀 (Curtis Cooper) 于 1 月 25 日发现了迄今为止最大的已知素数。,9.361086366091886,库尔蒂斯·库珀，中央密苏里大学的数学和计算机科学教授，于1月25日发现了迄今为止已知的最大质数。,16.817089134342897
329,"在二月初之前, 数人使用不同的硬件和软件,",二月初，几个人用不同的硬件和软件验证了这一发现，并在周二宣布。,28.28812076863077,几个人在二月初使用不同的硬件和软件验证了这一发现，并于周二宣布了此消息。,26.655005822417213
330,"彗星可能是向地球输送水的来源,还有有机物质,它们可以形成蛋白质和维系生命。",彗星可能是地球上的水和有机物的来源，这些有机物可以形成蛋白质并维持生命的存续。,33.878219329759006,彗星可能是地球水的来源之一，同时还带来了能够形成蛋白质并支持生命的有机物质。,33.79637601880238
331,"科学家希望了解行星是如何形成的,特别是地球是如何形成的,因为彗星早就与地球相撞。",科学家希望了解自从彗星很久以前与地球相撞以来，行星是如何形成的，尤其是地球的形成方式。,42.92158422680969,科学家希望了解行星是如何形成的，特别是地球是如何形成的，因为早在很久以前，彗星就与地球发生过碰撞。,56.74722652885321
332,"53岁的Cuomo今年年初开始执政,上个月签署了一项法案,使同性婚姻合法化。",现年 53 岁的库莫（Cuomo）从今年年初开始担任州长，并于上个月签署了一项将同性婚姻合法化的法案。,41.72228589726665,库莫，53岁，年初开始担任州长，上个月签署了一项法案，合法化同性婚姻。,46.208327180219555
333,"他说谣言是""政治闲聊和愚蠢""",他把谣言称为“政治碎碎念和愚蠢行为”。,11.239927081004527,他把这些谣言称为“政治闲谈和胡说八道”。,9.73885220662316
334,"据推测,他将在2016年竞选总统。",据推测，他将在 2016 年参加总统竞选。,37.39619648251779,据推测，他将于2016年竞选总统。,57.3122448409426
335,"下一个Gen是FAA索赔的系统,它将使飞机能够飞行较短的航线,每年节省数百万加仑的燃料,并减少碳排放。",美国联邦航空局 (FAA) 称，新一代航空运输系统 (NextGen) 可以使飞机缩短飞行航线，每年节省数百万加仑的燃料，并减少碳排放。,35.23051034008892,下一代（NextGen）是一个系统，联邦航空管理局（FAA）声称它能够让飞机飞行更短的航线，每年节省数百万加仑的燃料，并减少碳排放。,38.055234103268134
336,"它使用卫星技术,而不是旧的地面雷达技术,使空中交通控制员能够更精确地确定飞机,并向飞行员提供更准确的信息。",它使用卫星技术，而不是老旧的地面雷达技术，使空中交通管制员能够更精确地定位飞机，并向飞行员提供更准确的信息。,68.92799555259465,它使用基于卫星的技术，而不是旧的基于地面雷达的技术，以便让空中交通管制员能更精确地确定飞机的位置，并向飞行员提供更准确的信息。,50.06406757068505
337,"地面列车不会停在Wembley,",没有增设额外的交通工具，地上火车在温布利 (Wembley) 也不停站，地上也没有停车场和停车换乘设施。,0.21917143267017267,没有额外的交通安排，地面列车不会停靠温布利，场地内没有停车位和停车换乘设施。,3.8854170183167027
338,对缺乏交通工具的恐惧使人们有可能被迫在没有小组支持者的情况下闭门玩耍。,由于担心缺乏交通工具，比赛可能会被迫在没有球队支持者的情况下闭门进行。,47.45997942359161,对缺乏交通工具的担忧引发了比赛可能在没有球队支持者的情况下闭门进行的可能性。,43.5614476829752
339,星期四在《科学》杂志上发表的一份研究报告报告了厄瓜多尔加拉帕戈斯群岛形成新鸟类物种的情况。,周四，一份发表于《科学》杂志的研究报告称，一种新的鸟类在厄瓜多尔加拉帕戈斯群岛形成。,48.45137310452691,一项星期四在《科学》杂志上发表的研究报告了厄瓜多尔加拉帕戈斯群岛上形成了一种新的鸟类物种。,70.03241077266655
340,"来自美国普林斯顿大学和瑞典乌普萨拉大学的研究人员报告说,新物种在短短两代人的时间里就演变了,尽管人们认为这一过程需要更长的时间,这是因为在达尔文峰、Geospiza Fortes和移民仙人掌、Geospiza Conirostris之间繁殖。",来自美国普林斯顿大学和瑞典乌普萨拉大学的研究人员报告称，由于当地特有的达尔文雀中的勇地雀和外来的仙人掌大嘴地雀之间的繁殖，这个新物种只进化了两代，尽管人们认为这一过程需要更长的时间。,52.56616423498152,来自美国普林斯顿大学和瑞典乌普萨拉大学的研究人员报告称，这种新物种在仅仅两代内就进化出来，尽管这一过程此前被认为需要花费更长的时间。这是由于一种特有的达尔文雀（Geospiza fortes）与移民仙人掌雀（Geospiza conirostris）之间的杂交所导致的。,40.43155446705659
341,"黄金可以以形形色色运作,可以以微小的形状滚动。",黄金可以加工成各种形状。可以卷曲成微小的形状。,29.270571215593964,黄金可以加工成各种形状。它可以被轧制成微小的形状。,26.832828828804235
342,"它可以被拉入细线,可以被扭曲和打孔,可以被锤或卷成床单。",它可以拉成细丝，用于缠绕和编结。也可以捶打或碾成片状。,7.779637090949693,它可以被拉成细线，可以被扭曲和编织。它可以被锤打或轧制成薄片。,37.38942290947878
343,"它可以非常薄, 并粘在其它金属上。 它可以非常薄, 有时用来装饰书中的手工画像, 书名为“ 受污染的手稿 ” 。",它可以做得很薄，粘在其他金属上，由于达到如此之薄，有时可以用于装饰被称为“彩饰手抄本”的书本里的手绘图画。,8.997764691645033,它可以做得非常薄，并贴在其他金属上。它可以做得非常薄，以至于有时用来装饰被称为“装饰手稿”的书籍中的手绘图画。,31.661883096235513
344,这叫做化学物质pH。 你可以用红卷心菜汁做一个指标。,这被称为化学物质的 pH 值。你可以使用红甘蓝汁制作指示剂。,21.14159494982551,这被称为化学物质的酸碱度（pH）。你可以用红甘蓝汁制作指示剂。,25.388043755916964
345,卷心果汁根据该化学品是如何酸或基本(碱性)而改变颜色的。,卷心菜汁的颜色将根据化学物质的酸碱性发生变化。,6.608973813188645,白菜汁的颜色会根据化学物质的酸性或碱性（碱性）而变化。,6.250381527944883
346,pH水平以测试化学物中的氢离子(H在pH中)量表示。,pH 值以被测化学品中的氢（pH 中的 H）离子数量表示。,19.99952943944442,pH值是通过被测试化学物质中氢离子（pH中的H）含量来表示的。,21.67843716619783
347,"氢离子是一种质子,其电子被剥除(因为氢原子由一个质子和一个电子组成)。",氢离子是失去了电子的质子（因为氢原子由一个质子和一个电子组成）。,57.69397817142381,氢离子是失去其电子的质子（因为氢原子由一个质子和一个电子组成）。,59.77021697441377
348,然后用干净的湿手 把它们挤进一个球里,搅动两种干粉使其混合，然后用干净的湿手把它们揉成一个球。,36.46604730035588,将两种干粉混合在一起，然后用干净的湿手把它们捏成一个球。,36.46604730035588
349,你的手上的水分会和外层发生反应 外层会觉得有趣 形成一种外壳,你手上的水分会与外层发生反应，这样会形成一层类似外壳的东西，感觉十分有趣。,31.785556275287835,你手上的湿气会与外层反应，这会感觉有点奇怪，并形成一种壳。,15.84155278521599
350,"哈拉帕和Mohenjo-daro两个城市几乎每栋房屋都有冲水马桶,附属于复杂的污水处理系统。",哈拉帕 (Harappa) 和摩亨佐-达罗 (Mohenjo-daro) 这两个城市几乎每家每户都有抽水马桶，这些马桶与精密的污水处理系统相连。,26.873714596871093,哈拉帕和摩亨佐达罗的城市几乎每家都有冲水厕所以及先进的排水系统。,27.233170963734963
