id,translated_german,origin_translation,origin_bleu,gpt_translation,gpt_bleu
277,Die Polizei von Madhya Pradesh hat den gestohlenen Laptop und das Handy zurückgeholt.,Die Polizei von Madhya Pradesh hat den gestohlenen Laptop und das Mobiltelefon wiedergefunden.,0.9309234619140625,Die Polizei von Madhya Pradesh hat den gestohlenen Laptop und das Mobiltelefon recovered.,0.9219148755073547
278,"Der stellvertretende Generalinspektor D. K. Arya sagte: ""Wir haben fünf Personen verhaftet, die die Schweizerin vergewaltigt und ihr Handy und ihren Laptop wiedergefunden haben.""","Der stellvertretende Generalinspekteur D. K. Arya sagte: „Wir haben fünf Personen festgenommen, die die Schweizerin vergewaltigt haben, und ihr Handy und Laptop sichergestellt.“",0.8607845902442932,,
279,"Die Angeklagten heißen Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar und Vishnu Kanjar.","Die Namen der Angeklagten sind Baba Kanjar, Bhutha Kanja, Rampro Kanjar, Gaza Kanjar und Vishnu Kanjar.",0.9404160380363464,"Die Beschuldigten sind Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar und Vishnu Kanjar.",0.9326311945915222
280,"Polizeikommissarin Chandra Shekhar Solanki sagte, der Angeklagte erschien vor Gericht mit verdeckten Gesichtern.","Die Polizeipräsidentin Chandra Shekhar Solanki gab an, die Angeklagten seien mit bedeckten Gesichtern vor Gericht erschienen.",0.8887453675270081,"Der Polizeidirektor Chandra Shekhar Solanki sagte, die Beschuldigten erschienen mit verhüllten Gesichtern vor Gericht.",0.8840826153755188
281,"Obwohl drei Personen im Haus waren, als das Auto es traf, wurde keiner von ihnen verletzt.","Obwohl sich drei Menschen im Haus befanden, als das Auto hineinraste, wurde keiner von ihnen verletzt.",0.9093169569969177,"Obwohl sich drei Personen im Haus befanden, als das Auto darauf prallte, wurde niemand von ihnen verletzt.",0.903196394443512
282,Der Fahrer erlitt jedoch schwere Verletzungen am Kopf.,Der Fahrer zog sich jedoch erhebliche Verletzungen am Kopf zu.,0.9083156585693359,Der Fahrer erlitt jedoch schwere Kopfverletzungen.,0.9568839073181152
283,"Die Straße, auf der der Unfall passierte, wurde vorübergehend geschlossen, während die Notdienste den Fahrer vom roten Audi TT befreiten.","Die Straße, auf der sich der Unfall ereignet hatte, wurde vorübergehend gesperrt, während die Rettungsdienste den Fahrer aus dem roten Audi TT befreiten.",0.9017441272735596,"Die Straße, auf der der Unfall passiert ist, wurde vorübergehend gesperrt, während die Notdienste den Fahrer aus dem roten Audi TT befreiten.",0.916717529296875
284,Er wurde zunächst im James Paget Hospital in Great Yarmouth ins Krankenhaus gebracht.,Er wurde zunächst in das James Paget Krankenhaus in Great Yarmouth eingeliefert.,0.9138224720954895,Er wurde zunächst im James Paget Hospital in Great Yarmouth hospitalisiert.,0.9292090535163879
285,Anschließend wurde er ins Addenbrooke's Hospital in Cambridge verlegt.,Er wurde infolgedessen in das Addenbrooke’s Hospital in Cambridge verlegt.,0.9307480454444885,Er wurde anschließend ins Addenbrooke's Hospital in Cambridge versetzt.,0.9442711472511292
286,Adekoya ist seitdem in Edinburgh Sheriff Court wegen Mordes an ihrem Sohn angeklagt worden.,Adekoya wurde in der Zwischenzeit vor dem Edinburgh Sheriff Court wegen Mordes an ihrem Sohn angeklagt.,0.9115360975265503,"Adekoya befindet sich seitdem vor dem Edinburgh Sheriff Court, angeklagt, ihren Sohn ermordet zu haben.",0.884824812412262
287,"Sie ist in Gewahrsam bis zur Anklage und Verhandlung, aber alle Augenzeugen Beweise könnten befleckt sein, weil ihr Bild wurde weithin veröffentlicht.","Sie befindet sich bis zur Anklageerhebung und Verhandlung in Untersuchungshaft, doch Aussagen von Augenzeugen könnten verfälscht sein, da ihr Bild weithin veröffentlicht wurde.",0.7088584899902344,"Sie befindet sich in Untersuchungshaft in Erwartung der Anklage und des Prozesses, aber jede Zeugenaussage könnte belastet sein, da ihr Bild weit verbreitet wurde.",0.7019815444946289
288,"Dies ist gängige Praxis anderswo in Großbritannien, aber schottische Justiz funktioniert anders und Gerichte haben die Veröffentlichung von Fotos als potenziell nachteilig angesehen.","Dies ist anderenorts in Großbritannien gängige Praxis, aber die schottische Justiz arbeitet anders, und die Gerichte haben die Veröffentlichung von Fotos als potenziell schädlich erachtet.",0.9209588170051575,"Das ist anderswo im Vereinigten Königreich gängige Praxis, aber die schottische Justiz funktioniert anders, und die Gerichte haben die Veröffentlichung von Fotos als potenziell voreingenommen angesehen.",0.9152540564537048
289,"Professorin Pamela Ferguson von der University of Dundee bemerkt: ""Journalisten scheinen eine gefährliche Linie zu gehen, wenn sie Fotos etc. von Verdächtigen veröffentlichen.""","Professorin Pamela Ferguson von der University of Dundee merkt an: „Journalisten scheinen eine gefährliche Grenze zu überschreiten, wenn Sie Fotos usw. von Verdächtigen veröffentlichen.“",0.9192190766334534,"Professor Pamela Ferguson von der Universität Dundee bemerkt: ""Journalisten scheinen tatsächlich auf einem gefährlichen Grat zu wandeln, wenn sie Fotos usw. von Verdächtigen veröffentlichen.""",0.9129548668861389
290,"Das Crown Office, das für die Strafverfolgung zuständig ist, hat Journalisten darauf hingewiesen, dass zumindest bis zur Anklageerhebung keine weiteren Bemerkungen gemacht werden.","Das Crown Office, welches federführend bei der Strafverfolgung ist, hat Journalisten gegenüber angedeutet, das mindestens bis zur Anklage keine weiteren Kommentare mehr abgegeben werden.",0.8935775756835938,"Das Crown Office, das insgesamt für die Strafverfolgung verantwortlich ist, hat Journalisten mitgeteilt, dass bis zur Anklage keine weiteren Kommentare abgegeben werden.",0.9070201516151428
291,"Das Dokument wird sich laut dem Leck auf den Grenzstreit beziehen, den Palästina auf der Grundlage der Grenzen vor dem Nahen Ostenkrieg von 1967 will.","Dem Leak zufolge bezieht sich das Dokument auf den Grenzstreit, in dem die Palästinenser ein Zurücksetzen der Grenzen in den Zustand vor dem Sechstagekrieg von 1967 fordern.",0.7824041247367859,"Das Dokument, so der Leak, wird sich auf den Grenzstreit beziehen, den Palästina basierend auf den Grenzen vor dem Nahostkrieg von 1967 möchte.",0.8949435353279114
292,"Weitere Themen, die angeblich behandelt werden, sind der künftige Staat Jerusalem, der sowohl den Nationen als auch der Jordantalfrage heilig ist.","Andere Themen, die angeblich abgedeckt sind, umfassen die Zukunft von Jerusalem, das beiden Nationen heilig ist, und das Problem des Jordantals.",0.77345210313797,"Andere behandelte Themen umfassen Berichten zufolge den zukünftigen Status von Jerusalem, das sowohl für beide Nationen heilig ist, sowie die Frage des Jordanttals.",0.7645703554153442
293,"Israel verlangt zehn Jahre lang eine andauernde militärische Präsenz im Tal, sobald ein Abkommen unterzeichnet wurde, während die Palästinensische Autonomiebehörde sich bereit erklärt, eine solche Präsenz nur für fünf Jahre zu verlassen.","Israel verlangt  eine Militärpräsenz im Jordantal von zehn Jahren ab der Unterzeichnung der Vereinbarung, die Palästinenserbehörde hingegen will eine solche Präsenz nur für fünf Jahre akzeptieren.",0.8287339806556702,"Israel verlangt eine anhaltende Militärpräsenz im Tal für zehn Jahre, sobald ein Abkommen unterzeichnet wird, während die palästinensische Autonomiebehörde zustimmt, diese Präsenz nur für fünf Jahre zu belassen.",0.8567677140235901
294,"Shooter in der ergänzenden Schädlingsbekämpfungsstudie sollten von Rangern genau überwacht werden, da die Studie überwacht und ihre Wirksamkeit bewertet wurde.","Die Schützen des begleitenden Versuchs zur Eindämmung der Plage sollten eng von Rangern beaufsichtigt werden, da der Versuch überwacht und seine Wirksamkeit beurteilt wurde.",0.6666956543922424,"Die Schützen im ergänzenden Versuch zur Schädlingsbekämpfung sollten von Rangern eng überwacht werden, da der Versuch überwacht und seine Wirksamkeit bewertet wurde.",0.7681950926780701
295,In einer Partnerschaft von NPWS und der Sporting Shooters Association of Australia (NSW) Inc. wurden qualifizierte Freiwillige im Rahmen des Jagdprogramms der Sporting Shooters Association rekrutiert.,Im Rahmen einer Partnerschaft zwischen NPWS und der Sporting Shooters Association of Australia (NSW) Inc. wurden im Rahmen des Jagdprogramms der Sporting Shooters Association qualifizierte Freiwillige rekrutiert.,0.9216312766075134,In einer Partnerschaft zwischen NPWS und der Sporting Shooters Association of Australia (NSW) Inc. wurden qualifizierte freiwillige Helfer im Rahmen des Jagdprogramms der Sporting Shooters Association rekrutiert.,0.923538327217102
296,"Laut Mick O'Flynn, dem Acting Director Park Conservation and Heritage mit dem NPWS, erhielten die vier für die erste Schießerei ausgewählten Schützen umfassenden Sicherheits- und Trainingsunterricht.","Laut Mick O‘Flynn, dem geschäftsführenden Direktor von Park Conservation and Heritage im NPWS, erhielten die vier für die erste Jagdoperation ausgewählten Schützen umfassenden Sicherheits- und Trainingsunterricht.",0.8523563742637634,"Laut Mick O'Flynn, dem kommissarischen Direktor für Parkschutz und -erbe bei NPWS, erhielten die vier Schützen, die für die erste Schießoperation ausgewählt wurden, umfassende Sicherheits- und Ausbildungsanweisungen.",0.8309444785118103
297,Martelly hat gestern in einem neuen Provisorischen Wahlrat (CEP) von neun Mitgliedern geschworen.,Martelly hat gestern eine neue Provisorische Wahlkommission (CEP) mit neun Mitgliedern vereidigt.,0.871691882610321,Martelly vereidigte gestern einen neuen vorläufigen Wahlrat (CEP) mit neun Mitgliedern.,0.8829302191734314
298,Es ist Martellys fünftes CEP in vier Jahren.,Es ist Martellys fünftes CEP innerhalb von vier Jahren.,0.9422358870506287,Es ist Martellys fünfter CEP in vier Jahren.,0.9572609663009644
299,"Im vergangenen Monat empfahl eine Präsidialkommission den Rücktritt des vorherigen CEP als Teil eines Maßnahmenpakets, um das Land in Richtung Neuwahlen zu bewegen.",Letzten Monat empfahl eine Präsidialkommission den Rücktritt des vorherigen CEP als Teil des Maßnahmenpakets zur Lenkung des Landes in Richtung Neuwahlen.,0.9228479862213135,"Im letzten Monat empfahl eine Präsidialkommission den Rücktritt des vorherigen CEP als Teil eines Maßnahmenpakets, um das Land auf neue Wahlen zuzubewegen.",0.920914351940155
300,"Die Kommission war Martellys Reaktion auf weit verbreitete Anti-Regime-Proteste, die im Oktober begannen.","Die Kommission war Martellys Antwort auf die weitverbreiteten regimekritischen Proteste, die im Oktober begannen.",0.928845226764679,"Die Kommission war Martellys Antwort auf die weit verbreiteten Anti-Regime-Proteste, die im Oktober begonnen hatten.",0.9529350399971008
301,"Die manchmal gewalttätigen Proteste wurden durch das Scheitern von Wahlen ausgelöst, einige seit 2011.","Auslöser für die teils gewalttätigen Proteste war die nicht erfolgte Durchführung von Wahlen, von denen einige seit 2011 anstehen.",0.8123730421066284,"Die teilweise gewalttätigen Proteste wurden durch das Versäumnis ausgelöst, Wahlen abzuhalten, die teilweise seit 2011 fällig sind.",0.8170555233955383
302,"Rund 60 Fälle von Fehlfunktionen iPods Überhitzung wurden berichtet, was insgesamt sechs Brände und vier Personen mit kleineren Verbrennungen verlassen.",Es wurden über 60 Fälle von Überhitzung bei defekten iPods gemeldet. Insgesamt wurden dadurch sechs Brände ausgelöst und vier Personen haben leichte Verbrennungen erlitten.,0.550217866897583,"Es wurden etwa 60 Fälle von überhitzenden iPods gemeldet, die zu insgesamt sechs Bränden führten und vier Personen leichte Verbrennungen zufügten.",0.5495361089706421
303,"Japans Ministerium für Wirtschaft, Handel und Industrie (MTI) sagte, dass es von 27 Unfällen im Zusammenhang mit den Geräten bekannt gewesen war.","Das japanische Ministerium für Wirtschaft, Handel und Industrie (METI) gab an, dass ihm 27 Unfälle im Zusammenhang mit den Geräten bekannt waren.",0.9280411601066589,"Das japanische Ministerium für Wirtschaft, Handel und Industrie (METI) hat mitgeteilt, dass es von 27 Unfällen im Zusammenhang mit den Geräten Kenntnis hatte.",0.9270046353340149
304,"Letzte Woche gab METI bekannt, dass Apple es von 34 zusätzlichen Überhitzungsvorfällen informiert hatte, die das Unternehmen ""nicht-ernsthaft"" nannte.","""Letzte Woche gab das METI bekannt, dass es von Apple über 34 weitere Vorfälle von Überhitzung informiert worden war, die das Unternehmen als „nicht schwerwiegend"""" bezeichnete.""",0.876050591468811,"In der vergangenen Woche gab METI bekannt, dass Apple es über 34 zusätzliche Überhitzungsfälle informiert hatte, die das Unternehmen als ""nicht schwerwiegend"" einstufte.",0.8889660239219666
305,"Das Ministerium antwortete, indem Apples Verschiebung des Berichts ""wahr bedauerlich.""","Das Ministerium reagierte, indem es die Verschiebung des Berichts durch Apple als „wirklich bedauerlich“ bezeichnete.",0.6506453156471252,"Das Ministerium reagierte, indem es Apples Verschiebung des Berichts als ""wirklich bedauerlich"" bezeichnete.",0.6504137516021729
306,Das Eathquake traf Mariana um 07:19 Uhr Ortszeit (09:19 Uhr GMT Freitag).,Das Erdbeben erschütterte Mariana um 07:19 Uhr Ortszeit (21:19 GMT am Freitag).,0.8553469777107239,Das Erdbeben traf Mariana um 07:19 Uhr Ortszeit (09:19 Uhr GMT am Freitag).,0.897778332233429
307,"Die Northern Marianas Notfall-Management-Büro sagte, dass es keine Schäden in der Nation gemeldet.","Das Amt für Katastrophenschutz der nördlichen Marianen sagte, dass im Land keine Schäden gemeldet wurden.",0.7012682557106018,"Das Notfallmanagementbüro der Nordmarianen erklärte, dass keine Schäden im Land gemeldet wurden.",0.7543800473213196
308,"Auch das Pacific Tsunami Warning Center sagte, dass es keine Tsunami-Indikation gab.","Auch hatte das Pacific Tsunami Warning Center erklärt, dass es keine Hinweise auf einen Tsunami gab.",0.9157529473304749,"Das Pacific Tsunami Warning Center gab ebenfalls an, dass es keine Hinweise auf einen Tsunami gab.",0.9099761843681335
309,"Ein ehemaliger philippinischer Polizist hat Hongkonger Touristen als Geiseln gehalten, indem er ihren Bus in Manila, der Hauptstadt der Philippinen, entführte.","Ein ehemaliger philippinischer Polizist hat Touristen aus Hongkong als Geiseln genommen, indem er ihren Bus in Manila, der Hauptstadt der Philippinen, entführte.",0.9192559123039246,"Ein ehemaliger philippinischer Polizist hat Touristen aus Hongkong als Geiseln genommen, indem er ihren Bus in Manila, der Hauptstadt der Philippinen, entführt hat.",0.9145662784576416
310,Rolando Mendoza feuerte sein M16-Gewehr auf die Touristen.,Rolando Mendoza schoss mit seinem M16-Gewehr auf die Touristen.,0.9300177097320557,Rolando Mendoza schoss mit seinem M16-Gewehr auf die Touristen.,0.9300177097320557
311,Mehrere Geiseln wurden gerettet und mindestens sechs wurden bisher tot bestätigt.,Mehrere Geiseln wurden gerettet und es gibt bisher mindestens sechs bestätigte Tote.,0.9114935994148254,"Mehrere Geiseln wurden gerettet, und bisher sind mindestens sechs Todesopfer bestätigt.",0.9007590413093567
312,"Sechs Geiseln, darunter Kinder und ältere Menschen, wurden frühzeitig freigelassen, ebenso die philippinischen Fotografen.","Sechs Geiseln, darunter die Kinder und Ältere, wurden, wie auch die philippinischen Fotografen, frühzeitig freigelassen.",0.9351282715797424,"Sechs Geiseln, darunter Kinder und ältere Menschen, wurden frühzeitig freigelassen, ebenso wie die philippinischen Fotografen.",0.9540969729423523
313,"Die Fotografen nahmen später die Stelle einer alten Dame ein, als sie die Toilette brauchte. Mendoza wurde niedergeschossen.","Die Fotografen nahmen den Platz einer älteren Dame ein, als sie zur Toilette musste. Mendoza wurde erschossen.",0.7873441576957703,,
314,Liggins folgte in den Fußstapfen seines Vaters und trat in eine Karriere in der Medizin ein.,Liggins trat in die Fußstapfen seines Vaters und schlug eine medizinische Karriere ein.,0.9398195743560791,Liggins trat in die Fußstapfen seines Vaters und begann eine Karriere in der Medizin.,0.9417099356651306
315,1959 begann er im Auckland's National Women's Hospital zu arbeiten.,Er machte eine Ausbildung als Entbindungsarzt und nahm 1959 seine Arbeit im National Women's Hospital in Auckland auf.,0.7670708298683167,Er absolvierte eine Ausbildung als Geburtshelfer und begann 1959 im National Women's Hospital in Auckland zu arbeiten.,0.807917594909668
316,"Während er im Krankenhaus arbeitete, begann Liggins, in seiner Freizeit vorzeitige Arbeit zu untersuchen.","Während seiner Arbeit im Krankenhaus begann Liggins in seiner Freizeit damit, vorzeitige Wehen zu untersuchen.",0.7726513743400574,"Während seiner Arbeit im Krankenhaus begann Liggins in seiner Freizeit, Frühgeburten zu untersuchen.",0.7693424820899963
317,"Seine Forschungen zeigten, dass, wenn ein Hormon verabreicht wurde, es die fötale Lungenreifung des Babys beschleunigen würde.","Seine Forschung zeigte, dass die Anwendung eines Hormons die Lungenreifung des Fötus beschleunigte.",0.8915968537330627,"Seine Forschung zeigte, dass die Verabreichung eines Hormons die Lungenreifung des Fötus beschleunigen würde.",0.9004117846488953
318,"Xinhua berichtete, dass Regierungsermittler am Mittwoch zwei ""Black Box""-Flugschreiber wiedergefunden haben.","Xinhua berichtete, dass Ermittler der Regierung am Mittwoch zwei „Black Box“-Flugschreiber  geborgen haben.",0.9064021706581116,"Die Xinhua berichtete, dass Regierungsuntersucher am Mittwoch zwei 'schwarze Kästen' Flugdatenschreiber sichergestellt haben.",0.8026577830314636
319,Mitstreiter zollten Luna ebenfalls Tribut.,Ringer-Kollegen zollten Luna ebenfalls Tribut.,0.8573315739631653,Mitstreiter im Wrestling ehrten ebenfalls Luna.,0.7426577806472778
320,"Tommy Dreamer sagte: ""Luna war die erste Königin von Extreme. Mein erster Manager. Luna starb in der Nacht von zwei Monden. Ziemlich einzigartig wie sie. Starke Frau.""","""Tommy Dreamer sagte: """"Luna war die erste Königin der Extreme. Meine erste Managerin. Luna starb in der Nacht der zwei Monde. Sehr einzigartig, genau wie sie. Eine starke Frau.""""""",0.7777314782142639,"Tommy Dreamer sagte: „Luna war die erste Königin der Extreme. Meine erste Managerin. Luna ist in der Nacht der zwei Monde verstorben. Ziemlich einzigartig, genau wie sie. Eine starke Frau.“",0.7900926470756531
321,"Dustin ""Goldust"" Runnels kommentierte: ""Luna war so verrückt wie ich... vielleicht sogar noch mehr...Liebe sie und wird sie vermissen...hoffentlich ist sie an einem besseren Ort.""",Dustin „Goldust“ Runnels gab folgenden Kommentar ab: „Luna war genauso verrückt wie ich ... vielleicht sogar noch verrückter ... ich liebe sie und werde sie vermissen ... hoffentlich ist sie an einem besseren Ort.“,0.8417802453041077,"Dustin ""Goldust"" Runnels kommentierte: „Luna war so freaky wie ich... vielleicht sogar mehr... ich liebe sie und werde sie vermissen... hoffentlich ist sie an einem besseren Ort.“",0.8640850186347961
322,"Von den 1.400 Befragten, die vor der Bundestagswahl 2010 befragt wurden, wuchsen seit 2008 diejenigen, die sich gegen die Republik Australien stellen, um 8 Prozent.","Von den 1.400 Personen, die vor den Bundeswahlen 2010 befragt wurden, hat der Anteil derjenigen, die sich dagegen aussprechen, dass Australien zur Republik wird, seit 2008 um 8 Prozent zugenommen.",0.7586429119110107,"Von 1.400 Befragten vor der Bundeswahl 2010 ist der Anteil derjenigen, die sich gegen eine Republik Australien aussprechen, seit 2008 um 8 Prozent gestiegen.",0.8128751516342163
323,"Während des Wahlkampfs bei den Bundestagswahlen 2010 behauptete sie, Australien solle am Ende der Regierungszeit von Königin Elizabeth II. eine Republik werden.","Die vorübergehend amtierende Premierministerin Julia Gillard erklärte während des Wahlkampfes für die Bundeswahl 2010, dass ihrer Meinung nach Australien am Ende der Herrschaft von Königin Elizabeth II eine Republik werden sollte.",0.8706082701683044,"Die amtierende Premierministerin Julia Gillard erklärte während des Wahlkampfs der Bundeswahlen 2010, dass sie der Meinung sei, Australien sollte am Ende der Herrschaft von Königin Elizabeth II. eine Republik werden.",0.8804633021354675
324,"34 Prozent der Befragten teilen diese Ansicht und wollen, dass Königin Elizabeth II. Australiens letzter Monarch wird.","34 Prozent der Befragten teilen diese Ansicht und wollen, dass Elisabeth II. die letzte australische Monarchin ist.",0.9236204624176025,"34 Prozent der Befragten teilen diese Ansicht und wünschen sich, dass Königin Elizabeth II. der letzte Monarch Australiens ist.",0.9361613392829895
325,"Am Ende der Umfrage glauben 29 Prozent der Befragten, dass Australien so schnell wie möglich eine Republik werden sollte, während 31 Prozent glauben, Australien sollte nie eine Republik werden.","29 Prozent der Befragten gaben an, Australien solle so schnell wie möglich eine Republik werden, während 31 Prozent der Meinung sind, Australien solle niemals eine Republik werden.",0.9243096113204956,"Am extremen Ende der Umfrage glauben 29 Prozent der Befragten, dass Australien so schnell wie möglich eine Republik werden sollte, während 31 Prozent der Meinung sind, dass Australien niemals eine Republik werden sollte.",0.9069954752922058
326,"Der olympische Goldmedaillengewinner sollte in der 100m und 200m Freistil und in drei Staffeln bei den Commonwealth Games schwimmen, aber aufgrund seiner Beschwerden wurde seine Fitness in Zweifel gezogen.","Der Goldmedaillengewinner bei olympischen Spielen sollte bei den Commonwealth Games in den Disziplinen 100 m und 200 m Freistil sowie in drei Lagenstaffeln schwimmen, aber wegen seiner vielen Beschwerden wurde seine Fitness angezweifelt.",0.8504228591918945,"Der olympische Goldmedaillengewinner sollte in den 100 m und 200 m Freistil sowie in drei Staffeln bei den Commonwealth Games schwimmen, aber aufgrund seiner Beschwerden steht seine Fitness in Frage.",0.9001674056053162
327,"Er war nicht in der Lage, die Medikamente zu nehmen, die notwendig sind, um seine Schmerzen zu überwinden, da sie von den Spielen verboten sind.","Er war nicht dazu in der Lage, die benötigten Medikamente einzunehmen, um seinen Schmerz zu überwinden, da sie bei den Commonwealth Games verboten sind.",0.7577559351921082,"Er konnte die Medikamente, die er zur Linderung seiner Schmerzen benötigt, nicht einnehmen, da sie von den Spielen ausgeschlossen sind.",0.7594046592712402
328,"Curtis Cooper, Mathematiker und Informatikprofessor an der University of Central Missouri, hat am 25. Januar die bisher größte bekannte Primzahl entdeckt.","Am 25. Januar entdeckte Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, die größte bekannte Primzahl.",0.921391487121582,"Curtis Cooper, ein Mathematiker und Professor für Informatik an der Universität von Zentral-Missouri, hat am 25. Januar die bisher größte bekannte Primzahl entdeckt.",0.9115222692489624
329,Mehrere Leute verifizierten die Entdeckung mit verschiedenen Hard-und Software bis Anfang Februar und es wurde am Dienstag angekündigt.,Zahlreiche Personen bestätigten die Entdeckung mittels unterschiedlicher Hardware und Software Anfang Februar und am Dienstag wurde sie bekanntgegeben.,0.7448447346687317,"Mehrere Personen bestätigten die Entdeckung bis Anfang Februar mit verschiedenen Hardware- und Softwarekonfigurationen, und sie wurde am Dienstag bekannt gegeben.",0.787831723690033
330,"Kometen können möglicherweise eine Quelle der Wasserlieferung auf die Erde zusammen mit organischen Stoffen, die Proteine bilden und Leben unterstützen können gewesen sein.","Kometen waren möglicherweise eine Quelle für die Wasserversorgung der Erde, zusammen mit organischer Materie, die Proteine bilden und Leben ermöglichen kann.",0.9030522704124451,"Kometen könnten möglicherweise eine Quelle für die Wasserversorgung der Erde gewesen sein, zusammen mit organischen Stoffen, die Proteine bilden und Leben unterstützen können.",0.9219338297843933
331,"Wissenschaftler hoffen zu verstehen, wie sich Planeten bilden, besonders wie sich die Erde formte, da Kometen vor langer Zeit mit der Erde kollidierten.","Da Kometen vor langer Zeit mit der Erde zusammenprallten, versprechen sich die Wissenschaftler Einblicke, wie Planeten, insbesondere die Erde, entstehen.",0.8767940402030945,"Wissenschaftler hoffen zu verstehen, wie Planeten entstehen, insbesondere wie die Erde entstanden ist, da Kometen vor langer Zeit mit der Erde kollidierten.",0.9197086691856384
332,"Cuomo, 53, begann Anfang dieses Jahres sein Gouvernement und unterzeichnete im letzten Monat einen Gesetzentwurf zur Legalisierung der gleichgeschlechtlichen Ehe.",Cuomo (53) trat sein Gouverneursamt früher in diesem Jahr an und unterzeichnete letzten Monat einen Gesetzentwurf zur Legalisierung der gleichgeschlechtlichen Eheschließung.,0.8782218098640442,"Cuomo, 53, trat die Governorship Anfang dieses Jahres an und unterzeichnete im letzten Monat ein Gesetz, das die gleichgeschlechtliche Ehe legalisiert.",0.8629217743873596
333,"Er bezeichnete die Gerüchte als ""politisches Gequatsche und Sturheit"".",Er bezeichnete die Gerüchte als „politisches Geschwätz und Albernheit“.,0.9454235434532166,"Er bezeichnete die Gerüchte als ""politisches Geschwätz und Unsinn"".",0.9402009844779968
334,"Er wird spekuliert, 2016 eine Kandidatur für den Präsidenten zu machen.","Es wird spekuliert, dass er sich 2016 um das Amt des Präsidenten bewerben könnte.",0.8457034230232239,"Er wird spekuliert, 2016 für das Amt des Präsidenten zu kandidieren.",0.9011908173561096
335,"NextGen ist ein System, das FAA behauptet, dass Flugzeuge kürzere Strecken fliegen und jedes Jahr Millionen Liter Treibstoff sparen und die CO2-Emissionen senken würden.","NextGen ist ein System, von dem die FAA behauptet, dass es Flugzeugen erlauben würde, kürzere Strecken zu fliegen und jedes Jahr Millionen Gallonen an Treibstoff zu sparen und die Kohlenstoffemissionen zu reduzieren.",0.8192669749259949,"NextGen ist ein System, das die FAA behauptet, würde es Flugzeugen ermöglichen, kürzere Strecken zu fliegen und Millionen von Gallonen Treibstoff pro Jahr zu sparen sowie die Kohlenstoffemissionen zu reduzieren.",0.8344889283180237
336,"Es nutzt satellitengestützte Technologie im Gegensatz zu älteren Bodenradar-basierte Technologie, um Fluglotsen zu ermöglichen, Flugzeuge mit größerer Präzision zu lokalisieren und Piloten genauere Informationen zu geben.","Es greift auf satellitenbasierte Technologie statt der älteren Technologie auf der Basis von Bodenradar zurück, um den Fluglotsen die präzisere Lokalisierung von Flugzeugen zu ermöglichen und die Piloten mit genaueren Informationen zu versorgen.",0.8611652851104736,"Es verwendet satellitengestützte Technologien anstelle älterer, radarbasierter Technologien am Boden, um Luftverkehrsleitern zu ermöglichen, Flugzeuge mit größerer Präzision zu orten und den Piloten genauere Informationen zu geben.",0.8648645281791687
337,"In Wembley werden keine zusätzlichen Transporte angefahren und die Oberbahn wird nicht anhalten, und Parkplätze und Park-and-Ride-Einrichtungen sind am Boden nicht verfügbar.",Es werden keine zusätzlichen Transportmittel eingerichtet und die oberirdischen Züge werden nicht in Wembley halten. Vor Ort sind keine Parkplätze oder Park-and-Ride-Anlagen verfügbar.,0.8179166913032532,Es werden keine zusätzlichen Transportmittel eingesetzt und die Züge über der Erde halten nicht in Wembley. Parkplätze und Park-and-Ride-Einrichtungen sind vor Ort nicht verfügbar.,0.8152791857719421
338,"Die Angst vor fehlendem Transport erhöhte die Möglichkeit, dass das Spiel hinter verschlossenen Türen ohne die Unterstützer des Teams spielen musste.","Mit der Sorge um mangelnde Transportmöglichkeiten wuchs die Wahrscheinlichkeit, dass das Spiel ohne die Fans der Mannschaft hinter verschlossenen Türen ausgetragen werden müsse.",0.808264434337616,"Ängste vor mangelndem Transport erhöhten die Möglichkeit, dass das Spiel ohne die Anhänger des Teams hinter geschlossenen Türen ausgetragen werden müsste.",0.8252668976783752
339,Eine am Donnerstag in der Zeitschrift Science veröffentlichte Studie berichtete über die Entstehung einer neuen Vogelart auf den ecuadorianischen Galápagos-Inseln.,"Eine Studie, die am Donnerstag in der Zeitschrift Science veröffentlicht wurde, berichtete von der Entstehung einer neuen Vogelspezies auf den ecuadorianischen Galápagos-Inseln.",0.9282261729240417,Eine am Donnerstag in der Zeitschrift Science veröffentlichte Studie berichtete über die Entstehung einer neuen Vogelart auf den ecuadorianischen Galapagos-Inseln.,0.9434628486633301
