id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
270,"Эдгар Вегилья получил раны в руке и челюсти, а Кристофер Шнайдер был оставлен без реконструктивной операции на лице.","Эдгар Вегилла получил ранения руки и челюсти, тогда как Кристоффер Шнайдер нуждался в реконструктивной хирургии на лице.",13.947196297357515,"Эдгар Вегилья получил ранения рук и челюсти, в то время как Кристоффер Шнайдер нуждается в реконструктивной операции на лице.",29.252794142467863
271,"Оружие Уки не сработало, пока он был направлен на голову пятого человека. У Шнайдера постоянная боль, слепота в одном глазу, пропавшая часть черепа и лицо, восстановленное из титана.","Орудие Уки вышло из строя, когда было нацелено в голову пятому мужчине. Шнайдер ощущает непрекращающуюся боль, он слеп на один глаз, у него отсутствует часть черепа, а лицо реконструировано с помощью титана.",4.349110544149055,,
272,Шнайдер давал показания по видеосвязи с базы ВВС США на своей родине.,Шнейдер дал показания через видеосвязь с базы ВВС США у себя на родине.,22.882759955089277,Шнайдер дал показания по видеосвязи с базы ВВС США в своей родной стране.,47.61663737003947
273,После соревнований в среду Карпанедо участвовал в двух отдельных гонках на чемпионате мира.,"Помимо соревнований в среду, Карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах.",13.46216659120865,"Помимо события в среду, Карпанеодо соревновался в двух индивидуальных гонках на чемпионате.",16.06455374563062
274,"Её первым был Слалом, где она заработала ""Did Not Finn"" в своем первом забеге. 36 из 116 конкурентов имели такой же результат в этой гонке.","Ее первым соревнованием был слалом, в первом забеге которого она не доехала до финиша. 36 из 116 участников имели такой же результат в той гонке.",24.65422223179695,"Ее первая дисциплина — слалом, где она не смогла закончить свою первую попытку. 36 из 116 участников имели такой же результат в этой гонке.",34.86633544996752
275,"Другая ее гонка, Gigant Slalom, увидела ее финиш в десятой части женской группы с общим временем в 4:41.30, 2:11,60 минут медленнее, чем первый финишёр Австрийской Клаудии Лоеш и 1:09.02 на минуту медленнее чем девятый финишёр в Венгрии Гёнги Дани.","В другой гонке, на этот раз уже в гигантском слаломе, она финишировала десятой среди женщин в позиции сидя с комбинированным временем 4:41,30. На 2:11,60 минуты медленнее, чем финишировавшая первой австрийка Клаудия Леш и на 1:09,02 минуту медленнее, чем финишировавшая девятой венгерка Дьенджи Дани.",7.01781242136679,"Её другая гонка, гигантский слалом, завершилась для неё десятым местом в группе женщин-спортсменов с ограниченными возможностями с общим временем 4:41.30, что на 2:11.60 минуты медленнее, чем у победительницы, австрийки Клаудии Лёш, и на 1:09.02 минуты медленнее, чем у занявшей девятое место венгерки Гёнджи Дани.",11.045051305665345
276,"Четыре лыжника из женской группы не смогли закончить свои пробежки, и 45 из 117 лыжников в Гигантском Слаломе не смогли занять звание в гонке.","Четыре лыжницы в женской сидячей группе не смогли завершить свои заезды, и 45 из 117 лыжниц в гигантском слаломе не сумели занять места в гонке.",21.510983141296624,"Четыре лыжницы в группе для сидящих не смогли завершить свои заезды, и 45 из 117 лыжников в гигантском слаломе не смогли занять места в соревновании.",30.145791490712142
277,Полиция Мадхья-Прадеш нашла украденный ноутбук и мобильный телефон.,Полиция штата Мадхья-Прадеш вернула украденные ноутбук и мобильный телефон.,43.44371253135793,Полиция штата Мадья-Прадеш обнаружила украденный ноутбук и мобильный телефон.,54.627576446464936
278,"Заместитель Генерального инспектора Д.К. Арья сказал: «Мы арестовали пять человек, которые изнасиловали швейцарскую женщину и вернули ее мобильный и ноутбук».","Заместитель генерального инспектора Д. К. Арья заявил: ""Мы арестовали пять человек, изнасиловавших швейцарку, и вернули ее мобильный телефон и ноутбук"".",35.691181018534664,,
279,"Обвиняемые названы Баба Канджаром, Бхутхой Канджаром, Рампро Канджаром, Газой Канджаром и Вишну Канджаром.","Обвиняемые имеют имена Баба Канджар, Бхута Канджар, Рампро Канджар и Вишну Канджар.",7.692375026049747,"Обвиняемыми являются Баба Канжар, Бхута Канжар, Рампро Канжар, Газа Канжар и Вишну Канжар.",7.692375026049747
280,"Начальник полиции Чандра Шекхар Соланки заявил, что обвиняемый явился в суд с покрытыми лицами.","Начальник полиции Чандра Шехар Соланки заявил, что обвиняемые были представлены перед судьями с закрытыми лицами.",23.801485533558356,"Начальник полиции Чандра Шекхар Соланки сказал, что обвиняемые явились в суд с закрытыми лицами.",36.41410562218426
281,"Хотя три человека были внутри дома, когда машина ударила его, никто из них не пострадал.","Хотя внутри здания в тот момент, когда в него врезался автомобиль, находились три человека, никто не пострадал.",11.77518103334412,"Хотя трое человек находились в доме, когда автомобиль в него врезался, никто из них не пострадал.",35.14967960053196
282,Однако водитель получил серьезные травмы головы.,Однако водитель получил серьезные травмы головы.,100.00000000000004,Однако водитель получил тяжелые травмы головы.,41.11336169005196
283,"Дорога, где произошла авария, была временно закрыта, а служба скорой помощи освободила водителя от красного Audi TT.","Дорогу, где произошла авария, временно закрыли, пока службы экстренной помощи высвобождали водителя из красной Audi TT.",25.16441111691874,"Дорога, на которой произошла авария, была временно закрыта, пока службы экстренной помощи освобождали водителя из красного Audi TT.",41.69080559564967
284,Первоначально он был госпитализирован в больнице Джеймса Пэджета в Грейт-Ярмуте.,Первоначально он был госпитализирован в госпитале Джеймса Педжета в Грейт-Ярмуте.,48.326978309062206,Он изначально был госпитализирован в больницу Джеймса Пэджета в Грейт-Ярмуте.,46.92470064105599
285,Впоследствии он был переведен в больницу Адденбрука в Кембридже.,В последствие он был перемещён в госпиталь Адденбрук в Кембридже.,18.60045401920258,Он был затем перемещен в больницу Адденбрука в Кембридже.,53.7284965911771
286,"Адекойя с тех пор находится в Эдинбургском суде шерифов, обвиненных в убийстве ее сына.",Впоследствии Эдинбургский шерифский суд предъявил Адекое обвинение в убийстве ее сына.,22.894156860669913,"Адекая с тех пор находилась в Шерифском суде Эдинбурга, обвиняемая в убийстве своего сына.",14.62806365365753
287,"Она содержится под стражей до предъявления обвинения и суда, однако любые показания свидетелей могут быть испорчены, поскольку ее образ широко опубликован.","Она находится под стражей в ожидании вынесения ей обвинения и проведения судебного разбирательства, однако любые свидетельские показания могут быть искажены, поскольку её популярность широко использовалась СМИ.",9.357931203171603,"Она находится под стражей в ожидании предъявления обвинения и суда, но любые свидетельские показания могут быть испорчены, поскольку её изображение было широко опубликовано.",31.870523558952527
288,"Эта практика широко распространена в других странах Соединенного Королевства, однако шотландское правосудие работает по-разному, и суды рассматривают публикацию фотографий как потенциально предвзятую.","Это является обычной практикой в других частях Великобритании, но шотландское правосудие работает по-другому, и суды сочли публикацию фотографий как потенциально наносящую ущерб.",19.599458003391504,"Это обычная практика в других местах Великобритании, но шотландское правосудие работает иначе, и суды рассматривают публикацию фотографий как потенциально предвзятую.",45.359393336810825
289,"Профессор Памела Фергюсон из Университета Данди отмечает, что «журналисты, кажется, идут по опасной линии, если печатают фотографии и т.д. подозреваемых».","Профессор Памела Фергюсон из Университета Данди отмечает, что ""журналисты, похоже, и вправду ходят по опасной грани, публикуя фотографии и прочие данные о подозреваемых"".",32.32546124767175,"Профессор Памела Фергюсон из Университета Данди отмечает: «Журналисты, похоже, действительно идут по опасной грани, публикуя фотографии и т. д. подозреваемых».",51.29497107827518
290,"Королевское управление, которое в целом отвечает за судебное преследование, сообщило журналистам, что никаких дополнительных комментариев не будет сделано по крайней мере до предъявления обвинения.","Королевская прокуратура, которая в целом отвечает за судебное преследование, сообщила журналистам, что никаких дальнейших комментариев не будет сделано, по крайней мере, до вынесения обвинительного приговора .",39.105181463832054,"Коронное управление, которое в целом отвечает за уголовные преследования, указало журналистам, что больше никаких комментариев не будет сделано, по крайней мере, до предъявления обвинения.",43.90036348296565
291,"Согласно утечке, в этом документе будет содержаться ссылка на пограничный спор, который Палестина хотела бы урегулировать на основе границ, существовавших до начала средневосточной войны 1967 года.","Документ, согласно утечке информации, будет касаться спора насчёт границ, которые Палестина хочет установить на основе тех, что существовали до начала Шестидневной войны 1967 года.",12.861981016228478,"Согласно утечке, в документе будет упоминаться спор о границах, которые Палестина хочет установить на основе границ до войны на Ближнем Востоке в 1967 году.",14.686560362212514
292,"Согласно сообщениям, к числу других тем относятся будущее состояние Иерусалима, которое является священным для обеих стран, и вопрос о долине реки Иордан.","Другие затронутые темы, как сообщается, включают будущее состояние Иерусалима, который является священным для обоих народов, и проблему долины реки Иордан.",18.4527128711065,"Другие обсуждаемые темы, как сообщается, включают будущее состояние Иерусалима, который священен для обеих наций, и вопрос о valleY Иордана.",20.80315522738391
293,"Израиль требует постоянного военного присутствия в долине в течение десяти лет после подписания соглашения, в то время как ПА соглашается оставить такое присутствие только на пять лет.","Израиль требует постоянного военного присутствия в долине в течение десяти лет после подписания соглашения, в то время как ПНА согласна на сохранение такого присутствия в течение только пяти лет.",63.072196600613864,"Израиль требует постоянного военного присутствия в долине на десять лет после подписания соглашения, тогда как ПА согласен оставить такое присутствие только на пять лет.",57.19139519171822
294,"Стрелки в ходе дополнительного испытания на предмет борьбы с насекомыми должны были находиться под строгим надзором со стороны рейнджеров, поскольку за ходом испытания и его эффективностью следили и оценивали его эффективность.","Стрелки, участвовавшие в дополнительном тесте по борьбе с вредителями, должны были находиться под пристальным присмотром рейнджеров, поскольку данный тест проходил под наблюдением и оценивалась его эффективность.",14.134641571854575,"Стреляющим в рамках дополнительного испытания по контролю за вредителями будет осуществляться строгий контроль со стороны рейнджеров, поскольку испытание мониторится, и его эффективность оценивается.",15.35541095793862
295,В партнерстве с Национальной ассоциацией стрелкового спорта и Австралийской ассоциацией стрелкового спорта (НЮУ) инк. были набраны квалифицированные добровольцы в рамках охотничьей программы Ассоциации стрелкового спорта.,В рамках партнёрства NPWS и Ассоциации спортивных стрелков Австралии (NSW) в ходе охотничьей программы Ассоциации спортивных стрелков были набраны квалифицированные волонтёры.,9.772992164303734,В партнерстве NPWS и Ассоциации спортивных стрелков Австралии (NSW) Inc были привлечены квалифицированные волонтеры в рамках программы охоты Ассоциации спортивных стрелков.,4.789685837486139
296,"Согласно Мику О'Флинну, исполняющему обязанности директора Парка по сохранению и наследию совместно с НОЖД, четыре стрелка, отобранные для первой операции по стрельбе, получили всестороннее обучение по вопросам безопасности и подготовки.","По словам Мика О'Флинна, исполняющего обязанности директора по сохранению парков и наследия Службы охраны диких животных и национальных парков, четыре стрелка, отобранные для первой стрелковой операции, прошли комплексную подготовку и инструктаж по безопасности.",20.35590590571364,"Согласно словам Мика О'Флинна, исполняющего обязанности директора по охране парков и наследия в NPWS, четверо стрелков, отобранных для первой операции по стрельбе, прошли комплексное обучение по безопасности и подготовке.",19.51881683240154
297,"Мартелли поклялся вчера в новом Временном избирательном совете (ВИС), состоящем из девяти членов.","Вчера Мартейи привёл к присяге новый Временный избирательный совет (ВИС), состоящий из девяти участников.",16.684116849673646,Мартелли вчера принес присягу новому Временному избирательному совету (CEP) из девяти членов.,17.026024721767097
298,Это пятый КЭП Мартелли за четыре года.,Это пятый CEP Мартейи за четыре года.,41.11336169005198,Это пятый CEP Мартелли за четыре года.,59.4603557501361
299,В прошлом месяце президентская комиссия рекомендовала отставку предыдущего ВИС в рамках пакета мер по продвижению страны к новым выборам.,В прошлом месяце президентская комиссия рекомендовала предыдущему Временному избирательному совету уйти в отставку в качестве части пакета мер для движения страны к новым выборам.,35.89962810384869,В прошлом месяце президентская комиссия порекомендовала отставку предыдущего CEP в рамках комплекса мер по продвижению страны к новым выборам.,58.824324674275054
300,"Комиссия была ответом Мартелли на широкомасштабные протесты против режима, которые начались в октябре.","Комиссия стала ответом Мартелли на массовые протесты против государственного режима, начавшиеся в октябре.",21.186050864016664,"Комиссия была ответом Мартелли на массовые антиправительственные протесты, которые начались в октябре.",58.282339541526554
301,"Иногда ожесточенные протесты были вызваны непроведением выборов, некоторые из которых должны были состояться с 2011 года.","Эти иногда сопровождавшиеся насилием протесты были вызваны непроведением выборов, некоторые из которых должны были состояться ещё в 2011 году.",55.79242353265601,"Иногда насильственные протесты были вызваны невыполнением выборов, некоторые из которых должны были состояться с 2011 года.",72.76817202342096
302,"Было зарегистрировано около 60 случаев перегрева iPod, что вызвало в общей сложности шесть пожаров и привело к тому, что четыре человека получили незначительные ожоги.","Было получено около 60 случаев перегрева бракованных устройств iPod, в результате чего произошло шесть пожаров и четыре человека получили небольшие ожоги.",19.230188007838606,"Сообщается о примерно 60 случаях перегрева неисправных iPod, что привело к шести пожарам и оставило четырех человек с незначительными ожогами.",7.52421768074461
303,"Министерство экономики, торговли и промышленности Японии (МТЭ) сообщило, что ему известно о 27 авариях, связанных с этими устройствами.","Министерство экономики, торговли и промышленности Японии (METI) заявило, что ему было известно о 27 cлучаях, связанных с этими устройствами.",57.20207207628273,"Министерство экономики, торговли и промышленности Японии (METI) сообщило, что было известно о 27 инцидентах, связанных с этими устройствами.",63.616277987171905
304,"На прошлой неделе МЕТИ объявила, что Apple сообщила ей о 34 дополнительных инцидентах с перегревом, которые компания назвала ""несерьезными"".","На прошлой недели Министерство экономики, труда и промышленности объявило, что Apple  проинформировала его о 34 дополнительных случаях перегрева, которые компания назвала ""несерьёзными"".",23.442025703072428,"На прошлой неделе Министерство экономики, торговли и промышленности (METI) объявило, что Apple сообщила о 34 дополнительных инцидентах перегрева, которые компания назвала ""недостаточно серьезными.""",30.310035509185337
305,"Министерство ответило, назвав отсрочку доклада Apple ""на самом деле прискорбной"".","В ответ министерство назвало задержку отчета Apple ""очень прискорбной"" .",13.292417883329383,"Министерство ответило, назвав отсрочку доклада Apple «действительно прискорбной».",44.71018619258421
306,"В 07 ч. 19 м. по местному времени (09 ч. 19 м. по Гринвичскому времени, пятница).",В 07:19 утра по местному времени (21:19 по Гринвичу в пятницу) произошло землетрясение в Мариане.,13.62935817240798,Землетрясение произошло в Мариане в 07:19 утра по местному времени (09:19 вечера по GMT в пятницу).,18.966326460811967
307,"Управление по чрезвычайным ситуациям Северного Марианаса заявило, что в стране не было зарегистрировано никакого ущерба.","Управление по чрезвычайным ситуациям Северных Марианских островов заявило, что в стране не было сообщений о причинённом ущербе.",45.090228049186024,"Офис управления чрезвычайными ситуациями Северных Марианских островов сообщил, что в стране не было зафиксировано никаких повреждений.",27.610135543351625
308,"Кроме того, Тихоокеанский центр предупреждения о цунами заявил, что никаких признаков цунами не имеется.","Также Тихоокеанский центр предупреждения цунами заявил, что никаких признаков цунами не было.",50.7196093945688,"Также Тихоокеанский центры предупреждения о цунами сообщил, что нет указаний на цунами.",12.03921753741131
309,"Бывший филиппинский полицейский держал гонконгских туристов в заложниках, угнав их автобус в Маниле, столице Филиппин.","Бывший филиппинский полицейский угнал туристический автобус в Маниле, столице Филиппин, и взял в заложники гонконгских туристов.",36.78888980829061,"Бывший полицейский из Филиппин взял туристов из Гонконга в заложники, захватив их автобус в Маниле, столице Филиппин.",39.29185677249353
310,Роландо Мендоса выстрелил из винтовки М16 по туристам.,Роландо Мендоса выстреливал из своей винтовки М16 в туристов.,13.354339892249618,,
311,"Несколько заложников были спасены, и, по крайней мере, шестеро из них были убиты до сих пор.","Несколько заложников были спасены, а как минимум шестеро были признаны погибшими на данный момент.",20.158074753947837,"Несколько заложников были спасены, и как минимум шесть человек подтверждено погибшими на данный момент.",24.515235346013313
312,"Шесть заложников, включая детей и престарелых, были освобождены в раннем возрасте, как и филиппинские фотографы.","Шестеро заложников, включая детей и пожилых людей, освободили раньше, как и филиппинских фотографов.",26.801651563557787,"Шестеро заложников, включая детей и пожилых людей, были освобождены ранее, так же как и филлипинские фотографы.",29.17591430729611
313,"Позже фотографы заняли место старой дамы, так как ей нужно было в туалет.","Позже фотографы заняли место пожилой женщины, так как она отлучилась в туалет. Мендосу застрелили.",26.61016721685323,,
314,Лиггинс пошел по стопам отца и начал карьеру в медицине.,Лиггинс пошел по стопам отца и начал карьеру в медицине.,100.00000000000004,Лиггинс пошёл по стопам своего отца и выбрал карьеру в медицине.,29.81247384881109
315,В 1959 году он стал акушером и начал работать в Национальной женской больнице Окленда.,Он получил образование акушера-гинеколога и начал работать в Национальной женской больнице Окленда в 1959 году.,49.84390309259902,Он обучался как акушер и начал работать в Национальной женской больнице Окленда в 1959 году.,49.84390309259902
316,"Пока он работал в больнице, Лиггинс начал расследовать преждевременные роды в свободное время.","Когда Лиггинс работал в больнице, в свободное от работы время он начал расследовать случаи преждевременных родов.",20.141900296659895,"Пока он работал в больнице, Лиггинс начал исследовать преждевременные роды в свободное время.",80.03203203845001
317,"Его исследования показали, что если вводить гормон, это ускорит созревание легких плода.","Его исследование показало, что если вводить гормон, то он усилит созревание легких ребёнка в период развития плода.",29.36413366009035,"Его исследование показало, что если вводить гормон, это ускорит созревание легких плода у ребенка.",63.984835535813616
318,"Синьхуа сообщил, что в среду правительственные следователи обнаружили два ""черных ящика"".","Как передает Синьхуа, в среду государственные следователи обнаружили два бортовых самописца или, по-другому, ""черных ящика"".",25.3681357037159,"Синьхуа сообщила, что правительственные следователи в среду обнаружили два 'черных ящика' с записями полетов.",10.398089766078938
319,Рестлеры также воздали должное Луне.,Коллеги-рестлеры тоже отдали Луне дань уважения.,8.170609724417774,Товарищи-рестлеры также отдали дань уважения Луне.,15.207218222740094
320,"Томми Мечтатель сказал: ""Луна была первой королевой Экстремальной, мой первый менеджер, Луна умерла в ночь двух лун, очень уникальна, как и она, сильная женщина"".","Вот, что сказал Томми Дример: ""Луна стала первой Королевой Экстрима. Она была моим первым менеджером. Луна ушла из жизни в ночь двух лун. Это такое уже уникальное событие, как и она сама. Сильная женщина"".",15.93130185619325,"Томми Дриммер сказал: ""Луна была первой Королевой Экстрима. Моим первым менеджером. Луна ушла из жизни в ночь двух луний. Довольно уникально, как и она сама. Сильная женщина.""",24.43934717815794
321,"Дастин ""Goldust"" Runnels прокомментировал, что ""Луна была такой же странной, как я... может быть даже больше... любит ее и будет скучать по ней... надеюсь, она в лучшем месте"".","Дастин ""Голдаст"" Раннелс сказал: ""Луна была такая же чумовая, как я... Возможно, даже более чумовая... Люблю её и буду скучать по ней... Надеюсь, она в лучшем месте"".",40.97504120434433,"Дастин ""Голдаст"" Раннелс прокомментировал: ""Луна была такой же странной, как и я... может, даже более... я люблю её и буду скучать по ней... надеюсь, что она в лучшем месте.""",47.76251143158905
322,"С 2008 года из 1400 человек, опрошенных до федеральных выборов 2010 года, те, кто выступает против превращения Австралии в республику, выросли на 8 процентов.","Из 1400 человек, опрошенных в преддверии федеральных выборов 2010 года, число тех, кто выступает против того, чтобы Австралия стала республикой, выросло с 2008 года на 8 процентов.",34.00274578493127,"Из 1400 опрошенных перед федеральными выборами 2010 года количество тех, кто против того, чтобы Австралия стала республикой, увеличилось на 8 процентов по сравнению с 2008 годом.",8.087988977245656
323,"Премьер-министр-попечитель Джулия Гиллард утверждала во время кампании на федеральных выборах 2010 года, что, по ее мнению, Австралия должна стать республикой в конце правления королевы Елизаветы II.","Исполняющая обязанности премьер-министра Джулия Гиллард во время федеральной избирательной кампании 2010 года высказала мнение о том, что Австралия должна стать республикой после правления королевы Елизаветы II.",25.922617417005814,"Управляющая премьер-министр Юлия Гиллард заявила во время кампании федеральных выборов 2010 года, что она считает, что Австралия должна стать республикой по окончании правления королевы Елизаветы II.",32.872296309062605
324,"34 процента опрошенных разделяют эту точку зрения, желая, чтобы королева Елизавета II стала последним австралийским монархом.","34% опрошенных разделяют эту точку зрения и хотят, чтобы королева Елизавета II стала последним монархом Австралии.",52.74537344993668,"34 процента опрошенных разделяют эту точку зрения, желая, чтобы королева Елизавета II стала последней монархиней Австралии.",78.28785637123026
325,"На крайних этапах опроса 29 процентов опрошенных считают, что Австралия должна стать республикой как можно скорее, в то время как 31 процент считают, что Австралия никогда не должна стать республикой.","Опрос показал следующее: 29 процентов респондентов уверены, что Австралия должна как можно скорее стать республикой, а 31 процент полагает, что ей не нужна эта форма государственного устройства.",14.455493909089931,"На крайних позициях опроса 29 процентов опрошенных считают, что Австралия должна стать республикой как можно скорее, в то время как 31 процент считает, что Австралия никогда не должна становиться республикой.",77.63222166763482
326,"Олимпийский золотый медалист должен был плавать в 100-м и 200-м свободном стиле и в трёх реле на Играх Содружества, но из-за своих жалоб его фитнесс был в сомнении.","Олимпийский золотой медалист должен был участвовать в заплыве на 100 и 200 м в вольном стиле и в трёх эстафетах на Играх Содружества, но из-за его жалоб его физическая форма теперь находится под сомнением.",27.21722928069547,"Олимпийский чемпион должен был участвовать в заплывах на 100 метров и 200 метров вольным стилем, а также в трех эстафетах на Играх Содружества, но из-за его жалоб его физическая форма вызывает сомнения.",19.001178561994493
327,"Он не смог принять лекарства, необходимые для того, чтобы преодолеть свою боль, поскольку они запрещены на Играх.","Он не смог принять препараты, необходимые для облегчения боли, так как они запрещены в Играх.",20.46592065585361,"Он не смог принимать лекарства, необходимые для преодоления боли, так как они запрещены на Играх.",34.79731564184223
328,"Кёртис Купер, профессор математики и информатики в Центральном университете Миссури, открыл самое большое известное число на сегодняшний день 25 января.","Кёртис Купер, математик и профессор компьютерных наук в Университете Центрального Миссури, 25 января открыл самое большое простое число, известное на сегодняшний день.",15.88497931385652,"Куртис Купер, математик и профессор компьютерных наук в Университете Центрального Миссури, обнаружил крупнейшее известное простое число на сегодняшний день 25 января.",31.21192034104751
329,"Несколько человек проверили это открытие с использованием различных аппаратных средств и программного обеспечения к началу февраля, и оно было объявлено во вторник.","Во вторник было объявлено, что к началу февраля несколько человек подтвердили это открытие при помощи различного аппаратного и программного обеспечения.",13.471766853689129,"Несколько человек подтвердили открытие, используя различное оборудование и программное обеспечение, к началу февраля, и это было объявлено во вторник.",33.57306484097324
330,"Кометы, возможно, были источником воды, подаваемой на Землю вместе с органическими веществами, которые могут образовывать белки и поддерживать жизнь.","Возможно, кометы были источником доставки воды на Землю, а также источником органических веществ, которые могут формировать белки и поддерживать жизнь.",24.76980256562108,"Кометы, возможно, были источником доставки воды на Землю вместе с органическими веществами, которые могут образовывать белки и поддерживать жизнь.",80.40514736345938
