id,translated_korean,origin_translation,origin_bleu,gpt_translation,gpt_bleu
212,심슨스 이전에는 시몬은 여러 쇼에서 다양한 포지션을 맡았다.,심슨 가족 이전에 사이먼은 몇몇 프로에서 다양한 직종으로 일한 적이 있습니다.,10.117127007355416,심슨 가족 이전에 사이먼은 여러 쇼에서 다양한 직책으로 일했습니다.,31.46660996956415
213,"1980년대 동안 그는 택시, 치어스, 트레이시 울먼 쇼와 같은 쇼에서 일했다.","1980년대에 그는 택시, 치어스, 더 트레이시 울먼 쇼와 같은 프로그램에서 일했습니다.",52.47001283601749,"1980년대 동안 그는 Taxi, Cheers, The Tracy Ullman Show와 같은 프로그램에서 일했습니다.",32.77589178766079
214,"1989년 그는 브룩스와 그루닝과 함께 심슨스를 만들는데 도움을 주었고, 쇼의 첫 번째 작사 팀을 고용하는 데 책임이 있었다.","1989년에 그는 브룩스와 그로닝과 함께 심슨 가족(The Simpsons) 제작을 도왔고, 심슨 가족 쇼의 첫 시나리오 팀을 고용하는 일을 맡았습니다.",23.21439545454691,"1989년에 그는 브룩스와 그로닝과 함께 심슨 가족을 만드는 데 도움을 주었고, 쇼의 첫 번째 작가 팀을 고용하는 책임을 맡았습니다.",47.08441842082032
215,"1993년 방송을 떠난 그는 집행 프로듀서라는 타이틀을 유지했고, 시즌마다 수백만 달러의 로열티를 계속 받았다.","1993년에 프로를 떠났지만, 그는 제작 책임자란 직함을 지켜왔으며, 매 시즌 계속해서 저작권 사용료로 수천만 달러를 받았습니다.",4.694423658874608,"1993년에 프로그램을 떠났음에도 불구하고, 그는 집행 프로듀서의 직함을 유지했고, 매 시즌 수천만 달러의 로열티를 계속해서 받았다.",32.487242829814015
216,앞서 중국 신화신문기관은 비행기가 납치될 것이라고 보도했습니다.,앞서 중국 신화통신은 여객기가 납치될 것이라고 보도했다.,51.74476594166613,중국 뉴스 agency 신화(新华社)는 이전에 비행기가 납치되었다고 보도했다.,8.971490274471483
217,"이후 보도에 따르면 비행기는 폭탄 위협을 받았고 아프가니스탄으로 돌아갔고, 칸다하르에 착륙했다.",후속 보도에 따르민 해당 여객기는 폭탄 테러 위헙을 받은 후 아프가니스탄으로 돌아가 칸다하르에 착륙했다고 합니다.,17.52864514766292,후속 보도에 따르면 그 비행기는 폭탄 위협을 받았고 아프가니스탄으로 회항하여 칸다하르에 착륙했다고 합니다.,54.228886089837744
218,초기 보도에 따르면 비행기는 우루미치에서 긴급 착륙을 거부한 후 아프가니스탄으로 돌아갔다.,"초기 보고에 따르면, 이 비행기는 위르망키에 비상 착륙을 거부당한 후 아프가니스탄으로 돌려보내졌다고 한다.",13.837602971161711,"초기 보고서에 따르면, 비행기는 우루무치를 비상 착륙할 수 없어 아프가니스탄으로 돌려보내졌다고 합니다.",9.875913344114988
219,공중 사고는 이란에서 흔합니다. 이란은 노화된 함대를 가지고 있으며 민간과 군사 작전에서 잘 유지되지 않습니다.,"이란에서 항공 사고가 흔하게 일어나는데, 민간 및 군용 모두에서 유지 보수가 잘되지 않는 노후화된 항공기를 보유하고 있기 때문이다.",6.6136598298149405,"이란에서는 항공 사고가 흔히 발생하고 있으며, 이는 민간 및 군사 작전을 위해 제대로 유지보수되지 않은 노후화된 항공기들이 원인이 됩니다.",8.547279760722397
220,국제적인 제재는 새로운 항공기를 구입할 수 없다는 것을 의미했습니다.,국제 제재는 새로운 항공기 구매가 불가하다는 것을 의미했다.,33.38080021677296,국제 제재로 인해 새로운 항공기를 구매할 수 없습니다.,15.226277779914144
221,이번 주 초 경찰 헬리콥터 추락 사고로 3명이 사망하고 3명이 부상당했습니다.,"이번 주 초, 경찰 헬기가 추락하면서 세 명의 사망자와 세 명의 부상자가 발생했습니다.",8.763183317285744,"이번 주 초, 경찰 헬리콥터가 추락하여 3명이 사망하고 3명이 부상당했습니다.",63.50768736437466
222,지난달 이란은 몇 년 만에 최악의 항공사고를 겪었습니다. 아르메니아로 향하던 항공기가 추락하면서 168명의 승객이 사망했습니다.,"지난달 이란에서는 아르메니아로 향하던 항공편이 추락하여 승객 168명이 사망하는, 지난 몇 년간 발생한 항공 사고 중 가장 극심했던 사고가 발생하였습니다.",11.34416724281431,지난 달 이란은 아르메니아로 향하던 항공기가 추락하여 탑승자 168명이 사망하는 이례적인 항공 재난을 겪었습니다.,32.126130219619
223,같은 달 다른 항공기가 마샤드에서 활주로를 타격하고 벽에 충돌하여 17명이 사망했습니다.,같은 달에 또 다른 여객기가 마샤드 공항에서 활주로를 벗어나 벽에 충돌하여 17명의 사망자가 발생했습니다.,36.4788486550866,"같은 달, 마슈하드에서 또 다른 항공기가 활주로를 넘어 벽에 충돌하여 17명이 사망하는 사고가 발생했다.",37.145638127691484
224,에어로스미스는 투어에서 남은 콘서트를 취소했습니다.,에어로스미스는 투어 콘서트의 남아있는 공연들을 취소했다.,12.773984182389718,에어로스미스는 투어의 남은 콘서트를 취소했습니다.,73.48889200874659
225,록 밴드는 9월 16일까지 미국과 캐나다를 순회할 예정이었다.,이 록 밴드는 9월 16일까지 미국과 캐나다를 순회할 예정이었다.,94.87294800164376,그 록밴드는 9월 16일까지 미국과 캐나다 투어를 예정하고 있었습니다.,52.540230980764036
226,8월 5일 공연 중 무대에서 떨어지면서 가수 스티븐 틸러가 부상당한 뒤 투어를 취소했다.,"리드 보컬 스티븐 타일러가 8월 5일 공연 중 무대에서 추락해 부상을 입은 후, 투어 공연을 취소했습니다.",29.027780438675748,투어는 리드 싱어 스티븐 타일러가 8월 5일 공연 중 무대에서 떨어져 부상당한 후 취소되었습니다.,34.54166792056398
227,머리는 세트에서 모든 세트를 모두 치른 후 1차 세트를 다.,머레이는 두 남자가 세트에서 각각 서브를 넣은 후 첫 세트를 동점골로 내줬습니다.,5.653617346000011,머레이는 두 남자가 세트 안에서 각각의 서브를 모두 유지한 후 타이브레이크에서 첫 세트를 잃었습니다.,4.8270781051561755
228,"델 포트로는 2세트에서 초기 우위를 점했지만, 6-6로 승부를 한 뒤에도 승부차기가 필요했다.",델 포트로가 2세트에서 먼저 어드밴티지를 얻었지만 6 대 6이 된 후 다시 타이 브레이크가 필요했다.,18.18958799213559,"델 포트로는 두 번째 세트에서 초반에 이점을 가졌지만, 6-6에 도달한 후에는 타이브레이크가 필요했습니다.",25.264210296469965
229,포트로는 이 시점에서 어깨에 치료를 받았지만 다시 게임에 복귀할 수 있었다.,포트로는 현시점 어깨 치료를 받았으나 간신히 경기로 복귀할 수 있었다.,41.97938115462879,포트로는 이 시점에서 어깨 치료를 받았지만 경기에 복귀할 수 있었습니다.,61.69034543248988
230,이 프로그램은 현지 시간으로 오후 8시 30분에 시작되었다.,이 프로그램은 현지 시간으로 오후 8시 30분(15.00 UTC)에 시작했습니다.,49.46324260200299,프로그램은 현지 시간으로 오후 8시 30분 (UTC 15:00)에 시작되었습니다.,52.80315860920222
231,"전국의 유명 가수들은 스리 샤엄의 발 앞에 비잔을, 즉 헌신적인 노래를 선사했습니다.",전국의 유명한 가수들이 종교적 찬가인 바쟌을 스리 샤얌(Shri Shyam)의 발 앞에 바쳤습니다.,16.744636906048726,"전국의 유명한 가수들이 쉬리 샴의 발에 바잔, 즉 찬양 노래를 바쳤습니다.",10.3854885050362
232,"가수 산주 샤마는 저녁을 시작했고, 그 다음에는 제이 커 초드리. 그는 판 bhog bhajan을 연주했습니다. 가수 라주 칸델왈는 그를 동반했습니다.","가수 산주 샤르마가 저녁 시간의 시작을 끊었고, 자이 샨카르 초우더리가 뒤를 이었습니다. chhappan bhog 바잔도 선보였습니다. 가수 라주 칸델왈이 그와 함께했습니다.",19.810740360888992,"가수 산주 샤르마가 저녁을 시작했으며, 이어서 자이 샹카르 초다리의 공연이 있었습니다. 그들은 함께 chhappan bhog bhajan을 선보였습니다. 가수 라주 칸델왈도 그를 동행했습니다.",23.505959219044694
233,"그 후, 라크카 싱가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가 가","그러고, 라카 싱은 바잔들을 노래하는 데 앞장섰다.",0.2150665387640756,"그런 다음, 라카 싱이 바잔을 부르는 데 앞장섰습니다.",0.18084868148773522
234,"108개의 판 (힌두교에서, 56개의 다른 식용품, 예를 들어, 달콤, 과일, 견과류, 요리가 신에게 바쳐지는) 가 바바 샤임에게 제공되었다.","108 접시의 Chhappan Bhog(힌두교에서는 신에게 바치는 단것, 과일, 견과류, 요리 등 56가지 다른 먹을거리들)가 Baba Shyam에게 차려졌습니다.",20.547930216220482,"108개의 찬판이 바바 샤얌에게 제공되었습니다. (힌두교에서, 56가지의 다양한 음식 항목인 과자, 과일, 견과류, 요리 등을 신에게 바치는 것을 의미합니다.)",29.662225541214273
235,라크카 싱가 역시 판 bhog bhajan을 발표했습니다. 가수 라주 칸델왈도 그와 함께 있었다.,라카 싱은 또한 차판 보그 바잔도 선보였다. 가수 라주 칸델왈이 라카 싱과 함께 불렀다.,21.675453206953186,락카 싱은 챤판 바고 바잔도 선보였습니다. 가수 라주 칸델왈이 그를 동반했습니다.,28.880056375088657
236,"토요일 도쿄 게임 쇼의 주요 발표에서, 닌텐도 회장 사토루 이바타는 회사의 새로운 닌텐도 레볼루션 콘솔의 컨트롤러 디자인을 공개했습니다.",목요일에 열린 도쿄 게임쇼의 기조 발표에서 닌텐도의 이와타 사토루 사장은 자사의 새 닌텐도 레볼루션 게임기의 컨트롤러 디자인을 공개했다.,28.509599356836343,"목요일 도쿄 게임 쇼의 기조 연설에서, 닌텐도 사장 사토루 이와타가 회사의 새로운 닌텐도 레볼루션 콘솔을 위한 컨트롤러 디자인을 공개했습니다.",48.84086223491762
237,텔레비전 원격으로 닮은 컨트롤러는 사용자의 텔레비전 근처에 두 개의 센서를 사용하여 3차원 공간에서 위치를 세분화합니다.,텔레비전 리모컨과 유사하게 생긴 컨트롤러는 사용자 텔레비전 근처에 위치한 센서 2개를 사용하여 3차원 공간에서 그 위치를 삼각 측정합니다.,32.479994675303864,텔레비전 리모컨과 비슷한 이 컨트롤러는 사용자의 텔레비전 근처에 배치된 두 개의 센서를 사용하여 3차원 공간에서의 위치를 삼각 측량합니다.,53.068116095004775
238,이 방법은 플레이어가 기기를 공중으로 이동함으로써 비디오 게임에서 행동과 움직임을 제어할 수 있게 해줍니다.,이렇게 되면 플레이어들이 장치를 허공에서 움직여 동작과 움직임을 제어할 수 있게 된다.,29.534359244592498,이것은 플레이어가 기기를 공중에서 움직여 비디오 게임의 행동과 움직임을 제어할 수 있게 해줍니다.,59.759698176025026
239,"자앙카로 피시첼라는 자동차의 통제를 잃었고, 출발 직후 경주 종전했다.",지안카를로 피지켈라는 레이스가 시작직후 차량의 통제력을 잃어 레이스를 마쳐야 했다,4.968018039415939,지안카를로 피지켈라는 차량의 조종을 잃고 레이스를 시작한 지 얼마 되지 않아 끝냈습니다.,2.584119484885537
240,"그의 팀 동료 페르난도 알론소는 대부분의 경주에서 선두에 있었지만, 그 경주 끝에 끝났습니다. 아마도 오른쪽 앞바퀴가 잘 안기 때문일 것입니다.",그의 팀원인 페르난도 알론소는 레이스 대부분 선두를 지키고 있었지만 오른쪽 앞바퀴가 잘못 끼어져있어서 피트 스탑 직후에 경기를 끝내야만 했다.,9.992302047201793,"그의 팀 동료인 페르난도 알론소는 대부분의 경기를 선두로 달렸지만, 피트스톱 후 바로 경주를 마쳤습니다. 아마도 오른쪽 앞 바퀴가 잘못 장착되어 있었기 때문일 것입니다.",32.429574381751245
241,마이클 슈마커는 알론소 이후 얼마 지나지 않아 경주 중 수많은 전투에서 일시 중단 손상으로 경주를 종료했다.,미하엘 슈마허는 근소한 차이로 알론소에게 뒤져 결승선에 들어오게 되었다. 그 이유는 경주 중 수많은 충돌로 인한 현수 손상(suspension damage) 때문이다.,7.501988748900847,마이클 슈마허는 레이스 중 여러 전투에서 발생한 서스펜션 손상으로 인해 알론소 바로 뒤에 경기를 끝마쳤습니다.,5.137737290383574
242,"""그녀는 매우 귀엽고 노래도 꽤 잘합니다"". 그는 기자회견의 전개에 따르면 말했습니다.","""기자 회견 녹취록에 따르면 장이모우는 """"그녀는 매우 귀엽고 노래도 꽤 잘합니다""""라고 말했습니다.""",45.005331844650314,"""그녀는 매우 귀엽고 노래도 꽤 잘 부른다""고 그는 기자 회견의 문자 기록에 따라 말했다.",52.141315826122195
243,"""이번 연습을 할 때마다 저는 마음 깊은 곳에서 감동했습니다"".","""""""나는 매번 이 작품의 리허설을 할 때마다 마음 깊숙이 감동을 느꼈습니다"""".""",15.125149328637187,"""이걸 리허설할 때마다 가슴 깊이 감동받았습니다.""",9.507244120026236
244,"발사 3분 후, 탑재된 카메라에서 수많은 단열 폼 조각이 연료 탱크에서 떨어져 나간 것을 보여줬습니다.","발사 후 약 3분쯤에, 연료 탱크로부터 매우 많은 양의 단열재 폼이 떨어져 나오는 것이 온보드 카메라에 포착되었습니다.",4.807198834016991,발사 약 3분 경에 탑재된 카메라가 연료 탱크에서 많은 단열 폼 조각이 떨어져 나가는 모습을 보여주었습니다.,24.615721016926603
245,"하지만, 그들은 우주선을 손상시켰다고 생각되지 않습니다.",그러나 이들은 우주왕복선에 손상을 입힌 것으로는 생각되지 않는다.,15.692381081553506,그러나 그들은 우주왕복선에 어떤 피해를 주었을 것으로 생각되지 않습니다.,27.062395495883933
246,"NASA의 셔틀 프로그램 책임자 N. 웨인 해일 주니어는 폼이 ""우리가 걱정하는 시간"" 후에 떨어졌다고 말했습니다.","""나사의 우주 왕복선 프로그램 책임자 웨인 헤일 주니어(N. Wayne Hale Jr.)는 """"우리가 걱정하던 시기"""" 후에  발포 단열재가 떨어졌다고 말했다. """,15.530386812668876,"NASA의 셔틀 프로그램 책임자인 N. 웨인 헤일 주니어는 폼이 ""우리가 우려하는 시점 이후에 떨어졌다""고 말했습니다.",40.00363596776213
247,5분 후에는 바람이 몰려오고 1분 후에는 70km/h까지 바람이 불고 비가 내리고 너무 강해서 바늘처럼 피부를 치고 눈이 하늘에서 떨어지고 사람들은 공황을 일으키고 소리치고 서로 뛰어넘습니다.,"불꽃놀이가 시작된 지 한 5분쯤 지났을 때 갑자기 바람이 불기 시작했어요. 그리고 1분쯤 뒤에는 풍속이 70km/h에 달했죠. 그다음엔 비가 왔고, 근데 너무 큰 빗방울이 세차게 떨어져서 마치 바늘처럼 피부를 때렸고 이후에는 우박까지 떨어졌어요. 사람들은 막 패닉에 빠져서 소리를 지르고 여기저기 뛰어다니고 난리였죠.",9.145867069912258,"전시가 시작된 지 5분 뒤 바람이 불기 시작하고, 약 1분 후 바람이 시속 70km에 도달합니다... 그러더니 비가 내리기 시작하는데, 그렇게 세게 쏟아지고 그렇게 큰 방울이 피부를 바늘처럼 때립니다. 그러다 하늘에서 우박이 떨어지고 사람들은 혼란에 빠져 비명을 지르며 서로에게서 뛰어넘습니다.",11.921892552055478
248,"저는 자매와 그녀의 친구를 잃었고, 길에서 휠체어에 앉아 있는 장애인 두 명이 있었는데, 사람들은 그냥 뛰어들어 밀어붙였습니다"".라고 아르만드 베르사세는 말했습니다.","""내 동생과 동생의 친구를 잃어버렸고, 가는 도중엔 휠체어를 탄 두 명의 장애인을 보았고 사람들이 그 둘을 밀치고 있는 것을 보았다.""""라고 Armand Versace는 전했다.""",5.644476259219375,"“나는 내 여동생과 그녀의 친구를 잃었고, 가는 길에 휠체어에 탄 두 명의 장애인이 있었는데, 사람들이 그냥 그들을 뛰어넘고 밀치고 있었다”고 아르망 베르사체가 말했다.",27.826441190934524
249,NHK는 또한 니가타현의 카시와자키 카리와 원자력 발전소가 정상적으로 작동하고 있다고 보도했다.,또한 NHK는 니카타현의 카시와자키 카리와 원자력 발전소가 정상적으로 운영되고 있다고 보고했습니다.,54.733202423907066,NHK는 니가타 현에 있는 카시와자키 카리와 원자력 발전소가 정상적으로 운영되고 있다고 보도했습니다.,53.38072105998291
250,"호쿠리쿠 전기 전력 회사는 지진의 영향이 없다고 보고했으며, 시카 원자력 발전소 1호 및 2호 원자로가 폐쇄되었다고 보고했습니다.","호쿠리쿠 전력 회사는 지진으로 인한 영향은 없으며 시카 원자력 발전소의 1, 2호기 원자로가 중지되었다고 보고했다.",28.245125311894387,"호쿠리쿠 전력 회사는 지진으로 인한 영향을 보고하지 않았으며, 시카 원자력 발전소의 1호기와 2호기가 정지 상태에 있다고 전했습니다.",18.41582263826073
251,"이 지역의 약 9,400 가구가 물 없이 있고 약 100 가 가 전기가 없는 것으로 알려졌다.","그 지역의 9400가구는 물 없이, 약 100가구는 전기 없이 생활한다고 전해진다.",5.822947568710013,"보도에 따르면, 이 지역에서는 약 9,400 가구가 물이 없고, 약 100 가구가 전기가 없는 상태라고 합니다.",32.73322796106887
252,"일부 도로가 손상되었고, 철도 서비스가 중단되었으며, 이시카와현의 노토 공항은 여전히 폐쇄되어 있습니다.",일부 도로가 파손되고 피해 지역에서는 철도 운행이 중단됐으며 이시카와현 노토 공항은 폐쇄된 상태다.,10.142430673893118,"일부 도로가 손상되었고, 영향을 받은 지역의 기차 서비스가 중단되었으며, 이시카와 현의 노토 공항은 여전히 폐쇄되어 있습니다.",62.25088238672969
253,총독실 앞에서 폭탄이 폭발했습니다.,폭탄 한 발이 총독 집무실 밖에서 폭발했다.,9.042713792226897,주지사 관저 밖에서 폭탄이 하나 폭발했습니다.,34.3763879968285
254,2시간 동안 정부 건물 근처에 또 다른 3개의 폭탄이 폭발했습니다.,정부청사 근처에서 2시간 만에 폭탄 3개가 추가로 폭발했다.,8.657107714332325,,
255,"일부 보고서에 따르면 사망자 수는 8명으로 정식 보고되고, 공식 보고서는 30명까지 부상당했다고 확인하고 있지만, 최종 숫자는 아직 알려지지 않았습니다.","일부 보도에 따르면 공식 사망자 수는 8명으로 집계됐으며, 공식 보도에 따르면 최대 30명이 부상을 있었다고 전해진다. 그러나 최종 사망자 수는 아직 알려지지 않았다.",30.274050830516092,"일부 보고서는 공식 사망자를 8명으로 추산하며, 공식 보고서는 최대 30명이 부상당했다고 확인하지만 최종 숫자는 아직 알려지지 않았습니다.",44.352355235856166
256,사이누리산과 멜라민은 오염된 애완 동물의 소변 샘플에서 발견되었습니다.,오염된 애완 먹이를 섭취한 후 사망한 애완동물들의 소변 샘플에서 시아누르산과 멜라민이 둘 다 관찰되었다.,14.985507562621681,,
257,이 두 화합물은 서로 반응하여 신장 기능을 차단할 수 있는 결정들을 형성한다고 대학 연구자들은 말했습니다.,대학 연구진은 두 화합물이 서로 반응하여 결정을 형성하고 이는 신장의 기능을 차단할 수 있다고 밝혔다.,29.625021689406235,대학의 연구자들은 두 화합물이 서로 반응하여 신장 기능을 차단할 수 있는 결정체를 형성한다고 말했습니다.,56.59990225398251
258,연구자들은 메라민과 사이누리산이 첨가된 후 고양이 소변에서 형성되는 결정들을 관찰했습니다.,연구원들은 멜라민과 시아누르산의 첨가로 고양이의 소변에 결정이 형성된 것을 관찰했다.,8.74664932833685,연구자들은 멜라민과 시안유릭 산을 첨가하여 고양이 소변에서 형성된 결정체를 관찰했습니다.,24.439334962955787
259,이 결정의 구성은 적외선 스펙트럼 (FTIR) 를 통해 비교했을 때 영향을 받은 애완 동물의 소변에서 발견된 것과 일치합니다.,이러한 결정의 구성은 적외선 분광법(FTIR)과 비교했을 때 영향을 받은 애완동물의 소변에서 발견되는 결정과 일치합니다.,61.96118409348598,이 결정체의 조성은 적외선 분광법(FTIR)으로 비교할 때 영향을 받은 애완동물의 소변에서 발견된 것과 일치합니다.,59.25536475041394
260,알 수 있든 모르든 중미에서 온 대부분의 상품이 이 나라에 관세 없이 들어왔어요,"아실지 모르겠지만, 중앙아메리카에서 온 대부분의 물품은 이 나라에 면세로 들어왔습니다.",18.45895819969781,"당신이 인지하고 있는지 모르겠지만, 중앙 아메리카에서 온 대부분의 상품은 이 나라에 세금 없이 들어왔습니다.",19.82227607053887
261,하지만 우리의 상품의 80%는 중미 국가들의 관세로 세금을 부과했습니다.,비록 우리 물품의 팔십 퍼센트가 중앙아메리카 국가들에서 관세를 통해 세금이 부과된다. 우리가 당신을 대접한다.,3.93014710403962,그럼에도 불구하고 우리의 제품 80%가 중앙 아메리카 국가에서 관세로 세금을 부과받았습니다. 우리는 당신을 대합니다.,15.877227362820005
262,그건 나에게는 말이 안되는 것 같았어요. 그것은 확실히 불공평한 일이었습니다.,그게 저에겐 말이 안 되는 것 같았습니다. 확실히 공평하지 않았어요.,35.6429448155045,그것은 나에게 의미가 없는 것 같았다; 분명 공평하지 않았다.,13.471766853689124
263,내가 사람들에게 말하는 건 우리가 너한테 하는 것처럼 너한테도 해줘,제가 드리는 말씀은 저희가 여러분을 대하는 방식대로 여러분도 저희를 대하라는 것입니다.,2.584119484885537,내가 사람들에게 하는 말은 우리를 대하는 방식이 우리가 당신을 대하는 방식과 같다는 것입니다.,16.779818551990115
264,캘리포니아 주지사 아놀드 슈워제네거는 청소년들에게 폭력적인 비디오 게임을 판매하거나 임대하는 것을 금지하는 법안을 법으로 서명했습니다.,아놀드 슈워제네거 캘리포니아 주지사는 미성년자에게 폭력적인 비디오 게임을 판매하거나 대여하는 것을 금지하는 법안에 서명했다.,53.91658055209268,캘리포니아 주지사 아놀드 슈왈제네거는 미성년자에게 폭력적인 비디오 게임의 판매 또는 대여를 금지하는 법안에 서명했습니다.,32.6167473868296
265,"법안은 캘리포니아 주에서 판매되는 폭력적인 비디오 게임의 표기판에 ""18""가 붙어 있어야 하고, 소형자에게 판매하는 것을 벌금 1000달러로 처벌합니다.","""이 법안은 캘리포니아 주에서 판매되는 폭력적인 비디오 게임에는 """"18""""이라는 라벨을 붙여야 하며, 이 게임을 미성년자에게 판매하는 경우 1000달러의 벌금에 처하도록 규정하고 있습니다.""",33.15868440623558,"이 법안은 캘리포니아 주에서 판매되는 폭력적인 비디오 게임에 ""18""이라는 스티커 라벨을 붙이도록 요구하며, 미성년자에게 이러한 게임을 판매하는 경우 위반당  1,000달러의 벌금에 처해지도록 합니다.",32.923694439422746
266,검찰장 키어 스타머 QC는 오늘 아침 공언을 발표해 허네와 프라이스를 기소한다고 발표했습니다.,"검찰 총장, 키어 스타머 칙선 변호사는 오늘 아침 Huhne와 Pryce를 둘 다 기소한다는 성명을 발표했습니다.",19.978801989899186,공공 기소 책임자 키어 스타머 QC는 오늘 아침 후네와 프라이스 모두에 대한 기소를 발표하는 성명을 발표했습니다.,36.316230059746275
267,"허네는 사임했고, 그의 뒤를 에드 데이비 의원이 대신할 것입니다.",훈는 사임했고 내각에서 에드 데이비 하원 의원에 의해 교체될 예정이다. 노먼 램 하원 의원은 데이비가 떠나는 사업부 장관직을 밭을 것으로 예산된다.,5.9580172883374045,훈는 사임했고 내각에서 에드 데이비 하원 의원에 의해 교체될 예정이다. 노먼 램 하원 의원은 데이비가 떠나는 사업부 장관직을 밭을 것으로 예산된다.,5.9580172883374045
268,허네와 프라이스는 2월 16일 웨스트민스터 대법원 재판에 출석할 예정입니다.,후네(Huhne)와 프라이스(Pryce)는 2월 16일 웨스트민스터 치안법원에 출두할 예정입니다.,32.27731884592148,후른과 프라이스는 2월 16일 웨스트민스터 치안 법원에 출석할 예정입니다.,59.1815015254445
269,"사망자는 25세 니콜라스 알든, 21세 잭리 큐데백이 운전자였죠.",사망자는 니콜라스 올던(25)과 재커리 커드백(21)이었습니다. 커드백은 운전사였습니다.,3.684549161313771,사망자는 25세의 니콜라스 알든과 21세의 자카리 커더백이었습니다. 커더백이 운전자가었습니다.,11.632787085831483
270,에드거 베구야는 팔과 턱에 상처를 입었고 크리스토퍼 슈나이더는 얼굴에 재건 수술을 받아야 했습니다.,"에드가 베길라(Edgar Veguilla)는 팔과 턱에 상처를 입었고, 크리스토퍼 슈나이더(Kristoffer Schneider)는 얼굴에 재건수술이 필요할 만큼의 부상을 입었다.",30.7704836844123,,
271,"5번째 사람의 머리를 겨냥한 때 무기가 실패했습니다. 슈나이더는 지속적인 통증, 한 눈의 맹인증,",Uka의 무기가 다섯 번째 남자의 머리를 겨냥하는데 실패했습니다. 슈나이더는 지속적인 통증에 시달리고 한쪽 눈을 실명하였으며 일부 두개골이 소실되었고 얼굴을 티타늄으로 재건하였습니다.,21.582393754793348,,
272,슈나이더는 고향에서 있는 USAF 기지에서 비디오 링크를 통해 증언했습니다.,슈나이더는 그의 고향 USAF 기지에서 비디오링크를 통해 증언했습니다.,66.3767913214782,슈나이더는 그의 고향에 있는 미국 공군 기지에서 영상 통화로 증언했습니다.,19.491845693684468
273,수요일 행사를 넘어 카르파네도는 챔피언십에서 두 개의 개인 경주에서 경쟁했습니다.,"카파네도(Carpanedo)는 수요일의 이벤트 말고도, 챔피언십에서 두 번의 개별 레이스에 출전했습니다.",10.719798697010503,"수요일 행사 외에도, 카르파네도는 선수권대회에서 두 개의 개인 경기에 참가했습니다.",35.142457318372855
274,"첫 번째 대회 는 슬라롬 대회 로, 첫 번째 대회 에서 이 대회 에서 이 대회 에서 이 대회 에서 이 대회 에서 116 명 의 대회 선수 중 36 명 이 같은 성과를 거두었다.","그녀의 첫 번째 경기는 활강 경기였는데, 1회전에서 결승선을 통과하지 못했습니다. 116명의 선수 중 36명이 그 경기에서 같은 결과를 얻었습니다.",14.978640318926917,"그녀의 첫 번째 경기는 슬라럼이었으며, 첫 번째 주행에서 완주하지 못했습니다. 116명의 경쟁자 중 36명이 그 경주에서 동일한 결과를 보였습니다.",18.130657145327202
275,"그녀의 다른 경주인 거대 슬라롬은 여성 좌석 그룹에서 4분 41.30분, 2분 11.60분으로 1위 finisher 오스트리아 클라우디아 로쉬보다 느려, 1:09.02분 느려 9위 finisher 헝가리 Gyöngyi Dani보다 느려서 10위를 기록했다.","그녀의 또 다른 경주인 자이언트 슬라럼에선 합계 4분 41초 30으로 10위에 그쳤는데, 이것은 1위 마무리 주자인 오스트리아의 클라우디아 로에쉬보다 2분 11초 60 느리고 9위 헝가리의 귄기이 다니엘보다 1분 9초 2 느렸습니다.",7.301115118596015,"그녀의 다른 종목인 자이언트 슬라롬에서 그녀는 여성 좌식 그룹에서 10위로 결승을 마쳤으며, 총 주행 시간은 4분 41.30초로, 1위인 오스트리아의 클라우디아 로에시보다 2분 11.60초 느리고, 9위인 헝가리의 기욘기 다니보다 1분 9.02초 느렸습니다.",17.20862861123096
276,"여자 좌석 단체에서 스키 선수 4명이 달리는 경주를 끝내지 못했고, 거대 슬라룸에서 총 117명의 스키 선수 중 45명이 경주에서 순위를 차지하지 못했다.","여성 좌석에 앉은 4명의 스키 선수들은 결승선까지 도달하지 못했고, 대회전 경기의 전체 스키 선수 117명 중 45명이 레이스에서 탈락했습니다.",20.9751505625119,"여자 앉은 스키 그룹에서 네 명의 스키어가 경기를 완료하지 못했으며, 전체 117명의 스키어 중 45명이 자이언트 슬라롬 경기에서 순위를 기록하지 못했습니다.",18.084474550107256
277,중부 경찰이 훔친 노트북과 휴대폰을 되찾았다.,마디아 프라데시 경찰은 도난당한 노트북과 휴대폰을 회수했다.,20.406535362301735,마디아프라데시 경찰이 도난당한 노트북과 휴대폰을 회수했습니다.,24.107473040766184
