id,translated_german,origin_translation,origin_bleu,gpt_translation,gpt_bleu
203,Polens sehbehinderter Skifahrer Maciej Krezel und Führer Anna Ogarzynska beendeten den dreizehnten Platz im Super-G. Südkoreas Jong Seork Park beendete den vierundzwanzigsten Platz im Herrensitz Super-G.,Der sehbehinderte polnische Skifahrer Maciej Krezel und die Begleitläuferin Anna Ogarzynska belegten im Super-G den dreizehnten Platz. Der Südkoreaner Jong Seork Park belegte im Super-G der Männer den vierundzwanzigsten Platz.,19.087306139895258,"Der polnische Skifahrer für sehbehinderte Männer, Maciej Krezel, und seine Führerin Anna Ogarzynska belegten im Super-G den dreizehnten Platz. Der Südkoreaner Jong Seork Park wurde im Super-G der Männer im Sitzen vierundzwanzigster.",9.509325438609114
204,"Die UN-Friedenstruppen, die nach dem Erdbeben 2010 in Haiti ankamen, werden für die Ausbreitung der Krankheit verantwortlich gemacht, die in der Nähe des Lagers der Truppe begann.","Die UN-Friedenstruppen, die in Haiti nach dem Erdbeben des Jahres 2010 eintrafen, werden für die Ausbreitung der Krankheit verantwortlich gemacht, die in der Nähe des Lagers der Truppe ausbrach.",67.48715356491938,"UN-Blauhelme, die nach dem Erdbeben von 2010 in Haiti angekommen sind, werden für die Ausbreitung der Krankheit verantwortlich gemacht, die in der Nähe des Lagers der Truppen begann.",68.46554224121219
205,"Laut der Klage wurde der Abfall aus dem UN-Lager nicht ordnungsgemäß saniert, so dass Bakterien in den Zufluss des Artibonit-Flusses, einem der größten Haitis, gelangten.","Der Klage zufolge wurde der Abfall aus dem UN-Lager nicht ordnungsgemäß gesäubert, was dazu führte, dass Bakterien in den Zufluss des Artibonit-Flusses, einem der größten Flüsse Haitis, gelangten.",58.885825525693456,"Laut der Klage wurde der Abfall aus dem UN-Camp nicht ordnungsgemäß desinfiziert, wodurch Bakterien in den Nebenfluss des Artiboniteflusses gelangten, eines der größten Flüsse Haitis.",34.51013996711894
206,Vor der Ankunft der Truppen hatte Haiti seit den 1800er Jahren keine Probleme im Zusammenhang mit der Krankheit.,Vor der Ankunft der Truppen waren in Haiti seit den 1800er Jahren keine Probleme im Zusammenhang mit der Krankheit aufgetreten.,72.24553130054804,Vor dem Eintreffen der Truppen hatte Haiti seit dem 19. Jahrhundert keine Probleme mehr mit der Krankheit gehabt.,27.658967335811877
207,"Das haitianische Institut für Gerechtigkeit und Demokratie hat unabhängige Studien zitiert, die darauf hindeuten, dass das nepalesische UN-Friedensbataillon die Krankheit unwissentlich nach Haiti gebracht hat.","Das haitianische Institut für Gerechtigkeit und Demokratie hat auf unabhängige Studien verwiesen, die nahelegen, dass das nepalesische UN-Friedensbataillon die Krankheit unwissentlich nach Haiti eingeschleppt hat.",62.83617536373933,"Das Haitianische Institut für Justiz und Demokratie hat unabhängige Studien zitiert, die darauf hindeuten, dass das nepalesische UN-Friedenssicherungsbataillon die Krankheit unwissentlich nach Haiti gebracht hat.",74.47819789879645
208,"Danielle Lantagne, eine UN-Expertin für die Krankheit, erklärte, der Ausbruch sei wahrscheinlich von den Friedenstruppen verursacht worden.","Danielle Lantagne, ein UN-Experte für die Krankheit, stellte fest, dass der Ausbruch vermutlich von den Blauhelmen verursacht wurde.",20.280903279060944,"Danielle Lantagne, eine UN-Expertin für die Krankheit, erklärte, dass der Ausbruch wahrscheinlich durch die Friedenstruppen verursacht wurde.",56.54859472485412
209,"Hamilton bestätigte das Howard University Hospital, dass der Patient in stabilem Zustand war.","Hamilton bestätigte, dass das Krankenhaus der Howard University den Patienten in stabilem Zustand aufgenommen hat.",15.22433772663941,"Hamilton bestätigte, dass das Howard University Hospital den Patienten in stabilem Zustand aufgenommen hat.",27.705194057255163
210,"Der Patient war in Nigeria gewesen, wo einige Fälle des Ebola-Virus aufgetreten sind.","Der Patient hatte sich in Nigeria aufgehalten, wo einige Fälle des Ebolavirus auftraten.",32.37722713145643,"Der Patient war in Nigeria, wo einige Fälle des Ebola-Virus aufgetreten sind.",80.03203203845001
211,"Das Krankenhaus hat das Protokoll zur Infektionskontrolle befolgt, einschließlich der Trennung des Patienten von anderen, um eine mögliche Infektion anderer zu verhindern.","Das Krankenhaus befolgte Protokolle zum Infektionsschutz, einschließlich der Trennung des Patienten von anderen, um die Infektion Dritter zu vermeiden.",40.78442837439494,"Das Krankenhaus hat das Protokoll zur Infektionskontrolle befolgt, einschließlich der Trennung des Patienten von anderen, um eine mögliche Infektion anderer zu verhindern.",100.00000000000004
212,Vor den Simpsons hatte Simon an mehreren Shows in verschiedenen Positionen gearbeitet.,Vor den Simpsons hatte Simon an mehreren Shows in verschiedenen Funktionen gearbeitet.,79.10665071754353,"Bevor die Simpsons begann Simon, an mehreren Shows in verschiedenen Positionen zu arbeiten.",36.1122529183502
213,"In den 1980er Jahren arbeitete er an Shows wie Taxi, Cheers und The Tracy Ullman Show.","In den 1980er Jahren arbeitete er an Shows wie „Taxi“, „Cheers“ und „Die Tracey Ullman Show“.",49.38413945711104,"In den 1980er Jahren arbeitete er an Shows wie Taxi, Cheers und The Tracy Ullman Show.",100.00000000000004
214,1989 arbeitete er zusammen mit Brooks und Groening an den Simpsons und war verantwortlich für die Einstellung des ersten Schreibteams der Serie.,1989 half er Brooks und Groening bei der Erschaffung von „Die Simpsons“ und war verantwortlich für die Einstellung des ersten Autorenteams der Sendung.,36.97159037309287,"Im Jahr 1989 half er, Die Simpsons zusammen mit Brooks und Groening zu erschaffen und war verantwortlich für die Einstellung des ersten Autoren-Teams der Show.",41.36395033499469
215,"Obwohl er die Show 1993 verließ, behielt er den Titel des Executive Producers und erhielt jede Saison zig Millionen Dollar in Lizenzgebühren.","Obwohl er die Show 1993 verließ, behielt er den Titel des Chefproduzenten und erhielt weiterhin in jeder Saison Lizenzgebühren in zweistelliger Millionenhöhe.",52.54468608840782,Trotz seines Ausscheidens aus der Show im Jahr 1993 behielt er den Titel des ausführenden Produzenten und erhielt weiterhin in jeder Saison Zehntausende von Dollar an Lizenzgebühren.,17.847605471988317
216,"Früher meldete die chinesische Nachrichtenagentur Xinhua, dass ein Flugzeug entführt wurde.",Zuvor meldete die chinesische Nachrichtenagentur Xinhua die geplante Entführung eines Flugzeugs.,30.26643726685862,"Früher berichtete die chinesische Nachrichtenagentur Xinhua, dass ein Flugzeug entführt worden sei.",63.0806851723783
217,"Später wurde berichtet, dass das Flugzeug eine Bombendrohung erhielt und zurück nach Afghanistan umgeleitet wurde, wo es in Kandahar landete.","Spätere Berichte gaben dann an, das Flugzeug habe eine Bombendrohung erhalten und sei nach Afghanistan umgeleitet worden, wo es in Kandahar gelandet sei.",22.75468092901114,"Später berichteten dann die Meldungen, dass das Flugzeug eine Bombendrohung erhalten hatte und nach Afghanistan umgeleitet wurde, wo es in Kandahar landete.",60.66392904386284
218,"In den frühen Berichten heißt es, dass das Flugzeug nach Afghanistan umgeleitet wurde, nachdem ihm eine Notlandung in Ürümqi verweigert worden war.","Erste Berichte besagen, dass das Flugzeug zurück nach Afghanistan umgeleitet wurde, nachdem ihm die Notlandung in Ürümqi verweigert wurde.",42.988105429544596,"Die frühen Berichte besagen, dass das Flugzeug nach Afghanistan umgeleitet wurde, nachdem ihm eine Notlandung in Ürümqi verweigert wurde.",63.42834010525132
219,"Luftunfälle sind im Iran üblich, das über eine alternde Flotte verfügt, die sowohl für zivile als auch für militärische Operationen schlecht gepflegt wird.","Flugunfälle sind im Iran, der über eine veraltete Flotte verfügt, die sowohl für zivile als auch für militärische Einsätze schlecht gewartet wird, häufig.",47.21707622811354,"Luftunfälle sind im Iran häufig, da die Flotte alt ist und sowohl für zivile als auch für militärische Einsätze schlecht gewartet wird.",35.88526294648078
220,"Internationale Sanktionen haben dazu geführt, dass neue Flugzeuge nicht erworben werden können.","Internationale Sanktionen haben bewirkt, dass keine neuen Flugzeuge gekauft werden können.",20.80375826108923,"Internationale Sanktionen haben dazu geführt, dass neue Flugzeuge nicht gekauft werden können.",78.25422900366432
221,Anfang dieser Woche tötete ein Polizeihubschrauber drei Menschen und verwundete drei weitere.,Bei einem Hubschrauberabsturz zu Beginn der Woche wurden drei Menschen getötet und drei weitere verletzt.,7.978263720810687,"Anfang dieser Woche stürzte ein Polizeihubschrauber ab, wobei drei Menschen ums Leben kamen und drei weitere verletzt wurden.",11.677583401470747
222,"Im vergangenen Monat sah der Iran seine schlimmste Luftkatastrophe in Jahren, als ein Flugzeug nach Armenien stürzte und die 168 an Bord tötete.","Letzten Monat erfuhr Iran sein schlimmstes Flugzeugunglück seit Jahren, als ein Passagierflugzeug auf dem Weg nach Armenien abstürzte und dabei alle 168 Passagiere ums Leben kamen.",11.572571918201149,"Letzten Monat erlebte der Iran die schlimmste Luftfahrtkatastrophe seit Jahren, als ein Flugzeug auf dem Weg nach Armenien abstürzte und dabei alle 168 Personen an Bord ums Leben kamen.",17.322813729385786
223,Im selben Monat überrannte ein weiteres Flugzeug eine Start- und Landebahn in Mashhad und schlug eine Mauer und tötete siebzehn.,"Im selben Monat schoss ein weiteres Passagierflugzeug über das Ende einer Landebahn in Maschhad hinaus und stieß mit einer Mauer zusammen, wobei siebzehn Menschen ums Leben kamen.",7.600484963857161,"Im selben Monat kam es dazu, dass ein weiteres Flugzeug auf der Landebahn in Maschhad über die Piste hinausgeschossen ist und eine Wand gerammt hat, wobei siebzehn Menschen ums Leben kamen.",7.697859824925837
224,Aerosmith haben ihre restlichen Konzerte auf ihrer Tour abgesagt.,Aerosmith haben die noch ausstehenden Konzerte ihrer Tour abgesagt.,32.46679154750989,Aerosmith haben ihre verbleibenden Konzerte auf ihrer Tour abgesagt.,65.80370064762461
225,Die Rockband sollte bis zum 16. September die USA und Kanada tourten.,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada touren.,51.00875496631886,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada auf Tournee gehen.,44.21836237407413
226,"Sie haben die Tour abgebrochen, nachdem Sänger Steven Tyler verletzt wurde, nachdem er am 5. August von der Bühne fiel.","Nachdem sich der Frontsänger Steven Tyler während eines Auftrittes am 5. August bei einem Sturz von der Bühne verletzte, haben sie die Tour abgebrochen.",18.381385181791956,"Sie haben die Tour abgesagt, nachdem der Leadsänger Steven Tyler sich verletzt hat, als er beim Auftritt am 5. August von der Bühne gefallen ist.",33.41414110237457
227,"Murray verlor das erste Set in einer Krawattenpause, nachdem beide Männer jeden einzelnen Dienst im Set gehalten hatten.","Murray verlor den ersten Satz im Tiebreak, nachdem beide Männer jeden einzelnen Aufschlag im Satz gehalten hatten.",33.35910322759464,"Murray verlor den ersten Satz im Tie-Break, nachdem beide Männer jeden Aufschlag im Satz gehalten hatten.",26.978569758601026
228,"Del Potro hatte den frühen Vorteil im zweiten Satz, aber auch dies erforderte eine Unentschiedenspause nach Erreichen 6-6.","Del Potro hatte im zweiten Satz einen frühen Vorteil, doch auch diesmal war ein Tie Break erforderlich, nachdem das 6:6 erreicht wurde.",11.051434518745467,"Del Potro hatte im zweiten Satz den frühen Vorteil, aber auch dieser erforderte einen Tie-Break, nachdem er 6-6 erreicht hatte.",19.353916573722845
229,"Potro erhielt an dieser Stelle eine Behandlung an seiner Schulter, schaffte es aber, zum Spiel zurückzukehren.","Potros Schulter wurde inzwischen behandelt, er war aber in der Lage, aufs Spielfeld zurückzukehren.",5.32864224277779,"Potro erhielt zu diesem Zeitpunkt eine Behandlung für seine Schulter, konnte jedoch ins Spiel zurückkehren.",7.535838128770539
230,Das Programm begann um 20:30 Uhr Ortszeit (15.00 UTC).,Das Programm begann um 20:30 Ortszeit (15:00 UTC).,53.36129799268556,Das Programm begann um 20:30 Uhr Ortszeit (15:00 UTC).,67.83686168526629
231,"Berühmte Sänger im ganzen Land präsentierten Bhajans, oder hingebungsvolle Lieder, zu Shri Shyams Füßen.","Berühmte Sänger im ganzen Land präsentierten Bhajans, Andachtslieder, zu Shri Shyams Füßen.",69.64705665515706,"Berühmte Sänger im ganzen Land brachten Shri Shyam ihre Bhajans, oder Andachtslieder, dar.",31.007120066002052
232,"Sänger Sanju Sharma begann den Abend, gefolgt von Jai Shankar Choudhary. gab den chhappan bhog bhajan sowie. Sänger, Raju Khandelwal begleitete ihn.","Der Sänger Sanju Sharma eröffnete den Abend, gefolgt von Jai Shankar Choudhary, der ebenfalls den Chhappan Bhog Bhajan präsentierte. Begleitet wurde er vom Sänger Raju Khandelwal.",31.293785708231947,"Der Sänger Sanju Sharma begann den Abend, gefolgt von Jai Shankar Choudhary. Er präsentierte auch das Chhappan Bhog Bhajan. Der Sänger Raju Khandelwal begleitete ihn.",55.50380577382677
233,Dann übernahm Lakkha Singh die Führung beim Singen der Bhajans.,Dann übernahm Lakkha Singh die Leitung beim Singen der Bhajans.,70.16879391277372,Dann übernahm Lakkha Singh die Führung beim Singen der Bhajans.,100.00000000000004
234,"108 Teller Chhappan Bhog (im Hinduismus, 56 verschiedene essbare Gegenstände, wie Süßigkeiten, Früchte, Nüsse, Gerichte usw., die der Gottheit angeboten werden) wurden Baba Shyam serviert.","Baba Shyam wurden 108 Teller Chhappan Bhog (im Hinduismus 56 verschiedene essbare Dinge wie Süßigkeiten, Früchte, Nüsse, Gerichte usw., die der Gottheit dargebracht werden) serviert.",63.23120452921988,"108 Teller Chhappan Bhog (im Hinduismus 56 verschiedene essbare Artikel, wie Süßigkeiten, Früchte, Nüsse, Gerichte usw., die einer Gottheit angeboten werden) wurden Baba Shyam serviert.",76.48646542374041
235,"Lakkha Singh präsentierte auch den chhappan bhog bhajan. Sänger, Raju Khandelwal begleitete ihn.",Lakkha Singh präsentierte den Chhappan Bhog Bhajan ebenfalls. Der Sänger Raju Khandelwal begleitete ihn.,33.15796151992084,Lakkha Singh präsentierte auch das Chhappan Bhog Bhajan. Der Sänger Raju Khandelwal begleitete ihn.,40.325042950627804
236,Bei der Keynote-Präsentation der Tokyo Game Show am Donnerstag stellte Nintendo Präsident Satoru Iwata das Controller-Design für die neue Nintendo Revolution Konsole des Unternehmens vor.,Bei der Keynote-Präsentation der Tokyo Game Show am Donnerstag enthüllte Nintendo-Präsident Satoru Iwata das Controller-Design für die neue Nintendo Revolution-Konsole des Unternehmens.,59.759698176025026,Bei der Keynote-Präsentation der Tokyo Game Show am Donnerstag enthüllte Nintendo-Präsident Satoru Iwata das Design des Controllers für die neue Nintendo Revolution-Konsole.,46.22377023605668
237,"Der Controller, der einer Fernsehfernbedienung ähnelt, verwendet zwei Sensoren, die in der Nähe des Fernsehers des Benutzers angeordnet sind, um seine Position im dreidimensionalen Raum zu triangulieren.","Ähnlich einer TV-Fernbedienung verwendet der Controller zwei Sensoren, die in der Nähe des Fernsehers des Benutzers platziert werden, um dessen Position im dreidimensionalen Raum zu triangulieren.",53.08656561870198,"Ähnlich einer Fernbedienung verwendet der Controller zwei Sensoren, die in der Nähe des Fernsehers des Benutzers platziert sind, um seine Position im dreidimensionalen Raum zu triangulieren.",64.54182280048218
238,"Dadurch können die Spieler Aktionen und Bewegungen in Videospielen steuern, indem sie das Gerät durch die Luft bewegen.","Dies wird Spielern ermöglichen Aktionen und Bewegungen in Videospielen zu steuern, indem sie das Gerät in der Luft bewegen.",45.635645533679615,"Dies wird es den Spielern ermöglichen, Aktionen und Bewegungen in Videospielen zu steuern, indem sie das Gerät durch die Luft bewegen.",56.77042741138767
239,Giancarlo Fisichella verlor die Kontrolle über sein Auto und beendete das Rennen sehr bald nach dem Start.,Giancarlo Fisichella verlor die Kontrolle über sein Auto und musste das Rennen schon kurz nach dem Start beenden.,54.208907790027055,Giancarlo Fisichella verlor die Kontrolle über sein Auto und beendete das Rennen sehr früh nach dem Start.,83.94327083733333
240,"Sein Teamkollege Fernando Alonso war für den Großteil des Rennens an der Spitze, beendete es aber direkt nach seinem Boxenstopp, wahrscheinlich weil ein schlecht verstecktes rechtes Vorderrad.","Sein Teamkollege führte das Rennen die meiste Zeit an, aber beendete es gleich nach seinem Boxenstopp, wahrscheinlich wegen eines stark eingeklemmten rechten Frontrades.",16.332444882440946,"Sein Teamkollege Fernando Alonso lag während des größten Teils des Rennens in Führung, beendete es jedoch direkt nach seinem Boxenstopp, wahrscheinlich wegen eines schlecht eingeklemmten rechten Vorderreifens.",29.870304333851895
241,"Michael Schumacher beendete sein Rennen nicht lange nach Alonso, wegen der Aussetzung Schäden in den zahlreichen Schlachten während des Rennens.",Kurz nach Alonso beendete auch Michael sein aufgrund von Schäden an der Radaufhängung aus den zahlreichen Kämpfen während des Rennens.,16.49603027640415,"Michael Schumacher beendete sein Rennen nicht lange nach Alonso, aufgrund der Aufhängungsschäden, die während der zahlreichen Kämpfe im Rennen entstanden.",42.785103973437
242,"""Sie ist sehr süß und singt auch recht gut"", sagte er nach einem Transkript der Pressekonferenz.","„Sie ist sehr süß und singt auch ziemlich gut“, sagte er laut einem Transkript der Pressekonferenz.",47.97543511401897,"""Sie ist sehr niedlich und singt auch ziemlich gut,"" sagte er laut einem Protokoll der Pressekonferenz.",25.759725717831678
243,"""Ich war jedes Mal bewegt, wenn wir eine Probe daran machten, aus tiefstem Herzen.""",„Ich war bei jeder Probe hierfür von ganzem Herzen bewegt.“,3.0272532566104675,"""Ich war jedes Mal berührt, wenn wir eine Probe dafür gemacht haben, von ganzem Herzen.""",42.98482469767495
244,"Etwa 3 Minuten nach dem Start zeigte eine Bordkamera zahlreiche Isolationsschaumstücke, die sich vom Kraftstofftank entfernten.","Etwa 3 Minuten nach dem Start zeigte eine Bordkamera, wie sich zahllose Teile aus Isolierschaum vom Treibstofftank lösten.",44.1908696132668,"Etwa 3 Minuten nach dem Start zeigte eine Bordkamera zahlreiche Stücke Isoliermaterial, die sich von dem Treibstofftank lösten.",53.948230957280764
245,"Es wird jedoch nicht angenommen, dass sie dem Shuttle Schaden zugefügt haben.","Man geht allerdings nicht davon aus, dass sie das Shuttle in irgendeiner Weise beschädigt haben.",11.670054700674017,"Allerdings wird angenommen, dass sie keinen Schaden am Shuttle verursacht haben.",23.397625978961173
246,"NASA-Shuttle-Programmchef N. Wayne Hale Jr. sagte, der Schaum sei ""nach der Zeit, um die wir uns Sorgen machen"", gefallen.","N. Wayne Hale Jr., Leiter des Shuttle-Programms der NASA, sagte, dass der Schaum „nach dem Zeitpunkt, über den wir uns Sorgen machen“ abfiel.",24.31188537102968,"Der Leiter des Shuttle-Programms der NASA, N. Wayne Hale Jr., sagte, der Schaum sei ""nach dem Zeitpunkt gefallen, über den wir besorgt sind.""",35.39107975903739
247,"Fünf Minuten ins Display rollt ein Wind ein, etwa eine Minute später erreicht der Wind 70km/h... dann kommt der Regen, aber so hart und so groß, dass er dir die Haut wie eine Nadel schlägt, dann hagelte er vom Himmel, die Menschen gerieten in Panik und schrien und liefen übereinander.","Nach fünf Minuten kommt Wind auf, etwa eine Minute später erreicht der Wind 70 km/h ... Dann beginnt es zu regnen, aber die Tropfen sind so hart und groß, dass sie wie Nadeln auf die Haut schlagen. Dann fiel Hagel vom Himmel, die Leute gerieten in Panik, schrien und rannten einander um.",28.774178130404195,"Fünf Minuten nach Beginn der Vorführung kommt ein Wind auf, etwa eine Minute später erreicht der Wind 70 km/h... dann beginnt der Regen, aber so stark und so groß, dass er auf der Haut wie eine Nadel zuschlägt, dann fällt Hagel vom Himmel, die Menschen geraten in Panik, schreien und rennen übereinander.",43.26678156984153
248,"Ich verlor meine Schwester und ihre Freundin, und auf meinem Weg gab es zwei behinderte Menschen in Rollstühlen, Menschen springen einfach rüber und drücken sie,"" Armand Versace sagte.","""„Ich habe meine Schwester und ihre Freundin verloren, und auf meinem Weg waren zwei Behinderte im Rollstuhl, über die Leute einfach drübergesprungen sind und sie geschubst haben"""", sagte Armand Versace.""",22.404195338501832,"""Ich habe meine Schwester und ihre Freundin verloren, und auf meinem Weg waren zwei Menschen mit Behinderungen im Rollstuhl, die Leute sprangen einfach über sie hinweg und schubsten sie,"" sagte Armand Versace.",25.04555888004257
249,"NHK berichtete auch, dass das Kernkraftwerk Kashiwazaki Kariwa in der Präfektur Niigata normal betrieben wurde.","Die NHK berichtete zudem, dass das Atomkraftwerk von Kashiwazaki Kariwa in der Präfektur Niigata normal in Betrieb war.",39.469536234609734,"NHK berichtete ebenfalls, dass das Kernkraftwerk Kashiwazaki Kariwa in der Präfektur Niigata normal in Betrieb war.",62.58489391228112
250,Hokuriku Electric Power Co. meldete keine Auswirkungen des Erdbebens und dass die Reaktoren Nr. 1 und 2 in seinem Kernkraftwerk Shika abgeschaltet wurden.,"Hokuriku Electric Power Co. berichtete, dass das Erdbeben keine Auswirkungen gehabt hatte und dass die Reaktoren Nummer 1 und 2 des Kernkraftwerks Shika abgeschaltet worden waren.",28.129396419875395,Hokuriku Electric Power Co. berichtete von keinen Auswirkungen des Erdbebens und dass die Blöcke 1 und 2 seines Kernkraftwerks Shika abgeschaltet wurden.,45.30799450827704
251,"Es wird berichtet, dass rund 9400 Häuser in der Region ohne Wasser und etwa 100 ohne Strom sind.","Es wird berichtet, dass etwa 9.400 Häuser in der Region kein Wasser und ungefähr 100 keinen Strom haben.",35.27295712700594,"Es wird berichtet, dass etwa 9400 Haushalte in der Region ohne Wasser sind und ungefähr 100 ohne Strom.",45.627994270063056
252,"Einige Straßen wurden beschädigt, der Eisenbahnverkehr in den betroffenen Gebieten unterbrochen und der Flughafen Noto in der Präfektur Ishikawa bleibt geschlossen.",Einige Straßen wurden beschädigt und der Eisenbahnverkehr in den betroffenen Gebieten unterbrochen. Der Flughafen Noto in der Präfektur Ishikawa bleibt geschlossen.,72.34411002930291,"Einige Straßen wurden beschädigt, der Bahnverkehr in den betroffenen Gebieten ist unterbrochen, und der Noto Flughafen in der Präfektur Ishikawa bleibt geschlossen.",55.735828813526595
253,Eine Bombe explodierte vor dem Büro des Generalgouverneurs.,Eine Bombe explodierte vor dem Bürogebäude des Generalgouverneurs.,59.694917920196445,Eine Bombe explodierte vor dem Bürogebäude des Generalgouverneurs.,59.694917920196445
254,Drei weitere Bomben explodierten in der Nähe von Regierungsgebäuden in zwei Stunden.,Drei weitere Bomben detonierten binnen zwei Stunden unweit von Regierungsgebäuden.,17.474335703431752,,
255,"Einige Berichte haben die offizielle Zahl der Toten auf acht erhöht, und offizielle Berichte bestätigen, dass bis zu 30 verletzt wurden; aber endgültige Zahlen sind noch nicht bekannt.","Laut einigen Berichten beträgt die offizielle Zahl der Todesopfer acht und offizielle Berichte bestätigen, dass bis zu 30 Personen verletzt wurden. Allerdings sind noch keine endgültigen Zahlen bekannt.",38.27491534128693,"Einige Berichte geben die offizielle Zahl der Todesopfer mit acht an, und offizielle Berichte bestätigen, dass bis zu 30 Personen verletzt wurden; aber die endgültigen Zahlen sind noch nicht bekannt.",55.98477479975128
256,"Sowohl Cyanurinsäure als auch Melamin wurden in Urinproben von Haustieren gefunden, die nach dem Verzehr von kontaminiertem Heimtierfutter starben.","Sowohl Cyanursäure als auch Melamin wurden in Urinproben von Haustieren gefunden, die nach dem Verzehr kontaminierter Haustiernahrung starben.",68.38626312597371,"Sowohl Zyanursäure als auch Melamin wurden in Urinproben von Haustieren gefunden, die nach dem Verzehr von kontaminiertem Tierfutter gestorben sind.",72.92211383504134
257,"Die beiden Verbindungen reagieren miteinander, um Kristalle zu bilden, die die Nierenfunktion blockieren können, sagten Forscher an der Universität.","Die zwei Verbindungen reagieren miteinander und formen Kristalle, die laut Forschern der Hochschule die Nierentätigkeit behindern können.",9.38687499151236,"Die beiden Verbindungen reagieren miteinander und bilden Kristalle, die die Nierenfunktion beeinträchtigen können, sagten die Forscher der Universität.",37.3999627320733
258,"Die Forscher beobachteten Kristalle, die im Katzenharn durch Zugabe von Melamin und Cyanurinsäure gebildet wurden.","Die Forscher entdeckten Kristalle im Katzenurin, die sich durch die Zugabe von Melamin und Zyanursäure gebildet hatten.",19.417589693783853,"Die Forscher beobachteten Kristalle, die in Katzenurin durch die Zugabe von Melamin und Zyanursäure gebildet wurden.",48.25893492910237
259,"Die Zusammensetzung dieser Kristalle stimmt mit denen überein, die im Urin betroffener Haustiere im Vergleich zur Infrarotspektroskopie (FTIR) gefunden wurden.","Die Zusammensetzung dieser Kristalle entspricht der Zusammensetzung, die im Urin betroffener Haustiere gefunden wurde, wenn man sie mittels Infrarotspektroskopie (FTIR) vergleicht.",37.50219560027446,"Die Zusammensetzung dieser Kristalle stimmt mit der der in den Urinen betroffener Haustiere überein, wenn sie mittels Infrarotspektroskopie (FTIR) verglichen wird.",33.06242912975579
260,"Ich weiß nicht, ob Ihnen das klar ist oder nicht, aber die meisten Waren aus Mittelamerika kamen zollfrei in dieses Land.","Ich weiß nicht, ob Sie das wussten, aber die meisten Waren aus Mittelamerika kamen zollfrei in unser Land.",55.925988689124864,"Ich weiß nicht, ob dir das bewusst ist oder nicht, aber die meisten Waren aus Mittelamerika sind zollfrei in dieses Land gekommen.",61.706340412606124
261,Doch 80 Prozent unserer Waren wurden durch Zölle in zentralamerikanischen Ländern besteuert. Wir behandeln Sie.,Dennoch wurden achtzig Prozent unserer Waren in zentralamerikanischen Ländern mit Zöllen belegt. Wir kümmern uns um Sie.,16.390623170497822,Doch achtzig Prozent unserer Waren wurden in mittelamerikanischen Ländern durch Zölle besteuert. Wir behandeln Sie.,48.80217780091719
262,Das schien mir nicht sinnvoll zu sein; es war sicherlich nicht fair.,Das erschien mir nicht sinnvoll; es war ganz gewiss nicht fair.,24.739977342883947,Das schien für mich keinen Sinn zu machen; es war sicherlich nicht fair.,45.74563333993254
263,"Alles, was ich den Leuten sage, ist, dass du uns so behandelst, wie wir dich behandeln.","Ich sage den Leuten nur, dass wir so behandelt werden möchten, wie wir andere auch behandeln.",11.762897816355773,"Alles, was ich den Menschen sage, ist: Behandelt uns so, wie wir euch behandeln.",31.967153441331142
264,"Der kalifornische Gouverneur Arnold Schwarzenegger unterzeichnete ein Gesetz, das den Verkauf oder die Vermietung gewalttätiger Videospiele an Minderjährige verbietet.","Der kalifornische Gouverneur Arnold Schwarzenegger unterzeichnete einen Gesetzentwurf, der den Verkauf oder Verleih von Videospielen, die Gewalt beinhalten, an Minderjährige verbietet.",34.17989427483757,"Der Gouverneur von Kalifornien, Arnold Schwarzenegger, unterzeichnete ein Gesetz, das den Verkauf oder die Vermietung von gewalttätigen Videospielen an Minderjährige verbietet.",49.66321761808289
265,"Die Rechnung erfordert gewalttätige Videospiele, die im Bundesstaat Kalifornien verkauft werden, um mit einem Decal-Lesezeichen ""18"" gekennzeichnet zu werden und macht ihren Verkauf an einen Minderjährigen strafbar mit einer Geldstrafe von $1000 pro Straftat.","Der Gesetzesvorschlag sieht vor, dass im Bundesstaat Kalifornien verkaufte Videospiele mit einem Aufkleber mit der Zahl „18“ versehen werden und der Verkauf an Minderjährige mit einer Geldbuße von 1000 $ bestraft wird.",6.944085576005508,"Das Gesetz verlangt, dass gewalttätige Videospiele, die im Bundesstaat Kalifornien verkauft werden, mit einem Aufkleber mit der Aufschrift ""18"" gekennzeichnet sind und macht den Verkauf an Minderjährige mit einer Geldstrafe von 1000 USD pro Verstoß bes Strafbar.",36.48929228850791
266,"Der Direktor der Staatsanwaltschaft, Kier Starmer QC, gab heute Morgen eine Erklärung ab, in der er die Verfolgung sowohl von Huhne als auch von Pryce ankündigte.","Der Direktor der Staatsanwaltschaft Kier Starmer QC gab heute Morgen eine Erklärung ab, in der er die Strafverfolgung sowohl von Huhne als auch von Pryce bekanntgab.",65.44643084641935,"Der Direktor der Staatsanwaltschaft, Kier Starmer QC, gab heute Morgen eine Erklärung ab, in der die Anklage gegen sowohl Huhne als auch Pryce verkündet wurde.",65.50857999347862
