id,translated_german,origin_translation,origin_bleu,gpt_translation,gpt_bleu
135,"Bald betraten Offiziere, die mit Aufruhr ausgerüstet waren, den Hof und umzingelten die Insassen mit Tränengas.","Bald betraten Polizisten, die mit Schutzanzügen ausgerüstet waren, das Gelände und drängten die Insassen mit Tränengas in die Ecke.",54.58872883686291,"Bald betraten Polizisten, die mit Schutzanzügen ausgerüstet waren, das Gelände und drängten die Insassen mit Tränengas in die Ecke.",54.58872883686291
136,Um 23:35 Uhr wurde das Feuer schließlich von Feuerwehrmannschaften überschwemmt.,Die Feuerwehr konnte das Feuer schließlich um 23:35 Uhr löschen.,60.00857356585855,Die Feuerwehren löschten das Feuer schließlich um 23:35 Uhr.,60.218170125040615
137,"Nachdem der Damm 1963 gebaut wurde, wurden die saisonalen Überschwemmungen, die Sedimente über den Fluss ausbreiten würden, gestoppt.","Nachdem der Damm 1963 erbaut worden war, kamen die jahreszeitlichen Überflutungen, die Sedimente im Fluss verteilen, zum Stillstand.",46.00124548897084,"Nach dem Bau des Damms im Jahr 1963 wurden die saisonalen Überschwemmungen, die Sedimente entlang des Flusses verbreiteten, gestoppt.",64.27290554520526
138,"Dieses Sediment war notwendig, um Sandbänke und Strände zu schaffen, die als Lebensräume für die Tierwelt dienten.","Dieses Sediment war nötig, um Sandbänke und Strände zu bilden, die als Lebensräume für Wildtiere dienten.",75.20497637784587,"Dieser Schlamm war notwendig, um Sandbänke und Strände zu schaffen, die als Lebensräume für Wildtiere dienten.",78.27756000352142
139,"Als Folge davon sind zwei Fischarten ausgestorben, und zwei andere sind gefährdet, einschließlich der Buckelhülse.","Infolgedessen sind zwei Fischarten ausgestorben und zwei weitere sind vom Aussterben bedroht, darunter der Gila cypha.",47.11717919247736,"Infolgedessen sind zwei Fischarten ausgestorben, und zwei weitere sind bedroht, darunter der Buckelkopf-Quellfisch.",55.82642805210632
140,"Obwohl der Wasserstand nur wenige Meter nach der Flut steigen wird, hoffen die Beamten, dass es genug sein wird, um erodierte Sandbänke flussabwärts wiederherzustellen.","Die Behörden hoffen, dass der Anstieg des Wasserpegels nach der Flut ausreicht, um erodierte Sandbänke flussabwärts wiederherzustellen, obwohl er nur wenige Fuß beträgt.",60.077431566142955,"Obwohl der Wasserspiegel nach der Flut nur um ein paar Fuß steigen wird, hoffen die Beamten, dass es ausreicht, um die erodierten Sandbänke flussabwärts wiederherzustellen.",72.11468724221885
141,"Es wurde keine Tsunami-Warnung veröffentlicht, und laut der Jakarta-Geophysik-Agentur wird keine Tsunami-Warnung ausgegeben, da das Beben nicht der Größenordnung von 6,5 entsprach.","Es wurde keine Tsunami-Warnung ausgegeben und laut der Geophysikbehörde von Jakarta wird es auch keine Tsunami-Warnung geben, da das Erdbeben die dafür notwendige Stärke von 6,5 nicht erreichte.",58.26284225468764,"Es wurde keine Tsunami-Warnung ausgegeben, und laut der geophysikalischen Behörde von Jakarta wird keine Tsunami-Warnung ausgegeben, da das Erdbeben nicht die Magnitude von 6,5 erfüllt hat.",61.96269419733158
142,"Obwohl es keine Tsunami-Bedrohung gab, begannen die Bewohner in Panik zu geraten und begannen ihre Geschäfte und Häuser zu verlassen.","Obwohl es keine Tsunami-Gefahr gab, gerieten die Einwohner in Panik und begannen ihre Unternehmen und Häuser zu verlassen.",66.88144182273636,"Trotz der Tatsache, dass keine Tsunami-Gefahr bestand, begannen die Bewohner in Panik zu geraten und verließen ihre Geschäfte und Häuser.",65.53916115234533
143,"Obwohl Winfrey bei ihrem Abschied tränenreich war, machte sie ihren Fans klar, dass sie wiederkommen wird.","Obwohl Winfrey bei ihrem Abschied Tränen vergoss, versicherte sie ihren Fans, dass sie zurückkommen werde.",60.396889447489386,"Obwohl Winfrey bei ihrem Abschied weinerlich war, machte sie ihren Fans klar, dass sie zurückkommen wird.",81.0176271213663
144,"""Das wird kein Abschied sein. Dies ist das Ende eines Kapitels und die Eröffnung eines neuen.""",„Dies wird kein Abschied sein. Dies ist das Ende eines Kapitels und der Beginn eines neuen Kapitels.“,73.27519082668749,"""Das wird kein Abschied sein. Das ist der Abschluss eines Kapitels und die Eröffnung eines neuen.""",80.59132668022328
145,"Die endgültigen Ergebnisse der namibischen Präsidentschaftswahlen und Parlamentswahlen haben gezeigt, dass der amtierende Präsident, Hifikepunye Pohamba, mit großer Mehrheit wiedergewählt wurde.","Die Endergebnisse der Präsidenten- und Parlamentswahlen in Namibia haben angedeutet, dass der amtierende Präsident Hifikepunye Pohamba mit großem Abstand wiedergewählt wurde.",68.01922451305612,"Die endgültigen Ergebnisse der namibischen Präsidentschafts- und Parlamentswahlen haben gezeigt, dass der amtierende Präsident Hifikepunye Pohamba mit großem Abstand wiedergewählt wurde.",87.77690214319279
146,Die Regierungspartei South West Africa People's Organisation (SWAPO) behielt auch bei den Parlamentswahlen die Mehrheit.,"Die regierende Partei, die South West Africa People's Organisation (SWAPO), behielt bei den Parlamentswahlen desgleichen eine Stimmenmehrheit.",64.98440822926291,"Die regierende Partei, die Südwestafrika-Volksorganisation (SWAPO), behielt ebenfalls eine Mehrheit bei den Parlamentswahlen.",52.461987919193035
147,"Koalition und afghanische Truppen zogen in das Gebiet, um den Standort zu sichern, und andere Koalitionsflugzeuge wurden zur Unterstützung geschickt.","Truppen der Koalition und afghanische Truppen rückten in das Gebiet ein, um den Standort zu sichern, und andere Flugzeuge der Koalition wurden zur Unterstützung entsandt.",72.72137991955697,"Die Koalition und afghanische Truppen sind in das Gebiet eingezogen, um den Standort zu sichern, und andere Koalitionsflugzeuge wurden gesendet, um zu helfen.",74.35463532110744
148,"Der Absturz ereignete sich hoch oben in bergigem Gelände, und es wird angenommen, dass er das Ergebnis eines feindlichen Feuers war.","Der Absturz ereignete sich hoch oben in bergigem Gelände, und es wird vermutet, dass er das Ergebnis von feindlichem Beschuss war.",76.80242676178823,Der Absturz ereignete sich hoch in einem bergigen Gelände und wird als Folge feindlichen Feuers angesehen.,62.61575421635499
149,Bemühungen um die Suche nach der Absturzstelle werden von schlechtem Wetter und rauem Gelände erfüllt.,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,60.107304076211946,"Die Bemühungen, den Absturzort zu suchen, stoßen auf schlechtes Wetter und raues Gelände.",51.526174203313836
150,"Die medizinische Wohltätigkeitsorganisation Mangola, Medecines Sans Frontieres und die Weltgesundheitsorganisation sagen, es sei der schlimmste Ausbruch des Landes.","Der medizinische Wohlfahrtsverband Mangola, Medecines Sans Frontieres und die Weltgesundheitsorganisation erklären, dass dies der schlimmste Ausbruch ist, der im Land aufgezeichnet wurde.",64.28923564337302,"Die medizinische Organisation Mangola, Ärzte ohne Grenzen und die Weltgesundheitsorganisation sagen, dass es der schlimmste Ausbruch ist, der im Land dokumentiert wurde.",64.78651836657654
151,"Sprecher für Medecines Sans Frontiere Richard Veerman sagte: ""Angola ist auf dem Weg zu seinem schlimmsten Ausbruch überhaupt und die Situation bleibt sehr schlecht in Angola,"" sagte er.","""Richard Veerman, Sprecher von Ärzte ohne Grenzen, sagte: „Angola steuert auf den schlimmsten Ausbruch aller Zeiten zu, und die Lage in Angola ist nach wie vor sehr schlecht.""""""",50.2495639605984,"Der Sprecher von Ärzte ohne Grenzen, Richard Veerman, sagte: ""Angola steuert auf einen seiner schlimmsten Ausbrüche zu, und die Situation bleibt in Angola sehr schlecht.""",59.47304177167094
152,"Die Spiele starteten um 10:00 Uhr mit tollem Wetter und abgesehen von Mitte Morgen Nieselregen, die schnell aufgeräumt, war es ein perfekter Tag für 7 Rugby.","Die Spiele starteten um 10:00 Uhr bei großartigem Wetter und außer etwas Nieselregen am Vormittag, der sich schnell verzog, war es ein idealer Tag für 7er-Rugby.",54.80994923394362,"Die Spiele begannen um 10:00 Uhr bei großartigem Wetter und abgesehen von einem kurzen Nieselregen am Vormittag, der schnell vorbeizog, war es ein perfekter Tag für 7er Rugby.",59.22706382807837
153,"Turnier Top Samen Südafrika begann auf der richtigen Note, als sie einen komfortablen 26 - 00 Sieg gegen 5. Samen Sambia hatte.","Südafrika, der Top-Platzierte des Turniers, begann mit einem komfortablen 26 : 00-Sieg gegen Sambia, den fünftplatzierten.",46.0157231987999,"Die topgesetzten Südafrikaner im Turnier starteten mit einem positiven Auftakt, als sie einen komfortablen 26:00-Sieg gegen die fünftgesetzten Sambia erzielten.",42.162635529179944
154,"Im Spiel gegen ihre südlichen Schwestern entschieden rostig aussehend, verbesserte sich Südafrika jedoch stetig, als das Turnier fortschritt.","Obwohl die Mannschaft im Spiel gegen ihre südlichen Schwestern definitiv eingerostet wirkte, verbesserte sich Südafrika im Verlauf des Turniers stetig.",56.24517025441239,"Im Spiel gegen ihre südlichen Schwestern sah Südafrika zwar entschieden rostig aus, verbesserte sich jedoch stetig, je weiter das Turnier voranschritt.",75.39632320886123
155,"Ihre disziplinierte Verteidigung, die Ballhandlingfähigkeiten und die hervorragende Teamarbeit machten sie herausstechend und es war klar, dass dies das Team zu schlagen war.","Ihre disziplinierte Abwehr, Ballkontrolle und exzellentes Teamwork zeichneten sie aus und machten klar, dass dies das Team war, das man besiegen musste.",45.45502336096136,"Ihre disziplinierte Verteidigung, ihre Ballbehandlungskompetenz und hervorragende Teamarbeit hoben sie hervor, und es war klar, dass dies das Team war, das man schlagen musste.",66.38463284299277
156,"Beamte für die Stadt Amsterdam und das Anne Frank Museum erklären, dass der Baum mit einem Pilz infiziert ist und eine Gefahr für die öffentliche Gesundheit darstellt, da sie argumentieren, dass er in unmittelbarer Gefahr war, umzufallen.","Beamte der Stadt Amsterdam und des Anne-Frank-Museums geben an, dass der Baum mit einem Pilz infiziert ist und eine Gefahr für die öffentliche Gesundheit darstellt, da er jederzeit umfallen könne.",71.71055752870234,"Beamte der Stadt Amsterdam und des Anne Frank Museums erklären, dass der Baum mit einem Pilz infiziert ist und eine Gesundheitsgefahr für die Öffentlichkeit darstellt, da sie argumentieren, dass er in unmittelbarer Gefahr ist, umzukippen.",82.15490351653973
157,"Es war geplant, am Dienstag zu reduzieren, wurde aber nach einem Notfallgericht Urteil gerettet.","Er hätte am Dienstag gefällt werden sollen, wurde aber durch einen Notfallgerichtsentscheid gerettet.",50.09296540527398,"Es war für Dienstag geplant, gefällt zu werden, wurde aber nach einer einstweiligen gerichtlichen Anordnung gerettet.",48.31007049168972
158,"Alle Höhleneingänge, die ""Die sieben Schwestern"" genannt wurden, haben einen Durchmesser von mindestens 100 bis 250 Metern.","Alle Höhleneingänge, auch „Die Sieben Schwestern“ genannt, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß).",73.90370822324287,"Alle Eingänge der Höhlen, die ""Die Sieben Schwestern"" genannt werden, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß).",75.10022091300856
159,"Infrarotbilder zeigen, dass die Temperaturschwankungen von Tag und Nacht zeigen, dass sie wahrscheinlich Höhlen sind.","Infrarotbilder zeigen Temperaturunterschiede zwischen Nacht und Tag, die darauf hinweisen, dass es sich dabei wahrscheinlich um Höhlen handelt.",48.10372213987627,"Infrarotbilder zeigen, dass die Temperaturschwankungen zwischen Nacht und Tag darauf hindeuten, dass es sich wahrscheinlich um Höhlen handelt.",62.92073383581833
160,"""Sie sind kühler als die umgebende Oberfläche am Tag und nachts wärmer.","""""""Sie sind am Tag kälter als die umliegende Oberfläche und in der Nacht wärmer.""",54.55391064879356,"""Sie sind tagsüber kühler als die umgebende Oberfläche und nachts wärmer.""",78.87335398944631
161,"Ihr thermisches Verhalten ist nicht so stabil wie große Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur beibehalten, aber es ist im Einklang mit diesen tiefen Löchern im Boden"", sagte Glen Cushing vom United States Geological Survey (USGS) Astrogeology Team und der Northern Arizona University in Flagstaff, Arizona.","""Ihr thermisches Verhalten ist nicht so gleichmäßig wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur haben, aber es stimmt damit überein, dass es sich um tiefe Löcher im Boden handelt"""", sagte Glen Cushing vom Astrogeologie-Team des United States Geological Survey (USGS) und der Northern Arizona University in Flagstaff, Arizona.""",73.20893900064617,"„Ihr thermisches Verhalten ist nicht so stabil wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur aufrechterhalten, aber es ist konsistent damit, dass es sich um tiefe Löcher im Boden handelt“, sagte Glen Cushing vom Astrogeology-Team des United States Geological Survey (USGS) und der Northern Arizona University in Flagstaff, Arizona.",76.16199480728642
162,"In Frankreich war die Abstimmung traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einem Stand, legen ein vorgedrucktes Blatt Papier, das ihren Kandidaten der Wahl in einen Umschlag anzeigt.","In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.",69.2129998920087,"In Frankreich ist die Stimmabgabe traditionell ein technologiearmer Prozess: Wähler ziehen sich in eine Kabine zurück und legen einen vorgedruckten Zettel, der ihren bevorzugten Kandidaten anzeigt, in einen Umschlag.",51.36524001810693
163,"Nachdem Beamte die Identität des Wählers überprüft haben, legt der Wähler den Umschlag in die Wahlurne und unterschreibt die Wahlrolle.","Nachdem die Beamten die Identität des Wählers bestätigt haben, wirft der Wähler den Umschlag in die Wahlurne und unterschreibt die Wählerliste.",72.6328574852272,"Nachdem die Beamten die Identität des Wählers überprüft haben, wirft der Wähler den Umschlag in die Wahlurne und unterschreibt im Wählerverzeichnis.",75.0452297639103
164,Das französische Wahlrecht kodifiziert das Verfahren ziemlich streng.,Das französische Wahlgesetz legt den Ablauf ziemlich streng fest.,54.91646053803417,Das französische Wahlrecht kodifiziert die Verfahren recht streng.,79.42191451267018
165,"Seit 1988 müssen die Wahlurnen transparent sein, damit Wähler und Beobachter miterleben können, dass zu Beginn der Abstimmung keine Umschläge vorhanden sind und keine Umschläge hinzugefügt werden, außer denen der ordnungsgemäß gezählten und autorisierten Wähler.","Seit 1988 müssen Wahlurnen transparent sein, damit Wähler und Beobachter bezeugen können, dass zu Beginn der Wahl keine Umschläge vorhanden sind und dass keine Umschläge eingeworfen werden, außer jene der ordnungsgemäß gezählten und autorisierten Wähler.",81.48548918180371,"Seit 1988 müssen die Wahlurnen transparent sein, damit Wähler und Beobachter sehen können, dass zu Beginn der Abstimmung keine Umschläge vorhanden sind und dass keine Umschläge hinzugefügt werden, außer denjenigen der ordnungsgemäß gezählten und autorisierten Wähler.",92.02242575204643
166,"Die Kandidaten können Vertreter aussenden, um jeden Teil des Prozesses mitzuerleben. Am Abend werden die Stimmen von Freiwilligen unter strenger Aufsicht nach spezifischen Verfahren gezählt.","Die Kandidaten können Vertreter senden, die jedem Teil des Vorgangs als Zeugen beiwohnen. Am Abend werden die Stimmen von Freiwilligen unter strenger Aufsicht und nach speziellen Verfahren ausgezählt.",71.25082733832298,"Kandidaten können Vertreter entsenden, um jeden Teil des Prozesses zu beobachten. Am Abend werden die Stimmen von Freiwilligen unter strenger Aufsicht gezählt, und zwar nach festgelegten Verfahren.",76.23535665796078
167,"ASUS Eee PC, früher weltweit eingeführt für Kosten sparende und Funktionalitätsfaktoren, wurde im Jahr 2007 ein heißes Thema Taipei IT Month.","Der ASUS Eee PC, zuvor weltweit auf Basis von Spar- und Funktionalitätsfaktoren auf den Markt gebracht, wurde auf der Messe 2007 Taipei IT Month zum heißen Thema.",49.59258630976989,"ASUS Eee PC, das weltweit wegen seiner Kostenersparnis und Funktionalität eingeführt wurde, wurde 2007 ein heißes Thema während des Taipei IT Month.",62.24004455063936
168,"Aber der Verbrauchermarkt auf Laptop-Computern wird radikal variiert und verändert werden, nachdem ASUS 2007 mit dem Taiwan Sustainable Award von Executive Yuan der Republik China ausgezeichnet wurde.","Aber der Verbrauchermarkt für Laptop-Computer wird sich radikal verändern, nachdem ASUS von Manager Yuan aus der Republik China mit dem Taiwan Sustainable Award 2007 ausgezeichnet wurde.",73.2147483814533,"Aber der Verbrauchermarkt für Laptop-Computer wird sich radikal verändern, nachdem ASUS 2007 den Taiwan Sustainable Award von der Exekutive Yuan der Republik China erhalten hat.",71.93535646064653
169,"Die Website des Senders beschreibt die Show als ""alte Schule Radiotheater mit einem neuen und unerhörten Geek Spin!""",Die Website des Senders beschreibt die Show als „Radiotheater alter Schule mit einer neuen und unheimlichen schrägen Interpretation!“,61.123136294444045,"Die Webseite des Senders beschreibt die Show als ""klassisches Hörspiel mit einem neuen und ausgefallenen geekigen Twist!""",55.39842286696801
170,"In den frühen Tagen wurde die Show ausschließlich auf der seit langem laufenden Internet-Radio-Website TogiNet Radio, eine Website, die sich auf Talk-Radio.","In ihren frühen Tagen wurde die Show nur auf der altgedienten Internetradioseite TogiNet Radio gezeigt, eine Site, die den Schwerpunkt auf Talkradio legt.",51.535092195557255,"In den frühen Tagen wurde die Show ausschließlich auf der langjährigen Internetradio-Website TogiNet Radio präsentiert, einer Seite, die sich auf Talkradio konzentriert.",68.58646536374992
171,Ende 2015 gründete TogiNet AstroNet Radio als Nebenbahnhof.,Ende 2015 gründete TogiNet die Nebenstation AstroNet Radio.,69.00221340582058,Ende 2015 gründete TogiNet AstroNet Radio als Tochterstation.,73.26228864385223
172,Die Show war ursprünglich mit Amateur-Gesangsdarstellern aus Osttexas verbunden.,Die Sendung hatte ursprünglich lokale Amateursynchronsprecher aus Ost-Texas.,39.661621941438256,Die Show präsentierte ursprünglich Amateur-Synchronsprecher aus Osttexas.,47.91175023493805
173,"Es wird berichtet, dass die weitverbreiteten Plünderungen über Nacht fortgesetzt wurden, da Polizeibeamte auf Bishkeks Straßen nicht anwesend waren.","Berichten zufolge dauerten ausgedehnte Plünderungen die Nacht über an, während Polizeibeamte keine Präsenz auf den Straßen Bischkeks zeigten.",40.83706469613923,"Berichten zufolge dauerten ausgedehnte Plünderungen die Nacht über an, während Polizeibeamte keine Präsenz auf den Straßen Bischkeks zeigten.",40.83706469613923
174,"Bishkek wurde von einem Beobachter als in einen Zustand der ""Anarchie"" versunken beschrieben, als Banden von Menschen die Straßen durchstreifen und Konsumgüterläden plünderten.","""Der Beschreibung eines Beobachters zufolge verfiel Bischkek mehr und mehr in einen Zustand der „Anarchie"""", als Banden von Menschen durch die Straßen zogen und Konsumgüterläden plünderten.""",63.37237277331862,"Bischkek wurde von einem Beobachter als in einen Zustand der ""Anarchie"" sinkend beschrieben, da Gruppen von Menschen durch die Straßen zogen und Geschäfte mit Konsumgütern plünderten.",72.38296053298988
175,Mehrere Bishkek-Anwohner gaben Protestierenden aus dem Süden die Schuld für die Gesetzlosigkeit.,Mehrere Einwohner von Bishkek gaben den Demonstranten aus dem Süden die Schuld an der Gesetzlosigkeit.,62.31207428565676,Mehrere Bewohner von Bischkek machten die Demonstranten aus dem Süden für das Gesetzlosigkeit verantwortlich.,45.85321566450887
176,"Südafrika hat die All Blacks (Neuseeland) in einem Rugby Union Tri Nations Spiel im Royal Bafokeng Stadion in Rustenburg, Südafrika besiegt.",Südafrika hat die All Blacks (Neuseeland) in einem Rugby-Union-Match im Drei-Nationen-Turnier im Royal-Bafokeng-Stadion im südafrikanischen Rustenburg besiegt.,64.48282153631317,"Südafrika hat die All Blacks (Neuseeland) in einem Rugby-Union-Tri-Nationen-Spiel im Royal Bafokeng Stadion in Rustenburg, Südafrika, besiegt.",85.35256037953475
177,"Das Endergebnis war ein Ein-Punkt-Sieg, 21 bis 20, das Ende der All Blacks' 15 Spiel Siegesserie.","Der Endstand war ein Sieg mit einem Punkt Vorsprung von 21 zu 20, der die Erfolgsserie der All Blacks von 15 Spielen beendete.",35.01923159749847,"Das Endergebnis war ein Sieg mit einem Punkt, 21 zu 20, und beendete die 15 Spiele währende Siegesserie der All Blacks.",52.54161591037933
178,Für die Springboks beendete sie eine fünfmalige Niederlage.,Für die Springboks endete eine fünf Spiele lange Verlustserie.,52.598225505353746,Für die Springboks beendete es eine Niederlagenserie von fünf Spielen.,61.054024700063536
179,"Es war das Endspiel für die All Blacks, die die Trophäe bereits vor zwei Wochen gewonnen hatten.","Es war das letzte Spiel für die All Blacks, welche die Trophäe bereits zwei Wochen zuvor gewonnen hatten.",70.71399441693328,"Es war das letzte Spiel für die All Blacks, die den Pokal bereits vor zwei Wochen gewonnen hatten.",76.70820944311119
180,"Das letzte Spiel der Serie findet nächste Woche im Ellis Park in Johannesburg statt, wenn die Springboks Australien spielen.","Das Endspiel des Turniers wird nächste Woche im Ellis-Park-Stadion in Johannesburg stattfinden, bei dem die Springboks auf Australien treffen.",54.774994192463964,"Das entscheidende Spiel der Serie findet nächste Woche im Ellis Park in Johannesburg statt, wenn die Springboks gegen Australien antreten.",77.47484710595884
181,Ein moderates Erdbeben erschütterte den westlichen Montana am Montag um 22.08 Uhr.,Ein mittleres Erdbeben erschütterte am Montag um 22:08 Uhr den Westen Montanas.,64.86757732200617,Ein moderates Erdbeben erschütterte das westliche Montana am Montag um 22:08 Uhr.,83.99378922624426
182,Dem Geological Survey (USGS) und seinem National Earthquake Information Center der Vereinigten Staaten liegen keine sofortigen Berichte über Schäden vor.,Keine unmittelbaren Berichte über Schäden gingen beim United States Geological Survey (USGS) und dem dazugehörigen National Earthquake Information Center ein.,63.67627898553386,Es liegen keine unmittelbaren Berichte über Schäden beim United States Geological Survey (USGS) und seinem National Earthquake Information Center vor.,75.27536541746163
183,Das Erdbeben zentrierte sich etwa 20 km nordöstlich von Dillon und etwa 65 km südlich von Butte.,Das Zentrum des Erdbebens befand sich etwa 20 km (15 Meilen) nordnordöstlich von Dillon und etwa 65 km (40 Meilen) südlich von Butte.,59.804392450769825,Das Erdbeben hatte sein Epizentrum etwa 20 km nordnordöstlich von Dillon und etwa 65 km südlich von Butte.,76.7876034671493
184,"Der Stamm der Vogelgrippe tödlich für Menschen, H5N1, wurde bestätigt, eine tote wilde Ente infiziert zu haben, gefunden am Montag, in Marschland bei Lyon im Osten von Frankreich.","Es wurde bestätigt, dass die für Menschen tödliche Vogelgrippe H5N1 eine Wildente infiziert hat, die am Montag in einem Sumpfgebiet in der Nähe von Lyon im Osten Frankreichs tot aufgefunden wurde.",52.699260739811905,"Die für Menschen tödliche Vogelgrippe, H5N1, wurde bestätigt und hat eine tote Wildente infiziert, die am Montag in einem Feuchtgebiet nahe Lyon im Osten Frankreichs gefunden wurde.",58.84285220130647
185,"Frankreich ist das siebte Land in der Europäischen Union, das an diesem Virus leidet; nach Österreich, Deutschland, Slowenien, Bulgarien, Griechenland und Italien.","Frankreich ist das siebte Land der Europäischen Union, das dieses Virus durchleidet; nach Österreich, Deutschland, Slowenien, Bulgarien, Griechenland und Italien.",88.67746394809262,"Frankreich ist das siebte Land in der Europäischen Union, das von diesem Virus betroffen ist; nach Österreich, Deutschland, Slowenien, Bulgarien, Griechenland und Italien.",88.98276181464857
186,Die mutmaßlichen Fälle von H5N1 in Kroatien und Dänemark bleiben unbestätigt.,Verdachtsfälle von H5N1 in Kroatien und Dänemark bleiben unbestätigt.,82.83635731663982,Verdächtige Fälle von H5N1 in Kroatien und Dänemark bleiben ungekräuft.,69.7847147453244
187,"Kammern hatten Gott wegen ""weitverbreitetem Tod, Zerstörung und Terrorisierung von Millionen über Millionen der Bewohner der Erde"" verklagt.","Chambers verklagte Gott wegen „weitverbreitetem Tod, Zerstörung und Terrorisierung von vielen Millionen Erdbewohnern“.",71.06126476394157,"Chambers verklagte Gott wegen „weitverbreitetem Tod, Zerstörung und Terrorisierung von vielen Millionen Erdbewohnern“.",71.06126476394157
188,"Chambers, ein Agnostiker, argumentiert, dass seine Klage ""frivol"" sei und ""jeder jeden verklagen kann"".","Chambers, ein Agnostiker, argumentiert, dass seine Klage „frivol“ sei und dass „jeder jeden verklagen kann“.",82.75645372372107,"Chambers, ein Agnostiker, argumentiert, dass seine Klage ""grotesk"" sei und ""jeder jeden verklagen kann.""",87.89471043752853
189,"Die Geschichte, die Camille Saint-Saens in der französischen Oper präsentiert, ist von einem Künstler, ""dessen Leben von einer Liebe zu Drogen und Japan diktiert wird"".","Die Geschichte, die in der französischen Oper von Camille Saint-Saens vorgestellte wurde, handelt von einem Künstler, „dessen Leben von der Liebe zu Drogen und Japan bestimmt ist“.",68.22169409545008,"Die in der französischen Oper von Camille Saint-Saëns präsentierte Geschichte handelt von einem Künstler, dessen Leben von einer Liebe zu Drogen und Japan bestimmt ist.",74.91276815179111
190,"Infolgedessen rauchen die Performer Cannabis-Gelenke auf der Bühne, und das Theater selbst ermutigt das Publikum, mitzumachen.",Deshalb rauchen die Darsteller auf der Bühne Cannabisjoints und das Theater selbst ermutigt das Publikum zum Mitmachen.,63.94994186971342,"Infolge dessen rauchen die Darsteller Cannabis-Joints auf der Bühne, und das Theater selbst ermutigt das Publikum, mitzumachen.",83.4883470134495
191,"Der ehemalige House Speaker Newt Gingrich, der texanische Gouverneur Rick Perry und die Kongressabgeordnete Michele Bachmann belegten den vierten, fünften und sechsten Platz.","Der ehemalige Sprecher des Repräsentantenhauses Newt Gingrich, der texanische Gouverneur Rick Perry und die Kongressabgeordnete Michele Bachmann erreichten jeweils den vierten, fünften und sechsten Platz.",74.799725507406,"Der ehemalige Sprecher des Repräsentantenhauses Newt Gingrich, der texanische Gouverneur Rick Perry und die Kongressabgeordnete Michele Bachmann belegten die Plätze vier, fünf und sechs.",73.81076049899318
192,"Nachdem die Ergebnisse eintrafen, lobte Gingrich Santorum, hatte aber harte Worte für Romney, in dessen Namen negative Kampagnenanzeigen in Iowa gegen Gingrich ausgestrahlt wurden.","Nachdem die Ergebnisse vorlagen, lobte Gingrich Santorum, fand aber harte Worte für Romney, in dessen Namen in Iowa negative Kampagnenwerbung gegen Gingrich ausgestrahlt worden war.",78.76397329395454,"Nach den eingegangenen Ergebnissen lobte Gingrich Santorum, hatte jedoch harte Worte für Romney, dessen negative Wahlwerbung in Iowa gegen Gingrich geschaltet wurde.",64.00946561016437
193,"Perry erklärte, dass er ""nach Texas zurückkehren würde, um die Ergebnisse des heutigen Kaukus zu bewerten, zu bestimmen, ob es einen Weg nach vorn für mich in diesem Rennen gibt"", aber später sagte, dass er im Rennen bleiben und in der 21 Januar South Carolina Primary konkurrieren würde.","""Perry erklärte, er werde „nach Texas zurückkehren, um das Ergebnis der Vorwahl von heute Abend auszuwerten und zu entscheiden, ob es in diesem Rennen einen weiterführenden Weg für mich gibt"""", aber sagte später, er werde im Rennen bleiben und bei den Vorwahlen in South Carolina am 21. Januar antreten.""",51.62787235874837,"Perry erklärte, dass er ""nach Texas zurückkehren würde, um die Ergebnisse des heutigen Caucus zu bewerten und festzustellen, ob es einen Weg für mich in diesem Rennen gibt"", fügte jedoch später hinzu, dass er im Rennen bleiben und an den Vorwahlen in South Carolina am 21. Januar teilnehmen würde.",70.23026934775945
194,"Bachmann, der im August die Ames Straw Poll gewann, beschloss, ihre Kampagne zu beenden.","Bachmann, die im August die Ames-Probeumfrage gewann, beschloss, ihren Wahlkampf zu beenden.",63.326323083419,"Bachmann, die im August die Ames Straw Poll gewonnen hatte, entschied sich, ihre Kampagne zu beenden.",67.46713898930348
195,"Der Fotograf wurde ins Ronald Reagan UCLA Medical Center gebracht, wo er anschließend starb.","Der Fotograf wurde in das Ronald Reagan UCLA Medical Center gebracht, wo er anschließend verstarb.",88.72477806841712,"Der Fotograf wurde zum Ronald Reagan UCLA Medical Center transportiert, wo er anschließend starb.",77.90814278338088
