Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01,Growth Rate (%)
legally,236.83,241.44,259.28,257.99,261.59,265.54,12.122619600557364
portugal,473.67,529.55,524.49,533.44,536.55,531.08,12.120252496463788
aggressive,228.45,235.35,231.57,246.35,253.95,256.12,12.112059531626183
closure,635.05,657.37,641.26,647.88,681.67,711.87,12.096685300370059
license,567.98,600.56,645.22,667.28,656.84,636.54,12.070847565055097
survival,1068.89,1132.14,1181.58,1191.02,1185.76,1197.75,12.055496823807864
priest,178.15,192.75,191.98,192.04,192.85,199.62,12.051641874824586
championship,153.0,186.66,184.07,178.46,179.49,171.38,12.013071895424833
rounds,153.0,156.23,160.32,164.88,171.85,171.38,12.013071895424833
ce,723.07,726.35,781.79,748.75,811.51,809.8,11.99468931085509
fraud,289.23,314.48,292.92,312.3,320.78,323.92,11.993914877433182
depression,945.23,953.59,983.66,1008.68,1012.0,1058.39,11.971689430085808
clothing,486.24,499.11,518.55,531.5,546.1,544.26,11.932379072063174
clocks,119.46,121.74,118.75,118.33,127.93,133.71,11.928679055750893
wages,119.46,135.94,134.59,135.78,135.57,133.71,11.928679055750893
aquatic,1041.64,1107.79,1120.23,1142.53,1132.29,1165.73,11.912944971391259
nail,111.08,113.62,124.69,133.84,124.11,124.29,11.89232985235867
linux,111.08,119.71,116.77,116.39,118.38,124.29,11.89232985235867
mercedes,111.08,105.5,104.9,114.45,120.29,124.29,11.89232985235867
picked,213.78,217.09,213.75,215.31,227.22,239.17,11.876695668444189
instances,316.48,318.54,326.57,337.52,343.7,354.05,11.871208291203232
colonial,419.17,409.84,427.51,440.33,465.9,468.93,11.871078560011448
debate,624.57,628.96,641.26,645.94,689.3,698.69,11.867364746945897
engagement,205.39,208.98,205.84,211.44,223.4,229.76,11.865231997662985
pest,308.09,324.63,326.57,322.0,349.43,344.63,11.860170729332346
perception,308.09,324.63,320.63,320.06,341.79,344.63,11.860170729332346
priced,102.7,107.53,104.9,104.75,106.93,114.88,11.85978578383641
severe,1859.03,1911.24,1989.1,2013.49,2048.82,2079.11,11.838431870384026
ff,94.31,87.24,91.04,96.99,95.47,105.46,11.822712331672136
themes,188.63,190.72,193.96,197.86,206.22,210.92,11.816784180671151
revenge,85.93,89.27,98.96,96.99,99.29,96.05,11.777027813336424
targeted,1100.33,1111.85,1145.96,1138.65,1180.03,1229.76,11.762834785927865
miss,241.02,251.59,259.28,259.93,263.5,269.3,11.733466102398141
valued,387.73,399.7,403.76,418.99,429.62,433.15,11.714337296572346
resolve,232.64,241.44,243.44,242.47,252.04,259.89,11.713376891334251
vii,301.8,304.34,298.86,314.24,336.06,337.1,11.696487740225319
allocated,146.71,158.26,156.36,164.88,164.21,163.84,11.676095698998019
interventions,215.87,221.15,227.61,236.65,238.68,241.06,11.669060082457033
approval,1001.82,1063.15,1064.81,1047.48,1080.74,1118.65,11.661775568465396
symptoms,2410.24,2394.12,2442.34,2461.57,2594.92,2691.16,11.655270844397242
resume,69.16,79.13,73.23,67.89,76.38,77.21,11.63967611336032
praise,69.16,68.98,69.27,79.53,76.38,77.21,11.63967611336032
strengthening,207.49,221.15,231.57,240.53,240.59,231.64,11.639115138078932
consultancy,138.33,137.97,148.44,157.12,156.57,154.43,11.638834670714953
plans,1142.25,1211.26,1244.92,1262.79,1281.23,1274.96,11.61829722039834
suggesting,926.37,943.45,961.89,998.98,994.81,1033.9,11.607672960048369
referring,329.05,336.8,346.36,354.98,357.06,367.23,11.603099832852152
abilities,251.5,257.67,269.17,256.05,261.59,280.6,11.570576540755475
operators,685.35,693.89,676.89,719.66,763.77,764.6,11.56343474137302
lm,60.78,79.13,69.27,69.83,66.83,67.8,11.549851924975314
lean,243.12,255.64,251.36,254.11,263.5,271.19,11.545738729845342
hook,243.12,263.76,251.36,256.05,276.87,271.19,11.545738729845342
colleague,356.3,371.29,378.03,387.95,385.71,397.37,11.52680325568341
careers,234.74,247.53,253.34,254.11,259.68,261.77,11.514867512993087
sectors,505.1,525.49,536.36,547.02,555.64,563.09,11.480894872302516
burns,505.1,527.52,540.32,550.9,557.55,563.09,11.480894872302516
broader,391.93,401.73,405.74,409.29,431.53,436.91,11.476539177914429
fired,775.47,864.32,864.91,869.02,870.7,864.41,11.469173533470016
spelling,104.79,97.39,100.94,102.81,112.66,116.76,11.422845691382765
drove,104.79,113.62,112.81,118.33,120.29,116.76,11.422845691382765
offline,52.4,58.84,61.36,56.25,57.28,58.38,11.412213740458023
dodge,52.4,52.75,55.42,56.25,55.37,58.38,11.412213740458023
trails,52.4,50.72,47.5,52.37,53.46,58.38,11.412213740458023
font,52.4,48.69,47.5,46.55,47.74,58.38,11.412213740458023
comparing,672.77,710.12,722.41,719.66,731.31,749.53,11.40954560994099
investors,358.39,375.35,385.94,395.71,397.16,399.25,11.4009877507743
outline,148.81,158.26,162.29,170.7,166.12,165.73,11.370203615348421
celebration,148.81,150.14,150.42,149.36,160.39,165.73,11.370203615348421
credit,394.02,409.84,417.61,422.87,433.44,438.8,11.364905334754589
broadcasting,96.41,103.47,100.94,96.99,103.11,107.35,11.347370604709054
contributor,289.23,294.19,306.78,316.18,322.69,322.04,11.343913148705182
roles,867.69,898.81,912.41,936.91,945.17,966.11,11.342760663370553
conflict,473.67,503.17,496.78,521.8,521.27,527.31,11.324339730191891
call,825.77,819.68,823.35,903.94,899.34,919.03,11.293701636048779
ambassador,272.46,277.96,286.98,302.6,305.51,303.2,11.282390075607433
meets,316.48,326.66,336.46,343.34,349.43,352.17,11.277173913043477
withdrawal,316.48,324.63,332.51,329.76,341.79,352.17,11.277173913043477
educational,668.58,697.95,704.6,754.57,744.68,743.88,11.262676119536922
cumulative,264.08,261.73,269.17,289.03,299.78,293.79,11.250378673129369
cave,352.11,348.97,362.19,366.62,387.61,391.72,11.249325494873764
participation,396.12,426.07,427.51,413.17,423.89,440.68,11.24911642936484
opponent,44.01,50.72,49.48,48.49,47.74,48.96,11.247443762781192
wm,44.01,44.64,51.46,50.43,49.65,48.96,11.247443762781192
donna,44.01,46.67,51.46,50.43,49.65,48.96,11.247443762781192
washer,44.01,44.64,47.5,46.55,47.74,48.96,11.247443762781192
fibre,220.07,243.47,237.5,232.77,240.59,244.82,11.246421593129458
novelty,88.03,93.33,89.06,98.93,95.47,97.93,11.246166079745548
legitimate,88.03,91.3,102.92,100.87,97.38,97.93,11.246166079745548
prostate,951.52,939.39,930.23,933.03,979.54,1058.39,11.231503278964196
regime,846.73,821.71,833.25,845.74,918.44,941.62,11.20664202284081
contribute,1605.43,1625.16,1688.26,1714.76,1760.5,1785.32,11.205097699681698
vehicles,1332.97,1406.04,1411.17,1449.01,1445.44,1482.12,11.18929908400038
driven,1395.85,1436.47,1500.24,1555.7,1540.91,1551.8,11.17240391159509
financial,1326.68,1365.46,1389.4,1466.47,1489.36,1474.58,11.148129164531
trader,79.64,91.3,91.04,87.29,89.74,88.51,11.137619286790564
sq,79.64,75.07,79.17,81.47,87.83,88.51,11.137619286790564
campus,557.5,562.01,579.91,609.09,601.47,619.59,11.137219730941709
susan,238.93,241.44,255.32,261.87,261.59,265.54,11.137153141087353
jennifer,194.92,208.98,213.75,211.44,208.13,216.57,11.107120870100557
packet,115.27,115.65,122.71,129.96,129.84,128.06,11.095688383794574
collaborative,301.8,308.4,308.76,320.06,334.15,335.22,11.073558648111337
hero,150.9,158.26,154.38,162.94,168.03,167.61,11.073558648111337
cattle,1358.12,1432.42,1446.8,1483.93,1485.54,1508.48,11.071186640355796
pairs,1647.35,1629.22,1620.97,1633.29,1836.87,1828.63,11.00434030412482
backup,71.26,68.98,75.21,75.65,74.47,79.1,11.001964636542223
rides,35.63,36.52,35.63,36.86,38.19,39.55,11.001964636542223
orchestra,35.63,34.49,35.63,36.86,38.19,39.55,11.001964636542223
taxi,35.63,34.49,37.6,40.74,40.1,39.55,11.001964636542223
catherine,249.41,233.33,223.65,225.01,252.04,276.84,10.99795517421113
antarctica,213.78,221.15,223.65,223.07,223.4,237.29,10.997286930489283
vulnerability,142.52,135.94,128.65,139.66,154.66,158.19,10.994948077462803
purchased,1144.34,1144.31,1153.88,1175.5,1235.4,1269.31,10.920705384763272
suppliers,402.41,399.7,403.76,401.53,437.26,446.33,10.914241693794875
wars,232.64,237.38,241.46,242.47,252.04,258.01,10.905261348005505
signing,98.51,99.42,98.96,96.99,99.29,109.23,10.882143944777178
upgrade,98.51,95.36,100.94,108.63,110.75,109.23,10.882143944777178
canberra,98.51,99.42,104.9,112.51,106.93,109.23,10.882143944777178
ranking,358.39,367.23,372.09,395.71,397.16,397.37,10.876419542956004
alternatives,618.28,624.91,617.51,630.43,654.94,685.5,10.872096784628328
leaders,519.77,531.58,540.32,562.53,561.37,576.27,10.870192585181908
pm,681.16,681.72,706.58,727.42,761.86,755.18,10.866756709143225
adventures,125.75,127.82,140.52,143.54,143.21,139.36,10.823061630218698
aboriginal,125.75,125.79,126.67,135.78,137.48,139.36,10.823061630218698
clan,62.88,62.9,67.29,64.01,63.01,69.68,10.814249363867692
bids,62.88,64.93,63.33,67.89,64.92,69.68,10.814249363867692
considering,809.0,844.03,849.08,849.62,880.25,896.43,10.807169344870204
ai,215.87,206.95,205.84,221.13,217.68,239.17,10.79353314494834
hearing,333.24,344.92,338.44,351.1,358.97,369.12,10.767014764133956
crime,423.36,428.1,445.32,450.03,469.72,468.93,10.763888888888888
opened,1911.43,1945.73,1983.16,2048.4,2088.92,2116.77,10.742742344736659
efforts,1804.54,1862.55,1890.14,1924.26,1966.71,1998.13,10.727941746927202
anything,352.11,393.61,380.01,389.89,391.43,389.83,10.712561415466748
limitations,731.46,742.58,765.95,764.27,801.96,809.8,10.710086675963131
fork,144.61,156.23,152.4,168.76,160.39,160.08,10.69773874559159
neck,461.09,454.48,518.55,512.1,513.64,510.36,10.685549458890899
land,3583.93,3714.95,3794.13,3893.13,3914.33,3966.12,10.663991763231985
serbia,199.11,202.89,203.86,203.68,210.04,220.34,10.662447893124398
interim,280.85,292.16,304.8,310.36,318.88,310.74,10.642691828378133
liver,2900.68,3035.26,3083.6,3121.1,3139.11,3209.06,10.631300246838677
rhythm,108.98,117.68,120.73,114.45,114.57,120.53,10.598274912828039
judicial,81.74,79.13,77.19,75.65,84.01,90.4,10.594568142892111
messenger,217.97,225.21,231.57,242.47,238.68,241.06,10.593200899206314
requested,326.95,338.83,340.42,349.16,358.97,361.58,10.5918336137024
attending,326.95,336.8,348.34,347.22,351.34,361.58,10.5918336137024
goal,1226.08,1270.1,1284.5,1319.05,1348.06,1355.94,10.591478533211546
funding,1117.1,1134.17,1161.79,1187.14,1216.31,1235.41,10.590815504431133
renew,54.49,56.81,57.4,58.19,61.1,60.26,10.589098917232512
loud,54.49,58.84,53.44,54.31,55.37,60.26,10.589098917232512
astrology,27.25,26.38,31.67,31.04,30.55,30.13,10.568807339449538
gotten,27.25,26.38,31.67,31.04,32.46,30.13,10.568807339449538
replies,27.25,26.38,23.75,25.22,28.64,30.13,10.568807339449538
hq,27.25,28.4,27.71,29.1,30.55,30.13,10.568807339449538
sie,27.25,24.35,27.71,27.16,26.73,30.13,10.568807339449538
jeans,27.25,26.38,27.71,27.16,28.64,30.13,10.568807339449538
nipple,27.25,28.4,31.67,31.04,30.55,30.13,10.568807339449538
sony,27.25,30.43,29.69,31.04,30.55,30.13,10.568807339449538
consumption,3676.15,3796.11,3790.18,3955.2,3960.16,4064.05,10.551800116970202
limiting,947.33,994.17,997.52,1024.2,1040.64,1047.09,10.530649298554874
provider,155.09,158.26,164.27,166.82,169.94,171.38,10.503578567283506
indicating,957.81,955.62,987.62,1000.92,1029.18,1058.39,10.501038828160091
electricity,1771.01,1801.68,1826.81,1937.83,1913.25,1956.7,10.484977498715425
savannah,127.85,135.94,132.61,133.84,131.75,141.24,10.473210793899113
belfast,127.85,119.71,118.75,118.33,137.48,141.24,10.473210793899113
illustrations,127.85,133.91,140.52,135.78,141.3,141.24,10.473210793899113
laura,127.85,129.85,134.59,133.84,133.66,141.24,10.473210793899113
banks,840.44,823.74,827.31,896.18,895.52,928.44,10.470705820760553
recommends,228.45,235.35,239.48,248.29,253.95,252.36,10.466185160866722
actor,228.45,221.15,237.5,234.71,242.5,252.36,10.466185160866722
drinks,557.5,541.72,554.18,554.78,588.1,615.82,10.460986547085211
reproduction,557.5,594.47,597.72,630.43,624.38,615.82,10.460986547085211
fund,1115.0,1126.05,1153.88,1183.26,1199.12,1231.64,10.460986547085211
temporarily,301.8,310.42,310.74,325.88,322.69,333.34,10.450629555997338
vendors,201.2,202.89,211.77,219.19,221.49,222.22,10.447316103379729
dick,100.6,109.56,110.84,114.45,112.66,111.11,10.447316103379729
athletics,100.6,103.47,102.92,108.63,108.84,111.11,10.447316103379729
evaluated,804.81,817.65,829.29,832.16,891.7,888.89,10.447186292416848
notion,247.31,257.67,261.25,259.93,269.23,273.07,10.416076988395128
investment,1135.96,1156.48,1193.46,1194.9,1208.67,1254.24,10.41233846262192
sustained,440.13,460.56,471.05,475.24,479.27,485.88,10.394656124326904
floyd,73.36,75.07,77.19,77.59,82.11,80.98,10.387131952017455
cameroon,73.36,79.13,75.21,75.65,78.29,80.98,10.387131952017455
critics,339.53,355.06,350.32,354.98,362.79,374.77,10.37905339734339
challenging,458.99,462.59,478.97,455.85,488.81,506.59,10.370596309287777
pregnancy,597.32,596.5,597.72,632.37,628.2,659.14,10.349561374137805
assigned,928.47,971.85,975.75,973.77,1019.64,1024.49,10.341745021379257
tablet,211.68,229.27,229.59,238.59,236.77,233.52,10.317460317460318
interview,469.47,505.2,492.82,494.64,507.91,517.89,10.313758067608145
talked,46.11,44.64,45.52,50.43,49.65,50.85,10.279765777488619
budgets,92.22,91.3,95.0,98.93,106.93,101.7,10.279765777488619
instantly,92.22,91.3,81.15,89.23,99.29,101.7,10.279765777488619
submitting,46.11,44.64,53.44,54.31,51.55,50.85,10.279765777488619
louisville,92.22,89.27,95.0,89.23,101.2,101.7,10.279765777488619
prayers,46.11,48.69,51.46,50.43,51.55,50.85,10.279765777488619
creatures,92.22,95.36,95.0,95.05,97.38,101.7,10.279765777488619
hub,230.55,239.41,239.48,240.53,242.5,254.24,10.275428323574062
delivering,230.55,237.38,241.46,244.41,255.86,254.24,10.275428323574062
granted,1070.99,1079.38,1092.52,1119.25,1145.66,1180.8,10.253130281328485
reaching,859.3,896.78,894.6,919.45,927.98,947.27,10.237402536948682
golf,157.19,176.52,180.11,184.28,179.49,173.26,10.223296647369422
ruled,314.38,326.66,328.55,341.4,343.7,346.52,10.223296647369422
marion,157.19,156.23,152.4,170.7,171.85,173.26,10.223296647369422
americas,268.27,277.96,275.11,279.33,284.51,295.67,10.21359078540278
folk,222.16,229.27,233.55,236.65,240.59,244.82,10.199855959668707
disciplinary,111.08,111.59,120.73,126.09,126.02,122.41,10.199855959668707
hardwood,111.08,111.59,114.79,116.39,120.29,122.41,10.199855959668707
notre,111.08,111.59,112.81,116.39,120.29,122.41,10.199855959668707
coastal,1129.67,1168.66,1197.42,1237.58,1244.95,1244.83,10.194127488558593
privacy,64.97,68.98,71.25,75.65,74.47,71.56,10.143142989071885
baptist,64.97,64.93,71.25,69.83,74.47,71.56,10.143142989071885
aside,362.58,359.12,356.26,366.62,378.07,399.25,10.113630095427222
rf,530.25,521.43,581.89,587.75,609.11,583.81,10.10089580386609
integrate,232.64,261.73,253.34,252.17,252.04,256.12,10.092847317744162
sunny,83.83,81.16,85.11,85.35,84.01,92.28,10.079923655016106
dominican,83.83,85.21,89.06,89.23,87.83,92.28,10.079923655016106
steal,83.83,79.13,81.15,85.35,89.74,92.28,10.079923655016106
aurora,83.83,87.24,89.06,93.11,89.74,92.28,10.079923655016106
banner,83.83,83.19,89.06,89.23,89.74,92.28,10.079923655016106
earn,251.5,263.76,269.17,273.51,276.87,276.84,10.075546719681897
grande,167.67,166.37,174.17,178.46,177.58,184.56,10.073358382537135
implied,167.67,172.46,172.19,188.16,190.94,184.56,10.073358382537135
receptor,5855.84,5774.3,5836.67,5889.16,5884.87,6444.48,10.052187218229996
coordinates,662.29,685.77,670.95,708.02,716.04,728.82,10.045448368539475
defense,1483.87,1507.49,1516.07,1575.1,1607.74,1632.78,10.035245675160228
gabriel,205.39,198.83,205.84,234.71,231.04,225.99,10.029699595890756
attempts,915.89,917.07,953.98,987.35,1008.18,1007.54,10.006660188450574
subsidiary,785.95,785.19,837.2,843.8,861.15,864.41,9.982823334817727
inventory,402.41,397.67,399.8,389.89,431.53,442.56,9.977386247856659
owen,140.42,140.0,140.52,155.18,154.66,154.43,9.977211223472453
cardiovascular,823.67,823.74,864.91,834.1,861.15,905.84,9.976082654461141
exploring,299.71,298.25,304.8,304.54,309.33,329.57,9.96296419872544
conventions,159.29,158.26,158.34,162.94,179.49,175.14,9.950404921840665
connection,1022.78,1010.4,1084.6,1092.09,1113.2,1124.3,9.925888265316098
agreed,844.63,862.29,864.91,898.12,918.44,928.44,9.922688040917333
despite,2628.21,2698.46,2721.41,2744.78,2791.59,2888.9,9.918918199078462
freeze,450.61,491.0,494.8,502.4,496.45,495.29,9.9154479483367
threats,253.6,263.76,269.17,273.51,278.78,278.72,9.90536277602525
voluntary,347.91,363.18,368.13,370.5,372.34,382.3,9.884740306401076
thailand,536.54,543.75,564.07,566.41,590.01,589.46,9.863197524881663
shit,18.86,20.29,21.77,21.34,21.0,20.72,9.862142099681865
undo,18.86,22.32,17.81,19.4,22.91,20.72,9.862142099681865
postcards,18.86,18.26,19.79,19.4,21.0,20.72,9.862142099681865
cons,18.86,20.29,21.77,27.16,26.73,20.72,9.862142099681865
excuse,18.86,20.29,21.77,19.4,19.09,20.72,9.862142099681865
hardcover,18.86,18.26,17.81,21.34,22.91,20.72,9.862142099681865
overall,2609.35,2682.23,2729.32,2760.3,2814.5,2866.3,9.84727997393988
twist,150.9,154.2,156.36,164.88,171.85,165.73,9.827700463883355
trusted,56.59,58.84,63.33,64.01,55.37,62.15,9.825057430641447
receivers,56.59,58.84,57.4,56.25,57.28,62.15,9.825057430641447
admission,188.63,198.83,207.82,209.5,208.13,207.16,9.823463924084187
echo,320.67,314.48,322.61,314.24,353.24,352.17,9.823182711198427
poetry,132.04,133.91,142.5,143.54,147.03,145.01,9.822780975461981
knew,339.53,365.21,366.15,364.68,379.98,372.88,9.822401555090869
commonwealth,339.53,340.86,370.11,372.44,370.43,372.88,9.822401555090869
departmental,75.45,79.13,83.13,77.59,84.01,82.86,9.821073558648106
parental,75.45,81.16,83.13,81.47,84.01,82.86,9.821073558648106
candle,75.45,75.07,77.19,77.59,78.29,82.86,9.821073558648106
spaces,377.26,399.7,405.74,413.17,412.44,414.31,9.82081323225362
collins,245.22,241.44,241.46,269.63,263.5,269.3,9.81975369056358
memo,37.73,40.58,45.52,42.68,42.01,41.43,9.806520010601652
ought,37.73,44.64,39.58,40.74,42.01,41.43,9.806520010601652
incl,37.73,36.52,41.56,44.61,42.01,41.43,9.806520010601652
thunder,37.73,42.61,43.54,42.68,42.01,41.43,9.806520010601652
nowhere,37.73,40.58,37.6,44.61,45.83,41.43,9.806520010601652
cpu,37.73,42.61,43.54,40.74,40.1,41.43,9.806520010601652
catalogs,37.73,38.55,39.58,40.74,42.01,41.43,9.806520010601652
aw,37.73,44.64,43.54,42.68,42.01,41.43,9.806520010601652
telecom,37.73,42.61,41.56,40.74,40.1,41.43,9.806520010601652
grad,37.73,34.49,33.65,34.92,32.46,41.43,9.806520010601652
learning,859.3,896.78,946.06,938.85,931.8,943.51,9.799837076690334
namely,783.85,797.36,793.66,824.4,853.52,860.64,9.796517190789048
matter,3378.53,3635.82,3663.51,3646.78,3652.74,3708.12,9.75542617647319
calling,379.35,401.73,403.76,401.53,400.98,416.2,9.713984447080524
era,873.98,902.87,924.29,946.61,937.53,958.57,9.678711183322276
fragrances,142.52,137.97,168.23,166.82,166.12,156.31,9.675834970530445
games,266.17,277.96,269.17,281.27,276.87,291.9,9.666754329939497
aims,760.8,770.99,791.68,816.65,813.42,834.28,9.658254468980024
subjects,884.45,973.88,975.75,977.65,981.45,969.87,9.657979535304422
whom,980.86,996.2,1007.42,1045.54,1067.37,1075.33,9.631343922680088
expiration,104.79,97.39,98.96,100.87,108.84,114.88,9.628781372268335
joel,104.79,109.56,108.86,112.51,112.66,114.88,9.628781372268335
evaluations,104.79,113.62,110.84,112.51,114.57,114.88,9.628781372268335
piano,104.79,105.5,106.88,106.69,114.57,114.88,9.628781372268335
environments,1762.62,1781.39,1820.87,1831.15,1875.06,1932.21,9.621472580590266
culture,2791.69,2905.41,2988.6,3035.75,3049.36,3060.28,9.621053913579235
zones,744.03,791.28,819.39,806.95,792.41,815.45,9.599075306103257
margaret,448.51,495.06,480.95,490.76,488.81,491.53,9.591759381061733
believes,257.79,275.93,283.03,292.91,290.23,282.49,9.581442259203223
motivated,171.86,180.57,190.0,192.04,190.94,188.32,9.577563132782485
christina,85.93,95.36,98.96,98.93,95.47,94.16,9.577563132782485
temporal,410.79,430.13,449.28,450.03,444.9,450.1,9.569366342900265
social,2169.22,2239.93,2204.83,2254.02,2297.05,2376.66,9.562884354745027
reproductive,622.47,637.08,645.22,665.34,666.39,681.74,9.521744019792115
target,4147.72,4151.17,4427.48,4488.64,4546.36,4542.4,9.515589287608599
grades,335.34,353.03,352.3,374.38,360.88,367.23,9.509751297190924
ears,134.14,142.02,142.5,151.3,143.21,146.89,9.504994781571494
risks,1217.7,1272.13,1250.86,1253.09,1292.69,1333.34,9.496591935616316
undergraduate,1064.7,1081.41,1138.04,1150.29,1159.02,1165.73,9.48905795059641
colleges,182.34,190.72,188.02,192.04,190.94,199.62,9.47680157946693
predictions,412.89,434.19,449.28,457.79,452.54,451.98,9.467412628060751
helpful,230.55,245.5,245.42,244.41,253.95,252.36,9.459986987638256
facing,442.23,450.42,459.18,469.43,488.81,483.99,9.443049996608098
theme,326.95,324.63,334.49,351.1,353.24,357.82,9.441810674415049
readers,163.48,160.28,168.23,180.4,175.67,178.91,9.438463420601913
prefer,259.89,259.7,271.15,271.57,276.87,284.37,9.41936973334873
icon,48.2,50.72,51.46,52.37,51.55,52.73,9.398340248962644
nascar,48.2,46.67,59.38,58.19,53.46,52.73,9.398340248962644
acne,144.61,142.02,146.46,139.66,152.75,158.19,9.390775188437855
statutory,144.61,150.14,160.32,147.42,147.03,158.19,9.390775188437855
sherman,144.61,140.0,138.54,143.54,141.3,158.19,9.390775188437855
elderly,241.02,245.5,255.32,248.29,263.5,263.65,9.389262301883647
engage,270.37,273.9,277.09,289.03,286.41,295.67,9.357547065132971
offering,492.53,493.03,504.7,510.16,527.0,538.61,9.355775282723904
sake,125.75,131.88,134.59,139.66,135.57,137.48,9.32803180914512
arrow,251.5,255.64,255.32,267.69,265.41,274.95,9.324055666003972
dispute,251.5,273.9,279.07,283.21,282.6,274.95,9.324055666003972
sponsorship,77.55,79.13,79.17,85.35,85.92,84.75,9.284332688588012
practitioner,77.55,73.04,77.19,87.29,85.92,84.75,9.284332688588012
backgrounds,77.55,77.1,77.19,79.53,84.01,84.75,9.284332688588012
kidney,1163.2,1199.09,1258.77,1256.97,1267.86,1271.19,9.283872077028885
neither,601.51,641.14,637.3,659.52,656.84,657.25,9.266678858206848
rosa,184.44,213.04,209.8,207.56,204.31,201.51,9.255042290175663
organ,660.2,661.43,718.45,713.84,725.58,721.28,9.25174189639502
rejected,505.1,525.49,532.41,539.26,548.01,551.79,9.24371411601662
defend,106.89,107.53,110.84,116.39,118.38,116.76,9.233791748526526
routine,320.67,332.74,340.42,354.98,351.34,350.28,9.233791748526508
commented,243.12,239.41,251.36,257.99,261.59,265.54,9.221783481408364
injuries,408.69,438.25,421.57,418.99,423.89,446.33,9.209914605201984
accidents,301.8,320.57,314.69,310.36,315.06,329.57,9.20145791915175
wake,331.15,326.66,316.67,322.0,347.52,361.58,9.189189189189193
appeal,360.49,365.21,370.11,387.95,391.43,393.6,9.184720796693394
avoiding,419.17,417.96,435.42,442.27,448.72,457.63,9.175274948111738
amateur,224.26,227.24,223.65,234.71,246.32,244.82,9.167930081155802
explaining,253.6,269.85,279.07,285.15,276.87,276.84,9.164037854889582
highlights,282.94,290.14,292.92,302.6,301.69,308.85,9.157418533964808
impact,4109.99,4214.06,4245.39,4319.88,4361.14,4485.9,9.146250964114264
adobe,29.34,28.4,35.63,31.04,30.55,32.02,9.134287661895035
patio,29.34,30.43,29.69,29.1,28.64,32.02,9.134287661895035
seo,29.34,30.43,29.69,29.1,26.73,32.02,9.134287661895035
wishing,29.34,32.46,31.67,29.1,32.46,32.02,9.134287661895035
petite,29.34,28.4,27.71,32.98,32.46,32.02,9.134287661895035
spas,29.34,26.38,23.75,25.22,26.73,32.02,9.134287661895035
arc,869.78,862.29,841.16,837.98,952.81,949.16,9.126445767895328
tex,58.68,56.81,57.4,60.13,63.01,64.03,9.117246080436267
vocal,58.68,66.95,67.29,65.95,63.01,64.03,9.117246080436267
facial,176.05,178.54,184.07,182.34,183.31,192.09,9.111047997727912
writings,234.74,237.38,243.44,250.23,246.32,256.12,9.107949220414072
guilty,234.74,245.5,249.38,254.11,263.5,256.12,9.107949220414072
angela,117.37,121.74,122.71,120.27,124.11,128.06,9.107949220414072
valves,941.04,961.71,1041.06,1045.54,1025.36,1026.37,9.067627305959357
tells,303.9,302.31,288.96,343.34,343.7,331.45,9.065482066469238
renewable,1372.79,1371.55,1428.99,1532.42,1449.26,1497.18,9.06110912812594
expense,245.22,237.38,245.42,252.17,257.77,267.42,9.053095179838518
submitted,588.94,602.59,597.72,618.79,635.84,642.19,9.041668081638196
fcc,186.53,190.72,186.05,213.38,208.13,203.39,9.038760521095794
informed,373.06,363.18,364.17,380.2,391.43,406.78,9.038760521095794
wearing,314.38,310.42,314.69,312.3,341.79,342.75,9.024110948533623
enables,982.96,986.05,1019.29,1041.66,1050.19,1071.57,9.0146089362741
mortality,668.58,677.66,708.56,706.08,725.58,728.82,9.010140895629544
refugees,127.85,127.82,128.65,128.03,139.39,139.36,9.002737583105217
disclosure,127.85,127.82,128.65,131.9,139.39,139.36,9.002737583105217
switch,580.55,592.44,625.43,624.61,620.57,632.77,8.99491861166136
displayed,551.21,553.89,571.99,593.57,595.74,600.76,8.98931441737268
phrase,197.01,192.75,193.96,193.98,196.67,214.69,8.974163748033098
toyota,98.51,93.33,89.06,87.29,89.74,107.35,8.97370825296923
uzbekistan,98.51,97.39,96.98,104.75,105.02,107.35,8.97370825296923
premiere,98.51,103.47,106.88,106.69,97.38,107.35,8.97370825296923
accepts,98.51,99.42,106.88,108.63,106.93,107.35,8.97370825296923
arthritis,266.17,292.16,288.96,290.97,290.23,290.02,8.960438817297204
accessibility,167.67,164.34,168.23,174.58,173.76,182.68,8.952108307985936
soul,236.83,251.59,253.34,242.47,242.5,258.01,8.943123759658818
freight,69.16,68.98,73.23,69.83,68.74,75.33,8.92134181607866
locking,69.16,66.95,67.29,73.71,74.47,75.33,8.92134181607866
inspiration,207.49,215.07,215.73,221.13,223.4,225.99,8.916092341799605
constitutional,138.33,133.91,142.5,153.24,154.66,150.66,8.913467794404673
afghanistan,138.33,137.97,148.44,149.36,152.75,150.66,8.913467794404673
character,1838.07,1824.0,1900.04,1937.83,1960.99,2001.89,8.912609421839221
breaking,909.61,925.19,930.23,979.59,971.9,990.59,8.90271654885061
identifies,247.31,257.67,271.15,267.69,267.32,269.3,8.891674416723953
choices,247.31,247.53,243.44,263.81,265.41,269.3,8.891674416723953
exceptional,356.3,355.06,368.13,368.56,381.89,387.95,8.882963794555144
compensation,534.45,539.69,528.45,541.2,544.19,581.92,8.882028253344544
guests,178.15,182.6,180.11,193.98,202.4,193.97,8.880157170923376
shelter,178.15,176.52,184.07,188.16,185.21,193.97,8.880157170923376
