id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
122,"После аварии Гибсона перевезли в больницу, но вскоре после этого он умер.","После несчастного случая Гибсон был доставлен в больницу, но вскоре скончался.",40.02724805171947,"После того как произошел несчастный случай, Гибсон был доставлен в больницу, но вскоре скончался.",34.91172369799305
123,"Водитель грузовика, которому 64 года, не пострадал в аварии.",64-летний водитель грузовика в аварии не пострадал.,61.80507384220765,"Водитель грузовика, которому 64 года, не пострадал в результате аварии.",81.6350359042486
124,Само транспортное средство было увозино с места аварии примерно в 1200 GMT в тот же день.,Сам автомобиль убрали с места происшествия в тот же день примерно в 12:00 по Гринвичу.,38.37871237504371,Транспортное средство было увезено с места事故 примерно в 1200 по Всемирному координированному времени в тот же день.,53.37633443608149
125,"Один человек, работавший в гараже, недалеко от места происшествия, сказал: ""Были дети, которые ждали, чтобы перейти дорогу, и все они кричали и плакали"".","Человек, работающий в гараже недалеко от того места, где произошла авария, сказал: ""Там стояли дети, которые ждали, чтобы перейти дорогу. Все они кричали и плакали.",67.53940452461914,"Человек, работающий в гараже рядом с местом происшествия, сказал: «Там были дети, ожидающие, чтобы перейти дорогу, и все они кричали и плакали».",68.51741691500837
126,Все они бежали обратно с места происшествия.,"Все отбежали от места, в котором произошла авария.",30.712691071729132,"Они все побежали обратно от места, где произошел несчастный случай.",33.781715978962055
127,"Другие темы, которые находятся на повестке дня на Бали, включают сохранение оставшихся лесов мира и обмен технологиями, которые помогут развивающимся странам расти в менее загрязняющих условиях.","Прочие вопросы в повестке дня на Бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями, чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями.",52.980169645932115,"Другие темы повестки дня на Бали включают сохранение оставшихся лесов мира и обмен технологиями, чтобы помочь развивающимся странам расти менее загрязняющими способами.",74.89320014309091
128,"ООН также надеется завершить финансирование фонда, который поможет странам, пострадавшим от глобального потепления, справиться с последствиями.","ООН также надеется завершить создание фонда помощи странам, страдающим от глобального потепления, для борьбы с его последствиями.",67.95420807305358,"ООН также надеется завершить создание фонда, который поможет странам, пострадавшим от глобального потепления, справляться с его последствиями.",86.69913367897513
129,"Деньги можно было бы потратить на строительство домов, которые не поддаются наводнениям, улучшение управления водой и диверсификацию урожая.","Эти деньги могут пойти на строительство домов, устойчивых к наводнениям, рациональное использование водных ресурсов и диверсификацию сельскохозяйственных культур.",41.437233385625376,"Деньги могут быть направлены на строительство домов, защищенных от наводнений, улучшение управления водными ресурсами и диверсификацию сельскохозяйственных культур.",50.55620323322832
130,"Флюк писал, что усилия некоторых людей, чтобы заставить женщин не говорить о здоровье женщин, не увенчались успехом.","Флюк написала, что попытки заставить женщин  молчать о женском здоровье были безуспешными.",39.393745858284255,"Флук написала, чтоAttempts some people to silence women from speaking out about women's health were unsuccessful.",5.81344559296883
131,"Она пришла к этому выводу из-за множества положительных комментариев и поощрений, отправленных ей как женщинами, так и мужчинами, призывающих считать контрацепционные препараты медицинской необходимостью.","Она пришла к такому выводу из-за многочисленных положительных комментариев и поддержки, полученных ею как от женщин, так и от мужчин, утверждающих, что противозачаточные средства следует рассматривать как медицинскую необходимость.",49.64739355957609,"Она пришла к этому выводу благодаря множеству положительных комментариев и поддержке, которые были отправлены ей как мужчинами, так и женщинами, призывающими считать контрацептивные препараты медицинской необходимостью.",73.41325227001629
132,"Когда боевые действия прекратились после того, как раненых перевезли в больницу, около 40 других заключенных остались на дворе и отказались вернуться в свои камеры.","Когда драка прекратилась, после того как раненые были доставлены в больницу, еще около 40 заключенных остались во дворе и отказались возвращаться в свои камеры.",61.518781794493805,"Когда бой прекратился после того, как раненные были доставлены в больницу, около 40 других оставшихся заключённых остались во дворе и отказались возвращаться в свои камеры.",64.49942295428343
133,"Переговорщики пытались исправить ситуацию, но требования заключенных не ясны.","Переговорщики попытались исправить ситуацию, но требования заключённых не ясны.",89.9402839901439,"Переговорщики пытались исправить ситуацию, но требования заключенных не ясны.",100.0
134,В период с 10:00 до 23:00 в МДТ заключенные зажегли пожар на дворе.,Между 10:00 и 11:00 вечера по горному времени заключенные устроили пожар во дворе.,35.96348659131002,"Между 10:00 и 11:00 вечера по горной дневной времени (MDT) в yard был подожжен пожар, организованный заключенными.",22.140410438233694
135,"Вскоре на дворе вошли офицеры, обладающие оружием для борьбы с беспорядками, и застряли в углу заключенных слезоточивым газом.","Вскоре надзиратели в защитном снаряжении прошли во двор и загнали заключенных в угол, применив слезоточивый газ.",37.14557842752437,"Вскоре надзиратели в защитном снаряжении прошли во двор и загнали заключенных в угол, применив слезоточивый газ.",37.14557842752437
136,Спасательные группы в конце концов потушили пожар к 11:35 вечера.,В результате бригады пожарных потушили пожар к 23:35.,35.31349371023578,Пожарные расчетные группы в конечном итоге потушили пожар к 23:35.,48.04495851479758
137,"После того, как плотина была построена в 1963 году, сезонные наводнения, которые распространяли осадки по реке, были остановлены.","После строительства плотины в 1963 году сезонные паводки, распространявшие по реке отложения, прекратились.",43.91841060994189,"После постройки дамбы в 1963 году сезонные наводнения, которые разносят осадки по реке, были остановлены.",71.71477488698325
138,"Этот отпад был необходим для создания песчаных полос и пляжей, которые служили местожительствами дикой природы.","Этот осадок требовался для формирования пляжей и песчаных отмелей, являвшихся местом обитания диких животных.",30.493919918968952,"Этот осадок был необходим для создания песчаных отмелей и пляжей, которые служили местом обитания дикой природы.",72.83510977566169
139,"В результате два вида рыб вымерли, а еще два вида оказались под угрозой исчезновения, в том числе и кустовый кусточек.","Это привело к тому, что два вида рыб вымерли, а два других, в том числе горбатый голавль, попали под угрозу исчезновения.",47.459409710828055,"В результате два вида рыб вымерли, а два других стали находиться под угрозой исчезновения, в том числе горбатый шубин.",63.73210798966416
140,"Хотя уровень воды поднимется всего через несколько футов после наводнения, чиновники надеются, что этого будет достаточно для восстановления эрозируемых песчаных поток вниз.","Несмотря на то, что после наводнения уровень воды поднимется только на несколько футов, власти надеются, что этого будет достаточно для восстановления размытых песчаных отмелей ниже по течению.",64.91190141988346,"Хотя уровень воды поднимется всего на несколько футов после наводнения, власти надеются, что этого будет достаточно, чтобы восстановить эродированные песчаные отмели вниз по течению.",68.00090311219338
141,"По данным агентства по геофизике Джакарты, предупреждения о цунами не будут выпущены, потому что землетрясение не соответствовало требованиям магнитуды 6,5 балла.","Предупреждений о цунами не было и, согласно сообщению от Джакартского геофизического агентства, не будет, так как магнитуда землетрясения не достигла 6,5 балла.",48.03251261032438,"Цунами-уведомления не было выдано, и, согласно данным геофизического агентства Джакарты, цунами-уведомление не будет выдано, так как магнитуда землетрясения не достигла требования в 6,5.",41.691084515499156
142,"Несмотря на то, что не было угрозы цунами, жители начали паниковать и покинуть свои предприятия и дома.","Несмотря на отсутствие угрозы цунами, жители начали паниковать и покидать помещения своих компаний и свои дома.",58.66955506530963,"Несмотря на отсутствие угрозы цунами, жители начали паниковать и покидать свои дома и бизнес.",67.76521206237179
143,"Хотя Уинфри плакала в прощании, она ясно дала понять своим поклонникам, что вернется.","Хотя Уинфри была готова расплакаться во время прощания, она дала понять своим поклонникам, что вернется.",63.7989914482686,"Хотя Уинфри была на слезах в своем прощании, она ясно дала понять своим поклонникам, что вернется.",77.8175938212358
144,"""Это не прощание, это заканчивается одна глава и открывается новая"".","""Это не станет прощанием. Это закрытие одной главы и открытие новой.""",35.91005420962767,Это не будет прощанием. Это закрытие одной главы и открытие новой.,34.14599811579362
145,"Окончательные результаты президентских и парламентских выборов в Намибии показали, что действующий президент Хификпунье Похамба был переизбран большим количеством голосов.",По окончательным результатам президентских и парламентских выборов Намибии действующий президент Хификепунье Похамба был переизбран с большим перевесом.,76.08289084035732,"Окончательные результаты президентских и парламентских выборов в Намибии показали, что действующий президент Хификепунье Похамба был переизбран с большим отрывом.",89.5068706633126
146,"Властная партия, Юго-Западная Африка Народная Организация (SWAPO), также сохранила большинство на парламентских выборах.",Правящая партия Организация народов Юго‑Западной Африки (СВАПО) также сохранила большинство на парламентских выборах.,67.8759645461118,"Правящая партия, Организация народа Юго-Западной Африки (SWAPO), также сохранила большинство на парламентских выборах.",77.80480169076135
147,"Коалиция и афганские войска перешли в район для обеспечения безопасности, и другие самолеты коалиции были отправлены на помощь.","Коалиционные и афганские войска выдвинулись в район, чтобы обезопасить объект, и другой самолет коалиции был послан для оказания поддержки.",44.9989568115858,"Коалиционные и афганские войска вошли в район, чтобы обеспечить безопасность места происшествия, и другие коалиционные самолеты были отправлены для оказания помощи.",53.745685148793086
148,"Авария произошла на высоте в горной местности, и, как полагают, была результатом враждебного огня.","Падение произошло в высокогорье, и, как полагают, стало результатом вражеского огня.",56.144526425474616,"Крушение произошло в высокогорной местности и, как считается, было следствием вражеского огня.",42.86669116278205
149,Попытки поиска места крушения устраиваются плохой погодой и суровой местностью.,Попытки провести поиск места крушения наталкиваются на плохие погодные условия и сложный рельеф.,40.68548024047654,Попытки найти место крушения сталкиваются с плохими погодными условиями и сложным рельефом.,33.518519492424225
150,"Медицинская благотворительная организация Mangola, Medecines Sans Frontieres и Всемирная организация здравоохранения заявляют, что это худшая в стране вспышка.","Медицинская благотворительная организация Мангола, Врачи без границ и Всемирная организация здравоохранения заявили, что это сильнейшая вспышка в истории страны.",63.10995962515492,"Медицинская благотворительная организация Мангола, Врачи без границ и Всемирная организация здравоохранения заявляют, что это самый высокий уровень вспышки, зафиксированный в стране.",60.29347782588247
151,"Представитель организации ""Медики без границ"" Ричард Верман сказал: ""Ангола движется к худшей в истории эпидемии, и ситуация в Анголе остается очень плохой"", - сказал он.","Представитель организации ""Врачи без границ"" Ричард Вирман сказал: ""Ангола идёт к своей худшей вспышке за всё время, и ситуация в Анголе остаётся очень плохой"".",68.21771104870753,"Представитель «Врачей без границ» Ричард Веерман заявил: «Ангола приближается к своему худшему всплеску, и ситуация в Анголе остается очень плохой».",55.737339526569016
152,"Игры начались в 10 утра, и погода была хорошая. И кроме дождя, который быстро прояснился, это был идеальный день для регби 7-го.","Матчи начались в 10:00 при прекрасной погоде, и если не считать моросящий утренний дождь, который быстро прошёл, это был идеальный день для регби-7.",49.794029988864565,"Игры начались в 10:00 утра, погода была отличной, и, кроме небольшого дождя между завтраком, который быстро прекратился, это был идеальный день для регби на семерых.",55.92212275066647
153,"Топ-семена турнира Южная Африка начала на правильной ноте, когда она одержала комфортную победу - 26 - 00 против Замбии, занявшей пятое место.","Фавориты турнира из Южной Африки начали с правильной ноты, когда одержали красивую победу со счетом 26-00 над Замбией, находящейся на 5-ой позиции.",39.70666430380631,"Турнирные сеяные южноафриканцы начали с хорошей ноты, уверенно победив замбийцев, занявших 5-е место, со счетом 26 - 00.",31.46678543604573
154,"Однако Южная Африка, выглядящая резко ржавой в игре против своих южных сестер, неуклонно улучшалась по мере прогресса турнира.","Выглядя явно хуже в игре против своих южных сестер, ЮАР все-таки постепенно улучшила своё выступление по ходу турнира.",46.204902477073865,"В игре против своих южных соперниц Южная Африка выглядела явно неуклюже, однако со временем команда steadily улучшалась по мере того, как турнир продвигался.",46.91572801721914
155,"Их дисциплинированная защита, умение управлять мячом и отличная команда делали их выделяться, и было ясно, что это команда, которую нужно победить.","Их отличали дисциплинированная защита, мастерство владения мячом и превосходная командная работа, и было ясно, что обыграть эту команду непросто.",48.87192007089366,"Их дисциплинированная защита, навыки работы с мячом и отличная командная работа выделяли их, и было очевидно, что это была команда, которую нужно было одолеть.",60.32199071442014
156,"Представители города Амстердам и музея Анны Франк заявляют, что дерево заражено грибком и представляет опасность для общественного здоровья, поскольку они утверждают, что оно находится в неминуемой опасности упасть.","Официальные представители властей Амстердама и музея Анны Франк заявляют, что дерево заражено грибком и представляет общественную опасность, так как есть непосредственная угроза его падения.",60.32440920902039,"Власти города Амстердам и Музея Анны Франк сообщают, что дерево infected грибком и представляет угрозу для общественного здоровья, поскольку, по их мнению, оно было в непосредственной опасности падения.",60.497107587982434
157,"Его планировали снять во вторник, но он был спасен после решения суда.","Его планировали срубить во вторник, но постановлением чрезвычайного суда оно было сохранено.",41.94891898695444,"Его планировалось вырубить во вторник, но он был спасен после экстренного судебного решения.",60.060529510267344
158,"Все входы пещеры, которые получили название ""Семь сестер"", имеют диаметр от 100 до 250 метров.","Диаметр всех входов в пещеру, которые были названы ""Семь сестёр"", составляет не менее 100-250 метров (328-820 футов).",38.72423320967269,"Все входы в пещеры, которые были названы ""Семь сестер"", имеют диаметр не менее 100 до 250 метров (328 до 820 футов).",63.49036389911413
159,"Инфракрасные снимки показывают, что изменения температуры в течение дня и ночи показывают, что это, вероятно, пещеры.","Согласно данным инфракрасных изображений разницы ночных и дневных температур говорят, что это скорее всего пещеры.",34.91285770241389,"Инфракрасные изображения показывают, что температурные колебания между ночью и днем указывают на то, что это, вероятно, пещеры.",58.184785021596554
160,"""Они прохладнее, чем окружающая поверхность днем, а ночью теплее.","Днём они холоднее, чем окружающая поверхность, а ночью теплее.",75.24761429088447,"""Они холоднее окружающей поверхности днем и теплее ночью.""",49.16724775289566
161,"Их тепловое поведение не так стабильно, как в крупных пещерах на Земле, которые часто поддерживают довольно постоянную температуру, но это соответствует тому, что это глубокие дыры в земле"", - сказал Глен Кушинг из астрогеологической команды Геологической службы США (USGS) и Университета Северного Аризоны, расположенного в Флагстафе, штат Аризона.","Их термические характеристики не такие стабильные, как у больших пещер на Земле, которые часто поддерживают почти постоянную температуру, но они соответствуют тому, что является глубокими ямами в грунте, — сообщил Глен Кушинг из отдела планетной геологии Геологической службы США и Университета Северной Аризоны, расположенного во Флагстаффе, Аризона.",61.191758554196774,"«Их тепловое поведение не столь стабильное, как у крупных пещер на Земле, которые зачастую поддерживают относительно постоянную температуру, но оно согласуется с тем, что это глубокие ямы в земле», - сказал Глен Кашинг из команды астрогеологии Геологической службы США (USGS) и Северного аризонского университета, расположенного в Флагстаффе, Аризона.",69.7198273431513
162,"Во Франции голосование традиционно было некоммерческим: избиратели изолируются в кабинете, помещают в конверт предварительно напечатанный лист бумаги с указанием их выбранного кандидата.","Во Франции голосование традиционно проводится низкотехнологичными методами: голосующий закрывается в кабинке и кладет заранее напечатанный лист бумаги, указывающий выбранного кандидата, в конверт.",53.607182025778,"Во Франции голосование традиционно является низкотехнологичным процессом: избиратели уединяются в кабинке, помещают заранее напечатанный лист бумаги с указанием выбранного кандидата в конверт.",67.11518042507998
163,"После того, как чиновники проверят личность избирателя, он бросает конверт в избирательный участок и подписывает список голосования.","После того, как должностные лица удостоверяют личность избирателя, он опускает конверт в урну для голосования и расписывается в списке избирателей.",55.97387557639079,"После того как чиновники подтвердят личность избирателя, избиратель опускает конверт в урну для голосования и подписывает список для голосования.",65.6471852092541
164,Французское избирательное законодательство довольно строго кодифицирует процедуры.,Законы Франции о выборах довольно строго систематизируют процедуры.,47.22990194942287,Французский избирательный закон довольно строго регламентирует процедуры.,63.75730418594399
165,"С 1988 года избирательные бюллетени должны быть прозрачными, чтобы избиратели и наблюдатели могли свидетельствовать о том, что на начале голосования нет конвертов и что к ним не добавляются конверты, кроме тех, которые были должным образом пересчитаны и уполномочены избирателями.","Начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом.",55.02535701184894,"С 1988 года урны для голосования должны быть прозрачными, чтобы избиратели и наблюдатели могли удостовериться, что в них нет конвертов в начале голосования и что не добавляются никакие конверты, кроме законно подсчитанных и авторизованных избирателей.",60.16826719628771
166,"Кандидаты могут отправить представителей, чтобы они были свидетелями каждого процесса.","Кандидаты могут отправить своих представителей, чтобы те следили за всем процессом. Вечером голоса подсчитываются волонтерами под строгим контролем в согласно специальной процедуре.",33.9660198061536,"Кандидаты могут отправить своих представителей, чтобы наблюдать за каждой частью процесса. Вечером голоса подсчитываются волонтерами под строгим контролем с соблюдением определенных процедур.",34.93822553467237
167,"ASUS Eee PC, ранее выпущенный во всем мире для экономии затрат и факторов функциональности, стал горячей темой в 2007 году Тайбэйский IT Month.","Серия ASUS Eee PC, ранее представленная во всём мире с ориентацией на такие факторы, как экономия средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбэе в 2007 году.",40.26815291431767,"ASUS Eee PC, который был запущен в мировом масштабе с целью экономии средств и функциональности, стал горячей темой в Тайпее в 2007 году во время месяца информационных технологий.",45.987164603677584
168,"Но потребительский рынок ноутбуков будет радикально изменен и изменится после того, как ASUS была удостоена Тайваньской премии ""Устойчивое развитие"" 2007 года исполнительным юаном Китая.",Но потребительский рынок ноутбуков изменится коренным образом после награждения компании ASUS Премией Тайваня за стабильность Исполнительным юанем Республики Китай в 2007 году.,50.71734719411675,"Но потребительский рынок ноутбуков радикально изменится после того, как ASUS была удостоена Тайваньской устойчивой награды в 2007 году правительством Республики Китай.",70.86060937005804
169,"На сайте радиостанции этот спектакль описывается как ""старое школьное радио с новым и возмутительным гейки-спингом!""","Сайт станции описывает шоу как ""традиционный радиотеатр с новым и возмутительно задротным видением!"".",45.44931419490109,"Сайт станции описывает шоу как ""радиотеатр старой школы с новым и беспардонным гиковским поворотом!""",38.17095693637285
170,"В первые дни шоу было представлено исключительно на длительное время действующем интернет-радио сайте TogiNet Radio, сайте, сосредоточенном на разговорах.","В начальный период своего существования это шоу транслировалось только на сайте давно существующего онлайн-радио TogiNet Radio, посвященного радиобеседам.",30.60572986890569,"В свои ранние дни шоу транслировалось исключительно на долго существующем интернет-радиосайте TogiNet Radio, который был сосредоточен на разговорном радио.",59.905779563277164
171,В конце 2015 года TogiNet основала AstroNet Radio в качестве дочерней станции.,В конце 2015 года TogiNet создала AstroNet Radio в качестве дочерней радиостанции.,81.315508327994,В конце 2015 года TogiNet основала радиостанцию AstroNet Radio в качестве дочерней станции.,83.60907267270264
172,"В шоу первоначально присутствовали любительские голосовые актеры, местные в Восточном Техасе.",Первоначально шоу озвучивали актёры-любители из Восточного Техаса.,44.00514112542979,"Шоу изначально представило аматорских актеров озвучивания, местных жителей Восточного Техаса.",37.26531867615566
173,"По сообщениям, широкомасштабные грабежи продолжались ночью, поскольку сотрудников правоохранительных органов на улицах Бишкека не было.","Согласно сообщениям, массовое мародерство продолжалось всю ночь, поскольку на улицах Бишкека не было сотрудников органов охраны правопорядка.",54.13741388573337,"Согласно сообщениям, массовое мародерство продолжалось всю ночь, поскольку на улицах Бишкека не было сотрудников органов охраны правопорядка.",54.13741388573337
174,"Один наблюдатель описал Бишкек как ""анархию"", когда на улицах бродили банды людей и грабили магазины потребительских товаров.","Бишкек был описан одним обозревателем как погружающийся в состояние анархии, поскольку группы людей бегали по улицам и грабили магазины с потребительскими товарами.",38.17384683890276,"Бишкек был описан одним наблюдателем как погружающийся в состояние ""анархии"", поскольку банды людей бродили по улицам и грабили магазины с потребительскими товарами.",47.87006894974889
175,Несколько жителей Бишкека обвиняют протестующих с юга в беззаконии.,Некоторая часть жителей Бишкека обвинила митингующих с юга в беззаконии.,63.08336000272129,Несколько жителей Бишкека обвинили протестующих с юга в беззаконии.,90.16506657203593
176,"Южная Африка победила All Blacks (Новая Зеландия) в матче по три нации в стадионе Royal Bafokeng в Рустенбурге, Южная Африка.","Южная Африка победила ""Олл Блэкс"" (Новую Зеландию) в матче Кубка трех наций по регби-юниону на стадионе ""Роял Бафокенг"" в Рюстенбурге, Южная Африка.",46.52646051363636,"Южная Африка победила Новую Зеландию (All Blacks) в матче турнира Три Нации по регби на стадионе Роял Бафокенг в Рустенбурге, Южная Африка.",57.2762375561793
177,"Финальный результат был победой на один пункт, 21 против 20, завершив 15-игровую серию All Blacks.","Окончательным счётом стала победа в одно очко, 21 к 20, что закончило победную серию All Black в 15-ти играх.",30.99866363884295,"Конечный счет составил одну очковую победу, 21 против 20, что положило конец серии из 15 побед сборной Новой Зеландии.",24.08189029660778
178,Для Спрингбоков это закончило пяти матчную проигрышную серию.,"Для ""Спрингбокс"" это прервало пятиматчевую серию поражений.",43.45556575675885,Для «Спрингбоков» это положило конец серии из пяти поражений подряд.,30.941339051969692
179,"Это был финальный матч для ""Аль Блэкс"", который уже выиграл трофей две недели назад.","Этот матч стал последним для ""Олл Блэкс"", уже завоевавших кубок две недели назад.",38.13540696866951,"Это был финальный матч для «Черных жемчужин», которые уже выиграли трофей две недели назад.",67.29964052420124
180,"Финальный матч серии состоится на следующей неделе в Эллис-парке в Йоханнесбурге, когда Спрингбокс сыграет с Австралией.","Финальный матч сезона будет проведён в Эллис Парке в Йоханесбурге на следующей неделе, когда Springboks сыграет с Австралией.",62.40555437942512,"Финальная игра серии состоится на стадионе Эллис Парк в Йоханнесбурге на следующей неделе, когда ""Спрингбoks"" встретятся с Австралией.",61.03858454831341
181,В понедельник в 10:08 в западной части Монтаны произошло умеренное землетрясение.,Умеренное землетрясение произошло в понедельник в западной части штата Монтана в 22:08.,69.60374985250303,Умеренное землетрясение потрясло западную Монтану в 22:08 в понедельник.,59.19461655940239
