id,translated_arabian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
286,منذ ذلك الحين كانت أديكويا في محكمة إدنبره المأمور متهمة بقتل ابنها.,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,52.23502796566246,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,52.23502796566246
287,إنها تحت الحجز في انتظار الاتهام والمحاكمة، لكن أي دليل شهود عيان قد يكون ملوثاً لأن صورتها قد نشرت على نطاق واسع.,إنها رهن الاحتجاز في انتظار توجيه الاتهام والمحاكمة، لكن قد يكون أي دليل من شاهد عيان مشكوكًا فيه لأن صورتها قد نُشرت على نطاق واسع.,59.90855047964584,هي قيد الاحتجاز بانتظار توجيه الاتهام والمحاكمة، لكن أي دليل شهود عيان قد يكون مشوبًا لأن صورتها قد نُشرت على نطاق واسع.,69.78134733694503
288,هذه هي الممارسة الشائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف ومحاكم رأت نشر الصور بأنها قد تكون ضارة.,هذه ممارسة شائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف واعتبرت المحاكم أن نشر الصور يحتمل أن يكون متحيزاً.,70.72457043944196,هذه ممارسة شائعة في أماكن أخرى من المملكة المتحدة، لكن العدالة الاسكتلندية تعمل بشكل مختلف، وقد نظرت المحاكم إلى نشر الصور على أنه قد يكون ضارًا.,65.03310660255691
289,"ولاحظت البروفيسورة باميلا فيرغسون من جامعة دندي ""يبدو أن الصحفيين يمشون خطرا خطيرا إذا نشروا صور وغيرها من المشتبه بهم"".","تشير البروفيسور باميلا فرجسون من جامعة دندي إلى أنه ""يبدو لي أن الصحفيين بكل تأكيد يسيرون في اتجاهٍ خطير إذا نشروا صورًا أو ما أشبه تخص مشتبهًا بهم.""",45.26903892631953,"تلاحظ الأستاذة باميلا فيرغسون من جامعة دندي أن ""الصحفيين يبدو أنهم يسيرون على حافة خطرة إذا قاموا بنشر صور وما إلى ذلك من المشتبه بهم"".",51.373847577597864
290,مكتب التاج الذي يتولى المسؤولية العامة عن الملاحقة، أشار إلى الصحفيين إلى أنه لن يتم التعليق على أي حال حتى يتم توجيه الاتهام.,أشار مكتب التاج المسؤول بشكل عام عن الادعاءات للصحفيين أنه لن تكون هناك تعليقات أخرى إلا بعد الاتهام على الأقل.,39.85986618785345,أشارت مكتب التاج، الذي يتولى المسؤولية العامة عن الملاحقات القضائية، للصحفيين أنه لن يتم الإدلاء بأي تعليق آخر على الأقل حتى يتم توجيه التهم.,62.328157015187614
291,وفقًا للسرار، فإن الوثيقة ستشير إلى نزاع الحدود، الذي تريد فلسطينها بناءً على الحدود التي كانت موجودة قبل حرب الشرق الأوسط عام 1967.,وستشير الوثيقة، بحسب التسريب، إلى الخلاف على الحدود، التي تريدها فلسطين مبنية على حدود قبل حرب عام 1967 في الشرق الأوسط.,47.684037508734214,الوثيقة، وفقًا للتسريبات، ستشير إلى النزاع الحدودى، الذي ترغب فلسطين في تحديده استنادًا إلى الحدود قبل حرب الشرق الأوسط عام 1967.,58.45028273817084
292,وتشمل المواضيع الأخرى التي تم تغطيتها على ما يقال حالة القدس المستقبلية التي تعد مقدسة لكل من الأمم ومسألة وادي الأردن.,الموضوعات الأخرى التي يُقال أنها تمت تغطيتها تضمن الحالة المستقبلية للقدس والتي تعتبر قضية مهمة لكلا الشعبين ومشكلة وادي الأردن.,48.4666583109495,تشمل الموضوعات الأخرى التي تم تناولها على ما يبدو مستقبل القدس المقدسة لكلتا الدولتين وقضية وادي الأردن.,56.83416172606716
293,تطالب إسرائيل بوجود عسكري مستمر في الوادي لمدة عشر سنوات بمجرد توقيع اتفاق بينما توافق السلطة الفلسطينية على ترك هذا الوجود لمدة خمس سنوات فقط.,تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدّة عشر سنوات، بمجرّد توقيع اتفاق، بينما توافق السلطة الفلسطينيّة على استمرار هذا التواجد لخمس سنوات فقط.,56.35119187473523,تطالب إسرائيل بوجود عسكري مستمر في الوادي لمدة عشر سنوات بمجرد توقيع الاتفاق، بينما توافق السلطة الفلسطينية على ترك هذا الوجود لمدة خمس سنوات فقط.,94.43765237285572
294,كان على المدافعين عن النار في تجربة مكافحة الآفات الإضافية أن يراقبوا عن كثب من قبل حراس الحراس، حيث تم مراقبة التجربة وتقييم فعاليتها.,كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.,46.49404650469432,كان من المقرر أن يتم إشراف الرماة في تجربة التحكم في الآفات التكميلية عن كثب بواسطة حراس، حيث كانت التجربة تخضع للمراقبة وتقييم فعاليتها.,46.771232026700474
295,في شراكة بين NPWS وجمعية أستراليا للطلقات الرياضية (NSW) Inc ، تم تجنيد المتطوعين المؤهلين ، في إطار برنامج الصيد لجمعية أستراليا للطلقات الرياضية.,"في شراكة بين ""مصلحة المتنزهات الوطنية والحياة البرية"" و ""جمعية الرماة الرياضيين في أستراليا""، اختير متطوعون مؤهلون في إطار برنامج الصيد التابع للجمعية.",42.62166781996094,في شراكة بين إدارة الحديقة الوطنية والموارد المائية في نيو ساوث ويلز وجمعية الرماة الرياضيين الأسترالية (NSW) Inc، تم تجنيد متطوعين مؤهلين ضمن برنامج الصيد لجمعية الرماة الرياضيين.,48.190388337110726
296,ووفقاً لماك أوفلين، المدير التنفيذي لحفظ المتنزهات والتراث مع النقابة النابضة للإنفود، فإن الأربعة من المتفجرات الذين تم اختيارهم للعملية الأولى من إطلاق النار تلقى تعليمات شاملة في مجال السلامة والتدريب.,ووفقًا لما ذكره ميك أوفلين،القائم بأعمال مدير منظّمة الحفاظ على المنتزهات والتّراث التّابعة لNPWS، فإن الصّيّادون الأربعة الّذين اختيروا لأوّل عمليّة صيد قد تلقوا إرشاداتِ السلامة والتدريباتٍ الشاملة.,39.21031998963145,وفقًا لمك أويفلين، المدير بالإنابة لحماية الحدائق والتراث في خدمة الحدائق الوطنية والغابات (NPWS)، فقد تلقى الأربعة الرماة المختارون للعملية الأولى للتصوير تعليمات شاملة حول السلامة والتدريب.,44.01737420623396
297,أقسم مارتلي في مجلس انتخابات مؤقت جديد (CEP) من تسعة أعضاء أمس.,أدى مارتيلي أمس القسم في مجلس انتخابي مؤقت جديد مكون من تسعة أعضاء.,53.69206752052553,أقسم مارتلي طاقمًا جديدًا من المجلس الانتخابي المؤقت (CEP) المكون من تسعة أعضاء يوم أمس.,43.74225243653234
298,إنه الخامس من مدير عمله في أربع سنوات,إنه المجلس الانتخابي المؤقت الخامس لمارتيلي خلال أربع سنوات.,29.069986508773276,إنها خامس هيئة تنفيذية مركزية لمارتلي خلال أربع سنوات.,28.650003343563764
299,الشهر الماضي، توصيت لجنة رئاسية باستقالة رئيس مجلس الشيوخ السابق كجزء من مجموعة من التدابير لتحريك البلاد نحو انتخابات جديدة.,في الشهر الماضي أوصت لجنة رئاسية باستقالة المجلس الانتخابي المؤقت في إطار مجموعة من التدابير لتحريك البلاد نحو انتخابات جديدة.,70.95477533142657,في الشهر الماضي، أوصت لجنة رئاسية باستقالة الرئيس السابق لـ CEP كجزء من حزمة من الإجراءات لتحريك البلاد نحو انتخابات جديدة.,65.21721868052299
300,كانت هذه اللجنة رد فعل مارتلي على الاحتجاجات الممتدة ضد النظام التي بدأت في أكتوبر.,كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في أكتوبر.,56.10798003557442,كانت اللجنة هي رد فعل مارتلي على الاحتجاجات الواسعة المناهضة للنظام التي بدأت في أكتوبر.,70.20283263832503
301,كانت الاحتجاجات العنيفة في بعض الأحيان بسبب عدم عقد الانتخابات، بعضها كان من المقرر أن يتم منذ عام 2011.,اندلعت الاحتجاجات، العنيفة أحياناً، بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011.,43.80102649657877,ت triggered t protests t التي كانت في بعض الأحيان عنيفة بسبب الفشل في إجراء الانتخابات، بعضها كان مستحقًا منذ عام 2011.,47.18686294894507
302,تم الإبلاغ عن حوالي 60 حالة من إفراط في تسخين أجهزة الايبود التي تعمل بشكل خاطئ، مما أدى إلى ما مجموعه ست حرائق وأسفر عن أربعة أشخاص مصابين بحروق طفيفة.,"تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز ""آي بود"" الزائدة، وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.",48.737839807937036,تم الإبلاغ عن حوالي 60 حالة من أعطال ارتفاع درجة حرارة أجهزة آيبود، مما أدى إلى اندلاع ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.,54.7076011958901
303,قالت وزارة الاقتصاد والتجارة والصناعة اليابانية إنها كانت على علم بـ 27 حادثاً مرتبطة بهذه الأجهزة.,قالت وزارة الاقتصاد، والتجارة، والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة.,71.31855298934214,قالت وزارة الاقتصاد والتجارة والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثًا يتعلق بالأجهزة.,78.30215312794697
304,"الأسبوع الماضي، أعلنت شركة ""ميتي"" أن شركة ""أبل"" قد أبلغتها عن 34 حادثة إضافية من الاحتباس الحراري، والتي وصفتها الشركة بأنها ""غير خطيرة"".","في الأسبوع الماضي، أعلنت METI أن Apple أبلغتها بـ 34 حادثا إضافيا من حوادث الانهاك، أطلقت عليها الشركة اسم ""غير خطيرة"".",47.66498669712809,"في الأسبوع الماضي، أعلنت وزارة الاقتصاد والتجارة والصناعة أن شركة آبل أبلغتها عن 34 حادثة إضافية لارتفاع درجة الحرارة، والتي وصفتها الشركة بأنها ""غير خطيرة"".",61.080958227188255
305,"وردت الوزارة على تأجيل تقرير آبل ""مأساوي للغاية"".","ردت الوزارة على دعوة تأجيل أبل للتقرير بأنه ""مؤسف حقاً"".",43.35545280796197,"ردت الوزارة بقولها إن تأجيل آبل للتقرير ""محزن حقًا"".",39.328053160499074
306,ضرب الزلزال ماريانا في 07:19 صباحاً بالتوقيت المحلي (09:19 مساءً بتوقيت جرينتش الجمعة).,وضربَ الزلزال ماريانا في الساعة ٠٧:١٩ صباحاً بالتوقيت المحلي (الجمعة ٠٩:١٩ مساءً بتوقيت جرينتش).,65.47861216199001,ضرب الزلزال ماريانا في الساعة 07:19 صباحًا بالتوقيت المحلي (09:19 مساءً بتوقيت غرينتش يوم الجمعة).,74.86508579233686
307,مكتب إدارة الطوارئ في شمال مارياناس قال أنه لم يتم الإبلاغ عن أي أضرار في البلاد.,صرح مكتب إدارة الطوارئ في شمال ماريانا أنه لم يتم الإبلاغ عن أية أضرار في البلاد.,85.67165840896672,قال مكتب إدارة الطوارئ في جزر ماريانا الشمالية إنه لم يتم الإبلاغ عن أي أضرار في البلاد.,76.62733994467787
308,أيضاً مركز تحذير السونامي في المحيط الهادئ قال أنه لا يوجد إشارة إلى السونامي.,كما صرح مركز التحذير من التسونامي في منطقة المحيط الهادئ أنه لا توجد أي مؤشرات على إمكانية حدوث موجة تسونامي.,36.9911989149422,كما قال مركز إنذار تسونامي في المحيط الهادئ إنه لم تكن هناك أي إشارة إلى تسونامي.,51.18414167370888
309,شرطي فلبيني سابق يحتجز سياح هونغ كونغ رهائن عن طريق اختطاف حافلتهم في مانيلا عاصمة الفلبين.,لقد أخذ شرطي فلبيني سابق سائحين من هونغ كونغ رهائن عن طريق اختطاف حافلتهم في مدينة مانيلا عاصمة دولة الفلبين.,70.09675071650173,قام شرطي فلبيني سابق باحتجاز السياح من هونغ كونغ كرهائن عن طريق اختطاف حافلتهم في مانيلا، عاصمة الفلبين.,72.49074960842337
310,رولاندو مندوزا أطلق بندقيته M16 على السياح.,أطلق رولاندو ميندوزا النار من بندقيته م16على السياح.,57.510999274565066,أطلق رولاندو ميندوزا النار من بندقيته م16على السياح.,57.510999274565066
311,تم إنقاذ عدة رهائن وأكدوا أن ستة على الأقل قد ماتوا حتى الآن,أُنقذ العديد من الرهائن وتأكد مقتل ستة على الأقل حتى اللحظة.,38.88004291326218,تم إنقاذ عدة رهائن وتأكيد مقتل ستة على الأقل حتى الآن.,65.25307761519197
312,تم إطلاق سراح ستة رهائن، بما في ذلك الأطفال والكبار في السن، مبكراً، وكذلك المصورين الفلبينيين.,تم إطلاق سراح ستة رهائن مبكراً، من بينهم أطفالٌ ومسنين، بالإضافة إلى المصورين الفلبينيين.,58.45290536641037,تم الإفراج عن ستة رهائن، بما في ذلك الأطفال وكبار السن، في وقت مبكر، وكذلك المصورين الفلبينيين.,69.24476085754085
313,بعد ذلك أخذ المصورون مكان سيدة عجوزة عندما كانت بحاجة إلى الحمام,أخذ المصورون لاحقاً مكان سيدة مسنة لأنها كانت بحاجة إلى الذهاب بلحمام. وأُطلق النار على مندوزا.,42.484164317652464,,
314,اتبع ليغينز خطوات والده وبدأ حياته المهنية في الطب.,تبع ليغينز خطى والده واتخذ الطب مهنة له.,48.63498942921648,تبعت ليغنز خطى والده ودخلت مهنة الطب.,35.677865763139
315,تدرب كطبيب إنجاب وبدأ العمل في مستشفى النساء الوطني في أوكلاند في عام 1959.,وقد تدرب كطبيب توليد ثم بدأ العمل في مستشفى أوكلاند الوطني للمرأة في عام 1959.,58.54193175117604,تخرج كطبيب توليد وبدأ العمل في مستشفى النساء الوطني في أوكلاند عام 1959.,76.31329987981528
316,بينما كان يعمل في المستشفى بدأ ليغينز بالتحقيق في الولادة المبكرة خلال وقت فراغه.,"بدأ ""ليجينز"" بالتحقيق في الولادة المبكرة خلال أوقات فراغه، خلال عمله في المستشفى.",61.48111567937661,بينما كان يعمل في المستشفى، بدأ ليغنز في دراسة المخاض المبكر خلال أوقات فراغه.,56.318698372483176
317,أظهرت بحثه أنه إذا تم إعطاء هرمون فسوف يسرع نضج الرئة الجنين.,وقد أظهر من خلال بحثه أنه عند إعطاء أحد الهرمونات فإنه سيسرع من نضوج الرئة عند الجنين.,35.38863951963037,أظهرت أبحاثه أنه إذا تم إعطاء هرمون، فسوف يؤدي ذلك إلى تسريع نضوج رئتي الجنين.,50.6307147420958
318,"ذكرت شينخوا أن المحققين الحكوميين عثروا على جهازين تسجيلين للطيران ""الصندوق الأسود"" يوم الأربعاء.","وأفادت ""شينخوا"" أن محققين حكوميين استعادوا مسجلي طيران أو ما يعرف بـ ""الصندوق الأسود"" يوم الأربعاء.",51.62058552159014,ذكرت وكالة شينخوا أن المحققين الحكوميين استعادوا جهازين تسجيل بيانات الرحلات (الصندوقين الأسودين) يوم الأربعاء.,57.05890429170998
319,الزملاء المقاتلون أيضاً تقدموا الالتزامات لـ (لونا),كما أثنى الزملاء المصارعون على لونا.,33.29049920132595,زملاء المصارعين أيضًا قدموا تكريمًا لونا.,34.86271310339778
320,"تومي ريمر قال ""لونا كانت أول ملكة من الإكستريم، أول مدير لي، توفي لونا في ليلة القمرين، فريدة تماماً مثلها، امرأة قوية"".","قال تومي دريمر: ""لونا كانت أول ملكة متطرفة. مديرتي الأولى، توفيت لونا في ليلة القمرين. امرأة قوية، فريدة من نوعها.""",54.036964264423226,"قال تومي دريمر: ""لونا كانت أول ملكة للإكستريم. مديري الأول. توفيت لونا في ليلة القمرين. الفريدة تمامًا مثلها. امرأة قوية.""",59.01647319547715
321,"قال دستن ""غولدست"" رانيلز ""كانت لونا غريبة مثلي... ربما أكثر... أحبها وسوف أفتقدها... آمل أنها في مكان أفضل"".","علق داستن ""جولدست"" رانلز قائلاً: ""لونا كانت غريبة الأطوار مثلي... وربما أكثر مني... أحبها وسأشتاق إليها... آمل أنها في مكان أفضل.""",51.95057076381471,"دستين ""غولدست"" رنلز علق قائلاً: ""لونا كانت غريبة مثلي... ربما حتى أكثر... أحبها وسأفتقدها... آمل أن تكون في مكان أفضل.""",61.55178920391964
322,من بين 1400 شخصًا تم استطلاعهم قبل الانتخابات الفيدرالية لعام 2010، ارتفع عدد الذين يعارضون أن تكون أستراليا جمهورية بنسبة 8 في المائة منذ عام 2008.,"من بين 1,400 شخص شملهم استطلاع ما قبل الانتخابات الفيدرالية لعام 2010، زادت نسبة من يعارضون أن تصبح أستراليا جمهورية بمقدار 8 في المائة منذ عام 2008.",70.77546219070325,من بين 1400 شخص تم استطلاع آرائهم قبل الانتخابات الفيدرالية لعام 2010، ارتفعت نسبة الذين يعارضون تحول أستراليا إلى جمهورية بنسبة 8 في المئة منذ عام 2008.,76.26154124303366
323,قالت رئيس الوزراء الدائرة جوليا جيلارد خلال حملة الانتخابات الفيدرالية في عام 2010 أنها تعتقد أن أستراليا يجب أن تصبح جمهورية في نهاية عهد الملكة إليزابيث الثانية.,ادعت رئيسة الوزراء المؤقتة جوليا غيلارد خلال حملة الانتخابات الفيدرالية لعام 2010 أنها تعتقد أن أستراليا ينبغي أن تصبح جمهورية في نهاية عهد الملكة إليزابيث الثانية.,81.46265351541653,زعمت رئيسة الوزراء المؤقتة جوليا جيلارد خلال حملة انتخابات 2010 الفيدرالية أنها تعتقد أنه ينبغي على أستراليا أن تصبح جمهورية في نهاية عهد الملكة إليزابيث الثانية.,74.20306062648814
324,يشارك 34 في المائة من المشاركين في الاستطلاع هذا الرأي، ويرغبون في أن تكون الملكة إليزابيث الثانية ملكة أستراليا الأخيرة.,يوافق 34 في المئة من الذين شملهم الاستبيان على وجهة النظر هذه، ويريدون أن تكون الملكة إليزابيث الثانية آخر ملكة لأستراليا.,49.10887571123254,يشارك 34 في المئة من المشاركين في الاستطلاع هذا الرأي، حيث يرغبون في أن تكون الملكة إليزابيث الثانية آخر ملكة لأستراليا.,82.25019005662675
325,في انتهاكات الاستطلاع، 29 في المائة من المشاركين في الاستطلاع يعتقدون أن أستراليا يجب أن تصبح جمهورية في أقرب وقت ممكن، في حين أن 31 في المائة يعتقدون أن أستراليا يجب أن لا تصبح جمهورية أبدا.,وفيما يتعلق بطرفي النقيض في الاستطلاع، رأى 29% ممن شملهم الاستطلاع أن أستراليا يجب أن تصبح جمهورية في أسرع وقت، بينما أعتقد 31% أن أستراليا يجب ألا تكون جمهورية أبدًا.,53.827649530830556,في أقصى نتائج الاستطلاع، يعتقد 29 في المائة من المستطلعين أن أستراليا يجب أن تصبح جمهورية في أقرب وقت ممكن، بينما يعتقد 31 في المائة أنهم لا يرون أن أستراليا يجب أن تصبح جمهورية أبدًا.,69.5619437650192
326,كان من المقرر أن يغوص الميدالي الذهبي الأولمبي في سباقات 100 متر و 200 متر بحرية وفي ثلاث رليات في ألعاب الكومنولث ، ولكن بسبب شكاويه كانت تناسبه في شك.,صارت لياقة الحائز على الميدالية الذهبية الأولمبية البدنية مشكوكاً فيها بسبب تذمره، فقد كان مقرراً له أن يسبح 100 م و 200 م أسلوب حر وفي ثلاث مراحل في دورة ألعاب الكومنولث.,37.75203232404667,كان من المقرر أن يسبح حامل الميدالية الذهبية الأولمبية في سباق 100 متر و200 متر حرة وفي ثلاث تتابعات في ألعاب الكومنولث، ولكن بسبب شكاويه، أصبحت لياقته البدنية موضع شك.,60.8314934683786
327,لم يتمكن من تناول الأدوية اللازمة للتغلب على ألمه حيث تم حظرها من الألعاب.,لم يستطع تناول الأدوية اللازمة للتغلّب على الألم إذ أن استخدامها ممنوع في الألعاب.,50.983396079256906,لم يتمكن من تناول الأدوية اللازمة للتغلب على ألمه لأنها محظورة في الألعاب.,77.90590066121405
328,كورتيس كوبر، عالم الرياضيات وأستاذ علوم الكمبيوتر في جامعة ميسوري الوسطى، اكتشف أكبر عدد أولي معروف حتى الآن في 25 يناير.,قام كيرتس كوبر، عالم رياضيات وأستاذ علوم حاسب آلي بجامعة سنترال ميزوري باكتشاف أكبر عدد أولي معروف حتى الآن في 25 كانون الثاني.,56.77550327000155,اكتشف كورتيس كوبر، عالم الرياضيات وأستاذ علوم الكمبيوتر في جامعة ميسوري المركزية، أكبر عدد أولي معروف حتى الآن في 25 يناير.,88.51241211806648
329,العديد من الأشخاص يصدقون اكتشافها باستخدام أجهزة وبرامج مختلفة في بداية فبراير وأعلن عنها يوم الثلاثاء.,تحقق عدة أشخاص من الاكتشاف باستخدام أجهزة وبرامج مختلفة مع بداية شهر فبراير وأُعلن عنه يوم الثلاثاء.,62.844279694771366,تحقق عدد من الأشخاص من الاكتشاف باستخدام أجهزة وبرامج مختلفة بحلول بداية شهر فبراير وتم الإعلان عنه يوم الثلاثاء.,59.34983240827839
330,ربما كانت المذنبات مصدر نقل المياه إلى الأرض إلى جانب المادة العضوية التي يمكن أن تشكل البروتينات وتعزز الحياة.,ربما كانت المذنبات مصدراً لتوصيل المياه إلى الأرض جنباً إلى جنب مع المواد العضوية التي يمكن أن تشكل البروتينات وتدعم الحياة.,69.97610979372847,يمكن أن تكون المذنبات مصدرًا لتوصيل المياه إلى الأرض مع المواد العضوية التي يمكن أن تشكل البروتينات وتدعم الحياة.,65.30974901160113
331,يأمل العلماء في فهم كيف تشكل الكواكب، وخاصة كيف تشكل الأرض، منذ أن اصطدمت المذنبات بالأرض منذ زمن طويل.,يأمل العلماء أن يفهموا كيفية تشكل الكواكب، وعلى الأخص كيف تشكلت الأرض منذ اصطدام المذنبات بالأرض من زمن بعيد.,55.755220695519334,يأمل العلماء في فهم كيفية تكوين الكواكب، وخاصة كيفية تكوين الأرض، حيث اصطدمت المذنبات بالأرض منذ زمن بعيد.,68.46151095519907
332,بدأ كومو (53) منصبه الحاكم في وقت سابق من هذا العام وقع مشروع قانون الشهر الماضي يسمح بزواج المثليين.,بدأ كومو، 53 عام حكمه في وقت مبكر هذا العام ووقع مشروع قانون الشهر الماضي يشرع الزواج من نفس الجنس.,53.620834391028296,وقع كومو، البالغ من العمر 53 عامًا، حكومته في وقت سابق من هذا العام ووقع على مشروع قانون الشهر الماضي يشرع الزواج من نفس الجنس.,46.75914450935156
333,"ووصف الشائعات بأنها ""محادثة سياسية وغباء"".","وقال عن الشائعات بأنها ""ثرثرةٌ سياسيةٌ وسخافةٌ"".",42.71852091003526,"وقد وصف الشائعات بأنها ""حديث سياسي وسخافات"".",52.222953456113274
334,يُتوقع أن يتقدم لترشيحه للرئيس في عام 2016.,من المرجّح أن يترشّح للرئاسة عام 2016.,33.0214428884507,يُعتقد أنه سيترشح للرئاسة في عام 2016.,42.13173628989496
335,"""نيكست جين"" هو نظام يزعم أنّه سيسمح للطائرات بالطيران على طرق أقصر ويقوم بتوفير ملايين الجيلون من الوقود كل عام ويقلل انبعاثات الكربون.",نيكسدجين هو نظام تدعي إدارة الطيران الفيدرالية أنه سيسمح للطائرات بالطيران في مسارات أقصر، كما سيوفر ملايين الغالونات من الوقود كل عام ويقلل من انبعاثات الكربون.,51.93118580770996,"نظام ""NextGen"" هو نظام تدعي إدارة الطيران الفيدرالية (FAA) أنه سيسمح للطائرات بالطيران على مسارات أقصر، مما يوفر ملايين الجالونات من الوقود كل عام ويقلل من انبعاثات الكربون.",51.11172299094409
336,يستخدم التقنية القائمة على الأقمار الصناعية على عكس التقنية القديمة القائمة على الرادار الأرضي للسماح لمراقبي حركة المرور الجوية بتحديد الطائرات بدقة أكبر وإعطاء الطيارين معلومات أكثر دقة.,إنها تستعمل تقنية مرتبطة بالأقمار الاصطناعية بخلاف التقنية القديمة التي تستعمل راداراً أرضياً للسماح للمراقبين الجويين بتحديد مكان طائرة بدقة أعلى وتزود الطيارين بمعلومات محددة أكثر.,45.796797737481995,يستخدم هذا النظام تقنية تعتمد على الأقمار الصناعية بدلاً من التقنية القديمة المستندة إلى الرادار الأرضي، مما يسمح لمراقبي الحركة الجوية بتحديد موقع الطائرات بدقة أكبر وتوفير معلومات أكثر دقة للطيارين.,61.006615036192024
337,لا يتم وضع أي وسائل نقل إضافية، ولا تتوقف القطارات الجوفية في ويمبلي، ولا توجد مرافق لوقف السيارات ومراقبة السيارات والسفر على الأرض.,ولا توجد وسائل نقل إضافية ولن تتوقف القطارات الأرضية عند ويمبلي، بالإضافة إلى عدم توفى مواقف السيارات ومرافق ركن السيارات والركوب على الأرض.,57.60417174106149,"لا توجد وسائل نقل إضافية، ولن تتوقف القطارات السطحية في ويمبلي، كما أن مواقف السيارات ومرافق ""ركن وابدأ"" غير متاحة في الملعب.",55.4740633728159
338,وخلال ذلك، أثار الخوف من عدم وجود وسائل النقل إمكانية أن يتم إجبار المباراة على اللعب خلف الأبواب المغلقة دون وجود مؤيدين للفريق.,وأثارت المخاوف من نقص المواصلات إلى احتمالية إجبار المباراة علي أن تقام خلف أبواب مغلقة، دون تواجد أنصار الفريق.,37.12643454584799,أثارت مخاوف نقص وسائل النقل إمكانية أن يُجبر المباراة على اللعب خلف أبواب مغلقة دون مؤيدي الفريق.,62.989572166914485
339,"أعلنت دراسة نشرت يوم الخميس في مجلة ""ساينس"" عن تشكيل نوع جديد من الطيور في جزر غالاباغوس الإكوادورية.","ذكرت دراسة نُشرت يوم الخميس في مجلة ""ساينس"" عن نشأة نوع جديد من الطيور في جزر غالاباغوس الإكوادورية.",84.55019093036998,"نشرت دراسة يوم الخميس في مجلة ""ساينس"" تقريرًا عن تكوين نوع جديد من الطيور في جزر جالاباغوس الإكوادورية.",73.38779200693509
340,أبلغ الباحثون من جامعة برينستون في الولايات المتحدة وجامعة أوبسالا في السويد أن النوع الجديد تطورت في جيلين فقط، على الرغم من أن هذه العملية كانت تعتقد أنها تستغرق وقتًا أطول بكثير، بسبب التكاثر بين الفينش الدائرنية، Geospiza fortes، وكاكتوس الفينش المهاجر، Geospiza conirostris.,أفاد باحثون من جامعة برينستون بالولايات المتحدة وجامعة أوبسالا بالسويد أن تطور الأنواع الجديدة استغرق جيلين فقط - على الرغم من أنه كان يعتقد أن هذه العملية تستغرق وقتاً أطول بكثير- بسبب التكاثر بين عصفور داروين المتوطن، وعصفور الأرض متوسط الحجم، وعصفور الصبار المهاجر، وعصفور الأرض ذو المنقار الحاد.,51.228002311282076,أبلغ باحثون من جامعة برينستون في الولايات المتحدة وجامعة أوبسالا في السويد أن الأنواع الجديدة تطورت في جيلين فقط، على الرغم من الاعتقاد بأن هذه العملية كانت تستغرق وقتًا أطول بكثير، وذلك بسبب التكاثر بين أحد أنواع الطيور الفينشية المتوطنة، وهو الفينش الدا Darwin المعروف باسم Geospiza fortes، والفينش القادم من الصبار، Geospiza conirostris.,68.17774624728042
341,الذهب يمكن أن يتم صبقه إلى جميع أنواع الأشكال.,يمكن تشكيل الذهب على شتى الأشكال. يمكن لفه في أشكالٍ صغيرة.,26.06610617818316,يمكن تشكيل الذهب بجميع أنواع الأشكال. يمكن دحرجته إلى أشكال صغيرة جدًا.,40.04786992935712
342,يمكن سحبها إلى سلك رقيق، والذي يمكن أن يلتوي ويعبث. يمكن طميرها أو طاحونها في الأوراق.,ويمكن سحبه إلى سلكٍ رفيعٍ، يمكن لفّه وإزاله. يمكن أن يتم صقلها أو لفها على شكل أوراق.,37.59433853443086,يمكن سحبه إلى سلك رفيع، يمكن لفه وضفره. يمكن دقّه أو لفه إلى صفائح.,31.574427255582947
