id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
133,"谈判人员试图纠正局势,",谈判人员试图扭转局面，但囚犯的要求并不明确。,0.7018806338310242,谈判代表试图纠正局势，但囚犯的要求不明确。,0.7357073426246643
134,"警方说,在晚上10点到11点之间,",山区夏令时晚上 10 点到 11 点之间，院子里的犯人们引发了一场火灾。,0.6041218042373657,山区夏令时晚上 10 点到 11 点之间，院子里的犯人们引发了一场火灾。,0.6041218042373657
135,"警官们用防暴装备进入院子,用催气住囚犯.",很快，配备了防暴装备的警察进入了院子，并用催泪瓦斯把囚犯逼得走投无路。,0.6567604541778564,很快，穿着防暴装备的警察进入院子，用催泪瓦斯将囚犯们围住。,0.7228770852088928
136,消防救援人员最终在晚上11点35分灭了火灾.,消防救援人员最终在晚上 11 点 35 分扑灭了大火。,0.9449732303619385,消防救援人员最终在晚上11点35分扑灭了火灾。,0.9651148915290833
137,"1963年,该建后,季节性洪水将在河流中散布沉积物停止.",1963 年大坝建成后，季节性洪水被控制住了，沉积物不再冲散到河流里。,0.664079487323761,在1963年大坝建成后，季节性洪水暂停了，洪水曾经会将沉积物分布到整个河流中。,0.6812363266944885
138,"这种沉积物是为了创造沙子和海,",这种沉积物是形成沙洲和海滩的必要条件，而沙洲和海滩是野生动物的栖息地。,0.5782656073570251,这层沉积物对于形成沙洲和海滩是必要的，它们为动物栖息提供了栖息地。,0.5967016220092773
139,"由于这种情况,两种鱼类已经灭绝,另外两种鱼类也面临灭绝危险,其中包括鱼.",结果，两种鱼类灭绝，另外两种鱼类濒临灭绝，其中包括弓背鲑。,0.8412691950798035,因此，两个鱼类物种已经灭绝，还有两个物种已成为濒危物种，包括驼背鲤。,0.7804247140884399
140,"尽管洪水后水位仅会升高几英尺,但官员们希望能恢复下游的侵蚀沙子.",虽然在洪水过后，水位只会上升几英尺，但官员们希望这足以恢复下游被侵蚀的沙洲。,0.7941762804985046,尽管洪水过后水位只会上涨几英尺，官员们仍然希望这能足以恢复下游被侵蚀的沙洲。,0.7943820357322693
141,"据雅加达地质物理机构称,由于地震未达到6.5级级,",目前还没有发布海啸预警。根据雅加达地质局的说法，由于此次地震没有达到 6.5 级，因此不会发布海啸预警。,0.7275048494338989,没有发布海啸预警，雅加达地球物理局表示，也不会发布海啸预警，因为这次地震没有达到6.5级的要求。,0.7259276509284973
142,"尽管没有海威胁,但居民开始恐慌,",尽管那里没有海啸的威胁，当地居民却感到坐立不安，纷纷结束生意及离开家园。,0.7006393074989319,尽管没有海啸威胁，居民们还是开始 panicked，并开始离开他们的商店和家。,0.7038121819496155
143,"虽然温弗雷在告别时着眼,但她向粉丝们明确表示,她将回来.",尽管 Winfrey 在告别时热泪盈眶，但她向粉丝们明确表示，她还会回来。,0.6391592621803284,尽管温弗瑞在告别时泪水夺眶而出，但她向粉丝们明确表示，她会回来的。,0.6264914274215698
144,"""这不是告别,这是一个章节的闭幕,一个新的开幕.",“这并不是告别。这是一个篇章的结束，也是新篇章的开始。”,0.9172484874725342,“这并不是告别。这是一个章节的结束，也是一个新章节的开始。”,0.923606276512146
145,"纳米比亚总统和议会选举的最终结果表明,现任总统希菲普尼佩巴已以大差距重选.",纳米比亚（Namibian）总统和议会选举的最后结果表明，现任总统希菲克普耶·波汉巴（Hifikepunye Pohamba）以巨大的优势再次当选。,0.7757875323295593,纳米比亚总统和国会议员选举的最终结果显示，现任总统希菲凯普尼·霍汉巴以大比分成功连任。,0.8555545210838318
146,非洲西南人民组织 (SWAPO) 在议会选举中也保持了多数.,执政党西南非洲人民组织 (SWAPO) 也在议会选举中保持了多数席位。,0.9277328252792358,执政党西南非洲人民组织（SWAPO）在议会选举中也保持了多数席位。,0.9246139526367188
147,"据报道,该地区已被迫入境,",联军和阿富汗部队进入该地区保护阵地，其他联军飞机也被派往支援。,0.34342172741889954,联合军队和阿富汗部队进入该地区以确保安全，其他联军飞机也已经被派往协助。,0.3445312976837158
148,据信是敌对火灾的结果.,坠机发生在高海拔山区，据称是敌方火力所致。,0.5217016339302063,这起坠毁事件发生在山区的高处，据信是由于敌对火力造成的。,0.550734281539917
149,"由于天气恶劣,地形恶劣,人们正在寻找事故现场.",寻找坠机地点的任务遭遇了恶劣的天气和地形。,0.8480440974235535,寻找失事地点的努力正遭遇恶劣天气和崎岖地形的阻碍。,0.8396921753883362
150,"医疗慈善机构Mangola,无边界医生和世界卫生组织表示,这是该国最严重的疫情.",医疗慈善机构 Mangola、无国界医生组织和世界卫生组织表示，这是该国有史以来最严重的疫情。,0.9291286468505859,医疗慈善机构Mangola、无国界医生组织和世界卫生组织表示，这是该国记录到的最严重的疫情爆发。,0.9267867803573608
151,"无国界医生组织发言人理查德·维尔曼说:""安哥拉正朝着史上最严重的疫情前进,",无国界医生组织的发言人理查德·维尔曼 (Richard Veerman) 说：“安哥拉正面临有史以来最严重的疫情，当地的局势仍然非常糟糕。”,0.8518062233924866,无国界医生组织的发言人理查德·维尔曼说：“安哥拉正面临史上最严重的疫情，安哥拉的情况仍然非常糟糕。”,0.8853902220726013
152,"赛事开始于早上10点,天气很好,除了午夜雨,",比赛于上午 10 点开始。天气很好，上午有毛毛雨，很快就放晴了。这样的天气对七人制橄榄球来说十分完美。,0.6545262932777405,比赛在上午10点准时开始，天气非常好，除了上午中段有些小雨很快就停了之外，这一天非常适合打七人橄榄球。,0.667212188243866
153,首席赛事冠军南非在第五名赞比亚队以26:00的胜利以舒适的态度开始了比赛.,锦标赛头号种子南非队开局不错，他们以 26 - 00 轻松战胜了 5 号种子赞比亚队。,0.5065827369689941,比赛的种子队南非队在首场比赛中表现出色，以26比0轻松击败了第五种子赞比亚队。,0.5244062542915344
154,"尽管南非的比赛与南方的姐妹们相对,",在与南方姐妹队的比赛中，南非队看起来明显有点生疏，但随着比赛的进行，南非队的表现稳步改进。,0.5182400345802307,在与南方姐妹队的比赛中，南非队显得明显生疏，但随着比赛的进行，他们逐渐有所改善。,0.5141777396202087
155,"他们有纪律的防守,掌握球技巧,以及卓越的团队工作,",他们因其严格防守、控球技术和出色的团队合作脱颖而出。很显然，这是一支无往不胜的球队。,0.6892148852348328,他们严谨的防守、出色的控球技巧和优秀的团队合作使他们脱颖而出，很明显这支球队是最具挑战性的对手。,0.6687415838241577
156,"据阿姆斯特丹市和安妮·弗兰克博物馆官员说,这棵树感染了真菌,",阿姆斯特丹市政府和安妮·弗兰克博物馆 (Anne Frank Museum) 的官员表示，这棵树感染了一种真菌，并会对公众健康造成威胁，因为据称它随时都有倒下的危险。,0.7854276299476624,阿姆斯特丹市政府和安妮·弗兰克博物馆的官员表示，这棵树感染了真菌，构成了公共健康隐患，因为他们认为这棵树即将倒下。,0.8160116076469421
157,"据报道, 据报道,",按照原计划，它将在周二被砍倒，但在法庭紧急裁决后幸免遇难。,0.2882542312145233,原定于星期二砍伐，但在紧急法庭裁决后被保住了。,0.30145299434661865
158,"所有的洞穴入口都被称为""七个姐妹"",直径至少是100到250米 (328到820英尺).",所有的洞穴入口（这些洞被称为”七姊妹“）直径至少为 100 至 250 米（328 至 820 英尺）。,0.9025974273681641,所有被称为“七姊妹”的洞口直径至少在100到250米（328到820英尺）之间。,0.9081781506538391
159,"红外图像显示,夜间和白天的温度变化表明,",红外图像显示，昼夜温度的变化表示这些地方很可能是洞穴。,0.6948201060295105,红外图像显示，夜间和白天的温度变化表明它们很可能是洞穴。,0.7080501914024353
160,"""白天它们比周围的表面凉爽,夜晚却温暖.",“比周围的表面相比，它们白天更凉，晚上更暖。,0.9036850929260254,"""它们白天比周围的表面温度低，晚上则比较温暖。""",0.900793731212616
161,"它们的热态度不像地球上的大洞穴一样稳定,它们通常保持相当恒定的温度,",“它们的热行为不像地球上的大型洞穴那么稳定，这些大型洞穴通常会保持相当恒定的温度，但它们与地下深穴的情况很相似，”亚利桑那州旗杆镇美国地质调查局 (USGS) 太空地质团队和北亚利桑那大学的格伦·库欣说道。,0.5512423515319824,“他们的热行为并不像地球上那些通常保持相对恒定温度的大型洞穴那样稳定，但这与这些深坑在地下的特性是一致的，”来自美国地质调查局 (USGS) 天体地质团队的格伦·库兴（Glen Cushing）说道，他同时也是位于亚利桑那州弗拉格斯塔夫的北亚利桑那大学的成员。,0.5021171569824219
162,"在法国,投票传统上是一种低技术的经验:选民在一个摊位里隔离自己,",在法国，传统上投票是一种没什么技术含量的体验：选民进到一个小隔间里，把一张预先印好的、表明了所选候选人的纸片装入信封中。,0.6405712962150574,在法国，投票传统上是一个低技术的体验：选民在一个隔间里隔离自己，把一张预先打印好的纸，标明他们选择的候选人，放入一个信封里。,0.7332107424736023
163,"官员确认选民身份后,选民将封信放入投票箱,",官员核实投票者的身份后，投票者将信封投入投票箱，并在投票册上签名。,0.8494001030921936,在官员确认选民身份后，选民将信封放入投票箱，并在投票登记簿上签名。,0.8880369663238525
164,法国选举法更严格地规范了程序.,法国选举法为选举程序制订了相当严格的法规。,0.8720695972442627,法国的选举法对程序进行了相当严格的规范。,0.8993608951568604
165,"自1988年以来,投票箱必须透明,以便选民和观察员可以见证投票开始时没有封筒,除了被适当计数和授权选民外,没有封筒.",自 1988 年以来，投票箱就必须是透明的，这样选民和观察员才能看到投票开始时箱内没有信封，还能看到除了那些及时统计过、有权投票的选民以外，没有其他人向箱内投入信封。,0.7332242727279663,自1988年以来，投票箱必须是透明的，以便选民和观察员可以看到在投票开始时没有信封，并且除了经过正式计数和授权的选民的信封外，不能再添加其他信封。,0.7869484424591064
166,"候选人可以派代表见证每一个过程的部分.晚上,随着特定的程序,自愿者在严格的监督下计算投票.",候选人可以派代表现场察看选举过程的每一个环节。晚上，志愿者在严密监督之下按照特定程序计票。,0.8238977789878845,候选人可以派代表见证整个过程的每一个环节。晚上，志愿者在严格监督下按照特定程序进行计票。,0.858561098575592
167,"由于成本节约和功能因素,ASUS Eee PC早些时候在全球推出,",早先于全球发布的华硕 Eee PC 个人笔记本，因成本节约及功能性因素，成为 2007 年台北 IT 资讯月备受瞩目的话题。,0.7195031642913818,华硕Eee PC因其节约成本和功能性因素在全球推出，成为2007年台北信息月的热门话题。,0.7923373579978943
168,"但在2007年,中国政府颁发的台湾可持续发展奖后,笔记本电脑的消费市场将会发生根本性的变化和变化.",但在华硕获得台湾行政院颁发的 2007 年台湾永续发展奖后，笔记本电脑的消费市场将发生根本性的变化。,0.836385190486908,但是，随着华硕在2007年获得中华民国行政院颁发的台湾可持续发展奖，笔记本电脑的消费市场将会发生根本性的变化。,0.8363801836967468
169,"据该电台网站描述,该节目是""老学校广播剧院,",”根据该电台的网站描述，这档节目是一档“带有全新震撼极客风格的老式广播剧！”,0.6104802489280701,车站的网站描述这个节目为“老派的广播剧，带有新颖而离谱的极客风格！”,0.5038167834281921
170,"在早期,该节目仅在长期以来的互联网广播网站TogiNet Radio上播放,该网站专注于谈话广播.",早年，该节目仅在运营已久的互联网广播网站TogiNet Radio上播出，TogiNet Radio是一个专注于谈话广播的网站。,0.8827729821205139,在早期，这个节目仅在长期运营的网络广播网站TogiNet Radio播出，该网站专注于谈话类广播。,0.9034205079078674
171,"在2015年底,TogiNet成立了AstroNet Radio作为子公司.",2015 年年末， TogiNet 创建了 AstroNet 广播作为子电台。,0.8662781119346619,在2015年底，TogiNet成立了子电台AstroNet电台。,0.9054148197174072
172,"该节目最初包括业余的语音演员,",该节目最初由业余配音演员参演，范围从当地人到东德克萨斯州人。,0.7297671437263489,这个节目最初是由来自东德克萨斯州的业余配音演员表演的。,0.7474055290222168
173,"据报道,由于维权人员不在比什克克的街道上,",据报道，由于执法人员不在场，比什凯克街道上的大规模抢劫持续了一夜。,0.628720223903656,据报道，在比什凯克的街道上，执法人员未在场，普遍的抢劫行为在夜间继续发生。,0.6021544337272644
174,"一位观察员称比什克市陷入""无序""状态,",一名观察者形容比什凯克（Bishkek）正在陷入“无政府“ 状态，成群的人们在街上游荡，掠夺商店里的消费品。,0.7359400391578674,比什凯克被一位观察者描述为陷入“无政府状态”，因为一群人在街头游荡，抢劫商店的消费品。,0.7717936635017395
175,几位比什克克居民指责南方抗议者为违反法律.,几个比什凯克居民将这种违法状态归咎于来自南方的抗议者。,0.8905430436134338,几位比什凯克的居民指责南方的抗议者造成了无法无天的局面。,0.8740450143814087
176,南非在南非拉斯堡皇家巴福冈体育场击败了全黑人队 (新西兰) 在橄球联盟三国比赛中.,在南非勒斯滕堡（Rustenburg）皇家巴福肯体育场举行的英式橄榄球联盟三国赛中，南非队击败了全黑队（新西兰）。,0.7356667518615723,南非在南非鲁斯滕堡的皇家巴福肯体育场击败了全黑队（新西兰）在橄榄球三国赛中的比赛。,0.7797499299049377
177,"最后的比分是21比20的1分胜利,结束了全黑人队15场胜利连续.",最后结果是一分险胜，比分为 21 比 20，结束了全黑队连胜 15 场的局面。,0.7794788479804993,最后的比分是一分之差，21比20，结束了全黑队的15场连胜。,0.8211295008659363
178,"对于斯普林布克斯来说,这结束了五场输球连续.",跳羚队以五连败收官。,0.6796563267707825,对于春boks来说，这结束了他们五场比赛的失利纪录。,0.8529798984527588
179,"两周前,全黑人队已经赢得了奖杯.",全黑队在两周前已经赢得了奖杯，而这场比赛是他们打的最后一场。,0.7409632802009583,这是全黑队的最后一场比赛，他们在两周前已经获得了奖杯。,0.8027170300483704
180,"赛季的最后一场比赛将在下周在约翰内斯堡的埃利斯公园举行,",该系列赛的最后一场比赛将于下周在约翰内斯堡 (Johannesburg) 的埃利斯公园举行，届时斯普林博克斯 (Springboks) 将迎战澳大利亚队。,0.7470465302467346,系列赛的最后一场比赛将在下周在约翰内斯堡的爱丽丝公园进行，比赛由南非橄榄球队对阵澳大利亚队。,0.774054229259491
181,"星期一晚上10点08分,蒙大拿州西部发生了一场温和的地震.",周一晚 10：08，蒙大拿州西部发生中强地震。,0.9067865014076233,在星期一晚上10点08分，西蒙大拿发生了一次中等强度的地震。,0.9120243191719055
182,美国地质调查局 (USGS) 和其国家地震信息中心尚未立即报告损害.,美国地质调查局 (USGS) 及美国国家地震信息中心目前还没有收到有关地震破坏的即时报告。,0.9350729584693909,美国地质调查局（USGS）及其国家地震信息中心尚未收到损坏的即时报告。,0.9400628209114075
183,"地震发生在迪隆以北东20公里 (15英里) 处,布特以南约65公里 (40英里).",这次地震的震中位于狄龙（Dillon）东北偏北 20 公里（15英里），比尤特（Butte）以南 65 公里处（40英里）。,0.8819736838340759,这次地震的震中位于迪伦以北东北约20公里（15英里），并且距离巴特以南约65公里（40英里）。,0.9099110960960388
184,"据证据,人类致命的禽流感病毒H5N1感染了一只死于野生,",周一，法国东部里昂附近的沼泽内发现了一只死野鸭。经证实，这只野鸭感染了对人类致命的 H5N1 型禽流感病毒。,0.5886444449424744,致人致命的禽流感病毒H5N1已被确认感染了周一在法国东部里昂附近沼泽地区发现的一只死去的野鸭。,0.6181078553199768
185,"法国是欧盟第七个感染这种病毒的国家,仅次于奥地利,德国,斯洛文尼亚,保加利亚,希腊和意大利.",在奥地利、德国、斯洛文尼亚、保加利亚、希腊和意大利之后，法国是第七个深受这种病毒之苦的欧盟国家。,0.9278033971786499,法国是欧洲联盟中第七个遭受这种病毒的国家；此前包括奥地利、德国、斯洛文尼亚、保加利亚、希腊和意大利。,0.9336751103401184
186,克罗地亚和丹麦仍未确认有疑似H5N1病例.,克罗地亚和丹麦的 H5N1 疑似病例仍未确诊。,0.9462808966636658,克罗地亚和丹麦的H5N1疑似病例尚未确认。,0.9584074020385742
187,"伯斯起诉上帝""对地球上数百万居民的广泛死亡,破坏和恐吓"".",钱伯斯曾起诉上帝，称其应对“地球上数十亿居民中到处可见的死亡、破坏和恐怖”负责。,0.7719178795814514,,
188,"伯斯是一个无神论者,他认为他的诉讼是""轻率的""",钱伯斯是个不可知论者，他认为自己的诉讼是“随意的”，“任何人都可以起诉任何人”。,0.7568963170051575,钱伯斯，一个不可知论者，认为他的诉讼是“无聊的”，并且“任何人都可以起诉任何人。”,0.7582281231880188
189,"卡米尔·圣-桑斯的法国歌剧中介绍的故事是关于一位艺术家的故事"",他的生活是由爱毒品和日本所决定的"".",卡米尔·圣桑 (Camille Saint-Saens) 创作的法国歌剧讲述的是一名艺术家的故事，“他一生沉迷于毒品和对日本的热爱”。,0.772545337677002,这部由卡米尔·圣桑创作的法国歌剧中讲述的故事是关于一位“他的生活被对毒品和日本的热爱所支配的艺术家。”,0.8256418108940125
190,剧院鼓励观众加入.,结果，演员在舞台上吸食大麻，剧院本身也鼓励观众一起加入。,0.6407955288887024,因此，表演者在舞台上吸食大麻卷烟，而剧院本身也在鼓励观众参与其中。,0.5790025591850281
191,"美国众议院前议长纽特·金格里奇,德克萨斯州长里克·佩里和国会议员米切尔·巴赫曼分别排名第四,第五和第六.",前众议院议长纽特·金里奇、德克萨斯州州长里克·佩里和女国会议员米歇尔·巴赫曼最终分别名列第四、第五和第六。,0.9263889193534851,前众议院议长纽特·金里奇、德克萨斯州州长里克·佩里，以及国会女议员米歇尔·巴赫曼分别获得第四、第五和第六名。,0.9237566590309143
192,"结果后,吉林治赞扬了桑托鲁姆,但对罗姆尼说了严厉的话,",结果出来后，金里奇连连称赞桑托勒姆，但对罗姆尼做出严厉批评。以后者的名义，在爱荷华州放送对金里奇不利的竞选广告。,0.6402339935302734,在结果公布后，金里奇赞扬了圣托鲁姆，但对罗姆尼却口气严厉，因为在爱荷华州，针对金里奇的负面竞选广告是以罗姆尼的名义播出的。,0.6563836932182312
193,"佩里表示,他将""返回德克萨斯州评估今晚的集团结果,确定是否有自己的前进道路在这场比赛"",",佩里表示，他会“返回得克萨斯，评估今晚党团会议的结果，明确自己在这次较量中是否有胜算的余地”。但后来他又表示会继续参加竞选，并参加于 1 月 21 日在南卡罗莱纳州举行的初选。,0.6227288842201233,佩里表示他会“回到德克萨斯州来评估今晚会议的结果，确定在这场竞选中是否还有前进的道路”，但后来他说他会继续参选，并参加1月21日的南卡罗来纳州初选。,0.6571007966995239
194,"贝赫曼在8月赢得了艾姆斯草选,",八月曾在埃姆斯模拟民意调查中胜出的巴赫曼决定退出竞选。,0.5967622995376587,巴赫曼在八月份赢得了艾姆斯初选投票，决定结束她的竞选活动。,0.6237233281135559
195,"摄影师被运往罗纳德·里根大学洛杉矶分校医学中心,",这名摄影师被送往加州大学洛杉矶分校罗纳德·里根医疗中心，其后不治。,0.8179965615272522,摄影师被转送到罗纳德·里根加州大学洛杉矶分校医疗中心，随后去世。,0.8447719216346741
196,"据报道,他已经20多岁了.在一份声明中,比伯说:""虽然我不在场,也没有直接参与这场悲剧性事故,但我的思想和祈祷与受害者家属在一起.",报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”,0.8473024368286133,他据报道年龄在20多岁。在一份声明中，比伯表示：“虽然我并未在场，也没有直接参与这起悲惨的事故，但我的思想和祈祷与受害者的家人同在。”,0.9071065187454224
197,"据娱乐新闻网站TMZ了解,摄影师在塞普尔维达大道另一边停车,",娱乐新闻网站TMZ了解到，该名摄影师在Sepulveda大道的另一侧停车，开始拍摄警察的拦截，并在横穿马路后继续拍照，促使进行交通拦截的加州公路巡警两次停下手中工作，命令他回到对面。,0.5427546501159668,娱乐新闻网站TMZ了解到，那名摄影师在塞普尔维达大道的另一侧停下了他的车辆，试图拍摄警察拦车的画面，然后才过马路继续拍摄，这导致进行交通拦停的加州高速公路巡警两次命令他回到马路对面。,0.536653459072113
198,"据警方称,撞击摄影师的车辆司机不太可能面临刑事指控.",据警方称，撞倒摄影师的汽车司机未必会面临刑事指控。,0.945416271686554,根据警方的说法，撞到摄影师的司机不太可能面临刑事指控。,0.9378054738044739
199,"由于每天只有18枚奖牌,",由于一天只颁发十八块奖牌，许多国家的运动员未能登上领奖台。,0.617948591709137,每天只有十八枚奖牌可供争夺，许多国家未能登上奖牌榜。,0.6971902251243591
200,"荷兰在超级G赛中,安娜·乔赫梅森昨天在女排中排名第九,卡塔萨里内纳在同一赛事中排名第十.",与奖牌无缘的运动员包括荷兰的安娜·乔彻姆森，她在昨天的女子站姿超级大回转比赛中获得第九名，芬兰的卡特娅·萨里宁则在同一比赛中获得第十名。,0.703306257724762,他们包括荷兰，安娜·霍赫姆森在昨天的超级大回转比赛中，女子立式组获得第九名，以及芬兰的卡佳·萨里宁在同一项目中获得第十名。,0.7405334115028381
201,澳大利亚的米切尔·格鲁利在男人的Sup-G赛中排名第十一.捷克竞争对手奥德里希·杰林克在男人的Sup-G赛中排名第十六.,澳大利亚选手米切尔·古尔力获得男子站姿超级大回转比赛第十一名。捷克选手奥德里奇·耶利内克获得男子坐姿超级大回转比赛第十六名。,0.7476090788841248,澳大利亚的米切尔·古尔利在男子站立超级大回转中获得第十一名。捷克选手奥尔德里赫·耶利内克在男子坐式超级大回转中获得第十六名。,0.760913610458374
202,墨西哥的阿尔利·维拉斯克斯在男排坐式超级G赛中排名第十五.,墨西哥选手拉利·委拉斯开兹在男子坐姿超级大回转比赛中获得第 15 名的成绩。新西兰选手亚当·霍尔在男子站姿超级大回转比赛中获得第 9 名的成绩。,0.6662563681602478,来自墨西哥的阿尔利·贝拉斯克斯在男子坐式超级大回转中获得第十五名。新西兰的亚当·霍尔在男子立式超级大回转中获得第九名。,0.6970940232276917
203,波兰男子视障滑雪运动员马西耶克雷泽尔和导游安娜·奥加津斯卡在超级G赛中排名第十三.韩国Jong Seork Park在男人的坐式超级G赛中排名第二十四.,波兰男子视障滑雪选手马切吉·克雷泽尔（Maciej Krezel ）和向导安娜·奥加津斯卡（Anna Ogarzynska）在超级大回转比赛中获得第十三名，韩国选手朴钟硕（Jong Seork Park）在男子坐式超级大回转比赛中获得第二十四名。,0.7483503222465515,波兰的男子视觉障碍滑雪运动员马切伊·克雷泽尔和他的向导安娜·奥加任斯卡在超级大回转比赛中获得第十三名。韩国的朴宗石在男子坐式超级大回转比赛中获得第二十四名。,0.7744944095611572
204,"联合国维和部队在2010年地震后抵达海地,",联合国维和人员在 2010 年地震后抵达海地，他们因疫情蔓延而受到指责。疫情是从部队营地附近开始扩散的。,0.667637050151825,联合国维和部队在2010年地震后抵达海地，他们被指责为疾病传播的根源，该疾病起源于部队营地附近。,0.6411541104316711
205,"根据诉讼,联合国营地的废物没有得到适当的清洁,",诉讼材料显示，联合国营地未能对废弃物进行适当的消毒处理，因而导致细菌进入阿蒂博尼特河的支流，这是海地最大河流之一。,0.6521124839782715,根据这起诉讼，联合国营地的废物没有得到适当的消毒，导致细菌进入了阿尔蒂博尼特河的支流，而阿尔蒂博尼特河是海地最大的河流之一。,0.6401844024658203
206,"在军队到达之前,海地自18世纪以来没有遇到与该疾病有关的问题.",在军队到来之前，海地自 19 世纪初以来从未遇到过与该疾病有关的问题。,0.9515254497528076,在部队到来之前，海地自19世纪以来没有遇到与这种疾病相关的问题。,0.9578058123588562
207,"哈伊蒂司法和民主研究所引用了独立研究,",海地正义与民主研究所 (Haitian Institute for Justice and Democracy) 引用的独立研究表明，是尼泊尔的联合国维和部队在不知情的情况下将这种疾病带到了海地。,0.5731882452964783,海地正义与民主研究所提到了一些独立研究，这些研究表明尼泊尔的联合国维和营在不知情的情况下将这种疾病带到了海地。,0.5648417472839355
208,"联合国疾病专家丹尼尔·兰塔gne表示,",研究该疾病的联合国专家丹妮尔·拉塔涅 (Danielle Lantagne) 表示，疫情爆发很可能是由维和人员引起的。,0.6420371532440186,联合国该疾病专家丹妮尔·兰唐表示，这次疫情很可能是由于维和人员引起的。,0.6525079011917114
209,哈密尔顿证实霍华德大学医院接受了患者的病情稳定.,汉密尔顿（Hamilton）确认，霍华德大学医院收治的病人情况稳定。,0.824308454990387,汉密尔顿确认霍华德大学医院接收了病情稳定的患者。,0.8721411824226379
210,"患者曾去尼日利亚,",这名患者曾去过尼日利亚，当地曾出现数宗埃博拉病毒的病例。,0.5678382515907288,患者曾去过尼日利亚，那儿出现了一些埃博拉病毒病例。,0.6254361271858215
211,"医院遵循了控制感染的协议,包括将病人与其他人分开,以防止可能感染其他人.",医院遵循了感染控制规定，包括把患者与他人隔离，以防感染到其他人。,0.9158494472503662,医院已遵循感染控制的流程，包括将患者与其他人分开，以防止可能对他人造成感染。,0.9235023856163025
212,"在""辛普森""之前,西蒙曾在多个节目上工作,",在出演《辛普森一家》前，西蒙曾在几个节目中担任过多种职位。,0.8844936490058899,在《辛普森一家》之前，西蒙曾在各种节目中担任过多个职位。,0.8985873460769653
213,"在20世纪80年代,他曾参与出租车,欢呼和特雷西乌尔曼秀等节目.",20 世纪 80 年代，他在《出租车》、《欢呼》以及《特蕾西·厄尔曼秀》等节目工作。,0.7512772083282471,在1980年代，他参与了《出租车》第， 《干杯》，以及《特雷西·乌尔曼秀》等节目。,0.756559431552887
214,"1989年,他帮助布鲁克斯和格鲁宁创建了辛普森剧,并负责聘请该节目的第一支写作团队.",1989 年，他与布鲁克斯和格罗宁一起创作了《辛普森一家》，并负责聘请了该剧的首支编剧团队。,0.914105236530304,在1989年，他与布鲁克斯和格雷宁一起创建了《辛普森一家》，并负责招聘了该节目第一组编剧。,0.905668318271637
215,"尽管他离开了节目,1993年,他仍然保持了执行制片人称号,并继续每季收取数亿美元的版权.",尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。,0.8973031640052795,尽管在1993年退出了节目，他仍然保留了执行制作人的头衔，并继续每季获得数千万美元的版权费。,0.9056512713432312
216,"据中国新华社报道,",早些时候，中国通讯社新华社报道了一架飞机已被劫持的新闻。,0.5879096388816833,早些时候，中国新闻社新华社报道了一架飞机被劫持的消息。,0.5886170268058777
217,"随后的报道称,该飞机收到了炸弹威胁,",随后的报道称，这架飞机受到炸弹威胁，被迫返回阿富汗，降落在坎大哈。,0.7575600743293762,后来的报道称，这架飞机收到了炸弹威胁，随后被重新指引回到阿富汗，并在坎大哈降落。,0.745847761631012
218,"据报道,飞机被拒绝紧急降落后被转移到阿富汗.",早些时候的报道称，这架飞机被拒绝在乌鲁木齐紧急降落后，已返回阿富汗。,0.7211676239967346,早期报道称，这架飞机在乌鲁木齐被拒绝紧急着陆后，被迫返回阿富汗。,0.7424888610839844
219,"伊朗航空事故是常见的,",空难在伊朗是司空见惯的事，这个国家的民用和军用飞机都已经老化，缺少维护。,0.6102100610733032,在伊朗，航空事故很常见，原因是该国的机队老旧，民用和军用航空的维护都很差。,0.5686625838279724
220,国际制裁意味着新飞机不能购买.,在国际制裁下，伊朗无法购买新的飞机。,0.9032593369483948,国际制裁导致无法购买新飞机。,0.9580658078193665
221,"警方直升机毁,造成3人死亡,",本周早些时候，一架警用直升机坠毁，事件造成 3 人死亡，3 人受伤。,0.7272722125053406,本周早些时候，一架警用直升机坠毁，导致三人遇难，三人受伤。,0.7385780215263367
222,"伊朗上个月遭遇了多年来最严重的空难, 一架飞机向亚美尼亚飞行,",上个月，伊朗一架飞往亚美尼亚的客机坠毁，机上 168 人遇难，这是伊朗多年来最惨烈的一起空难。,0.7179642915725708,上个月，伊朗发生了近年来最严重的空难，一架前往亚美尼亚的客机坠毁，造成机上168人全部遇难。,0.7369872331619263
223,"同月,另一个航班在马什哈德的跑道上毁,",同一个月，又有一架客机冲出马什哈德的跑道，撞上一堵墙，造成 17 人死亡。,0.6644294857978821,同一个月，另一架客机在马什哈德的跑道上冲出，撞上了一堵墙，造成十七人遇难。,0.6786096692085266
224,艾洛斯密斯已经取消了他们的巡回演唱会.,空中铁匠乐队已经取消了他们巡回演唱会的剩余场次。,0.8499794006347656,艾 Aerosmith 已经取消了他们巡演的剩余演出。,0.8814792037010193
