id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
120,"他第1000张邮票是2000年戴维·克洛克·埃伦斯特拉尔""瑞典国王伟大成就""的壮丽邮票,",“他在 2000 年制作的第 1000 张邮票取材自大卫·克洛克·埃伦斯特拉尔的名画《瑞典国王的伟大功绩》，并因此入选《吉尼斯世界纪录大全》。”,24.20648325642425,他的第1000个邮票是2000年由大卫·克勒克·埃伦斯特拉尔创作的壮丽作品“瑞典国王的伟大事迹”，该作品被列入《吉尼斯世界纪录》。,23.49650879317985
121,"他还为许多国家刻纸币,最近他的作品包括加拿大新5美元和100美元纸币前面的总理肖像.",他还参与了许多国家的纸币雕版制作，近期作品包括加拿大新版 5 元和 100 元纸币正面的总理肖像。,40.79794775916472,他还参与了为多个国家雕刻钞票，最近的作品包括新加拿大发行的5加元和100加元钞票正面的总理肖像。,26.88505761655369
122,"事故发生后,吉布森被运送到医院,但不久后就去世了.",事故发生后，吉布森被送往医院，但很快就一命呜呼。,27.274191069381917,事故发生后，吉布森被送往医院，但不久之后就去世了。,45.13538948725565
123,"卡车司机64岁,在事故中没有受伤.",这位 64 岁的卡车司机在车祸中没有受伤。,37.60392305513499,这位64岁的货车司机在事故中没有受伤。,50.13550357820997
124,车辆本身在同一天大约1200点时从事故现场被带走.,当天，格林尼治时间 (GMT) 约 12 时许，该车辆被拖离事故现场。,11.123005554481153,事故发生当天大约在格林威治标准时间中午12点，车辆本身被带离了事发现场。,11.976994649995305
125,"事故发生的地方附近的一名车库工作者说:""有孩子等待过路,他们都在喊叫哭泣.",一名在事故发生地附近的车库立的工作人员说：“孩子们正等着过马路，并且都在大声尖叫，哭个不停。”,11.366688726158708,一位在事故发生地点附近车库工作的人说：“当时有孩子们在等着过马路，他们都在尖叫和哭泣。”,21.612498957960643
126,他们都从事故发生的地方跑回来.,他们都从事故发生的地方跑了回来。,77.10792371922997,他们都从事故发生的地方跑回来了。,86.57099140685621
127,"巴厘岛的其他议题包括拯救世界剩余的森林,",巴厘岛会议议程中的其他议题还包括拯救世界上现存的森林，分享技术以帮助发展中国家以污染较少的方式发展。,12.066552817941796,巴厘岛议程上的其他议题包括拯救世界上剩余的森林，以及分享技术帮助发展中国家以更少污染的方式发展。,18.82849916977894
128,"联合国还希望完成一个基金,",联合国还希望最终成立一项基金，帮助有关国家应对全球变暖的影响。,11.333733125607173,联合国还希望最终确定一个基金，以帮助受全球变暖影响的国家应对其带来的影响。,9.128965339500997
129,"资金可以用于防洪房屋,更好的水资源管理和种植多样化.",这些资金可以用于建造防洪房屋、改善水资源管理以及促进农作物多样化。,34.6138097064652,这些钱可以用于防洪房屋、更好的水资源管理和作物多样化。,59.474824195240394
130,"弗洛克写道,一些人试图阻止女性发表女性健康的意见,",福禄克写道，一些人试图压制女性对女性健康问题的呼声，但天不遂人愿。,22.29930178442194,弗卢克写道，一些人为压制女性发表关于女性健康的声音而做出的努力没有成功。,21.392817033690804
131,"她得出这样的结论是因为女性和男性都给她发出了大量的积极评论和鼓励,",她之所以得出这个结论，是因为有许多男女个人发给她积极评价和鼓励，竭力主张将避孕药视为医疗必需品。,9.01719991901125,她得出了这个结论，因为收到了许多来自女性和男性的积极评论和鼓励，敦促将避孕药视为医疗上的必要性。,25.54425054907639
132,"当受伤者被送往医院后,战斗停止时,剩下的约40名囚犯留在院子,拒绝返回他们的牢房.",伤员被送往医院后，打斗平息下来，剩下的约 40 名囚犯留在院子里，拒绝回牢房。,43.087665953267795,当伤员被送往医院后，战斗停止了，大约有40名其他幸存的囚犯留在院子里，拒绝回到他们的牢房。,37.784027739032325
133,"谈判人员试图纠正局势,",谈判人员试图扭转局面，但囚犯的要求并不明确。,17.653732649976998,谈判代表试图纠正局势，但囚犯的要求不明确。,20.922383586365235
134,"警方说,在晚上10点到11点之间,",山区夏令时晚上 10 点到 11 点之间，院子里的犯人们引发了一场火灾。,20.277527148728176,山区夏令时晚上 10 点到 11 点之间，院子里的犯人们引发了一场火灾。,20.277527148728176
135,"警官们用防暴装备进入院子,用催气住囚犯.",很快，配备了防暴装备的警察进入了院子，并用催泪瓦斯把囚犯逼得走投无路。,9.395518019101946,很快，穿着防暴装备的警察进入院子，用催泪瓦斯将囚犯们围住。,19.220250147875355
136,消防救援人员最终在晚上11点35分灭了火灾.,消防救援人员最终在晚上 11 点 35 分扑灭了大火。,73.79570919166834,消防救援人员最终在晚上11点35分扑灭了火灾。,81.60528832434373
137,"1963年,该建后,季节性洪水将在河流中散布沉积物停止.",1963 年大坝建成后，季节性洪水被控制住了，沉积物不再冲散到河流里。,18.653558384331404,在1963年大坝建成后，季节性洪水暂停了，洪水曾经会将沉积物分布到整个河流中。,17.643470423176005
138,"这种沉积物是为了创造沙子和海,",这种沉积物是形成沙洲和海滩的必要条件，而沙洲和海滩是野生动物的栖息地。,9.885496097386048,这层沉积物对于形成沙洲和海滩是必要的，它们为动物栖息提供了栖息地。,4.405888103964909
139,"由于这种情况,两种鱼类已经灭绝,另外两种鱼类也面临灭绝危险,其中包括鱼.",结果，两种鱼类灭绝，另外两种鱼类濒临灭绝，其中包括弓背鲑。,30.334209866197067,因此，两个鱼类物种已经灭绝，还有两个物种已成为濒危物种，包括驼背鲤。,9.9756489682504
140,"尽管洪水后水位仅会升高几英尺,但官员们希望能恢复下游的侵蚀沙子.",虽然在洪水过后，水位只会上升几英尺，但官员们希望这足以恢复下游被侵蚀的沙洲。,26.29603140767108,尽管洪水过后水位只会上涨几英尺，官员们仍然希望这能足以恢复下游被侵蚀的沙洲。,22.756793752020577
141,"据雅加达地质物理机构称,由于地震未达到6.5级级,",目前还没有发布海啸预警。根据雅加达地质局的说法，由于此次地震没有达到 6.5 级，因此不会发布海啸预警。,11.958470818309221,没有发布海啸预警，雅加达地球物理局表示，也不会发布海啸预警，因为这次地震没有达到6.5级的要求。,9.01977847205487
142,"尽管没有海威胁,但居民开始恐慌,",尽管那里没有海啸的威胁，当地居民却感到坐立不安，纷纷结束生意及离开家园。,4.431453967607983,尽管没有海啸威胁，居民们还是开始 panicked，并开始离开他们的商店和家。,12.558528620820352
143,"虽然温弗雷在告别时着眼,但她向粉丝们明确表示,她将回来.",尽管 Winfrey 在告别时热泪盈眶，但她向粉丝们明确表示，她还会回来。,42.02437468356747,尽管温弗瑞在告别时泪水夺眶而出，但她向粉丝们明确表示，她会回来的。,38.15764224021117
144,"""这不是告别,这是一个章节的闭幕,一个新的开幕.",“这并不是告别。这是一个篇章的结束，也是新篇章的开始。”,19.932021120958176,“这并不是告别。这是一个章节的结束，也是一个新章节的开始。”,32.938487722700216
145,"纳米比亚总统和议会选举的最终结果表明,现任总统希菲普尼佩巴已以大差距重选.",纳米比亚（Namibian）总统和议会选举的最后结果表明，现任总统希菲克普耶·波汉巴（Hifikepunye Pohamba）以巨大的优势再次当选。,34.13863438564626,纳米比亚总统和国会议员选举的最终结果显示，现任总统希菲凯普尼·霍汉巴以大比分成功连任。,40.17636054125557
146,非洲西南人民组织 (SWAPO) 在议会选举中也保持了多数.,执政党西南非洲人民组织 (SWAPO) 也在议会选举中保持了多数席位。,51.7936893742718,执政党西南非洲人民组织（SWAPO）在议会选举中也保持了多数席位。,51.1984543954716
147,"据报道,该地区已被迫入境,",联军和阿富汗部队进入该地区保护阵地，其他联军飞机也被派往支援。,3.27176693549634,联合军队和阿富汗部队进入该地区以确保安全，其他联军飞机也已经被派往协助。,2.3309949434842645
148,据信是敌对火灾的结果.,坠机发生在高海拔山区，据称是敌方火力所致。,3.5912698569513903,这起坠毁事件发生在山区的高处，据信是由于敌对火力造成的。,5.1990719935139715
149,"由于天气恶劣,地形恶劣,人们正在寻找事故现场.",寻找坠机地点的任务遭遇了恶劣的天气和地形。,6.586656967644002,寻找失事地点的努力正遭遇恶劣天气和崎岖地形的阻碍。,6.384513530900138
150,"医疗慈善机构Mangola,无边界医生和世界卫生组织表示,这是该国最严重的疫情.",医疗慈善机构 Mangola、无国界医生组织和世界卫生组织表示，这是该国有史以来最严重的疫情。,53.9867518098086,医疗慈善机构Mangola、无国界医生组织和世界卫生组织表示，这是该国记录到的最严重的疫情爆发。,50.9026584054271
151,"无国界医生组织发言人理查德·维尔曼说:""安哥拉正朝着史上最严重的疫情前进,",无国界医生组织的发言人理查德·维尔曼 (Richard Veerman) 说：“安哥拉正面临有史以来最严重的疫情，当地的局势仍然非常糟糕。”,36.17857695205266,无国界医生组织的发言人理查德·维尔曼说：“安哥拉正面临史上最严重的疫情，安哥拉的情况仍然非常糟糕。”,46.75679103986105
152,"赛事开始于早上10点,天气很好,除了午夜雨,",比赛于上午 10 点开始。天气很好，上午有毛毛雨，很快就放晴了。这样的天气对七人制橄榄球来说十分完美。,4.884662254698341,比赛在上午10点准时开始，天气非常好，除了上午中段有些小雨很快就停了之外，这一天非常适合打七人橄榄球。,2.0999824345922926
153,首席赛事冠军南非在第五名赞比亚队以26:00的胜利以舒适的态度开始了比赛.,锦标赛头号种子南非队开局不错，他们以 26 - 00 轻松战胜了 5 号种子赞比亚队。,10.085167559661873,比赛的种子队南非队在首场比赛中表现出色，以26比0轻松击败了第五种子赞比亚队。,10.767534651513882
154,"尽管南非的比赛与南方的姐妹们相对,",在与南方姐妹队的比赛中，南非队看起来明显有点生疏，但随着比赛的进行，南非队的表现稳步改进。,3.5512428780663874,在与南方姐妹队的比赛中，南非队显得明显生疏，但随着比赛的进行，他们逐渐有所改善。,4.870361381645807
155,"他们有纪律的防守,掌握球技巧,以及卓越的团队工作,",他们因其严格防守、控球技术和出色的团队合作脱颖而出。很显然，这是一支无往不胜的球队。,4.942395368222817,他们严谨的防守、出色的控球技巧和优秀的团队合作使他们脱颖而出，很明显这支球队是最具挑战性的对手。,5.688087533869317
156,"据阿姆斯特丹市和安妮·弗兰克博物馆官员说,这棵树感染了真菌,",阿姆斯特丹市政府和安妮·弗兰克博物馆 (Anne Frank Museum) 的官员表示，这棵树感染了一种真菌，并会对公众健康造成威胁，因为据称它随时都有倒下的危险。,18.957081422301332,阿姆斯特丹市政府和安妮·弗兰克博物馆的官员表示，这棵树感染了真菌，构成了公共健康隐患，因为他们认为这棵树即将倒下。,28.30183876666568
157,"据报道, 据报道,",按照原计划，它将在周二被砍倒，但在法庭紧急裁决后幸免遇难。,0.0,原定于星期二砍伐，但在紧急法庭裁决后被保住了。,0.0
158,"所有的洞穴入口都被称为""七个姐妹"",直径至少是100到250米 (328到820英尺).",所有的洞穴入口（这些洞被称为”七姊妹“）直径至少为 100 至 250 米（328 至 820 英尺）。,30.949066127253246,所有被称为“七姊妹”的洞口直径至少在100到250米（328到820英尺）之间。,30.091839904462063
159,"红外图像显示,夜间和白天的温度变化表明,",红外图像显示，昼夜温度的变化表示这些地方很可能是洞穴。,23.982907098498064,红外图像显示，夜间和白天的温度变化表明它们很可能是洞穴。,53.83706724646367
160,"""白天它们比周围的表面凉爽,夜晚却温暖.",“比周围的表面相比，它们白天更凉，晚上更暖。,28.167607187116054,"""它们白天比周围的表面温度低，晚上则比较温暖。""",26.845077681921893
161,"它们的热态度不像地球上的大洞穴一样稳定,它们通常保持相当恒定的温度,",“它们的热行为不像地球上的大型洞穴那么稳定，这些大型洞穴通常会保持相当恒定的温度，但它们与地下深穴的情况很相似，”亚利桑那州旗杆镇美国地质调查局 (USGS) 太空地质团队和北亚利桑那大学的格伦·库欣说道。,8.130230980549264,“他们的热行为并不像地球上那些通常保持相对恒定温度的大型洞穴那样稳定，但这与这些深坑在地下的特性是一致的，”来自美国地质调查局 (USGS) 天体地质团队的格伦·库兴（Glen Cushing）说道，他同时也是位于亚利桑那州弗拉格斯塔夫的北亚利桑那大学的成员。,3.053458056050028
162,"在法国,投票传统上是一种低技术的经验:选民在一个摊位里隔离自己,",在法国，传统上投票是一种没什么技术含量的体验：选民进到一个小隔间里，把一张预先印好的、表明了所选候选人的纸片装入信封中。,5.7618538158740185,在法国，投票传统上是一个低技术的体验：选民在一个隔间里隔离自己，把一张预先打印好的纸，标明他们选择的候选人，放入一个信封里。,20.09588934601048
163,"官员确认选民身份后,选民将封信放入投票箱,",官员核实投票者的身份后，投票者将信封投入投票箱，并在投票册上签名。,11.120551182832832,在官员确认选民身份后，选民将信封放入投票箱，并在投票登记簿上签名。,35.88012544024767
164,法国选举法更严格地规范了程序.,法国选举法为选举程序制订了相当严格的法规。,22.226446292481295,法国的选举法对程序进行了相当严格的规范。,13.045923412418043
165,"自1988年以来,投票箱必须透明,以便选民和观察员可以见证投票开始时没有封筒,除了被适当计数和授权选民外,没有封筒.",自 1988 年以来，投票箱就必须是透明的，这样选民和观察员才能看到投票开始时箱内没有信封，还能看到除了那些及时统计过、有权投票的选民以外，没有其他人向箱内投入信封。,19.24664182524779,自1988年以来，投票箱必须是透明的，以便选民和观察员可以看到在投票开始时没有信封，并且除了经过正式计数和授权的选民的信封外，不能再添加其他信封。,37.06733074326649
166,"候选人可以派代表见证每一个过程的部分.晚上,随着特定的程序,自愿者在严格的监督下计算投票.",候选人可以派代表现场察看选举过程的每一个环节。晚上，志愿者在严密监督之下按照特定程序计票。,30.59212916669943,候选人可以派代表见证整个过程的每一个环节。晚上，志愿者在严格监督下按照特定程序进行计票。,41.917612085372284
167,"由于成本节约和功能因素,ASUS Eee PC早些时候在全球推出,",早先于全球发布的华硕 Eee PC 个人笔记本，因成本节约及功能性因素，成为 2007 年台北 IT 资讯月备受瞩目的话题。,6.352397302869762,华硕Eee PC因其节约成本和功能性因素在全球推出，成为2007年台北信息月的热门话题。,15.767603821996394
168,"但在2007年,中国政府颁发的台湾可持续发展奖后,笔记本电脑的消费市场将会发生根本性的变化和变化.",但在华硕获得台湾行政院颁发的 2007 年台湾永续发展奖后，笔记本电脑的消费市场将发生根本性的变化。,50.36181946768808,但是，随着华硕在2007年获得中华民国行政院颁发的台湾可持续发展奖，笔记本电脑的消费市场将会发生根本性的变化。,59.45533861715297
169,"据该电台网站描述,该节目是""老学校广播剧院,",”根据该电台的网站描述，这档节目是一档“带有全新震撼极客风格的老式广播剧！”,15.376631297825575,车站的网站描述这个节目为“老派的广播剧，带有新颖而离谱的极客风格！”,10.371076410677016
170,"在早期,该节目仅在长期以来的互联网广播网站TogiNet Radio上播放,该网站专注于谈话广播.",早年，该节目仅在运营已久的互联网广播网站TogiNet Radio上播出，TogiNet Radio是一个专注于谈话广播的网站。,49.37230204513864,在早期，这个节目仅在长期运营的网络广播网站TogiNet Radio播出，该网站专注于谈话类广播。,47.789119225342795
171,"在2015年底,TogiNet成立了AstroNet Radio作为子公司.",2015 年年末， TogiNet 创建了 AstroNet 广播作为子电台。,12.19793210622635,在2015年底，TogiNet成立了子电台AstroNet电台。,30.277029197532105
172,"该节目最初包括业余的语音演员,",该节目最初由业余配音演员参演，范围从当地人到东德克萨斯州人。,13.301987995833786,这个节目最初是由来自东德克萨斯州的业余配音演员表演的。,12.233382851844127
173,"据报道,由于维权人员不在比什克克的街道上,",据报道，由于执法人员不在场，比什凯克街道上的大规模抢劫持续了一夜。,14.210798987377537,据报道，在比什凯克的街道上，执法人员未在场，普遍的抢劫行为在夜间继续发生。,14.022859493073229
174,"一位观察员称比什克市陷入""无序""状态,",一名观察者形容比什凯克（Bishkek）正在陷入“无政府“ 状态，成群的人们在街上游荡，掠夺商店里的消费品。,2.0087643819223824,比什凯克被一位观察者描述为陷入“无政府状态”，因为一群人在街头游荡，抢劫商店的消费品。,5.608663272555504
175,几位比什克克居民指责南方抗议者为违反法律.,几个比什凯克居民将这种违法状态归咎于来自南方的抗议者。,11.471512003016661,几位比什凯克的居民指责南方的抗议者造成了无法无天的局面。,29.629794962654454
176,南非在南非拉斯堡皇家巴福冈体育场击败了全黑人队 (新西兰) 在橄球联盟三国比赛中.,在南非勒斯滕堡（Rustenburg）皇家巴福肯体育场举行的英式橄榄球联盟三国赛中，南非队击败了全黑队（新西兰）。,28.415780242617092,南非在南非鲁斯滕堡的皇家巴福肯体育场击败了全黑队（新西兰）在橄榄球三国赛中的比赛。,39.587320905721135
177,"最后的比分是21比20的1分胜利,结束了全黑人队15场胜利连续.",最后结果是一分险胜，比分为 21 比 20，结束了全黑队连胜 15 场的局面。,21.18182223003216,最后的比分是一分之差，21比20，结束了全黑队的15场连胜。,36.46631235926789
178,"对于斯普林布克斯来说,这结束了五场输球连续.",跳羚队以五连败收官。,2.0540268312306345,对于春boks来说，这结束了他们五场比赛的失利纪录。,15.450703561660948
179,"两周前,全黑人队已经赢得了奖杯.",全黑队在两周前已经赢得了奖杯，而这场比赛是他们打的最后一场。,20.990411215702487,这是全黑队的最后一场比赛，他们在两周前已经获得了奖杯。,13.858046730031676
180,"赛季的最后一场比赛将在下周在约翰内斯堡的埃利斯公园举行,",该系列赛的最后一场比赛将于下周在约翰内斯堡 (Johannesburg) 的埃利斯公园举行，届时斯普林博克斯 (Springboks) 将迎战澳大利亚队。,30.009519973148326,系列赛的最后一场比赛将在下周在约翰内斯堡的爱丽丝公园进行，比赛由南非橄榄球队对阵澳大利亚队。,35.25776655021836
181,"星期一晚上10点08分,蒙大拿州西部发生了一场温和的地震.",周一晚 10：08，蒙大拿州西部发生中强地震。,30.778741582971545,在星期一晚上10点08分，西蒙大拿发生了一次中等强度的地震。,46.63327575354653
182,美国地质调查局 (USGS) 和其国家地震信息中心尚未立即报告损害.,美国地质调查局 (USGS) 及美国国家地震信息中心目前还没有收到有关地震破坏的即时报告。,38.97523114057893,美国地质调查局（USGS）及其国家地震信息中心尚未收到损坏的即时报告。,52.53771848264287
183,"地震发生在迪隆以北东20公里 (15英里) 处,布特以南约65公里 (40英里).",这次地震的震中位于狄龙（Dillon）东北偏北 20 公里（15英里），比尤特（Butte）以南 65 公里处（40英里）。,9.962809525159582,这次地震的震中位于迪伦以北东北约20公里（15英里），并且距离巴特以南约65公里（40英里）。,24.667076111728647
184,"据证据,人类致命的禽流感病毒H5N1感染了一只死于野生,",周一，法国东部里昂附近的沼泽内发现了一只死野鸭。经证实，这只野鸭感染了对人类致命的 H5N1 型禽流感病毒。,16.748627447182944,致人致命的禽流感病毒H5N1已被确认感染了周一在法国东部里昂附近沼泽地区发现的一只死去的野鸭。,20.411115194955418
185,"法国是欧盟第七个感染这种病毒的国家,仅次于奥地利,德国,斯洛文尼亚,保加利亚,希腊和意大利.",在奥地利、德国、斯洛文尼亚、保加利亚、希腊和意大利之后，法国是第七个深受这种病毒之苦的欧盟国家。,36.45617516479721,法国是欧洲联盟中第七个遭受这种病毒的国家；此前包括奥地利、德国、斯洛文尼亚、保加利亚、希腊和意大利。,42.45599648918256
186,克罗地亚和丹麦仍未确认有疑似H5N1病例.,克罗地亚和丹麦的 H5N1 疑似病例仍未确诊。,47.05355686715125,克罗地亚和丹麦的H5N1疑似病例尚未确认。,47.05355686715125
187,"伯斯起诉上帝""对地球上数百万居民的广泛死亡,破坏和恐吓"".",钱伯斯曾起诉上帝，称其应对“地球上数十亿居民中到处可见的死亡、破坏和恐怖”负责。,20.191345568993164,,
188,"伯斯是一个无神论者,他认为他的诉讼是""轻率的""",钱伯斯是个不可知论者，他认为自己的诉讼是“随意的”，“任何人都可以起诉任何人”。,10.232206175766693,钱伯斯，一个不可知论者，认为他的诉讼是“无聊的”，并且“任何人都可以起诉任何人。”,15.349998989349839
189,"卡米尔·圣-桑斯的法国歌剧中介绍的故事是关于一位艺术家的故事"",他的生活是由爱毒品和日本所决定的"".",卡米尔·圣桑 (Camille Saint-Saens) 创作的法国歌剧讲述的是一名艺术家的故事，“他一生沉迷于毒品和对日本的热爱”。,28.596092665008015,这部由卡米尔·圣桑创作的法国歌剧中讲述的故事是关于一位“他的生活被对毒品和日本的热爱所支配的艺术家。”,44.19747786085771
190,剧院鼓励观众加入.,结果，演员在舞台上吸食大麻，剧院本身也鼓励观众一起加入。,4.884084215401978,因此，表演者在舞台上吸食大麻卷烟，而剧院本身也在鼓励观众参与其中。,2.466301938215327
191,"美国众议院前议长纽特·金格里奇,德克萨斯州长里克·佩里和国会议员米切尔·巴赫曼分别排名第四,第五和第六.",前众议院议长纽特·金里奇、德克萨斯州州长里克·佩里和女国会议员米歇尔·巴赫曼最终分别名列第四、第五和第六。,52.53114787019411,前众议院议长纽特·金里奇、德克萨斯州州长里克·佩里，以及国会女议员米歇尔·巴赫曼分别获得第四、第五和第六名。,49.47599745402011
192,"结果后,吉林治赞扬了桑托鲁姆,但对罗姆尼说了严厉的话,",结果出来后，金里奇连连称赞桑托勒姆，但对罗姆尼做出严厉批评。以后者的名义，在爱荷华州放送对金里奇不利的竞选广告。,6.718133090002786,在结果公布后，金里奇赞扬了圣托鲁姆，但对罗姆尼却口气严厉，因为在爱荷华州，针对金里奇的负面竞选广告是以罗姆尼的名义播出的。,7.154854264301513
193,"佩里表示,他将""返回德克萨斯州评估今晚的集团结果,确定是否有自己的前进道路在这场比赛"",",佩里表示，他会“返回得克萨斯，评估今晚党团会议的结果，明确自己在这次较量中是否有胜算的余地”。但后来他又表示会继续参加竞选，并参加于 1 月 21 日在南卡罗莱纳州举行的初选。,8.034066501164762,佩里表示他会“回到德克萨斯州来评估今晚会议的结果，确定在这场竞选中是否还有前进的道路”，但后来他说他会继续参选，并参加1月21日的南卡罗来纳州初选。,13.875927872393618
194,"贝赫曼在8月赢得了艾姆斯草选,",八月曾在埃姆斯模拟民意调查中胜出的巴赫曼决定退出竞选。,3.841386036504038,巴赫曼在八月份赢得了艾姆斯初选投票，决定结束她的竞选活动。,17.039937846727163
195,"摄影师被运往罗纳德·里根大学洛杉矶分校医学中心,",这名摄影师被送往加州大学洛杉矶分校罗纳德·里根医疗中心，其后不治。,39.46322852749802,摄影师被转送到罗纳德·里根加州大学洛杉矶分校医疗中心，随后去世。,43.47437456463644
196,"据报道,他已经20多岁了.在一份声明中,比伯说:""虽然我不在场,也没有直接参与这场悲剧性事故,但我的思想和祈祷与受害者家属在一起.",报道称他年仅 20 多岁。比伯发表声明表示：“虽然我当时并不在场，也没有直接经历这起悲惨事故，但我仍为死者家属感到悲伤，为他们祈祷。”,15.396051405114113,他据报道年龄在20多岁。在一份声明中，比伯表示：“虽然我并未在场，也没有直接参与这起悲惨的事故，但我的思想和祈祷与受害者的家人同在。”,42.720755783818745
197,"据娱乐新闻网站TMZ了解,摄影师在塞普尔维达大道另一边停车,",娱乐新闻网站TMZ了解到，该名摄影师在Sepulveda大道的另一侧停车，开始拍摄警察的拦截，并在横穿马路后继续拍照，促使进行交通拦截的加州公路巡警两次停下手中工作，命令他回到对面。,6.473502891327196,娱乐新闻网站TMZ了解到，那名摄影师在塞普尔维达大道的另一侧停下了他的车辆，试图拍摄警察拦车的画面，然后才过马路继续拍摄，这导致进行交通拦停的加州高速公路巡警两次命令他回到马路对面。,7.643686691196096
198,"据警方称,撞击摄影师的车辆司机不太可能面临刑事指控.",据警方称，撞倒摄影师的汽车司机未必会面临刑事指控。,39.392661757434155,根据警方的说法，撞到摄影师的司机不太可能面临刑事指控。,56.150883000098496
199,"由于每天只有18枚奖牌,",由于一天只颁发十八块奖牌，许多国家的运动员未能登上领奖台。,2.5275551268015044,每天只有十八枚奖牌可供争夺，许多国家未能登上奖牌榜。,8.67753314755089
200,"荷兰在超级G赛中,安娜·乔赫梅森昨天在女排中排名第九,卡塔萨里内纳在同一赛事中排名第十.",与奖牌无缘的运动员包括荷兰的安娜·乔彻姆森，她在昨天的女子站姿超级大回转比赛中获得第九名，芬兰的卡特娅·萨里宁则在同一比赛中获得第十名。,7.754408140558315,他们包括荷兰，安娜·霍赫姆森在昨天的超级大回转比赛中，女子立式组获得第九名，以及芬兰的卡佳·萨里宁在同一项目中获得第十名。,6.700442953792801
201,澳大利亚的米切尔·格鲁利在男人的Sup-G赛中排名第十一.捷克竞争对手奥德里希·杰林克在男人的Sup-G赛中排名第十六.,澳大利亚选手米切尔·古尔力获得男子站姿超级大回转比赛第十一名。捷克选手奥德里奇·耶利内克获得男子坐姿超级大回转比赛第十六名。,16.236082454411232,澳大利亚的米切尔·古尔利在男子站立超级大回转中获得第十一名。捷克选手奥尔德里赫·耶利内克在男子坐式超级大回转中获得第十六名。,23.12910395477433
202,墨西哥的阿尔利·维拉斯克斯在男排坐式超级G赛中排名第十五.,墨西哥选手拉利·委拉斯开兹在男子坐姿超级大回转比赛中获得第 15 名的成绩。新西兰选手亚当·霍尔在男子站姿超级大回转比赛中获得第 9 名的成绩。,2.765580625180326,来自墨西哥的阿尔利·贝拉斯克斯在男子坐式超级大回转中获得第十五名。新西兰的亚当·霍尔在男子立式超级大回转中获得第九名。,18.916780116365203
203,波兰男子视障滑雪运动员马西耶克雷泽尔和导游安娜·奥加津斯卡在超级G赛中排名第十三.韩国Jong Seork Park在男人的坐式超级G赛中排名第二十四.,波兰男子视障滑雪选手马切吉·克雷泽尔（Maciej Krezel ）和向导安娜·奥加津斯卡（Anna Ogarzynska）在超级大回转比赛中获得第十三名，韩国选手朴钟硕（Jong Seork Park）在男子坐式超级大回转比赛中获得第二十四名。,29.39763596522627,波兰的男子视觉障碍滑雪运动员马切伊·克雷泽尔和他的向导安娜·奥加任斯卡在超级大回转比赛中获得第十三名。韩国的朴宗石在男子坐式超级大回转比赛中获得第二十四名。,30.921043183404993
204,"联合国维和部队在2010年地震后抵达海地,",联合国维和人员在 2010 年地震后抵达海地，他们因疫情蔓延而受到指责。疫情是从部队营地附近开始扩散的。,15.027031804097826,联合国维和部队在2010年地震后抵达海地，他们被指责为疾病传播的根源，该疾病起源于部队营地附近。,20.95425186832325
205,"根据诉讼,联合国营地的废物没有得到适当的清洁,",诉讼材料显示，联合国营地未能对废弃物进行适当的消毒处理，因而导致细菌进入阿蒂博尼特河的支流，这是海地最大河流之一。,5.516737943430637,根据这起诉讼，联合国营地的废物没有得到适当的消毒，导致细菌进入了阿尔蒂博尼特河的支流，而阿尔蒂博尼特河是海地最大的河流之一。,12.61064242172871
206,"在军队到达之前,海地自18世纪以来没有遇到与该疾病有关的问题.",在军队到来之前，海地自 19 世纪初以来从未遇到过与该疾病有关的问题。,42.704763717290284,在部队到来之前，海地自19世纪以来没有遇到与这种疾病相关的问题。,43.02785732724247
207,"哈伊蒂司法和民主研究所引用了独立研究,",海地正义与民主研究所 (Haitian Institute for Justice and Democracy) 引用的独立研究表明，是尼泊尔的联合国维和部队在不知情的情况下将这种疾病带到了海地。,4.38357281171491,海地正义与民主研究所提到了一些独立研究，这些研究表明尼泊尔的联合国维和营在不知情的情况下将这种疾病带到了海地。,5.019066944417303
208,"联合国疾病专家丹尼尔·兰塔gne表示,",研究该疾病的联合国专家丹妮尔·拉塔涅 (Danielle Lantagne) 表示，疫情爆发很可能是由维和人员引起的。,4.590869446683649,联合国该疾病专家丹妮尔·兰唐表示，这次疫情很可能是由于维和人员引起的。,13.122246739855171
209,哈密尔顿证实霍华德大学医院接受了患者的病情稳定.,汉密尔顿（Hamilton）确认，霍华德大学医院收治的病人情况稳定。,30.418903254909658,汉密尔顿确认霍华德大学医院接收了病情稳定的患者。,47.8219647449668
210,"患者曾去尼日利亚,",这名患者曾去过尼日利亚，当地曾出现数宗埃博拉病毒的病例。,7.229253487022391,患者曾去过尼日利亚，那儿出现了一些埃博拉病毒病例。,10.089235990585388
211,"医院遵循了控制感染的协议,包括将病人与其他人分开,以防止可能感染其他人.",医院遵循了感染控制规定，包括把患者与他人隔离，以防感染到其他人。,19.432638936199083,医院已遵循感染控制的流程，包括将患者与其他人分开，以防止可能对他人造成感染。,31.93374459453732
212,"在""辛普森""之前,西蒙曾在多个节目上工作,",在出演《辛普森一家》前，西蒙曾在几个节目中担任过多种职位。,15.328899605739945,在《辛普森一家》之前，西蒙曾在各种节目中担任过多个职位。,15.758001697720653
