Word,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2024-11-01
institutions,1273.83,1285.9,1266.53,1268.47,1280.58,1279.95
assistant,3819.09,3836.63,3824.65,3794.22,3753.89,3746.58
variable,6983.2,6937.79,6986.41,6959.8,6952.05,6933.45
ave,14.45,14.05,15.95,20.13,19.77,17.36
dj,62.61,60.9,66.06,62.64,65.9,78.1
advertisement,139.66,142.88,136.68,138.7,133.99,136.67
expect,409.36,421.61,428.25,438.48,434.92,427.37
parking,103.54,105.4,102.51,102.91,101.04,101.96
headlines,33.71,35.13,36.45,29.08,28.56,26.03
yesterday,33.71,30.45,29.61,29.08,30.75,34.71
compared,2831.81,2841.17,2890.69,2910.55,2947.76,2939.56
determined,3161.71,3185.48,3191.38,3223.75,3209.15,3167.35
wholesale,67.42,72.61,75.17,76.06,72.49,67.25
workshop,1225.67,1173.48,1173.13,1143.19,1135.61,1117.25
russia,1514.63,1513.1,1503.43,1541.4,1513.42,1492.56
gone,305.82,299.81,309.8,308.73,311.91,308.06
codes,3585.51,3445.47,3391.84,3400.48,3362.9,3395.13
kinds,977.65,976.73,972.68,988.82,986.25,982.75
extension,3626.45,3611.78,3624.19,3610.78,3630.88,3603.4
seattle,260.06,264.68,257.41,259.51,250.41,253.82
statements,970.42,986.09,1015.96,1017.91,1045.55,1052.17
golden,1242.53,1267.17,1241.47,1261.76,1276.19,1288.63
completely,2094.96,2061.19,2050.14,2029.1,2009.84,2000.2
teams,1076.38,1100.87,1093.41,1089.5,1120.24,1138.94
fort,252.84,255.31,257.41,268.46,278.96,279.85
cm,659.79,632.41,635.54,628.64,617.23,635.64
wi,240.8,243.6,241.46,223.72,246.01,262.5
lighting,329.9,327.92,341.69,328.86,327.28,327.58
senate,496.05,510.61,521.65,521.26,522.78,518.49
forces,2554.89,2506.23,2496.61,2527.99,2534.81,2527.37
funny,69.83,65.58,68.34,64.88,65.9,71.59
brother,1098.05,1107.89,1125.3,1125.29,1135.61,1162.81
gene,2716.22,2768.56,2895.25,2881.46,2855.5,2861.46
turned,1004.14,1009.52,1009.12,1026.86,988.44,1017.46
portable,329.9,332.6,332.58,310.97,309.71,310.23
tried,618.86,608.99,621.88,619.69,617.23,620.45
electrical,2877.56,2857.57,2815.52,2809.87,2789.61,2813.73
applicable,818.72,810.42,808.67,794.19,792.95,785.33
disc,633.3,613.67,617.32,619.69,623.82,616.11
returned,2588.6,2583.52,2594.56,2624.19,2609.49,2624.99
pattern,3845.58,3927.98,3924.87,3899.37,3832.96,3833.36
ct,970.42,979.07,959.01,937.37,913.76,943.7
hentai,0.0,0.0,0.0,0.0,0.0,0.0
boat,298.59,297.47,287.02,293.07,287.75,310.23
named,8237.77,8207.3,8357.73,8369.22,8417.15,8434.69
theatre,464.74,445.03,448.75,454.14,470.06,470.76
laser,691.1,681.6,722.1,740.5,738.04,739.77
earlier,2651.21,2660.81,2701.63,2711.44,2712.73,2711.77
manufacturers,517.72,519.98,521.65,514.55,522.78,531.51
sponsor,108.36,117.11,120.73,118.57,118.61,119.32
classical,5393.92,5492.62,5412.36,5369.18,5407.88,5412.69
icon,310.63,316.21,307.52,302.02,305.32,308.06
warranty,9.63,9.37,11.39,8.95,10.98,10.85
dedicated,1442.39,1421.76,1432.82,1420.6,1432.14,1431.81
indiana,633.3,634.75,617.32,630.88,654.57,661.67
direction,4517.41,4541.66,4476.13,4501.17,4516.09,4471.16
harry,703.14,705.02,683.38,680.1,696.3,709.4
basketball,272.1,271.7,264.24,268.46,270.17,266.84
objects,5230.18,5340.37,5423.75,5456.43,5407.88,5404.01
ends,1179.92,1173.48,1175.41,1190.17,1153.18,1136.77
delete,325.08,346.66,353.08,351.23,342.66,344.94
evening,284.14,290.44,284.74,295.31,300.93,292.87
assembly,1529.08,1475.63,1457.88,1476.53,1482.67,1481.71
nuclear,1695.23,1688.77,1678.83,1722.61,1693.53,1681.3
taxes,113.18,110.09,107.06,107.38,109.83,110.64
mouse,924.67,1000.15,1011.4,955.27,1001.62,997.93
signal,6631.63,6431.86,6305.31,6340.11,6367.77,6373.74
criminal,382.87,393.5,423.7,420.59,437.11,459.92
issued,1269.02,1342.12,1309.81,1322.16,1320.12,1334.19
brain,1702.46,1625.53,1637.83,1639.84,1636.42,1609.71
sexual,399.73,438.0,455.59,451.91,459.08,459.92
wisconsin,825.94,817.45,808.67,798.67,795.15,794.01
powerful,1042.66,1058.7,1050.13,1033.57,1041.16,1032.64
dream,392.5,400.53,391.8,380.32,395.38,381.82
obtained,7132.5,7167.34,7159.54,7181.28,7156.33,7141.71
false,2119.04,2187.68,2186.81,2210.31,2222.9,2227.99
da,683.87,693.31,671.99,655.49,661.16,616.11
cast,681.46,700.34,744.88,771.82,854.45,791.84
flower,274.51,271.7,289.3,279.65,272.37,279.85
felt,534.58,536.38,567.2,615.22,610.64,600.93
personnel,1211.22,1046.99,1018.24,1033.57,1025.78,1006.61
passed,1187.14,1182.84,1184.52,1181.22,1205.9,1208.36
supplied,301.0,290.44,280.19,277.41,272.37,275.52
identified,2381.51,2361.0,2364.49,2346.78,2387.64,2358.15
falls,573.1,578.54,558.09,550.34,564.51,581.4
pic,77.06,74.95,77.45,78.3,72.49,71.59
soul,267.29,259.99,273.35,261.75,246.01,240.81
aids,479.19,473.14,462.42,469.8,461.27,464.25
opinions,276.92,271.7,259.68,261.75,272.37,266.84
promote,804.27,831.5,829.17,847.88,854.45,856.92
stated,3544.58,3494.66,3508.01,3561.56,3492.5,3516.62
stats,86.69,86.66,82.01,73.83,72.49,69.42
hawaii,341.94,346.66,341.69,328.86,314.11,308.06
professionals,445.48,442.69,437.36,425.06,448.09,470.76
appears,2581.38,2574.15,2617.34,2675.64,2666.6,2685.74
carry,999.32,1016.54,1015.96,1015.67,1025.78,997.93
flag,5095.33,5103.8,5154.96,5214.82,5159.68,5180.56
decided,1189.55,1196.9,1230.08,1239.39,1263.01,1266.94
nj,392.5,395.84,371.3,355.71,344.86,338.43
covers,1230.49,1189.87,1166.3,1181.22,1172.95,1160.64
hr,272.1,278.73,266.52,257.27,252.6,247.31
em,358.79,344.31,339.41,319.91,318.5,318.9
advantage,1639.85,1641.93,1646.94,1659.97,1664.98,1674.79
hello,192.64,187.38,186.79,181.21,182.31,182.23
designs,1454.43,1459.23,1462.43,1489.95,1482.67,1512.08
maintain,792.23,808.08,792.72,791.95,786.36,800.51
tourism,274.51,269.36,280.19,263.98,267.98,262.5
priority,765.74,758.89,756.27,753.92,757.81,752.79
newsletters,40.94,42.16,38.72,38.03,39.54,39.05
adults,281.74,290.44,289.3,293.07,311.91,303.72
clips,57.79,65.58,61.5,58.17,57.11,58.57
savings,288.96,285.76,271.07,266.22,263.58,264.67
iv,1187.14,1133.66,1138.97,1152.14,1153.18,1134.6
graphic,984.87,974.38,1034.18,1035.81,1023.59,1013.12
atom,597.18,601.96,603.65,599.56,588.67,603.1
payments,399.73,398.19,387.25,371.37,371.22,370.97
rw,43.34,42.16,41.0,38.03,28.56,32.54
estimated,1668.74,1707.51,1756.28,1751.7,1757.23,1774.58
binding,958.38,953.3,949.9,932.9,918.15,908.98
brief,782.6,768.26,765.38,762.87,755.61,746.28
ended,756.11,756.55,774.5,818.8,821.51,837.39
winning,1329.22,1351.49,1353.09,1331.11,1344.28,1362.39
eight,2029.94,2040.11,2015.97,2031.34,2066.95,2058.78
anonymous,1367.74,1410.04,1412.32,1328.87,1335.5,1275.62
iron,618.86,620.7,651.49,648.78,647.98,644.32
straight,1170.29,1147.71,1141.24,1123.05,1122.43,1125.93
script,876.51,962.67,1011.4,1002.25,981.85,1039.15
served,5198.87,5279.47,5362.25,5431.82,5572.63,5610.11
wants,493.64,503.59,494.31,489.94,496.42,481.61
miscellaneous,96.32,91.35,100.23,105.15,120.81,123.66
prepared,659.79,634.75,637.82,659.96,667.75,663.84
void,274.51,271.7,280.19,275.17,276.76,273.35
dining,93.91,93.69,86.56,85.01,92.25,91.12
alert,105.95,112.43,111.62,111.86,118.61,119.32
integration,2460.98,2428.93,2473.83,2494.43,2455.73,2483.98
atlanta,245.62,248.28,248.29,241.61,243.82,238.64
dakota,139.66,142.88,143.51,143.18,151.56,151.86
tag,541.8,536.38,521.65,498.89,489.83,479.44
interview,975.24,986.09,974.95,973.16,957.69,954.54
mix,431.03,428.63,421.42,422.82,421.74,420.87
framework,3212.27,3272.15,3314.39,3302.05,3316.78,3375.61
disk,1844.53,1843.36,1813.23,1744.98,1752.84,1744.21
installed,842.8,852.59,856.5,845.65,841.28,848.24
queen,1218.45,1192.21,1284.75,1257.28,1260.81,1256.09
vhs,84.28,86.66,82.01,85.01,79.08,78.1
credits,257.66,252.96,259.68,259.51,257.0,266.84
clearly,1100.46,1084.47,1068.35,1058.18,1030.18,1015.29
fix,732.03,768.26,744.88,727.08,746.82,774.48
handle,775.38,761.24,749.44,751.69,764.4,757.13
sweet,139.66,142.88,159.46,152.13,155.95,158.37
desk,209.5,180.35,182.23,185.68,173.53,182.23
criteria,1353.3,1318.7,1316.64,1302.03,1317.92,1321.17
pubmed,52.98,49.19,56.95,55.93,54.91,49.9
dave,166.15,187.38,191.35,185.68,177.92,175.72
massachusetts,1750.62,1761.38,1760.84,1760.64,1744.05,1733.36
diego,679.06,669.89,687.94,697.99,689.71,700.72
hong,927.08,962.67,899.78,876.97,893.99,893.8
vice,2682.51,2719.37,2733.52,2740.52,2739.09,2735.63
associate,3727.59,3677.36,3660.63,3606.3,3569.38,3568.69
ne,134.85,140.54,134.4,131.99,129.6,128.0
truck,185.42,182.7,182.23,172.26,173.53,160.54
behavior,3925.04,4026.36,4043.33,3991.09,4015.28,3970.03
enlarge,40.94,39.82,36.45,35.79,35.14,43.39
ray,2015.5,2007.32,1956.74,1946.33,1983.48,2024.06
frequently,1579.65,1569.32,1567.22,1550.35,1546.37,1522.93
revenue,462.34,466.11,480.64,514.55,505.2,507.64
measure,6670.16,6708.25,6692.56,6700.29,6708.24,6640.58
changing,1447.21,1449.86,1457.88,1481.0,1482.67,1464.36
votes,257.66,264.68,259.68,261.75,263.58,271.18
du,1466.47,1351.49,1309.81,1295.32,1322.32,1292.97
duty,274.51,271.7,287.02,288.59,287.75,290.7
looked,373.24,365.39,359.91,369.13,382.2,373.14
discussions,474.38,487.19,471.53,485.46,489.83,505.47
bear,683.87,674.57,681.1,671.15,669.95,659.5
gain,1606.14,1613.82,1621.89,1610.76,1645.21,1648.76
festival,698.32,716.73,712.99,711.42,735.84,744.11
laboratory,3183.38,3136.3,3072.93,3040.3,3024.64,3035.01
ocean,7382.93,7179.05,7141.31,7069.43,6936.68,6861.86
flights,89.1,86.66,88.84,87.25,79.08,78.1
experts,1006.54,1028.26,1011.4,1000.01,1120.24,1110.74
signs,989.69,981.41,977.23,984.35,984.05,982.75
lack,1468.88,1468.6,1498.88,1494.42,1524.4,1535.95
depth,1709.68,1737.96,1731.23,1753.93,1794.57,1789.77
iowa,611.63,630.07,612.76,604.03,579.89,585.74
whatever,337.12,318.55,314.35,333.34,344.86,338.43
logged,40.94,39.82,36.45,35.79,37.34,39.05
laptop,122.81,128.82,118.45,105.15,107.63,117.15
vintage,45.75,44.5,47.84,46.98,50.52,54.24
train,616.45,590.25,605.93,606.27,654.57,668.18
exactly,3631.27,3651.59,3644.69,3635.39,3615.51,3609.91
dry,250.43,252.96,252.85,261.75,265.78,258.16
explore,592.37,613.67,624.15,621.93,626.01,622.62
maryland,886.14,890.06,883.84,881.44,878.62,887.29
spa,36.12,35.13,38.72,38.03,37.34,36.88
concept,4909.91,4914.08,4965.89,4919.51,4920.25,4911.56
nearly,1505.0,1487.34,1505.71,1536.93,1544.17,1555.47
eligible,154.11,159.27,150.34,156.6,166.94,173.55
checkout,14.45,14.05,18.22,17.9,19.77,17.36
reality,999.32,1007.17,1027.35,1020.14,1027.98,1023.96
forgot,24.08,23.42,25.06,29.08,28.56,28.2
handling,556.25,576.2,574.04,561.53,560.12,570.56
origin,2480.24,2487.49,2492.06,2501.14,2497.47,2483.98
knew,561.06,534.04,535.31,536.92,531.56,527.17
gaming,327.49,346.66,380.41,404.93,401.97,397.0
feeds,72.24,70.27,68.34,71.59,76.88,73.76
billion,946.34,974.38,981.79,968.69,970.87,956.71
destination,549.02,538.72,533.04,554.82,566.71,520.66
scotland,927.08,901.77,913.45,885.92,863.24,856.92
faster,1406.27,1400.68,1416.87,1425.07,1418.97,1427.48
intelligence,5615.46,5410.64,5348.58,5308.78,5374.94,5447.4
dallas,120.4,126.48,129.84,127.52,133.99,132.33
bought,455.11,440.35,439.64,445.19,448.09,451.24
con,219.13,210.8,232.35,241.61,235.03,232.13
ups,113.18,112.43,120.73,116.33,120.81,125.83
nations,1143.8,1164.11,1168.58,1147.66,1150.99,1173.65
route,626.08,623.04,640.1,671.15,689.71,681.2
followed,2588.6,2578.84,2635.57,2666.69,2686.37,2707.43
specifications,488.82,496.56,498.87,489.94,492.03,485.95
broken,919.86,899.43,902.06,892.63,880.81,880.78
tripadvisor,9.63,9.37,11.39,13.42,13.18,13.02
frank,1622.99,1637.24,1594.55,1597.33,1616.65,1624.89
alaska,570.7,566.83,553.54,557.05,553.53,548.86
zoom,151.7,173.33,175.4,208.06,202.08,208.26
blow,192.64,194.41,202.74,214.77,210.87,212.6
battle,888.55,885.38,890.67,910.52,937.92,935.02
residential,168.56,163.96,173.12,167.79,166.94,169.21
anime,137.26,133.51,143.51,161.08,180.12,175.72
speak,363.61,386.47,387.25,375.84,382.2,383.99
decisions,1480.92,1468.6,1471.54,1460.87,1478.27,1479.54
industries,558.66,578.54,560.37,541.39,562.31,557.54
protocol,3335.08,3318.99,3330.33,3279.68,3279.44,3293.17
query,1025.81,1070.42,1084.3,1067.13,1091.68,1082.54
clip,113.18,110.09,111.62,111.86,118.61,130.16
partnership,476.78,484.85,498.87,496.65,503.01,514.15
editorial,1543.53,1482.65,1498.88,1474.29,1465.09,1418.8
nt,117.99,119.46,123.01,123.04,118.61,112.81
expression,4471.66,4485.44,4444.24,4418.39,4362.33,4341.0
es,327.49,320.89,298.41,286.36,270.17,314.57
equity,462.34,470.8,457.86,456.38,472.26,462.09
provisions,127.62,126.48,123.01,123.04,136.19,141.01
speech,1061.93,1082.13,1066.07,1062.65,1111.45,1112.91
wire,686.28,648.81,615.04,619.69,628.21,622.62
principles,2241.85,2255.6,2252.87,2232.69,2266.83,2249.68
suggestions,139.66,145.22,150.34,152.13,164.74,167.04
rural,351.57,349.0,346.25,353.47,347.05,347.11
shared,1702.46,1712.2,1783.62,1807.63,1827.52,1837.49
sounds,288.96,295.13,296.13,315.44,307.52,314.57
replacement,1023.4,1030.6,1059.24,1055.94,1052.14,1065.18
tape,529.76,531.69,539.87,532.44,518.38,509.81
strategic,893.37,897.09,890.67,908.29,900.58,904.65
judge,474.38,484.85,480.64,469.8,472.26,477.27
spam,248.02,250.62,257.41,248.32,248.21,242.97
economics,3857.62,3822.58,3858.81,3765.14,3681.4,3664.14
acid,688.69,686.28,685.66,675.62,674.34,685.54
bytes,929.49,946.28,945.34,968.69,979.66,1008.78
cent,125.22,138.19,134.4,147.65,153.76,151.86
forced,857.25,871.32,881.56,885.92,893.99,889.46
compatible,972.83,1011.86,1027.35,1006.72,1001.62,987.08
fight,423.81,447.37,464.7,458.62,461.27,446.9
apartment,149.3,147.56,145.79,147.65,155.95,151.86
height,1490.55,1548.24,1574.05,1541.4,1522.2,1527.27
null,1331.62,1339.78,1330.31,1353.48,1335.5,1442.66
zero,8440.04,8457.92,8385.06,8369.22,8410.56,8439.03
speaker,2275.56,2253.26,2246.04,2234.92,2238.28,2241.01
filed,394.91,419.27,407.75,418.35,452.49,464.25
gb,303.41,306.84,293.85,288.59,285.55,344.94
netherlands,1505.0,1510.76,1478.38,1492.19,1473.88,1462.19
obtain,2812.54,2815.4,2806.41,2841.19,2881.86,2909.19
bc,782.6,796.37,808.67,785.24,797.34,791.84
consulting,498.46,452.06,444.2,436.25,437.11,462.09
recreation,55.38,53.87,54.67,51.45,52.72,54.24
offices,520.13,510.61,489.76,510.07,500.81,516.32
designer,890.96,784.66,815.5,850.12,843.47,820.04
remain,1384.6,1379.6,1384.98,1389.28,1412.38,1420.97
managed,883.74,887.72,902.06,912.76,922.55,939.36
pr,385.28,353.68,337.13,328.86,309.71,303.72
failed,905.41,901.77,906.62,921.71,931.33,926.34
marriage,582.74,601.96,610.49,615.22,619.42,607.44
roll,411.77,405.21,369.02,391.5,382.2,401.34
korea,828.35,845.56,829.17,845.65,810.52,820.04
banks,679.06,683.94,594.54,592.85,586.48,585.74
fr,394.91,358.37,334.86,268.46,263.58,242.97
participants,1745.8,1737.96,1747.17,1724.85,1735.27,1718.18
secret,1661.52,1658.32,1676.56,1671.16,1658.39,1648.76
bath,452.7,452.06,439.64,413.87,406.36,420.87
aa,344.34,349.0,337.13,331.1,333.87,331.92
kelly,452.7,454.4,451.03,469.8,465.67,457.75
leads,1989.01,2016.69,2015.97,2008.97,1994.46,2017.56
negative,4657.07,4625.98,4658.37,4686.85,4751.12,4774.88
austin,563.47,587.91,585.43,577.19,577.69,579.23
favorites,28.9,23.42,20.5,17.9,15.38,15.19
toronto,1078.78,1058.7,1050.13,1022.38,1030.18,1058.67
theater,195.05,189.72,200.46,203.58,221.85,234.3
springs,175.78,173.33,175.4,172.26,175.72,180.06
missouri,366.02,370.08,359.91,362.42,366.82,366.63
andrew,1300.32,1243.74,1189.08,1196.88,1199.31,1188.84
var,450.3,433.32,412.31,398.21,412.95,412.19
perform,2188.87,2182.99,2211.87,2194.65,2211.92,2206.3
healthy,209.5,206.12,209.57,190.16,186.71,180.06
translation,3099.1,3133.95,3109.38,3118.6,3114.7,3132.64
estimates,1716.9,1756.7,1749.45,1742.75,1706.71,1705.16
font,180.6,187.38,205.01,210.29,193.3,195.25
assets,756.11,761.24,756.27,724.84,749.02,735.43
injury,221.54,217.83,214.13,196.87,199.89,199.59
mt,108.36,107.74,97.95,91.72,92.25,95.45
joseph,2321.31,2297.76,2266.54,2248.35,2242.67,2247.51
ministry,1408.68,1391.31,1396.37,1427.31,1416.77,1449.17
drivers,349.16,356.02,353.08,357.95,353.64,344.94
lawyer,257.66,267.02,261.96,268.46,278.96,277.69
figures,1555.57,1538.87,1553.55,1570.49,1581.51,1572.83
married,2807.73,2850.54,2861.08,2876.99,2956.54,2928.71
protected,594.78,597.28,603.65,592.85,577.69,574.9
proposal,806.68,803.4,804.11,800.9,806.13,794.01
sharing,1064.34,1079.78,1072.91,1055.94,1098.27,1128.1
philadelphia,558.66,552.77,560.37,552.58,544.74,551.03
portal,310.63,290.44,287.02,284.12,292.14,286.36
waiting,423.81,414.58,410.03,407.16,412.95,388.33
birthday,960.79,988.44,993.18,984.35,973.07,967.56
beta,1049.89,1068.07,1052.4,1069.36,1080.7,1156.3
fail,686.28,683.94,674.27,686.81,694.11,711.57
gratis,0.0,0.0,0.0,0.0,0.0,0.0
banking,313.04,304.49,289.3,277.41,278.96,279.85
officials,544.21,545.75,533.04,557.05,562.31,570.56
brian,652.57,648.81,656.04,642.06,628.21,635.64
toward,917.45,943.93,943.06,944.08,946.71,948.03
won,3648.12,3644.57,3637.86,3621.96,3597.93,3594.72
slightly,1278.65,1281.22,1280.2,1304.26,1284.98,1299.48
assist,459.93,454.4,466.98,474.28,478.85,466.42
conduct,503.27,505.93,489.76,503.36,529.37,551.03
contained,2020.31,2040.11,2036.47,2060.42,2071.34,2065.28
lingerie,0.0,0.0,0.0,0.0,0.0,0.0
shemale,0.0,0.0,0.0,0.0,0.0,0.0
legislation,339.53,349.0,348.52,349.0,347.05,351.45
calling,756.11,798.71,792.72,798.67,777.58,794.01
parameters,4717.27,4630.66,4642.42,4651.06,4665.45,4731.49
jazz,151.7,168.64,166.29,165.55,164.74,160.54
serving,960.79,962.67,1025.07,1035.81,1041.16,1065.18
bags,74.65,72.61,72.89,69.35,70.29,67.25
profiles,512.9,519.98,514.81,505.6,505.2,477.27
miami,161.34,163.96,154.9,167.79,169.13,167.04
comics,681.46,672.23,703.88,673.39,637.0,629.13
matters,505.68,496.56,494.31,498.89,505.2,507.64
houses,370.83,388.82,396.36,402.69,399.77,401.34
doc,185.42,180.35,157.18,149.89,142.78,141.01
postal,137.26,135.85,134.4,134.23,133.99,132.33
relationships,1541.12,1510.76,1526.21,1592.86,1577.12,1627.06
tennessee,211.9,210.8,209.57,208.06,202.08,203.93
wear,551.43,543.41,544.43,554.82,582.08,557.54
controls,830.76,852.59,863.34,856.83,876.42,867.77
breaking,968.02,981.41,990.9,1004.48,990.64,1002.27
combined,2140.71,2150.2,2138.98,2120.83,2117.47,2130.37
ultimate,512.9,519.98,562.65,559.29,560.12,542.35
wales,1030.62,1037.62,1036.46,1042.52,1063.13,1056.51
representative,850.02,831.5,892.95,899.34,898.39,891.63
frequency,4710.05,4607.24,4537.64,4530.25,4500.71,4542.76
introduced,8483.39,8460.27,8439.73,8378.16,8439.11,8493.26
minor,1545.94,1583.37,1544.44,1548.11,1513.42,1533.78
finish,322.67,327.92,332.58,322.15,340.46,329.75
departments,739.26,740.16,747.16,727.08,720.47,718.08
residents,192.64,192.07,186.79,185.68,184.51,188.74
noted,2386.33,2382.09,2398.66,2431.79,2462.32,2481.81
displayed,965.61,976.73,1009.12,991.06,999.43,1032.64
mom,21.67,23.42,27.34,22.37,24.16,28.2
reduced,2766.79,2810.72,2760.85,2776.32,2761.05,2839.76
physics,10265.31,9978.06,9906.72,9872.59,9829.52,9892.53
rare,946.34,946.28,920.28,912.76,920.35,937.19
spent,1685.6,1702.83,1731.23,1722.61,1724.28,1737.7
performed,2670.47,2719.37,2710.74,2711.44,2712.73,2694.41
extreme,1018.58,1007.17,1025.07,1011.2,1043.36,1065.18
samples,1678.38,1737.96,1813.23,1774.07,1805.56,1802.78
davis,922.26,920.51,936.23,919.47,904.98,915.49
daniel,1488.14,1499.05,1485.21,1476.53,1487.06,1499.07
bars,293.78,288.1,282.46,275.17,285.55,301.55
reviewed,1439.98,1426.44,1403.21,1380.33,1390.41,1375.41
row,19762.46,19246.41,18922.77,18624.36,18294.99,18032.18
oz,240.8,241.25,232.35,230.43,219.65,199.59
forecast,356.38,349.0,362.19,369.13,366.82,360.12
removed,1762.66,1815.26,1792.73,1803.15,1794.57,1804.95
helps,623.67,630.07,633.26,646.54,656.77,687.7
singles,36.12,39.82,41.0,38.03,41.73,43.39
administrator,346.75,360.71,355.36,364.66,358.04,364.46
cycle,3127.99,3124.58,3166.32,3149.92,3110.3,3069.72
amounts,809.09,817.45,820.06,818.8,821.51,817.87
contain,2535.62,2534.33,2496.61,2483.25,2499.66,2475.3
accuracy,1979.38,2023.72,2041.03,2102.93,2135.04,2152.06
dual,3046.12,3152.69,3059.26,3015.69,3011.46,2991.62
rise,1367.74,1367.88,1362.2,1355.72,1364.05,1362.39
usd,139.66,124.14,118.45,109.62,103.24,99.79
sleep,245.62,236.57,243.74,237.14,239.42,262.5
mg,142.07,140.54,136.68,134.23,129.6,130.16
bird,486.42,503.59,528.48,563.76,590.87,603.1
pharmacy,86.69,81.98,86.56,82.77,81.27,80.27
brazil,719.99,705.02,687.94,684.57,689.71,683.37
creation,1880.65,1883.18,1908.91,1894.87,1906.6,1909.09
static,975.24,997.81,993.18,975.4,977.46,982.75
scene,782.6,779.97,788.16,800.9,784.17,783.16
hunter,438.26,430.98,428.25,425.06,417.34,431.71
addresses,785.01,805.74,801.83,794.19,814.92,811.36
lady,409.36,405.21,403.19,416.11,428.33,444.73
crystal,717.58,695.65,697.05,744.97,779.77,780.99
famous,1601.32,1592.74,1571.77,1559.3,1526.6,1520.76
writer,1194.37,1178.16,1193.64,1232.68,1280.58,1295.14
chairman,1603.73,1599.77,1564.94,1552.59,1537.58,1501.24
violence,315.45,337.29,334.86,342.29,349.25,340.6
fans,281.74,274.05,291.58,302.02,309.71,334.09
oklahoma,305.82,306.84,302.96,297.54,298.73,292.87
speakers,455.11,463.77,471.53,445.19,461.27,466.42
drink,84.28,89.01,93.4,93.96,101.04,97.62
academy,8541.18,8521.17,8665.25,8709.26,8757.61,8779.62
dynamic,3101.51,3122.24,3082.04,3058.2,3057.59,3043.69
gender,825.94,887.72,899.78,923.95,962.09,963.22
eat,161.34,173.33,179.96,178.97,177.92,177.89
permanent,864.47,864.3,851.95,847.88,863.24,852.58
agriculture,551.43,548.09,533.04,519.02,520.58,516.32
dell,392.5,386.47,378.14,371.37,369.02,360.12
cleaning,149.3,147.56,161.73,158.84,164.74,164.88
constitutes,308.22,304.49,300.69,304.25,309.71,305.89
portfolio,1341.26,1330.41,1332.59,1319.92,1311.34,1310.33
practical,2429.67,2433.62,2394.11,2387.05,2383.25,2410.22
delivered,775.38,777.63,790.44,789.72,786.36,783.16
collectibles,2.41,2.34,6.83,6.71,6.59,8.68
infrastructure,1061.93,1105.55,1127.58,1136.48,1155.38,1164.98
exclusive,457.52,445.03,453.31,476.52,478.85,483.78
seat,252.84,267.02,264.24,263.98,267.98,284.19
concerns,1403.86,1398.33,1441.93,1478.76,1520.01,1533.78
colour,1911.95,1967.5,1968.13,2042.53,2027.41,1987.18
vendor,163.74,182.7,184.51,176.74,175.72,171.38
originally,3108.73,3150.35,3186.83,3167.82,3158.63,3171.69
intel,1078.78,1126.63,1132.13,1154.37,1190.53,1193.18
utilities,411.77,442.69,482.92,519.02,518.38,535.85
philosophy,4926.77,4822.73,4806.43,4879.25,4810.43,4748.85
regulation,845.21,836.19,826.89,825.51,817.11,830.89
officers,871.7,852.59,831.44,876.97,861.04,852.58
reduction,2494.69,2471.09,2560.39,2532.47,2519.43,2518.69
aim,893.37,901.77,890.67,865.78,861.04,878.61
bids,65.02,65.58,68.34,85.01,85.67,84.61
referred,2997.96,3012.15,3047.87,3076.1,3035.62,3056.71
supports,1663.93,1660.67,1662.89,1673.4,1594.69,1657.43
nutrition,149.3,147.56,152.62,158.84,151.56,149.69
recording,551.43,569.17,574.04,624.17,626.01,644.32
regions,2386.33,2391.45,2382.72,2391.52,2389.84,2431.91
junior,722.4,714.39,774.5,774.06,781.97,791.84
toll,93.91,91.35,88.84,85.01,83.47,80.27
les,1517.04,1391.31,1332.59,1315.45,1335.5,1301.65
cape,558.66,541.06,533.04,532.44,531.56,531.51
ann,1020.99,967.36,940.79,881.44,872.03,876.44
rings,1842.12,1869.13,1829.18,1827.76,1829.72,1817.97
meaning,3118.36,3115.21,3154.93,3167.82,3112.5,3113.11
tip,238.39,236.57,241.46,230.43,224.05,221.28
secondary,1899.91,1901.92,1911.18,1915.01,1941.74,1902.58
wonderful,98.73,103.06,93.4,109.62,105.43,101.96
mine,219.13,220.17,214.13,228.19,239.42,238.64
ladies,168.56,170.99,161.73,154.36,151.56,151.86
henry,1702.46,1679.41,1674.28,1659.97,1673.76,1644.42
ticket,74.65,74.95,75.17,76.06,83.47,82.44
announced,3014.82,3211.25,3186.83,3187.95,3323.37,3399.47
guess,308.22,311.52,318.91,313.2,311.91,308.06
agreed,498.46,517.64,523.92,510.07,524.97,538.01
prevention,339.53,323.23,314.35,310.97,305.32,301.55
whom,1324.4,1314.01,1339.42,1351.24,1368.45,1336.36
ski,91.5,79.64,84.28,82.77,79.08,78.1
soccer,110.77,105.4,107.06,116.33,112.02,114.98
math,7907.87,7785.69,7362.27,6812.15,6602.8,6456.18
import,378.06,388.82,387.25,373.61,373.41,392.66
posting,195.05,189.72,186.79,183.45,184.51,180.06
presence,1618.18,1805.89,1838.29,1859.08,1873.65,1878.71
instant,486.42,489.53,476.09,476.52,452.49,468.59
mentioned,1574.83,1576.35,1576.33,1588.38,1566.13,1575.0
automatic,1411.09,1403.02,1414.59,1425.07,1416.77,1442.66
healthcare,315.45,334.94,353.08,357.95,380.0,373.14
