id,translated_german,origin_translation,origin_bleu,gpt_translation,gpt_bleu
116,Die Pläne für die Lieferung von Impfstoffen in die historisch am stärksten betroffenen Gebiete wurden in diesem Jahr aufgrund mangelnder Mittel und geringer Priorität im Vergleich zu anderen Krankheiten verzögert.,"Pläne für Impfstoffe, die in diesem Jahr in die historisch am stärksten betroffenen Gebiete geliefert werden sollten, verzögerten sich aufgrund fehlender Mittel und niedriger Prioritätensetzung im Vergleich zu anderen Krankheiten.",68.91555614337597,Die Pläne für die Lieferung von Impfstoffen in die historisch am stärksten betroffenen Gebiete in diesem Jahr wurden aufgrund von Geldmangel und einer niedrigen Priorisierung im Vergleich zu anderen Krankheiten verzögert.,79.82363473229988
117,"1956 zog Słania nach Schweden, wo er drei Jahre später für das schwedische Postamt arbeitete und als Chefgraver wurde.","1956 ging Słania nach Schweden, wo er drei Jahre später anfing, im Büro der Schwedischen Post zu arbeiten und er wurde dort der leitende Graveur.",53.89902103599914,"Im Jahr 1956 zog Słania nach Schweden, wo er drei Jahre später für die schwedische Post zu arbeiten begann und deren Hauptgraveur wurde.",67.1562608241207
118,Er produzierte über 1.000 Briefmarken für Schweden und 28 andere Länder.,Er stellte über 1.000 Briefmarken für Schweden und 28 weitere Länder her.,73.19181905451121,Er hat über 1.000 Briefmarken für Schweden und 28 andere Länder produziert.,89.0827429407697
119,"Seine Arbeit ist so hochwertig und detailliert, daß er einer der wenigen ""Haushöhle"" unter den Filatelisten ist.","Die Qualität und Präzision seiner Arbeit werden so hoch geschätzt, dass sein Name zu den sehr wenigen allgemein bekannten Namen im Bereich der Philatelie zählt. Manche Sammler sind ausschließlich auf seine Arbeit spezialisiert.",24.262779487820147,"Seine Arbeiten sind von so anerkanntem Qualitäts- und Detailreichtum, dass er zu den ganz wenigen ""Hausnamen"" unter den Philatelisten gehört. Einige spezialisieren sich sogar darauf, nur seine Werke zu sammeln.",29.984140014127853
120,"Sein 1000-Stempel war das großartige ""Große Taten schwedischer Könige"" von David Klöcker Ehrenstrahl im Jahr 2000, das im Guinness-Buch der Rekorde aufgeführt ist.","Seine tausendste Briefmarke, aus dem Jahr 2000,  zeigt das prächtige Gemälde „Rühmliche Heldentaten schwedischer Könige“ von David Klöcker Ehrenstrahl und ist im Guinness-Buch der Rekorde verzeichnet.",51.024165959350256,"Seine 1.000ste Briefmarke war das großartige ""Große Taten schwedischer Könige"" von David Klöcker Ehrenstrahl im Jahr 2000, das im Guinness-Buch der Rekorde aufgeführt ist.",87.52122256061993
121,"Er war auch daran beteiligt, Banknoten für viele Länder zu gravierten, die jüngsten Beispiele seiner Arbeit einschließlich der Porträts des Ministerpräsidenten auf der Vorderseite der neuen kanadischen 5 Dollar- und 100 Dollar-Banknoten waren.",Er war auch am Stechen von Geldscheinen für viele Länder beteiligt. Aktuelle Beispiele seiner Arbeit schließen die Premierministerportraits auf der Vorderseite der kanadischen 5- und 100-Dollarnoten ein.,57.74511867613257,"Er war auch an der Gravur von Banknoten für viele Länder beteiligt, wobei aktuelle Beispiele seiner Arbeit die Porträts der Premierminister auf der Vorderseite der neuen kanadischen 5-Dollar- und 100-Dollar-Scheine sind.",65.42683937237665
122,"Nach dem Unfall wurde Gibson ins Krankenhaus gebracht, starb aber kurz darauf.","Nach dem Unfall wurde Gibson in ein Krankenhaus gebracht, er verstarb jedoch kurz darauf.",73.01546733953701,"Nach dem Unfall wurde Gibson in ein Krankenhaus gebracht, starb jedoch kurz danach.",73.68442823724673
123,Der 64-jährige Lkwfahrer wurde bei dem Unfall nicht verletzt.,"Der LKW-Fahrer, der 64 Jahre alt ist, wurde bei dem Unfall nicht verletzt.",59.20159770976018,Der 64-jährige Lkw-Fahrer wurde bei dem Unfall nicht verletzt.,91.49759057027921
124,Das Fahrzeug wurde am selben Tag um etwa 1200 Uhr GMT vom Unfallort entfernt.,Das Fahrzeug selbst wurde vom Unfallort ungefähr um 12:00 Uhr GMT am selben Tag weggebracht.,51.653064489299894,Das Fahrzeug selbst wurde am selben Tag gegen 12:00 Uhr GMT von der Unfallstelle entfernt.,57.34643444885836
125,"Einem, der in einer Garage in der Nähe des Unfalls arbeitete, wurde gesagt: ""Es warteten Kinder, um die Straße zu überqueren, und sie schrien und weinten alle"".","Eine Person, die in einer Werkstatt in der Nähe des Unfallortes arbeitete, sagte: „Es gab Kinder, die darauf warteten, die Straße zu überqueren, und alle schrien und weinten.“",60.55343879988487,"Eine Person, die in einer Garage in der Nähe des Unfallorts arbeitet, sagte: „Es waren Kinder da, die darauf warteten, die Straße zu überqueren, und sie schrien und weinten alle.“",69.18113303315528
126,Sie sind alle von dem Unfall zurückgelaufen.,Sie alle rannten zurück vom Unfallort.,37.86968424162521,"Sie rannten alle zurück zu dem Ort, wo der Unfall passiert war.",27.079470987915933
127,"Zu den anderen Themen, die auf der Agenda in Bali stehen, gehören die Erhaltung der verbleibenden Wälder der Welt und der Austausch von Technologien, um Entwicklungsländern zu helfen, weniger verschmutzend zu wachsen.","Weitere Themen auf der Tagesordnung in Bali sind die Rettung der noch verbliebenen Wälder der Welt und die gemeinsame Nutzung von Technologien, die den Entwicklungsländern helfen sollen, auf weniger umweltschädliche Weise zu wachsen.",50.38801152119778,"Andere Themen auf der Agenda in Bali sind der Schutz der verbleibenden Wälder der Welt und der Austausch von Technologien, um Entwicklungsländern zu helfen, auf weniger umweltschädliche Weise zu wachsen.",73.79760104075771
128,"Die UN hofft auch, einen Fonds zu schließen, um den Ländern, die von der globalen Erwärmung betroffen sind, zu helfen, mit den Auswirkungen umzugehen.","Die Vereinten Nationen hoffen zudem, einen Fonds einrichten zu können, der den von der globalen Erwärmung betroffenen Ländern helfen soll, mit den Auswirkungen fertig zu werden.",51.97314492673605,"Die UN hofft auch, einen Fonds abzuschließen, um Ländern, die von der globalen Erwärmung betroffen sind, zu helfen, mit den Auswirkungen umzugehen.",94.1402220781001
129,"Das Geld könnte für flüchtungssichere Häuser, bessere Wasserverwaltung und die Verschiedenheit der Ernte verwendet werden.","Die Mittel könnte man für hochwassersichere Häuser, eine bessere Wasserverwaltung und Nutzpflanzendiversifizierung verwenden.",50.26125410685837,"Das Geld könnte für hochwasserfeste Häuser, eine bessere Wasserbewirtschaftung und die Diversifizierung der Kulturen verwendet werden.",53.68395382768342
130,"Fluke schrieb, dass die Bemühungen einiger, Frauen davon abzuhalten, über die Gesundheit der Frauen zu sprechen, erfolglos waren.","Fluke schrieb, dass die Anstrengungen einiger, Frauen, die über die Gesundheit von Frauen sprechen wollten, zu übertönen, nicht erfolgreich waren.",58.232523399105915,"Fluke schrieb, dass die Bemühungen mancher, Frauen daran zu hindern, über Frauengesundheit zu sprechen, erfolglos waren.",75.03624419400725
131,"Sie kam zu diesem Schluss aufgrund der Vielzahl positiver Kommentare und Ermutigungen, die sowohl von weiblichen als auch von männlichen Personen zu ihr geschickt wurden und darauf hinwiesen, dass die Empfängnisverhütung als medizinische Notwendigkeit angesehen wird.","Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen positiven Kommentare und der Ermutigung, die sie sowohl von Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel als medizinische Notwendigkeit angesehen werden sollten.",57.36123886910455,"Sie kam zu diesem Schluss aufgrund der Vielzahl positiver Kommentare und Ermutigungen, die sowohl von Frauen als auch von Männern an sie gesendet wurden, in denen sie forderten, dass Verhütungmedikamente als medizinische Notwendigkeit betrachtet werden.",67.1567290842987
132,"Als die Kämpfe aufhörten, nachdem die Verletzten ins Krankenhaus gebracht wurden, blieben etwa 40 der übrigen Gefangenen im Hof und weigerten sich, in ihre Zellen zurückzukehren.","Als die Kämpfe nach dem Transport der Verwundeten ins Krankenhaus aufhörten, blieben etwa 40 der übrigen Insassen auf dem Hof ​​und weigerten sich, in ihre Zellen zurückzukehren.",71.24398225754193,"Als das Kämpfen aufhörte, nachdem die Verwundeten ins Krankenhaus gebracht worden waren, blieben etwa 40 der anderen verbliebenen Insassen im Hof und weigerten sich, in ihre Zellen zurückzukehren.",71.03332159065982
133,"Die Verhandlungsführer versuchten, die Situation zu korrigieren, aber die Forderungen der Gefangenen sind nicht klar.","Die Verhandlungsführer versuchten, die Situation zu entschärfen, aber die Forderungen der Häftlinge sind unklar.",73.83826111470798,"Die Verhandler versuchten, die Situation zu bereinigen, aber die Forderungen der Gefangenen sind unklar.",80.50596739844202
134,"Zwischen 22.00 und 23.00 Uhr MDT, wurde ein Feuer von den Insassen im Hof ausgelöst.",Zwischen 22:00 und 11:00 Uhr MDT wurde von den Insassen im Hof ein Feuer gelegt.,64.09316051875736,Zwischen 22:00 und 11:00 Uhr MDT wurde von den Insassen im Hof ein Feuer gelegt.,64.09316051875736
135,Bald kamen mit Aufruhrgeräten in den Hof und schlugen die Gefangenen mit Tränengas in die Ecke.,"Bald betraten Polizisten, die mit Schutzanzügen ausgerüstet waren, das Gelände und drängten die Insassen mit Tränengas in die Ecke.",34.547577609741,"Bald betraten Polizisten, die mit Schutzanzügen ausgerüstet waren, das Gelände und drängten die Insassen mit Tränengas in die Ecke.",34.547577609741
136,Die Feuerrettungskräfte löschten das Feuer bis 23:30 Uhr.,Die Feuerwehr konnte das Feuer schließlich um 23:35 Uhr löschen.,35.265777137431776,Die Feuerwehren löschten das Feuer schließlich um 23:35 Uhr.,47.68157704000016
137,"Nach dem Bau des Staudams im Jahr 1963 wurden die saisonalen Überschwemmungen, die Sediment über den Fluss verteilen würden, gestoppt.","Nachdem der Damm 1963 erbaut worden war, kamen die jahreszeitlichen Überflutungen, die Sedimente im Fluss verteilen, zum Stillstand.",43.98327167838721,"Nach dem Bau des Damms im Jahr 1963 wurden die saisonalen Überschwemmungen, die Sedimente entlang des Flusses verbreiteten, gestoppt.",74.36827478313576
138,"Diese Sedimente waren notwendig, um Sandbaren und Strände zu schaffen, die als Lebensräume für Wildtiere dienten.","Dieses Sediment war nötig, um Sandbänke und Strände zu bilden, die als Lebensräume für Wildtiere dienten.",72.36335260513931,"Dieser Schlamm war notwendig, um Sandbänke und Strände zu schaffen, die als Lebensräume für Wildtiere dienten.",79.89793051071129
139,"Als Ergebnis sind zwei Fischarten ausgestorben, zwei weitere sind gefährdet, darunter der Kumpfschub.","Infolgedessen sind zwei Fischarten ausgestorben und zwei weitere sind vom Aussterben bedroht, darunter der Gila cypha.",56.27537580422789,"Infolgedessen sind zwei Fischarten ausgestorben, und zwei weitere sind bedroht, darunter der Buckelkopf-Quellfisch.",57.64199351970365
140,"Obwohl der Wasserstand nach der Flut nur wenige Meter steigen wird, hoffen die Beamten, dass es ausreicht, um erodierte Sandstäbe im Abfluss wiederherzustellen.","Die Behörden hoffen, dass der Anstieg des Wasserpegels nach der Flut ausreicht, um erodierte Sandbänke flussabwärts wiederherzustellen, obwohl er nur wenige Fuß beträgt.",55.499209648180155,"Obwohl der Wasserspiegel nach der Flut nur um ein paar Fuß steigen wird, hoffen die Beamten, dass es ausreicht, um die erodierten Sandbänke flussabwärts wiederherzustellen.",70.71737725760462
141,"Es wurde keine Tsunami-Warnung ausgegeben, und laut der Geophysikbehörde in Jakarta wird keine Tsunami-Warnung ausgegeben, weil das Erdbeben nicht die Anforderungen der Stärke 6,5 erfüllte.","Es wurde keine Tsunami-Warnung ausgegeben und laut der Geophysikbehörde von Jakarta wird es auch keine Tsunami-Warnung geben, da das Erdbeben die dafür notwendige Stärke von 6,5 nicht erreichte.",67.90396117184525,"Es wurde keine Tsunami-Warnung ausgegeben, und laut der geophysikalischen Behörde von Jakarta wird keine Tsunami-Warnung ausgegeben, da das Erdbeben nicht die Magnitude von 6,5 erfüllt hat.",75.36324803393471
142,"Obwohl es keine Tsunami-Bedrohung gab, begannen die Bewohner in Panik zu geraten und verließen ihre Geschäfte und Häuser.","Obwohl es keine Tsunami-Gefahr gab, gerieten die Einwohner in Panik und begannen ihre Unternehmen und Häuser zu verlassen.",55.885315953791114,"Trotz der Tatsache, dass keine Tsunami-Gefahr bestand, begannen die Bewohner in Panik zu geraten und verließen ihre Geschäfte und Häuser.",72.69396775764007
143,"Obwohl Winfrey bei ihrem Abschied tränenreich war, machte sie ihren Fans klar, dass sie zurück sein wird.","Obwohl Winfrey bei ihrem Abschied Tränen vergoss, versicherte sie ihren Fans, dass sie zurückkommen werde.",62.390397662086926,"Obwohl Winfrey bei ihrem Abschied weinerlich war, machte sie ihren Fans klar, dass sie zurückkommen wird.",82.72621599156939
144,"""Das wird kein Abschied sein, es ist das Abschließen eines Kapitels und der Beginn eines neuen"".",„Dies wird kein Abschied sein. Dies ist das Ende eines Kapitels und der Beginn eines neuen Kapitels.“,71.03630594174514,"""Das wird kein Abschied sein. Das ist der Abschluss eines Kapitels und die Eröffnung eines neuen.""",64.84170339710556
145,"Die endgültigen Ergebnisse der namibischen Präsidentschafts- und Parlamentswahlen haben gezeigt, dass der amtierende Präsident Hifikepunye Pohamba mit großer Mehrheit wiedergewählt wurde.","Die Endergebnisse der Präsidenten- und Parlamentswahlen in Namibia haben angedeutet, dass der amtierende Präsident Hifikepunye Pohamba mit großem Abstand wiedergewählt wurde.",72.23454561729366,"Die endgültigen Ergebnisse der namibischen Präsidentschafts- und Parlamentswahlen haben gezeigt, dass der amtierende Präsident Hifikepunye Pohamba mit großem Abstand wiedergewählt wurde.",93.55233624484451
146,"Die regierende Partei, die Südwest-Afrikaische Volksorganisation (SWAPO), behielt ebenfalls bei den Parlamentswahlen eine Mehrheit.","Die regierende Partei, die South West Africa People's Organisation (SWAPO), behielt bei den Parlamentswahlen desgleichen eine Stimmenmehrheit.",64.51591071826837,"Die regierende Partei, die Südwestafrika-Volksorganisation (SWAPO), behielt ebenfalls eine Mehrheit bei den Parlamentswahlen.",87.6395232669553
147,"Die Koalition und afghanische Truppen sind in die Gegend eingedrungen, um die Lage zu sichern, und andere Koalitionsflugzeuge wurden zur Hilfe geschickt.","Truppen der Koalition und afghanische Truppen rückten in das Gebiet ein, um den Standort zu sichern, und andere Flugzeuge der Koalition wurden zur Unterstützung entsandt.",53.83875063688232,"Die Koalition und afghanische Truppen sind in das Gebiet eingezogen, um den Standort zu sichern, und andere Koalitionsflugzeuge wurden gesendet, um zu helfen.",70.20129376832199
148,"Der Absturz ereignete sich hoch in bergaufgemäßem Gelände und wird angenommen, dass es sich um feindliche Feuergeschichte handelte.","Der Absturz ereignete sich hoch oben in bergigem Gelände, und es wird vermutet, dass er das Ergebnis von feindlichem Beschuss war.",52.34147495437692,Der Absturz ereignete sich hoch in einem bergigen Gelände und wird als Folge feindlichen Feuers angesehen.,61.46545687470192
149,Die Suche nach dem Crashort wird durch schlechtes Wetter und hartes Gelände begegnet.,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,45.68794070651634,"Die Bemühungen, den Absturzort zu suchen, stoßen auf schlechtes Wetter und raues Gelände.",42.81532719921701
150,"Die medizinische Wohltätigkeitsorganisation Mangola, Medecines Sans Frontières und die Weltgesundheitsorganisation sagen, dass es der schlimmste Ausbruch ist, der im Land registriert wurde.","Der medizinische Wohlfahrtsverband Mangola, Medecines Sans Frontieres und die Weltgesundheitsorganisation erklären, dass dies der schlimmste Ausbruch ist, der im Land aufgezeichnet wurde.",72.60863936116306,"Die medizinische Organisation Mangola, Ärzte ohne Grenzen und die Weltgesundheitsorganisation sagen, dass es der schlimmste Ausbruch ist, der im Land dokumentiert wurde.",78.06998924744778
151,"Der Sprecher von Medecines Sans Frontière, Richard Veerman, sagte: ""Angola geht auf den Weg zu seinem schlimmsten Ausbruch aller Zeiten und die Situation in Angola bleibt sehr schlecht"", sagte er.","""Richard Veerman, Sprecher von Ärzte ohne Grenzen, sagte: „Angola steuert auf den schlimmsten Ausbruch aller Zeiten zu, und die Lage in Angola ist nach wie vor sehr schlecht.""""""",58.24453187485968,"Der Sprecher von Ärzte ohne Grenzen, Richard Veerman, sagte: ""Angola steuert auf einen seiner schlimmsten Ausbrüche zu, und die Situation bleibt in Angola sehr schlecht.""",63.7941211141142
152,"Die Spiele starteten um 10:00 Uhr mit gutem Wetter und abgesehen von dem Regen von Mittag, der schnell aufgelöst wurde, war es ein perfekter Tag für Rugby von 7.","Die Spiele starteten um 10:00 Uhr bei großartigem Wetter und außer etwas Nieselregen am Vormittag, der sich schnell verzog, war es ein idealer Tag für 7er-Rugby.",53.08728041012576,"Die Spiele begannen um 10:00 Uhr bei großartigem Wetter und abgesehen von einem kurzen Nieselregen am Vormittag, der schnell vorbeizog, war es ein perfekter Tag für 7er Rugby.",57.97852463591886
153,"Die Spitzenseiten des Turniers Südafrika starteten mit der richtigen Note, als sie einen komfortablen Sieg mit 26 - 00 gegen das 5. Seiten-Zambia erzielten.","Südafrika, der Top-Platzierte des Turniers, begann mit einem komfortablen 26 : 00-Sieg gegen Sambia, den fünftplatzierten.",41.420313723616864,"Die topgesetzten Südafrikaner im Turnier starteten mit einem positiven Auftakt, als sie einen komfortablen 26:00-Sieg gegen die fünftgesetzten Sambia erzielten.",52.25126661901574
154,"Südafrika sah sich jedoch im Spiel gegen seine südlichen Schwestern entschieden rosten, und verbesserte sich stetig, während das Turnier weiterging.","Obwohl die Mannschaft im Spiel gegen ihre südlichen Schwestern definitiv eingerostet wirkte, verbesserte sich Südafrika im Verlauf des Turniers stetig.",51.87321696674515,"Im Spiel gegen ihre südlichen Schwestern sah Südafrika zwar entschieden rostig aus, verbesserte sich jedoch stetig, je weiter das Turnier voranschritt.",66.16944050483352
155,"Ihre disziplinierte Verteidigung, ihre Fähigkeiten beim Handling des Balls und ihre hervorragende Teamarbeit machten sie hervorragend und es war klar, dass dies das Team war, das zu schlagen war.","Ihre disziplinierte Abwehr, Ballkontrolle und exzellentes Teamwork zeichneten sie aus und machten klar, dass dies das Team war, das man besiegen musste.",48.151757208661415,"Ihre disziplinierte Verteidigung, ihre Ballbehandlungskompetenz und hervorragende Teamarbeit hoben sie hervor, und es war klar, dass dies das Team war, das man schlagen musste.",71.0802455573474
156,"Beamte der Stadt Amsterdam und des Anne Frank-Museums erklären, dass der Baum mit einem Pilz infiziert ist und eine Gefahr für die öffentliche Gesundheit darstellt, da sie behaupten, dass es im Unmittelbaren Gefahr sei, zu fallen.","Beamte der Stadt Amsterdam und des Anne-Frank-Museums geben an, dass der Baum mit einem Pilz infiziert ist und eine Gefahr für die öffentliche Gesundheit darstellt, da er jederzeit umfallen könne.",79.785807214779,"Beamte der Stadt Amsterdam und des Anne Frank Museums erklären, dass der Baum mit einem Pilz infiziert ist und eine Gesundheitsgefahr für die Öffentlichkeit darstellt, da sie argumentieren, dass er in unmittelbarer Gefahr ist, umzukippen.",75.95632309747053
157,"Es war geplant, am Dienstag abgeschnitten zu werden, wurde aber nach einem Notfallgerichtsbeschluss gerettet.","Er hätte am Dienstag gefällt werden sollen, wurde aber durch einen Notfallgerichtsentscheid gerettet.",53.894037720545796,"Es war für Dienstag geplant, gefällt zu werden, wurde aber nach einer einstweiligen gerichtlichen Anordnung gerettet.",52.30786134344469
158,"Alle Höhlen, die als ""Die sieben Schwestern"" bezeichnet wurden, sind mindestens 100 bis 250 Meter (328 bis 820 Fuß) im Durchmesser.","Alle Höhleneingänge, auch „Die Sieben Schwestern“ genannt, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß).",59.06949094979451,"Alle Eingänge der Höhlen, die ""Die Sieben Schwestern"" genannt werden, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß).",59.938163970952616
159,"Infrarotbilder zeigen, dass die Temperaturvariationen von Tag zu Nacht zeigen, dass es sich wahrscheinlich um Höhlen handelt.","Infrarotbilder zeigen Temperaturunterschiede zwischen Nacht und Tag, die darauf hinweisen, dass es sich dabei wahrscheinlich um Höhlen handelt.",59.49341562137188,"Infrarotbilder zeigen, dass die Temperaturschwankungen zwischen Nacht und Tag darauf hindeuten, dass es sich wahrscheinlich um Höhlen handelt.",69.04684145084838
160,"""Sie sind tagsüber kühler als die umliegende Oberfläche und nachts wärmer.","""""""Sie sind am Tag kälter als die umliegende Oberfläche und in der Nacht wärmer.""",64.34352547630945,"""Sie sind tagsüber kühler als die umgebende Oberfläche und nachts wärmer.""",90.13089897307006
161,"Ihr thermisches Verhalten ist nicht so stabil wie große Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur aufrechterhalten, aber es entspricht der Tatsache, dass es sich um tiefe Löcher im Boden handelt"", sagte Glen Cushing vom Astrogeologie-Team des United States Geological Survey (USGS) und der Universität Northern Arizona in Flagstaff, Arizona.","""Ihr thermisches Verhalten ist nicht so gleichmäßig wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur haben, aber es stimmt damit überein, dass es sich um tiefe Löcher im Boden handelt"""", sagte Glen Cushing vom Astrogeologie-Team des United States Geological Survey (USGS) und der Northern Arizona University in Flagstaff, Arizona.""",81.68708369696418,"„Ihr thermisches Verhalten ist nicht so stabil wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur aufrechterhalten, aber es ist konsistent damit, dass es sich um tiefe Löcher im Boden handelt“, sagte Glen Cushing vom Astrogeology-Team des United States Geological Survey (USGS) und der Northern Arizona University in Flagstaff, Arizona.",86.08342491708852
162,In Frankreich ist die Abstimmung traditionell eine Lowtech-Erfahrung: Die Wähler isolieren sich in einem Stand und legen ein vorgedrucktes Papier mit dem Kandidaten ihrer Wahl in einen Umschlag.,"In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.",66.79198513695106,"In Frankreich ist die Stimmabgabe traditionell ein technologiearmer Prozess: Wähler ziehen sich in eine Kabine zurück und legen einen vorgedruckten Zettel, der ihren bevorzugten Kandidaten anzeigt, in einen Umschlag.",52.434548794214685
163,"Nachdem die Beamten die Identität des Wählers überprüft haben, lässt der Wähler den Umschlag in die Stimmbüche fallen und unterschreibt die Stimmzettel.","Nachdem die Beamten die Identität des Wählers bestätigt haben, wirft der Wähler den Umschlag in die Wahlurne und unterschreibt die Wählerliste.",70.29419300567523,"Nachdem die Beamten die Identität des Wählers überprüft haben, wirft der Wähler den Umschlag in die Wahlurne und unterschreibt im Wählerverzeichnis.",73.38737519714635
164,Die französische Wahlgesetze kodifizieren das Verfahren recht streng.,Das französische Wahlgesetz legt den Ablauf ziemlich streng fest.,48.510492006815674,Das französische Wahlrecht kodifiziert die Verfahren recht streng.,72.06048123313894
165,"Seit 1988 müssen die Stimmzettel transparent sein, damit Wähler und Beobachter bezeugen können, daß zu Beginn der Abstimmung keine Umschläge vorhanden sind und daß nur die der ordnungsgemäß gezählten und genehmigten Wähler umschlagen werden.","Seit 1988 müssen Wahlurnen transparent sein, damit Wähler und Beobachter bezeugen können, dass zu Beginn der Wahl keine Umschläge vorhanden sind und dass keine Umschläge eingeworfen werden, außer jene der ordnungsgemäß gezählten und autorisierten Wähler.",69.89508198909365,"Seit 1988 müssen die Wahlurnen transparent sein, damit Wähler und Beobachter sehen können, dass zu Beginn der Abstimmung keine Umschläge vorhanden sind und dass keine Umschläge hinzugefügt werden, außer denjenigen der ordnungsgemäß gezählten und autorisierten Wähler.",69.64818901216557
166,Die Kandidaten können Vertreter zur Beobachtung jedes Prozesses schicken.,"Die Kandidaten können Vertreter senden, die jedem Teil des Vorgangs als Zeugen beiwohnen. Am Abend werden die Stimmen von Freiwilligen unter strenger Aufsicht und nach speziellen Verfahren ausgezählt.",23.75268191100059,"Kandidaten können Vertreter entsenden, um jeden Teil des Prozesses zu beobachten. Am Abend werden die Stimmen von Freiwilligen unter strenger Aufsicht gezählt, und zwar nach festgelegten Verfahren.",28.317570157315718
167,"ASUS Eee PC, der zuvor weltweit für Kosteneinsparungen und Funktionalitätsfaktoren eingeführt wurde, wurde im Jahr 2007 im Taipei IT Month ein heißes Thema.","Der ASUS Eee PC, zuvor weltweit auf Basis von Spar- und Funktionalitätsfaktoren auf den Markt gebracht, wurde auf der Messe 2007 Taipei IT Month zum heißen Thema.",52.75645704294468,"ASUS Eee PC, das weltweit wegen seiner Kostenersparnis und Funktionalität eingeführt wurde, wurde 2007 ein heißes Thema während des Taipei IT Month.",65.58404199476098
168,"Aber der Verbrauchermarkt für Laptops wird sich radikal verändern und verändern, nachdem ASUS im Jahr 2007 vom Exekutiv Yuan der Republik China den Taiwan Sustainable Award verliehen wurde.","Aber der Verbrauchermarkt für Laptop-Computer wird sich radikal verändern, nachdem ASUS von Manager Yuan aus der Republik China mit dem Taiwan Sustainable Award 2007 ausgezeichnet wurde.",67.83268287390443,"Aber der Verbrauchermarkt für Laptop-Computer wird sich radikal verändern, nachdem ASUS 2007 den Taiwan Sustainable Award von der Exekutive Yuan der Republik China erhalten hat.",76.27632379086073
169,"Die Webseite der Sender beschreibt die Show als ""altes Schul-Radio-Theater mit einem neuen und ungeheuerlichen geeksischen Spin!""",Die Website des Senders beschreibt die Show als „Radiotheater alter Schule mit einer neuen und unheimlichen schrägen Interpretation!“,52.81055158099953,"Die Webseite des Senders beschreibt die Show als ""klassisches Hörspiel mit einem neuen und ausgefallenen geekigen Twist!""",55.78122506667166
170,"In den frühen Tagen wurde die Show ausschließlich auf der langjährigen Internet-Radiosite TogiNet Radio, einer Website mit dem Fokus auf Talk Radio, gezeigt.","In ihren frühen Tagen wurde die Show nur auf der altgedienten Internetradioseite TogiNet Radio gezeigt, eine Site, die den Schwerpunkt auf Talkradio legt.",52.675013587554666,"In den frühen Tagen wurde die Show ausschließlich auf der langjährigen Internetradio-Website TogiNet Radio präsentiert, einer Seite, die sich auf Talkradio konzentriert.",68.22484209913874
171,Ende 2015 gründete TogiNet AstroNet Radio als Tochterstation.,Ende 2015 gründete TogiNet die Nebenstation AstroNet Radio.,71.50982089055276,Ende 2015 gründete TogiNet AstroNet Radio als Tochterstation.,100.0
172,"Die Show hatte ursprünglich amateur-Stimme-Schauspieler, die in Ost-Texas lebten.",Die Sendung hatte ursprünglich lokale Amateursynchronsprecher aus Ost-Texas.,45.374345631386745,Die Show präsentierte ursprünglich Amateur-Synchronsprecher aus Osttexas.,43.8878839024816
173,"Die Verbreitung der Plünderungen wurde nach Angaben über Nacht fortgesetzt, da keine Strafverfolgungsbeamten auf den Straßen von Bishkek waren.","Berichten zufolge dauerten ausgedehnte Plünderungen die Nacht über an, während Polizeibeamte keine Präsenz auf den Straßen Bischkeks zeigten.",38.43950335458078,"Berichten zufolge dauerten ausgedehnte Plünderungen die Nacht über an, während Polizeibeamte keine Präsenz auf den Straßen Bischkeks zeigten.",38.43950335458078
174,"Ein Beobachter beschrieb Bishkek als in einen Zustand der ""Anarchie"" versunken, als Menschenbände auf den Straßen herumstreifen und Verbrauchsgütergeschäfte plündern.","""Der Beschreibung eines Beobachters zufolge verfiel Bischkek mehr und mehr in einen Zustand der „Anarchie"""", als Banden von Menschen durch die Straßen zogen und Konsumgüterläden plünderten.""",42.97771852269152,"Bischkek wurde von einem Beobachter als in einen Zustand der ""Anarchie"" sinkend beschrieben, da Gruppen von Menschen durch die Straßen zogen und Geschäfte mit Konsumgütern plünderten.",51.2179366601886
175,Mehrere Bewohner von Bishkek beschuldigten Demonstranten aus dem Süden der Gesetzlosigkeit.,Mehrere Einwohner von Bishkek gaben den Demonstranten aus dem Süden die Schuld an der Gesetzlosigkeit.,75.11209132546843,Mehrere Bewohner von Bischkek machten die Demonstranten aus dem Süden für das Gesetzlosigkeit verantwortlich.,64.06326960836033
