id,translated_arabian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
253,انفجرت قنبلة واحدة خارج مكتب الحاكم العام.,انفجرت قنبلة واحدة خارج مكتب الحاكم العام.,100.0,,
254,وانفجرت ثلاث قنابل أخرى قرب المباني الحكومية خلال ساعتين.,انفجرت ثلاث قنابل أخرى بالقرب من مباني حكومية في غضون ساعتين.,59.70487113969904,,
255,وتشير بعض التقارير إلى أن عدد القتلى الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدداً يصل إلى 30 جريحاً؛ ولكن الأرقام النهائية لم تُعرف بعد.,ذكرت بعض التقارير أن عدد الوفيات الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدد الإصابات بلغ 30؛ ولكن الأعداد النهائية غير معروفة حتى الآن.,59.69295845601443,تقدر بعض التقارير العدد الرسمي للوفيات بثمانية، وتؤكد التقارير الرسمية أن ما يصل إلى 30 شخصًا أصيبوا؛ ولكن الأرقام النهائية لم تُعرف بعد.,69.38370104655792
256,وعُثر على كل من حمض السيانوريك والميلامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك الأغذية الأليفة الملوثة.,وُجد كلٌ من حمض السيانريك والملامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك طعام الحيوانات الأليفة الملوث.,74.01188985072311,تم العثور على كل من حمض السيانوريك والميلاامين في عينات البول من الحيوانات الأليفة التي توفيت بعد تناول طعام حيوانات أليفة ملوث.,66.91023571201062
257,وقال الباحثون في الجامعة إن المركبين يتفاعلان مع بعضهما البعض لتكوين بلورات يمكن أن توقف عمل الكلى.,يتفاعل المركبان أحدهما مع الآخر لتكوين بلورات قد تُعيق وظائف الكلى، كما قال باحثون بالجامعة.,45.511428928042555,قال الباحثون في الجامعة إن المركبين يتفاعلان مع بعضهما البعض لتكوين بلورات قد تعيق وظيفة الكلى.,83.13043001340222
258,ولاحظ الباحثون البلورات التي تشكلت في بول القط بإضافة ملامين وحامض السيانوريك.,لاحظ الباحثون بلورات تتشكل في بول القطط عند إضافة الميلامين وحمض السيانوريك.,62.54570175007762,لاحظ الباحثون بلورات تشكلت في بول القطط نتيجة إضافة الميلاتونين وحمض السيانوريك.,61.83183951428134
259,ويطابق تكوين هذه البلورات تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بالتنظير الطيفي بالأشعة دون الحمراء.,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,71.77386263424486,تطابق تركيبة هذه البلورات تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها باستخدام مطياف فورييه للانكسار (FTIR).,65.35370250376363
260,أنا لا أعرف إذا كنت تدرك ذلك أم لا، ولكن معظم البضائع من أمريكا الوسطى جاء إلى هذا البلد معفاة من الرسوم الجمركية.,لا أعلم إن كنت تدرك الأمر أم لا، لكن معظم البضائع القادمة من أمريكا الوسطى تدخل هذه البلد بدون ضرائب.,47.45662316534994,لا أعلم إن كنت تدرك ذلك أم لا، ولكن معظم السلع来自 أمريكا الوسطى دخلت إلى هذا البلد بدون رسوم جمارك.,58.70116119256391
261,80% من سلعنا تم فرض ضرائب عليها من خلال التعريفات في بلدان أمريكا الوسطى. نحن نعاملك.,وبالرغم من ذلك، تُفرض ضرائب على ثمانين في المئة من صادرتنا من البضائع عبر تعريفات جمركية في دول أمريكا الوسطى، كما نعاملكم.,33.02207927171327,ومع ذلك، تم فرض ضرائب على ثمانين في المئة من بضائعنا من خلال التعريفات الجمركية في دول أمريكا الوسطى. نحن نعاملكم.,52.861112711451796
262,هذا لم يبدو منطقياً بالنسبة لي، بالتأكيد لم يكن عادلاً.,لم يبدُ لي ذلك منطقياً؛ بالتأكيد لم يكن عادلاً.,66.23803981854329,لم يبدو لي أن ذلك منطقيًا؛ بالتأكيد لم يكن عادلًا.,55.80843654965433
263,كل ما أقوله للناس هو أن تعاملنا بالطريقة التي نعاملك بها,كل ما أقوله للناس أنكم تعاملنا كما نعاملكم.,56.12770034650589,كل ما أقوله للناس هو أن تعاملونا بالطريقة التي نعالجكم بها.,79.20962078397882
264,ووقّع حاكم كاليفورنيا أرنولد شوارزنيغر على قانون قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقاصرين.,وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر.,81.08098262906428,وقع حاكم ولاية كاليفورنيا أرنولد شوارزنيجر على قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقاصرين.,85.08503003691573
265,"يشترط مشروع القانون بيع ألعاب الفيديو العنيفة في ولاية كاليفورنيا للصقها مع شارة مكتوب عليها ""18"" ويجعل بيعها لقاصر يعاقب عليه بغرامة قدرها 1000 دولار لكل جريمة.","وينص مشروع القانون على وضع ملصق مكتوب عليه ""18"" على ألعاب الفيديو العنيفة التي تباع في ولاية كاليفورنيا، ويعاقب على بيعها للقاصر بغرامة قدرها 1000 دولار لكل جريمة.",66.96312602248432,"تتطلب الفاتورة أن تُوضع علامة على ألعاب الفيديو العنيفة المباعة في ولاية كاليفورنيا تحمل ملصقاً مكتوباً عليه ""18""، كما تجعل بيعها للقاصر عقوبة مالية قدرها 1000 دولار عن كل انتهاك.",47.55143661091603
266,أدلى مدير النيابة العامة، كيير ستارمر QC، ببيان صباح اليوم أعلن فيه محاكمة كل من هوهني وبريس.,أدلى مدير النيابة العامة، كير ستارمر كيو سي، ببيان صباح اليوم أعلن فيه محاكمة كلّ من هوهني وبرايس.,80.8967185578498,مدير الادعاء العام، كير ستارمر QC، أدلى ببيان هذا الصباح أعلن فيه عن توجيه الاتهامات لكل من هاهن وبرايس.,38.90703745658997
267,استقال (هون) وسيحل محله في مجلس الوزراء (إد ديفي) عضو البرلمان (نورمان لامب) من المتوقع أن يأخذ منصب وزير الأعمال (ديفي) في الإقالة,استقال هوهن وسيتم استبداله في مجلس الوزراء بعضو البرلمان إيد ديفي. من المتوقع أن يأخذ عضو البرلمان نورمان لامب وظيفة وزير الأعمال التي سيتركها ديفي.,51.81810038743262,استقال هون و سيتم استبداله في الحكومة من قبل إيد ديفي، عضو البرلمان. ومن المتوقع أن يتولى نورمان لامب، عضو البرلمان، منصب وزير الأعمال الذي يتخلى عنه ديفي.,44.40831544221932
268,ومن المقرر أن يمثل هوني وبريس أمام المحكمة الجزئية في وستمنستر في 16 فبراير.,هوهن وبرايس على موعد للحضور في محكمة قضاة ويستمينستر في 16 من شباط.,28.560295183565472,من المقرر أن يظهر هون و برايس أمام محكمة وستمنستر الجزئية في 16 فبراير.,64.31387723214755
269,وكانت الوفيات هي نيكولاس ألدن، 25 عاماً، وزاكاري كودديباك، 21 عاماً، وكان كوديباك هو السائق.,وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,37.68882709346055,كانت الضحايا نيكولاس ألدن، 25 عامًا، وزاكاري كودباك، 21 عامًا. كان كودباك هو السائق.,67.10378644280303
270,وأصيب إدغار فيغويلا بذراعه وفكه بجروح في حين ترك كريستوفر شنايدر يحتاج إلى جراحة تجميلية لوجهه.,أصيب إدغار فيغويلا بجروحٍ في ذراعه وفكه بينما كان كريستوفر شنايدر بحاجة إلى جراحةٍ ترميميةٍ لوجهه.,59.9297697249654,إدغار فيغيلا تعرض لإصابات في الذراع والفكين، بينما كان كريستوفر شنايدر بحاجة إلى جراحة ترميمية لوجهه.,44.17023994981008
271,(شنايدر) لديه ألم مستمر، العمى في عين واحدة،,"يعاني ""شنايدر"" من ألمٍ مستمرٍ، وعمى في إحدى العينين، وفقد جزء من الجمجمة ووجه أُعيد بناؤه من التيتانيوم، كل هذا حدث بينما فشل سلاح ""أوكا"" بينما كان مصوباً إلى رأس رجل خامس.",11.757272854100412,,
272,شنايدر شهد من خلال الفيديو من قاعدة القوات الجوية الأمريكية في وطنه.,أدلى شنايدر بشهادته عبر رابط فيديو من قاعدة للقوات الجوية الأمريكية في وطنه.,64.33824436879054,شهد شneider عبر رابط فيديو من قاعدة سلاح الجو الأمريكي في وطنه.,45.64529674926075
273,بعد حدث يوم الأربعاء، شارك كاربانيدو في سباقين فرديين في البطولة.,بعد حدث الأربعاء، تنافس كاربانيدو في سباقين فرديين في البطولة.,79.6312696290969,بجانب حدث يوم الأربعاء، تنافس كاربانيدو في سباقين فرديين خلال البطولة.,68.77695539499996
274,أولها كان سلالوم، حيث حصلت على شهادة لم تنته في مرحلتها الأولى. 36 من المتنافسين 116 كان لديهم نفس النتيجة في ذلك السباق.,"كان أول سباق لها هو سباق التزلج المتعرج، حيث حصلت على نتيجة ""لم تُنه السباق"" في أول جولة لها. وقد حصل 36 من أصل 116 متنافساً على نفس النتيجة في هذا السباق.",35.74864837921993,"كانت بدايتها في سباق التعرج، حيث حصلت على نتيجة ""لم تنتهِ"" في جولةها الأولى. 36 من بين 116 متنافسًا كانت لديهم نفس النتيجة في تلك المسابقة.",48.71351507276579
275,أما عرقها الآخر، وهو العملاق سلالوم، فقد رآها تنتهي في العاشرة في مجموعة النساء الجالسات مع وقت تشغيل مشترك يبلغ 4:41.30، 2:11.60 دقيقة أبطأ من المكان الأول,وشهد سباقها الآخر - سباق التزلج المتعرج العملاق - حصولها على المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.,29.05483094041339,سباقها الآخر، وهو سباق العملاق سلالوم، شهدت فيه إنهائها في المركز العاشر ضمن مجموعة السيدات الجالسات، مع زمن إجمالي قدره 4:41.30، أي 2:11.60 دقيقة أبطأ من صاحبة المركز الأول النمساوية كلوديا لوش، و1:09.02 دقيقة أبطأ من صاحبة المركز التاسع المجرية غيونغي داني.,35.590438447824795
276,وفشل أربعة متزلجين في مجموعة النساء الجالسات في إنهاء مبارياتهم، وفشل 45 من مجموع المتزلجين البالغ عددهم 117 في سلالوم العملاق في ترتيب السباق.,فشلت أربع متزلّجات ضمن فريق المعوقين من إكمال أشواطهن، وفشل 45 من إجمالي 117 متزلّجة في سباق التعرّج العملاق في الحصول على ترتيب في السباق.,34.2841262666459,أربعة متزلجات ضمن مجموعة التزلج الجالس لم يتمكنّ من إنهاء جولاتهن، و45 من أصل 117 متزلجًا في سباق السلاalom العملاق لم يتمكنوا من الترتيب في السباق.,39.15249285671552
277,واستعادت شرطة مادهيا براديش الحاسوب المحمول والهواتف المحمولة المسروقة.,استعادت شرطة مدهيا برديش الحاسوب والهاتف المحمولين المسروقين.,63.86539701988735,استعادت شرطة ماديا براديش الكمبيوتر المحمول والهاتف المحمول المسروقين.,66.61248230779402
278,"وقال نائب المفتش العام D K Arya: ""لقد اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعادوا هاتفها المحمول وحاسوبها المحمول"".","وقال نائب المفتش العام دي. كي. أريا، ""اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول"".",72.92806359477846,,
279,وأسماء المتهمين هي: بابا كانجار، وبوثا كانجار، ورامبرو كانجار، وغزة كانجار، وفيشنو كانجار.,أسماء المتهمين هي بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.,78.05687092303842,المتهمون هم بابا كانجار، بهوتا كانجار، رامبرو كانجار، غزالة كانجار وفيشنو كانجار.,64.46700286702618
280,وقال مدير الشرطة تشاندرا شيخار سولانكي إن المتهم قد مثل أمام المحكمة بوجوه مغطاة.,وقال مدير الشرطة شاندرا شيخار سولانكي إن المتهمين مثلوا أمام المحكمة بوجوه مغطاة.,83.52531950707149,قال رئيس الشرطة تشاندرا شيخار سولنكي إن المتهمين حضروا إلى المحكمة بوجوه مغطاة.,68.26761225744173
281,وعلى الرغم من أن ثلاثة أشخاص كانوا داخل المنزل عندما صدمته السيارة، لم يصب أي منهم بأذى.,بالرغم من تواجد ثلاثة أشخاص داخل البيت عند اصطدام السيارة به، إلا أنه لم يصب أحدٌ منهم.,42.8843725081094,على الرغم من أن ثلاثة أشخاص كانوا داخل المنزل عند اصطدام السيارة به، إلا أن أحدًا منهم لم يُصَب.,63.00844409296171
282,غير أن السائق أصيب بإصابات خطيرة في رأسه.,لكن أصيب السائق بجروح خطيرة في الرأس.,38.7628533642762,ومع ذلك، تعرض السائق لإصابات خطيرة في الرأس.,44.609009984850935
283,أما الطريق الذي وقع فيه الحادث فقد أُغلق مؤقتاً بينما حررت خدمات الطوارئ السائق من سيارة Audi TT الحمراء.,لقد تم إغلاق الطريق الذي حدث فيه الاصطدام مؤقتاً في حين حررت خدمات الطوارئ السائق من سيارة حمراء ماركة Audi TT.,58.207283242258015,تم إغلاق الطريق الذي حدثت فيه الحادثة مؤقتًا بينما كانت خدمات الطوارئ تقوم بتحرير السائق من سيارة الأودي الحمراء TT.,50.503898208447
284,وكان قد أُدخل المستشفى في البداية في مستشفى جايمس بايت في يارماوث الكبرى.,وكان قد أدخل المستشفى في البداية إلى مستشفى جيمس باجيت في جريت يارموث.,59.43916775501518,تم إدخاله في البداية إلى مستشفى جيمس باجيت في غريت يارموث.,39.736571845019554
285,ونُقل بعد ذلك إلى مستشفى آدنبروك في كامبريدج.,ثم نُقل بعد ذلك إلى مستشفى أدنبروك في كامبريدج.,85.14483100306285,تم نقله لاحقًا إلى مستشفى أادنبرووك في كامبريدج.,53.018005543192324
286,ومنذ ذلك الحين، كانت أديكويا في محكمة إدنبرة الشريف بتهمة قتل ابنها.,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,57.91761625903868,منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.,57.91761625903868
287,وهي محتجزة رهن الاتهام والمحاكمة، ولكن أي دليل من شهود العيان قد يلوّث لأن صورتها نشرت على نطاق واسع.,إنها رهن الاحتجاز في انتظار توجيه الاتهام والمحاكمة، لكن قد يكون أي دليل من شاهد عيان مشكوكًا فيه لأن صورتها قد نُشرت على نطاق واسع.,50.337567140921415,هي قيد الاحتجاز بانتظار توجيه الاتهام والمحاكمة، لكن أي دليل شهود عيان قد يكون مشوبًا لأن صورتها قد نُشرت على نطاق واسع.,53.67011286979695
288,وهذه ممارسة شائعة في أماكن أخرى من المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف، وقد رأت المحاكم أن نشر الصور يمكن أن يكون ضاراً.,هذه ممارسة شائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف واعتبرت المحاكم أن نشر الصور يحتمل أن يكون متحيزاً.,78.1386750466439,هذه ممارسة شائعة في أماكن أخرى من المملكة المتحدة، لكن العدالة الاسكتلندية تعمل بشكل مختلف، وقد نظرت المحاكم إلى نشر الصور على أنه قد يكون ضارًا.,77.58863024664127
289,"تقول الأستاذة باميلا فيرغسون من جامعة دوندي: ""يبدو أن الصحفيين يسيرون خطاً خطيراً إذا نشروا صوراً للمشتبه بهم وما إلى ذلك.""","تشير البروفيسور باميلا فرجسون من جامعة دندي إلى أنه ""يبدو لي أن الصحفيين بكل تأكيد يسيرون في اتجاهٍ خطير إذا نشروا صورًا أو ما أشبه تخص مشتبهًا بهم.""",41.190297905677795,"تلاحظ الأستاذة باميلا فيرغسون من جامعة دندي أن ""الصحفيين يبدو أنهم يسيرون على حافة خطرة إذا قاموا بنشر صور وما إلى ذلك من المشتبه بهم"".",56.32794940036435
290,وقد أوضح مكتب التاج، وهو مسؤول عموماً عن الملاحقات القضائية، للصحفيين أنه لن يُبدي أي تعليق آخر إلا بعد توجيه الاتهام على الأقل.,أشار مكتب التاج المسؤول بشكل عام عن الادعاءات للصحفيين أنه لن تكون هناك تعليقات أخرى إلا بعد الاتهام على الأقل.,48.782885383996,أشارت مكتب التاج، الذي يتولى المسؤولية العامة عن الملاحقات القضائية، للصحفيين أنه لن يتم الإدلاء بأي تعليق آخر على الأقل حتى يتم توجيه التهم.,55.507783664678165
291,وتشير الوثيقة، وفقا للتسريب، إلى النزاع الحدودي، الذي تريده فلسطين استنادا إلى الحدود قبل حرب الشرق الأوسط عام 1967.,وستشير الوثيقة، بحسب التسريب، إلى الخلاف على الحدود، التي تريدها فلسطين مبنية على حدود قبل حرب عام 1967 في الشرق الأوسط.,57.18607494646123,الوثيقة، وفقًا للتسريبات، ستشير إلى النزاع الحدودى، الذي ترغب فلسطين في تحديده استنادًا إلى الحدود قبل حرب الشرق الأوسط عام 1967.,70.41121833180935
292,ومن المواضيع الأخرى التي ذُكر أنها غطت حالة القدس في المستقبل، وهي مقدسة لكلا البلدين، ومسألة غور الأردن.,الموضوعات الأخرى التي يُقال أنها تمت تغطيتها تضمن الحالة المستقبلية للقدس والتي تعتبر قضية مهمة لكلا الشعبين ومشكلة وادي الأردن.,36.48093283832363,تشمل الموضوعات الأخرى التي تم تناولها على ما يبدو مستقبل القدس المقدسة لكلتا الدولتين وقضية وادي الأردن.,38.543263331413996
293,وتطالب إسرائيل بوجود عسكري مستمر في الوادي لمدة عشر سنوات حالما يتم التوقيع على اتفاق بينما توافق السلطة الفلسطينية على عدم ترك هذا الوجود إلا لمدة خمس سنوات.,تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدّة عشر سنوات، بمجرّد توقيع اتفاق، بينما توافق السلطة الفلسطينيّة على استمرار هذا التواجد لخمس سنوات فقط.,50.725421249140204,تطالب إسرائيل بوجود عسكري مستمر في الوادي لمدة عشر سنوات بمجرد توقيع الاتفاق، بينما توافق السلطة الفلسطينية على ترك هذا الوجود لمدة خمس سنوات فقط.,79.15935776018172
294,وكان من المقرر أن يشرف الجوالون عن كثب على الرماة في التجربة التكميلية لمكافحة الآفات، نظرا لرصد التجربة وتقييم فعاليتها.,كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.,40.56698757057687,كان من المقرر أن يتم إشراف الرماة في تجربة التحكم في الآفات التكميلية عن كثب بواسطة حراس، حيث كانت التجربة تخضع للمراقبة وتقييم فعاليتها.,53.66596656011278
295,وفي إطار شراكة بين الدول الحائزة للأسلحة النووية ورابطة الرماة الرياضيين في أستراليا، تم توظيف متطوعين مؤهلين في إطار برنامج الصيد التابع لرابطة الرماة الرياضيين.,"في شراكة بين ""مصلحة المتنزهات الوطنية والحياة البرية"" و ""جمعية الرماة الرياضيين في أستراليا""، اختير متطوعون مؤهلون في إطار برنامج الصيد التابع للجمعية.",53.68609436824268,في شراكة بين إدارة الحديقة الوطنية والموارد المائية في نيو ساوث ويلز وجمعية الرماة الرياضيين الأسترالية (NSW) Inc، تم تجنيد متطوعين مؤهلين ضمن برنامج الصيد لجمعية الرماة الرياضيين.,47.268434709273436
296,ووفقا لما ذكره ميك أوفلين، المدير بالنيابة لحفظ والتراث في بارك مع الدول الحائزة للأسلحة النووية، تلقى مطلقو النار الأربعة الذين اختيروا لعملية إطلاق النار الأولى تعليمات شاملة بشأن السلامة والتدريب.,ووفقًا لما ذكره ميك أوفلين،القائم بأعمال مدير منظّمة الحفاظ على المنتزهات والتّراث التّابعة لNPWS، فإن الصّيّادون الأربعة الّذين اختيروا لأوّل عمليّة صيد قد تلقوا إرشاداتِ السلامة والتدريباتٍ الشاملة.,43.69734148239114,وفقًا لمك أويفلين، المدير بالإنابة لحماية الحدائق والتراث في خدمة الحدائق الوطنية والغابات (NPWS)، فقد تلقى الأربعة الرماة المختارون للعملية الأولى للتصوير تعليمات شاملة حول السلامة والتدريب.,46.62356838845422
297,وأدى اليمين المرتجلة في مجلس انتخابي مؤقت جديد يتألف من تسعة أعضاء بالأمس.,أدى مارتيلي أمس القسم في مجلس انتخابي مؤقت جديد مكون من تسعة أعضاء.,58.275451885303845,أقسم مارتلي طاقمًا جديدًا من المجلس الانتخابي المؤقت (CEP) المكون من تسعة أعضاء يوم أمس.,35.44398416537023
298,إنها الخامسة لـ (مارتيلي) في أربع سنوات,إنه المجلس الانتخابي المؤقت الخامس لمارتيلي خلال أربع سنوات.,35.57896891601657,إنها خامس هيئة تنفيذية مركزية لمارتلي خلال أربع سنوات.,32.573842323248854
299,وفي الشهر الماضي، أوصت لجنة رئاسية باستقالة المجلس الانتخابي المؤقت السابقة كجزء من مجموعة من التدابير الرامية إلى تحريك البلد نحو إجراء انتخابات جديدة.,في الشهر الماضي أوصت لجنة رئاسية باستقالة المجلس الانتخابي المؤقت في إطار مجموعة من التدابير لتحريك البلاد نحو انتخابات جديدة.,78.06075739381988,في الشهر الماضي، أوصت لجنة رئاسية باستقالة الرئيس السابق لـ CEP كجزء من حزمة من الإجراءات لتحريك البلاد نحو انتخابات جديدة.,66.47057046415642
300,وكانت اللجنة استجابة مارتيلي لاحتجاجات مناهضة للنظام على نطاق واسع بدأت في تشرين الأول/أكتوبر.,كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في أكتوبر.,54.2380445093959,كانت اللجنة هي رد فعل مارتلي على الاحتجاجات الواسعة المناهضة للنظام التي بدأت في أكتوبر.,52.54792626803043
301,وكانت الاحتجاجات العنيفة أحياناً ناجمة عن عدم إجراء انتخابات، وكان من المقرر إجراء بعضها منذ عام 2011.,اندلعت الاحتجاجات، العنيفة أحياناً، بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011.,47.29688337457113,ت triggered t protests t التي كانت في بعض الأحيان عنيفة بسبب الفشل في إجراء الانتخابات، بعضها كان مستحقًا منذ عام 2011.,35.48386732746408
302,وأُبلغ عن نحو 60 حالة من حالات التعطّل في حرارة الآيبود، مما تسبب في ما مجموعه ستة حرائق وتسبب في حروق طفيفة لأربعة أشخاص.,"تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز ""آي بود"" الزائدة، وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.",48.30753100100391,تم الإبلاغ عن حوالي 60 حالة من أعطال ارتفاع درجة حرارة أجهزة آيبود، مما أدى إلى اندلاع ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.,41.80269273696283
303,وقالت وزارة الاقتصاد والتجارة والصناعة في اليابان إنها كانت على علم ب27 حادثاً يتعلق بهذه الأجهزة.,قالت وزارة الاقتصاد، والتجارة، والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة.,64.40306367919263,قالت وزارة الاقتصاد والتجارة والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثًا يتعلق بالأجهزة.,72.73775424083304
304,"الأسبوع الماضي، أعلنت MITI أن آبل قد أبلغتها عن 34 حادثة تسخين زائد إضافية، والتي أسمتها الشركة ""غير خطيرة"".","في الأسبوع الماضي، أعلنت METI أن Apple أبلغتها بـ 34 حادثا إضافيا من حوادث الانهاك، أطلقت عليها الشركة اسم ""غير خطيرة"".",49.68190079181052,"في الأسبوع الماضي، أعلنت وزارة الاقتصاد والتجارة والصناعة أن شركة آبل أبلغتها عن 34 حادثة إضافية لارتفاع درجة الحرارة، والتي وصفتها الشركة بأنها ""غير خطيرة"".",45.787323698302
305,"وردّت الوزارة بدعوتها بتأجيل (آبل) للتقرير ""مؤسف جداً""","ردت الوزارة على دعوة تأجيل أبل للتقرير بأنه ""مؤسف حقاً"".",40.3369546099684,"ردت الوزارة بقولها إن تأجيل آبل للتقرير ""محزن حقًا"".",42.4137212990383
306,ضرب زلزال الاكل ماريانا في الساعة 07:19 صباحاً بالتوقيت المحلي (09:19 مساءً يوم الجمعة بتوقيت غرينتش).,وضربَ الزلزال ماريانا في الساعة ٠٧:١٩ صباحاً بالتوقيت المحلي (الجمعة ٠٩:١٩ مساءً بتوقيت جرينتش).,61.572641868565285,ضرب الزلزال ماريانا في الساعة 07:19 صباحًا بالتوقيت المحلي (09:19 مساءً بتوقيت غرينتش يوم الجمعة).,79.93631289757482
307,وقال مكتب إدارة حالات الطوارئ في مارياناس الشمالية إنه لم يبلغ عن أي أضرار في البلد.,صرح مكتب إدارة الطوارئ في شمال ماريانا أنه لم يتم الإبلاغ عن أية أضرار في البلاد.,55.29651781363925,قال مكتب إدارة الطوارئ في جزر ماريانا الشمالية إنه لم يتم الإبلاغ عن أي أضرار في البلاد.,68.58522335829711
308,وقال مركز الإنذار بأمواج تسونامي في المحيط الهادئ أيضاً إنه لا توجد أي إشارة إلى حدوث أمواج تسونامي.,كما صرح مركز التحذير من التسونامي في منطقة المحيط الهادئ أنه لا توجد أي مؤشرات على إمكانية حدوث موجة تسونامي.,44.962569106427004,كما قال مركز إنذار تسونامي في المحيط الهادئ إنه لم تكن هناك أي إشارة إلى تسونامي.,60.8982010432012
309,واحتفظ شرطي فلبيني سابق بسياح هونغ كونغ كرهائن باختطاف حافلتهم في مانيلا، عاصمة الفلبين.,لقد أخذ شرطي فلبيني سابق سائحين من هونغ كونغ رهائن عن طريق اختطاف حافلتهم في مدينة مانيلا عاصمة دولة الفلبين.,54.15685476992319,قام شرطي فلبيني سابق باحتجاز السياح من هونغ كونغ كرهائن عن طريق اختطاف حافلتهم في مانيلا، عاصمة الفلبين.,72.10330630243861
310,وأطلق رولاندو مندوزا بندقية M16 على السياح.,أطلق رولاندو ميندوزا النار من بندقيته م16على السياح.,58.47652454313841,أطلق رولاندو ميندوزا النار من بندقيته م16على السياح.,58.47652454313841
311,وقد تم إنقاذ عدة رهائن وتم تأكيد وفاة ستة منهم على الأقل حتى الآن.,أُنقذ العديد من الرهائن وتأكد مقتل ستة على الأقل حتى اللحظة.,41.59219725064281,تم إنقاذ عدة رهائن وتأكيد مقتل ستة على الأقل حتى الآن.,73.02547977746589
312,وتم الإفراج المبكر عن ستة رهائن، بمن فيهم الأطفال والمسنون، وكذلك المصورون الفلبينيون.,تم إطلاق سراح ستة رهائن مبكراً، من بينهم أطفالٌ ومسنين، بالإضافة إلى المصورين الفلبينيين.,36.18346169612116,تم الإفراج عن ستة رهائن، بما في ذلك الأطفال وكبار السن، في وقت مبكر، وكذلك المصورين الفلبينيين.,56.79389818286148
313,وفي وقت لاحق، أخذ المصورون مكان سيدة مسنة عندما احتاجت إلى المرحاض، فأُطلق النار على مندوزا.,أخذ المصورون لاحقاً مكان سيدة مسنة لأنها كانت بحاجة إلى الذهاب بلحمام. وأُطلق النار على مندوزا.,54.524615973725574,,
314,وَلَا شَكَّ أَنَّهُمْ لَمْ يَسْتَطِيعُوا أَنْ يَكُونُوا عَلَيْهِمْ أَنْ يَتَعَلَّمُوا مِنَ ٱلْمَسِيحِيِّينَ .,تبع ليغينز خطى والده واتخذ الطب مهنة له.,8.758091905612751,تبعت ليغنز خطى والده ودخلت مهنة الطب.,7.550252046306706
315,تدرب كطبيب توليد وبدأ العمل في مستشفى أوكلاند الوطني للمرأة في عام 1959.,وقد تدرب كطبيب توليد ثم بدأ العمل في مستشفى أوكلاند الوطني للمرأة في عام 1959.,89.13785404532746,تخرج كطبيب توليد وبدأ العمل في مستشفى النساء الوطني في أوكلاند عام 1959.,67.46331330069678
316,وبينما كان يعمل في المستشفى بدأ ليغينز في التحقيق في الولادة المبكرة خلال وقت فراغه.,"بدأ ""ليجينز"" بالتحقيق في الولادة المبكرة خلال أوقات فراغه، خلال عمله في المستشفى.",59.85491465123166,بينما كان يعمل في المستشفى، بدأ ليغنز في دراسة المخاض المبكر خلال أوقات فراغه.,57.00842441710093
