id,translated_hindi,origin_translation,origin_bleu,gpt_translation,gpt_bleu
106,योजना विश्लेषण का परिणाम एक सार्वजनिक वेबसाइट पर लगाया जाएगा.,प्लॉटिंग एनालिसिस का परिणाम पब्लिक वेबसाइट पर पोस्ट करना होगा.,34.931038170464205,समाप्ति विश्लेषण का परिणाम एक सार्वजनिक वेबसाइट पर प्रकाशित किया जाएगा।,67.46190364787108
107,"एक डॉक्टर जो बच्चों के अस्पताल में काम करता था, पॆन्सिलवेनिया पर आरोप लगाया जाएगा... ... उसकी माँ के मरने के बाद... ... उसकी कार बुधवार की क़यामत में मृत पाया गया था, ओहायो में अधिकारी कहते हैं.","ओहियो में अधिकारियों का कहना है कि एक डॉक्टर जो पिट्सबर्ग, पेंसिल्वेनिया में बच्चों के अस्पताल में काम करती थी उन पर बुधवार को अपनी कार की डिक्की में अपनी माँ के मृत पाए जाने के बाद संगीन हत्या के आरोप लगेंगे.",45.02959207194988,"पेनसिल्वेनिया के पिट्सबर्ग के चिल्ड्रन हॉस्पिटल में एक डॉक्टर के खिलाफ हत्या के आरोप लगाए जाएंगे, जब बुधवार को उसकी माँ उसकी कार के ट्रंक में मृत पाई गई, ओहायो के अधिकारियों का कहना है।",36.048852905067704
108,"डॉ M - टाइटेरियन राज्य में, डॉ. ब्बल बालभिकन, 29 ब्लू अशी, ओहायो के एक उपनगर में पाया गया था... ...जो लगभग 15 मील उत्तर की दूरी पर है...","29 वर्षीय डॉ. मलार बालासुब्रमण्यम सिनसिनाटी के उत्तर में लगभग 15 मील की दूरी पर एक उपनगर ब्लू ऐश, ओहियो में मिले, जो एक टी-शर्ट और अंडरवियर में सड़क के किनारे बहुत अधिक नशे की हालत में जमीन पर पड़े थे।",23.709249528853714,"डॉ. मलर बालासुब्रमणियन, 29, को ब्लू एश, ओहायो में पाया गया, जो सिनसिनाटी के लगभग 15 मील उत्तर में स्थित एक उपनगर है। वे सड़क के किनारे भूरे रंग की टी-शर्ट और अंडरवियर में, स्पष्ट रूप से भारी दवाओं की स्थिति में जमीन पर पड़े थे।",26.357154343867855
109,उसने अधिकारियों को अपने काले पुराने पुराने कमरे में भेज दिया जो 500 फुट दूर था ।,वह अधिकारियों को अपनी काली ओल्ड्समोबाइल इंट्रीग की ओर ले गई जो 500 फीट की दूरी पर थी।,31.341389634400457,उसने अधिकारियों को अपनी काली ओल्ड्समोबाइल इंट्रिगue की ओर निर्देशित किया जो 500 फीट दूर थी।,39.57474692814458
110,"वहाँ, वे सारोमा बाल्गारियन के शरीर पाया, 53, खून के कंडों से ढका हुआ।","वहाँ, उन्हें 53 वर्षीय सरोज बालासुब्रमण्यम का शव मिला, जो खून से सने कंबलों से ढका था.",22.652321710789387,,
111,पुलिस ने कहा कि शरीर वहाँ एक दिन के लिए मौजूद रहा है.,पुलिस ने कहा कि शव लगभग एक दिन पुराना है.,48.11934002569886,पुलिस ने कहा कि शव वहां लगभग एक दिन से पड़ा हुआ प्रतीत हो रहा था।,34.497173439092315
112,इस बीमारी के पहले मामले जुलाई के महीने में रिपोर्ट किए गए थे ।,इस सीज़न में बीमारी के शुरुआती मामले जुलाई के आखिर में सामने आए थे.,37.11600396811715,इस सीजन में बीमारी के पहले मामले जुलाई के अंत में रिपोर्ट किए गए थे।,75.32954915963658
113,"यह रोग सूअरों द्वारा चलाया जाता है, जो फिर मच्छरों के माध्यम से मनुष्यों में फैल जाते हैं ।","यह बीमारी सूअरों के कारण होती है, जो बाद में मच्छरों के माध्यम से मनुष्यों में आती है।",51.18932250651408,"बीमारियाँ सुअरों द्वारा फैलती हैं, जो फिर मच्छरों के माध्यम से इंसानों में चली जाती हैं।",52.082927315104186
114,"भारत की सरकार ने बड़ी सावधानी से उन इलाकों में सूअरों को पकड़ने के लिए यह कदम उठाया है, जहाँ हज़ारों मच्छरों के पटे जमा किए जाते हैं और उन्हें हिलाकर रख देते हैं ।","प्रकोप ने भारत सरकार को गंभीर रूप से प्रभावित क्षेत्रों में सुअर पकड़ने वालों की तैनाती, हज़ारों मच्छरदानी वितरित करने और कीटनाशकों के छिड़काव जैसे उपाय करने के लिए मजबूर कर दिया है.",29.986713535003545,"विस्फोट ने भारतीय सरकार को गंभीर रूप से प्रभावित क्षेत्रों में सूअर पकड़ने वालों की तैनाती, हजारों मच्छर जाल वितरित करने और कीटनाशक छिड़काव जैसे उपाय करने के लिए प्रेरित किया है।",28.73503569729248
115,इसके अलावा सरकार ने दस लाख लोगों से यह वादा भी किया है कि अगले साल स्वास्थ्य एजॆंसियों को तैयार करने में मदद मिलेगी ।,"सरकार ने इंसेफेलाइटिस वैक्सीन के कई मिलियन वायल का वादा किया है, जो अगले साल स्वास्थ्य एजेंसियों को तैयार करने में मदद करेगी.",52.862185032323175,"सरकार ने कई मिलियन एन्सेफलाइटिस वैक्सीन की शीशियों का वादा किया है, जो अगले वर्ष के लिए स्वास्थ्य एजेंसियों को तैयार करने में मदद करेगा।",43.89128321239652
116,"इस साल के दौरान, इस साल के सबसे बड़े - बड़े इलाकों में टी. बी.",टीकों को इस वर्ष ऐतिहासिक रूप से सबसे अधिक प्रभावित क्षेत्रों में पहुँचाने में धन की कमी और अन्य बीमारियों के सापेक्ष कम प्राथमिकता के कारण देरी हुई।,10.0303653707042,इस वर्ष ऐतिहासिक रूप से सबसे अधिक प्रभावित क्षेत्रों में वैक्सीन पहुंचाने की योजनाएँ धन की कमी और अन्य बीमारियों की तुलना में कम प्राथमिकता के कारण विलंबित हुईं।,8.535297413348328
117,"सन्‌ 1956 में स्वायया स्वीडन जाकर बस गयी, जहाँ तीन साल बाद उसने स्वीडिश पोस्ट ऑफिस के लिए काम करना शुरू कर दिया और उनका मुख्य मंच बन गया ।","1956 में सोलेनिया स्वीडन चले गए, जहाँ तीन साल बाद उन्होंने स्वीडिश डाक घर के लिए काम करना शुरू किया और उनके मुख्य उकेरक बन गए।",55.51746804596724,"1956 में स्लानिया स्वीडन चले गए, जहां तीन साल बाद उन्होंने स्वीडिश पोस्ट ऑफिस के लिए काम करना शुरू किया और वहां के मुख्य उत्कीर्णक बन गए।",57.587327289067424
118,"उसने स्वीडन और २८ अन्य देशों के १,००० से ज़्यादा टिकट निकाले ।","उन्होंने स्वीडन और 28 दूसरे देशों के लिए 1,000 से ज़्यादा स्टैम्प बनाए.",31.070416509621495,"उसने स्वीडन और 28 अन्य देशों के लिए 1,000 से अधिक स्टाम्प बनाए।",41.9976240088316
119,"उसका काम इस प्रकार के प्रसिद्ध गुण और विस्तार का है कि वह कुछ में से एक है ""घरों के नामों में से"" सबसे थोड़े में से. कुछ विशेष रूप से अपने काम को अकेले इकट्ठा करने में.",उनका काम ऐसी गुणवत्ता और विस्तार के पहचान का है कि वह टिकट संग्रहकर्ताओं के बीच बहुत कम “घरेलू नामों” में से एक है. कुछ उनके काम को अकेले बटोरने में माहिर हैं.,38.17677980151882,"उसका काम इतनी पहचानी हुई गुणवत्ता और विवरण का है कि वह फिलेटेलिस्टों में से एक बहुत ही कम ""प्रतिष्ठित नामों"" में से एक हैं। कुछ लोग केवल उसके काम को इकट्ठा करने में विशेषज्ञता रखते हैं।",36.51991977757154
120,"उसका 1,000वीं टिकट था स्वीडिश राजा दाऊद के द्वारा महान ""बहुत बड़े काम"" जो सन्‌ 2000 में, डेविड क्लॉल्‌स पैंलर ऑफ वर्ल्ड रिकॉर्ड बुक में सूचीबद्ध किया गया है।",डेविड क्लोकर एरेनस्ट्रॉल ने 2000 में अपना 1000वाँ शानदार स्टैंप “ग्रेट डीड्स बाय स्वीडिश किंग्स” बनाया था. इसे गिनीज बुक ऑफ़ वर्ल्ड रिकॉर्ड में शामिल किया गया है.,34.150919617837076,"उसका 1,000वां डाक टिकट 2000 में डेविड क्लॉकर एरेनस्ट्राल द्वारा ""स्वीडिश राजाओं के शानदार महान कार्य"" था, जो गिनीज वर्ल्ड रिकॉर्ड्स में सूचीबद्ध है।",48.39690936639281
121,"हाल ही में, कनाडा में नए - नए डॉलर और 100 नोटों के सामने प्रधान मंत्री के काम के बारे में हाल ही में बताया गया था ।","वे कई देशों के बैंक नोटों को भी उकेरने में शामिल थे, हाल ही में नए कनाडाई $5 और $100 बिलों के सामने वाले हिस्से में प्रधानमंत्री के चित्र उनके हाल के कामों के कुछ उदाहरण हैं.",32.46336182301084,"वह कई देशों के लिए बैंक नोटों पर खुदाई करने में भी संलग्न था, उसके काम के हालिया उदाहरणों में नए कनाडाई $5 और $100 बिलों के सामने प्रधानमंत्री के चित्र शामिल हैं।",34.20506026792517
122,"दुर्घटना के बाद, बर्नसन को अस्पताल ले जाया गया, मगर उसके कुछ ही समय बाद उसकी मौत हो गयी ।","दुर्घटना के बाद, गिब्सन को अस्पताल पहुँचाया गया लेकिन कुछ ही समय बाद उनकी मृत्यु हो गई.",53.54436288759705,"दुर्घटना के बाद, गिब्सन को अस्पताल ले जाया गया लेकिन थोड़ी देर बाद उनकी मृत्यु हो गई।",51.87304200319256
123,"ट्रक ड्राइवर, जो 64 साल का है, दुर्घटना में घायल नहीं हुआ ।","ट्रक चालक, जिसकी उम्र 64 साल है, दुर्घटना में घायल नहीं हुआ था.",59.29640742438882,"ट्रक ड्राइवर, जो 64 वर्ष के हैं, दुर्घटना में घायल नहीं हुए।",73.128767167719
124,उसी दिन लगभग 1200 जीएमटी में दुर्घटना के दृश्‍य से स्वयं गाड़ी ले जाया गया ।,वाहन को उसी दिन तकरीबन 1200 GMT के समय पर दुर्घटनास्थल से दूर ले जाया गया.,34.92392866024384,वाहन को उसी दिन लगभग 1200 GMT पर दुर्घटना स्थल से हटा लिया गया।,44.78556926387907
125,और एक शख्स ऐसा भी था कि वह किताबे खुदा की राह में जेहाद करने लगा था तो कहने लगा कि अब (कुछ तुम ही में) तो ऐसे बच्चे भी हैं जो (मर गए) हैं अनक़रीब ही तुम्हें मालूम हो जाएगा कि तकब्बुर करने वालों का क्या मतलब है,"दुर्घटना की जगह के पास गैरेज में काम कर रहे व्यक्ति ने बताया: “वहाँ सड़क पार करने का इंतज़ार कर रहे बच्चे थे, वे सब चिल्ला रहे थे और रो रहे थे.”",18.275860334201276,"एक व्यक्ति जो उस गैरेज में काम कर रहा था जहाँ हादसा हुआ, ने कहा: ""वहाँ बच्चे सड़क पार करने के लिए इंतज़ार कर रहे थे और वे सभी चिल्ला और रो रहे थे।""",18.44743637189909
126,वे सब वहाँ से भाग गए जहाँ दुर्घटना हुई थी ।,वे सभी वहाँ से भाग गए जहाँ दुर्घटना हुई थी।,87.6383476600085,वे सभी उस स्थान से वापस भाग गए जहाँ दुर्घटना हुई थी।,60.16995342926737
127,"बालि में एग्मी पर अन्य विषयों में दुनिया के शेष जंगलों को बचाने, और विकासशील देशों में विकसित होने के तरीकों में मदद देने के लिए .","बाली में इस एजेंडे के अन्य विषयों में दुनिया के बचे हुए जंगलों को बचाने, और ऐसी तकनीकों का आदान प्रदान करना का विषय शामिल है जिससे कि विकासशील देशों को कम प्रदूषणकारी तरीकों से आगे बढ़ने में मदद मिले।",39.83176128808242,बाली में एजेंडे पर अन्य विषयों में दुनिया केremaining जंगलों को बचाना और विकासशील देशों को कम-प्रदूषण वाले तरीकों से बढ़ने में मदद करने के लिए तकनीकों को साझा करना शामिल है।,46.45602395339727
128,अमरीका भी प्रभावों का सामना करने के लिए पृथ्वी के बढ़ते तापमान द्वारा प्रभावित देशों की मदद करने के लिए एक अंशदान को समाप्त करने की आशा करता है.,साथ ही संयुक्त राष्ट्र संघ वैश्विक तापवृद्धि (ग्लोबल वार्मिंग) से प्रभावित देशों को इसके प्रभावों से निपटने में सहायता करने के लिए एक निधि को एकत्र करने की आशा करता है।,37.06082613097678,संयुक्त राष्ट्र भी उम्मीद कर रहा है कि वह एक निधि को अंतिम रूप देगा जो वैश्विक गर्मी से प्रभावित देशों की मदद करेगी ताकि वे इसके प्रभावों का सामना कर सकें।,36.06824972156083
129,"पैसे बाढ़ - ग्रस्त घरों की ओर जा सकते हैं, बेहतर पानी प्रबंधन, और तरह - तरह की फसल.","पैसों का उपयोग बाढ़-रोधी घरों, बेहतर जल प्रबंधन और फसल विविधीकरण के लिए किया जा सकता है।",30.080270309550865,"यह पैसा बाढ़-प्रतिरोधी घरों, बेहतर जल प्रबंधन और फसल विविधीकरण के लिए उपयोग किया जा सकता है।",29.42567075079471
130,एफएच.डी. ने लिखा कि स्त्रियों के स्वास्थ्य के बारे में बात करने से स्त्रियों को डुबाने के लिए कुछ लोगों ने जो मेहनत की वह असफल रही ।,फ्लूक ने लिखा है कि कुछ लोगों ने महिलाओं द्वारा महिलाओं के स्वास्थ्य के बारे में बुलवाने का प्रयास किया जिसमें वे असफल रहे।,41.85850660268619,फ्लूक ने लिखा कि कुछ लोगों द्वारा महिलाओं को महिलाओं के स्वास्थ्य के बारे में बोलने से रोकने के प्रयास असफल रहे।,46.4026757576474
131,"वह इस नतीजे पर पहुँची कि स्त्री और पुरुष दोनों ने उसे जो प्रोत्साहन दिया था, वह दोनों ही स्त्रियों और पुरुषों द्वारा भेजी गयी अनेक बातों और प्रोत्साहन के कारण हुआ कि गर्भ - निरोध दवाओं को एक चिकित्सीय आवश्‍यकता समझा जाता है ।","महिला और पुरुष, दोनों की ओर से बड़ी संख्या में मिले सकारात्मक कमेंट और प्रोत्साहन की वजह से वे इस नतीजे पर पहुँची कि गर्भनिरोधक दवाओं को ज़रूरी दवाओं के तौर पर स्वीकार किया जाना चाहिए.",37.88476835164577,"उसने इस निष्कर्ष पर पहुँचने का कारण कई सकारात्मक टिप्पणियाँ और प्रोत्साहन को माना, जो उसे दोनों महिलाओं और पुरुषों द्वारा भेजे गए थे, जो यह कह रहे थे कि गर्भनिरोधक चिकित्सा को एक चिकित्सा आवश्यकता माना जाना चाहिए।",39.91078864744297
132,"जब घायल लोगों को अस्पताल ले जाया गया, तो करीब 40 दूसरे कैदी जेल में रहे और उन्होंने अपनी कोशिकाओं में वापस आने से इनकार कर दिया ।","जब घायलों को लड़ाई बंद होने के बाद अस्पताल ले जाया गया, तो लगभग 40 अन्य बचे हुए कैदी यार्ड में रुके और अपनी कोठरियों में लौटने से इनकार कर दिया.",44.625433686670675,"जब लड़ाई बंद हुई और घायलों को अस्पताल ले जाया गया, तब लगभग 40 अन्य कैदी यार्ड में रहे और अपनी कोशिकाओं में लौटने से इनकार कर दिया।",57.26980386758924
133,"नेस्टिस्टों ने स्थिति को सुधारने की कोशिश की, लेकिन क़ैदी की मांग स्पष्ट नहीं हैं.","बातचीत करने वालों ने स्थिति को सुधारने की कोशिश की, लेकिन कैदियों की माँग स्पष्ट नहीं है.",66.45626739829966,"बातचीत करने वालों ने स्थिति को सुधारने की कोशिश की, लेकिन कैदियों की मांगें स्पष्ट नहीं हैं।",66.3385557085625
134,"10: 00-11: 00 बजे, आँगन में कैदियों द्वारा आग शुरू की गई थी.","10: 00-11: 00 बजे एमडीटी के बीच, यार्ड में कैदियों द्वारा आग लगा दी गई थी.",57.101946325769504,"रात 10:00-11:00 बजे MDT के बीच, inmates द्वारा यार्ड में आग लगाई गई।",34.26561829733737
135,"कुछ ही समय बाद, अधिकारियों ने घर के आँगन में प्रवेश किया और वहाँ के कैदियों को गैस से उड़ा दिया ।","जल्द ही, दंगा संबंधी उपकरणों से लैस अधिकारियों ने अहाते में प्रवेश किया और कैदियों को आंसू गैस की मदद से काबू में कर लिया।",39.06150342304679,"जल्द ही, दंगा gear से लैस अधिकारी यार्ड में घुसे और आतंकित कैदियों को आंसू गैस सेcorner कर दिया।",27.1015781258056
136,आग से बचाव दल आख़िर में ११: ३५ pm द्वारा आग का प्रयोग करते हैं ।,11:35 बजे अग्नि बचाव दल ने अंततः आग बुझा दी थी.,14.800962214597623,आग बचाव दल आखिरकार रात 11:35 बजे आग बुझाने में सफल हो गए।,25.028299976558127
137,"सन्‌ 1963 में बाँध बनाने के बाद, नदी में बाढ़ आने लगी ।","1963 में बाँध बनने के बाद, मौसमी बाढ़ जो पूरे नदी में तलछट फैला देगी वह रुक गई थी.",38.58666256761886,"1963 में बांध बनाने के बाद, मौसमी बाढ़ें जो नदी में तलछट फैलाने का काम करती थीं, रुक गईं।",35.43544165615036
138,इस वजह से रेत के किनारे और समुद्र - तट बनाने के लिए ज़रूरी था कि वे जंगली जीव - जंतुओं की देखभाल करें ।,वाइल्डलाइफ़ हैबिटेंट्स के रूप में काम करने वाली रेती और तटों को बनाने के लिए गाद ज़रूरी थी.,27.82229572302017,"यह तलछट रेत के कुंडों और समुद्र तटों के निर्माण के लिए आवश्यक था, जो वन्यजीव निवास स्थान के रूप में काम करते थे।",23.674682381187733
139,"इसके परिणामस्वरूप, दो मछलियाँ लुप्त हो गयी हैं, और दो अन्य जातियाँ ख़तरे में हो गयी हैं, जिस में कैब्रूब भी शामिल है ।","जिस कारण, दो मछली की प्रजातियाँ विलुप्त हो गई हैं और अन्य दो लुप्तप्राय हो गई हैं, जिसमें हंपबैक चूब भी शामिल है.",43.08732670592628,"इसके परिणामस्वरूप, दो मछली प्रजातियाँ समाप्त हो गई हैं, और दो अन्य संकटग्रस्त हो गई हैं, जिनमें हंपबैक चब भी शामिल है।",57.09857525099723
140,"हालाँकि बाढ़ के बाद पानी का स्तर केवल कुछ चरण ही उठ जाएगा, अधिकारियों को आशा है कि रेत के भंवरों को ठीक करने के लिए पर्याप्त होगा ।","हालाँकि, बाढ़ के बाद पानी का स्तर सिर्फ़ कुछ ही फ़ीट बढ़ेगा, लेकिन अधिकारी उम्मीद कर रहे हैं कि यह निचले स्तर के सैंडबार्स को फिर से बहाल करने के लिए काफ़ी होगा.",35.639083317836096,"हालांकि बाढ़ के बाद जल स्तर केवल कुछ फीट ही बढ़ेगा, अधिकारी उम्मीद कर रहे हैं कि यह नीचे की ओर कटे हुए बालू किनारों को फिर से स्थापित करने के लिए पर्याप्त होगा।",44.62219328980271
141,"कोई चेतावनी जारी नहीं की गयी है, और यास्ताभिकेशन के अनुसार, कोई चेतावनी दी जाएगी क्योंकि भूकंप ने ६.५ आवश्‍यक माँग नहीं की थी ।","कोई सुनामी की चेतावनी जारी नहीं की गई है, और जकार्ता भूभौतिकी एजेंसी के अनुसार, कोई सुनामी की चेतावनी जारी भी नहीं की जाएगी क्योंकि भूकंप 6.5 की आवश्यकता को पूरा नहीं करता था।",44.118966197254764,"कोई सुनामी चेतावनी जारी नहीं की गई है, और जकार्ता भूभौतिकी एजेंसी के अनुसार, कोई सुनामी चेतावनी जारी नहीं की जाएगी क्योंकि भूकंप ने 6.5 के मानक को पूरा नहीं किया।",47.38188683835682
142,"इसके बावजूद, लोगों ने डर के मारे अपने कारोबार और घर छोड़कर जाने लगे ।",सुनामी का कोई खतरा नहीं होने के बावजूद भी निवासियों को जान जाने का डर था. इस वजह से उन्होंने अपने कारोबार और घरों को छोड़ना शुरू कर दिया.,27.492629618030186,"हालांकि सुनामी का कोई खतरा नहीं था, निवासियों ने घबराना शुरू कर दिया और अपने व्यवसायों और घरों को छोड़ने लगे।",18.24631933996938
143,"हालाँकि विनी को उसकी पीठ में फाड़ दिया गया था, उसने अपने प्रशंसकों के लिए यह स्पष्ट कर दिया कि वह वापस हो जाएगा।",हालाँकि विदाई के समय विन्फ़्रे की आँखों में आँसू थे उन्होंने अपने प्रशंसकों को स्पष्ट किया कि वे वापस आएँगी.,40.51127197557944,"हालांकि विंफ्री अपने अलविदा में आंसूभरी थीं, उन्होंने अपने प्रशंसकों को स्पष्ट रूप से बता दिया कि वह वापस आएँगी।",39.44296401452801
144,"""यह अलविदा नहीं होने जा रहा है. यह एक अध्याय के बंद और एक नए के खोलने के लिए जा रहा है. """,“यह खत्म होने नहीं जा रहा है। यह एक अध्याय का समापन और एक नए अध्याय का उद्घाटन है।”,34.782984282477585,"""यह अलविदा नहीं होगा। यह एक अध्याय का समापन और एक नए अध्याय का प्रारंभ है।""",45.187645276206354
145,"नामीबिया के राष्ट्रपति और संसद चुनावों के अंतिम परिणाम दिखाते हैं कि यह कर्तव्यिक राष्ट्रपति, Hifikhhhhhhhhhhhham, एक बड़े हाशिया द्वारा फिर से चयनित किया गया है।",नाम्बियाई राष्ट्रपति और संसदीय चुनावों के अंतिम नतीजों से यह संकेत मिले हैं कि पदासीन राष्ट्रपति हिफ़िकेपून्ये पोहाम्बा बड़े अंतर से दोबारा चुने गए हैं.,38.13882428593555,纳米比亚总统和议会选举的最终结果表明，现任总统希菲克普尼·波汉巴以较大优势连任。,0.0
146,"सरकार की पार्टी, दक्षिण पश्चिम अफ्रीका के लोगों के संगठन (SPPO) में भी कुछ चुनावों में शामिल है।",सत्ताधारी दल साउथ वेस्ट अफ्रीका पीपल आर्गेनाइजेशन (स्वापो) ने संसदीय चुनाव में बहुमत पाया.,19.40677772805016,"शासन दल, साउथ वेस्ट अफ्रीका पीपुल्स ऑर्गनाइजेशन (SWAPO), ने संसदीय चुनावों में भी बहुमत बनाए रखा।",27.08058833205832
147,इस जगह को सुरक्षित रखने के लिए कसब्सन और आफ़न की सेना को मदद के लिए भेजा गया है ।,संयुक्त सेना और अफगान सैनिक समूह साइट को सुरक्षित करने के लिए इलाके में चले गए और दूसरी संयुक्त सेना विमानों को सहायता के लिए भेजा गया.,28.273644582195207,सामरिक बल और अफगानी सैनिकों ने क्षेत्र में प्रवेश किया है ताकि स्थल की सुरक्षा की जा सके और अन्य सामरिक विमानों को सहायता के लिए भेजा गया है।,23.54470803820611
148,इस दुर्घटना की वजह से पहाड़ी इलाकों में काफी तबाही मच गयी और माना जाता है कि दुश्‍मन आग में आग लगा दी गयी है ।,पहाड़ी इलाकों में ज़्यादा दुर्घटना हुई. इसकी वजह आपसी दुश्मनी को माना जाता है.,48.682871363566356,"दुर्घटना पहाड़ी इलाके में ऊँचाई पर हुई, और ऐसा माना जाता है कि यह दुश्मन की गोलीबारी का परिणाम थी।",38.64662433919604
149,दुर्घटना स्थल की खोज करने के प्रयास बुरे मौसम और कठोर क्षेत्रों से मिलते हैं ।,खराब मौसम और कठोर इलाकेे में दुर्घटना स्थल की तलाश के प्रयास किए जा रहे हैं।,49.889827717218495,"जहां विमान दुर्घटना हुई है, वहां खोजने के प्रयासों में खराब मौसम और कठिन इलाके की बाधाएं आ रही हैं।",31.829273744677543
150,डॉक्टर मैनगोला कहते हैं कि यह देश में सबसे बदतर बढ़ोतरी है ।,"मेडिकल चैरिटी मैंगोला, मेडिसिन सेंस फ़्रंटियर और विश्व स्वास्थ्य संगठन का कहना है कि यह देश में दर्ज सबसे ख़राब प्रकोप है.",18.1499133106018,"चिकित्सीय चैरिटी मांगोला, मेडिसिन्स सैंस फ्रंटियर्स और विश्व स्वास्थ्य संगठन का कहना है कि यह देश में दर्ज किए गए सबसे खराब प्रकोप है।",16.823230727619944
151,"मेग्नस से पूछा गया: ""आगोला अपनी सबसे बुरी वृद्धि के लिए जा रहा है और स्थिति अंगोला में बहुत बुरा रहता है,"" उन्होंने कहा.",मेडिसिनेस सेंस फ्रोंटियर के प्रवक्ता रिचर्ड वीरमन ने कहा: “अंगोला में महामारी फैलने की रफ़्तार अब तक के सबसे बुरे दौर में पहुँच गई है और वहाँ के हालात बहुत खराब हैं.”,22.71195855046655,"मेडिसिन्स सॉं फ्रंटियर्स के प्रवक्ता रिचार्ड वर्मन ने कहा: ""अंगोला अपने सबसे खराब प्रकोप की ओर बढ़ रहा है और अंगोला में स्थिति बहुत खराब बनी हुई है,"" उन्होंने कहा।",33.753204249799495
152,"खेल 10: 00 बजे भारी मौसम और मध्य सुबह की फुहार के अलावा जो जल्दी साफ कर दिया, यह 7 के rugart के लिए एक सही दिन था.","खेल सुबह 10:00 बजे बहुत बढ़िया मौसम के साथ शुरू हुआ और सुबह-सुबह की रिमझिम फुहारें, जो जल्दी ही ख़त्म हो गई थीं, के अलावा यह 7वे रग्बी के लिए शानदार दिन था.",30.543776299604207,"यह खेल सुबह 10:00 बजे शानदार मौसम के साथ शुरू हुए और सुबह के मध्य में हल्की बूँदाबाँदी के अलावा, जो जल्दी ही साफ हो गई, यह 7 का रग्बी खेलने के लिए एकदम सही दिन था।",33.34921975131634
153,दक्षिण अफ्रीका के सबसे ऊँचे बीजों ने सही नोट किया जब उन्हें ५वीं वंश के विरुद्ध ५.०० - ०० जीतने के लिए एक आराम से २६ - ०० जीतने लगे ।,"टूर्नामेंट के शीर्ष सीड्स दक्षिण अफ़्रीका ने सही नोट पर शुरू किया, जब उनके पास 5वीं वरीयता प्राप्त ज़ांबिया के ख़िलाफ़ 26 - 00 की आसान जीत थी.",23.944404254384747,टूर्नामेंट के शीर्ष वरीयता प्राप्त दक्षिण अफ्रीका ने 5वें वरीयता प्राप्त ज़ाम्बिया के खिलाफ 26 - 00 की आरामदायक जीत के साथ सही शुरुआत की।,21.115840263900854
154,"उनकी दक्षिणी बहनों के विरुद्ध खेल में बहुत ही ज़ंग लगा हुआ था, लेकिन जैसे - जैसे दक्षिण अफ्रीका बढ़ती गयी, वैसे - वैसे बढ़ती गयी ।","अपनी सदर्न सिस्टर्स के खिलाफ़ खेल में निर्णायक रूप से कमज़ोर दिखाई दे रही, फिर भी लगातार दक्षिण अफ़्रीका ने टूर्नामेंट के आगे बढ़ने पर सुधार किया है.",19.88142138203353,"दक्षिण अफ्रीका अपने दक्षिणी बहनों के खिलाफ खेल में स्पष्ट रूप से कमजोर नजर आया, लेकिन जैसे-जैसे टूर्नामेंट आगे बढ़ा, उन्होंने धीरे-धीरे सुधार किया।",39.1194178032787
