id,translated_portu,origin_translation,origin_bleu,gpt_translation,gpt_bleu
211,"O hospital seguiu o protocolo de controle de infecção, incluindo a separação do paciente de outros para evitar uma possível infecção de outros.","O hospital tem seguido o protocolo de controle de infecções, inclusive separando o paciente de outros, para evitar possíveis infecções em outras pessoas.",60.52363946860929,"O hospital seguiu o protocolo de controle de infecções, incluindo a separação do paciente dos outros para prevenir uma possível infecção.",83.01529068478008
212,Antes de Os Simpsons Simon tinha trabalhado em vários shows em várias posições.,"Antes dos Simpsons, Simon trabalhou em várias atrações em diversos cargos.",47.398849214468285,"Antes de Os Simpsons, Simon havia trabalhado em vários programas em diversas posições.",63.64410968878342
213,"Durante a década de 1980, ele trabalhou em shows como Taxi, Cheers e The Tracy Ullman Show.","Durante os anos 1980, ele trabalhou em programas como Taxi, Cheers e The Tracey Ullman Show.",71.30556509589977,"Durante a década de 1980, ele trabalhou em programas como Taxi, Cheers e The Tracy Ullman Show.",87.3419410169939
214,"Em 1989, ele ajudou a criar Os Simpsons com Brooks e Groening, e foi responsável pela contratação da primeira equipe de redação do programa.","No ano de 1989, ele ajudou a criar Os Simpsons com Brooks e Groening, e foi responsável por contratar o primeiro time de escritores do programa.",72.23266052573018,"Em 1989, ele ajudou a criar Os Simpsons com Brooks e Groening, e foi responsável por contratar a primeira equipe de roteiristas do programa.",82.59511838493947
215,"Apesar de deixar o show em 1993, ele manteve o título de produtor executivo, e continuou a receber dezenas de milhões de dólares a cada temporada em royalties.","Apesar de ter deixado o programa em 1993, ele manteve o título de produtor-executivo e continuou recebendo dezenas de milhões de dólares a cada temporada em royalties.",78.40484692898102,"Apesar de ter deixado o programa em 1993, ele manteve o título de produtor executivo e continuou recebendo dezenas de milhões de dólares a cada temporada em royalties.",80.72147119311789
216,"Mais cedo, a agência de notícias chinesa Xinhua relatou um avião a ser sequestrado.","Mais cedo, a agência de notícias chinesa Xinhua informou que um avião foi sequestrado.",74.69568971709546,"Anteriormente, a agência de notícias chinesa Xinhua informou que um avião foi sequestrado.",61.80016689528928
217,"Relatórios posteriores, em seguida, afirmou que o avião recebeu uma ameaça de bomba e foi desviado de volta para o Afeganistão, aterrando em Kandahar.","Relatórios posteriores afirmaram que o avião sofreu uma ameaça de bomba e foi desviado de volta para o Afeganistão, pousando em Candaar.",75.56086813667652,"Relatórios posteriores afirmaram que o avião recebeu uma ameaça de bomba e foi desviado de volta para o Afeganistão, aterrissando em Kandahar.",87.50318953283774
218,Os primeiros relatos dizem que o avião foi desviado de volta para o Afeganistão depois de ter sido negado um pouso de emergência em rmqi.,"Os relatórios iniciais dizem que o avião foi enviado de volta ao Afeganistão, depois de ter um pouso de emergência negado em Ürümqi.",66.37245272294349,As primeiras informações dizem que o avião foi desviado de volta para o Afeganistão após ter um pedido de pouso de emergência negado em Ürümqi.,68.3305793195668
219,"Acidentes aéreos são comuns no Irã, que tem uma frota envelhecida que é mal mantida tanto para operações civis quanto militares.","Acidentes aéreos são comuns no Irã, que tem uma frota envelhecida e mal conservada tanto para operações civis quanto militares.",87.62078927166846,"Acidentes aéreos são comuns no Irã, que possui uma frota envelhecida e mal conservada, tanto para operações civis quanto militares.",79.1680829798787
220,As sanções internacionais significam que novas aeronaves não podem ser compradas.,As sanções internacionais impediram comprar novas aeronaves.,68.22590030283222,As sanções internacionais significaram que novos aviões não podem ser comprados.,79.79075148707729
221,"No início desta semana, um acidente de helicóptero da polícia matou três pessoas e feriu mais três.","No início desta semana, um acidente de helicóptero da polícia matou três pessoas e feriu mais três.",100.0,"No início desta semana, um acidente com um helicóptero da polícia matou três pessoas e feriu outras três.",83.9203859403848
222,"No mês passado, o Irã viu seu pior desastre aéreo em anos quando um avião que ia para a Armênia caiu, matando os 168 a bordo.","No mês passado, o Irã sofreu o pior desastre aéreo nos últimos anos, quando um avião com destino à Armênia caiu, matando as 168 pessoas a bordo.",59.089841087422414,"No mês passado, o Irã viu seu pior desastre aéreo em anos quando um avião comercial que seguia para a Armênia caiu, matando as 168 pessoas a bordo.",76.85850173671203
223,"No mesmo mês, outro avião invadiu uma pista em Mashhad e atingiu uma parede, matando dezessete pessoas.","Aconteceu novamente no mesmo mês em Mashhad, outro avião comercial entrou em uma pista e atingiu uma parede, matando dezessete pessoas.",63.794925344794606,"No mesmo mês, outra companhia aérea ultrapassou uma pista em Mashhad e colidiu com uma parede, matando dezessete pessoas.",64.78611611266416
224,Aerosmith cancelou seus shows restantes em sua turnê.,O Aerosmith cancelou os shows restantes da sua turnê.,78.09895798690172,Aerosmith cancelou os shows restantes de sua turnê.,79.961059826007
225,A banda de rock deveria fazer uma turnê pelos Estados Unidos e Canadá até 16 de setembro.,A banda de rock deveria fazer uma turnê pelos Estados Unidos e pelo Canadá até o dia 16 de setembro.,85.06958532988361,A banda de rock estava programada para fazer uma turnê pelos Estados Unidos e Canadá até 16 de setembro.,77.3823265684243
226,Eles cancelaram a turnê depois que o vocalista Steven Tyler ficou ferido depois que ele caiu do palco enquanto se apresentava em 5 de agosto.,"Eles cancelaram a turnê após Steven Tyler, vocalista da banda, ter se machucado ao cair do palco durante uma apresentação em 5 de agosto.",52.403168609091175,Eles cancelaram a turnê após o vocalista principal Steven Tyler ter se machucado depois de cair do palco enquanto se apresentava no dia 5 de agosto.,64.08880086310774
227,Murray perdeu o primeiro set em um tie break depois de ambos os homens realizada cada um e todos os servir no conjunto.,Murray sofreu uma derrota no primeiro set no desempate depois que os dois serviram no set.,39.767055025012446,Murray perdeu o primeiro set em um tie-break depois que ambos os homens mantiveram todos os seus serviços no set.,65.4799877915445
228,"Del Potro teve a vantagem inicial no segundo set, mas isso também exigiu uma quebra de gravata depois de chegar a 6-6.","Del Potro mantinha vantagem inicial no segundo set, porém esse também demandou um desempate depois de chegar a 6-6.",60.435345710523514,"Del Potro teve a vantagem inicial no segundo set, mas isso também exigiu um desempate após chegar a 6-6.",81.38163448422424
229,"Potro recebeu tratamento em seu ombro neste momento, mas conseguiu voltar ao jogo.","Potro recebeu tratamento no ombro, mas conseguiu voltar ao jogo.",84.15927206132298,"Potro recebeu tratamento para seu ombro neste momento, mas conseguiu voltar ao jogo.",91.10567452215878
230,O programa começou às 20:30 hora local (15.00 UTC).,O programa começou às 20h30 hora local (15.00 do Tempo Universal Coordenado).,55.84144487689494,"O programa começou às 20h30, horário local (15h UTC).",63.96372705611035
231,"Cantores famosos em todo o país apresentaram bhajans, ou canções devocionais, aos pés de Shri Shyam.","Cantores famosos ao longo do país ofereceram Bhajans, ou canções de devoção, aos pés de Shri Shyam.",63.988060549328004,"Cantores famosos de todo o país apresentaram bhajans, ou canções devocionais, aos pés de Shri Shyam.",94.69630922481419
232,"Sanju Sharma começou a noite, seguido por Jai Shankar Choudhary. enviou o chhappan bhog bhajan também. Singer, Raju Khandelwal estava acompanhando ele.","A noite começou com a apresentação do cantor Singer Sanju Sharma, acompanhado por Jai Shankar Choudhary. O chhappan bhog bhajan também foi apresentado. O cantor Raju Khandelwal estava o acompanhando.",58.508700595159056,"O cantor Sanju Sharma começou a noite, seguido por Jai Shankar Choudhary. Ele apresentou o bhajan chhappan bhog também. O cantor Raju Khandelwal o acompanhou.",69.86236649492254
233,"Então, Lakkha Singh assumiu a liderança em cantar os bhajans.","Então, Lakkha Singh tomou a frente para cantar os bhajans.",62.97288718268012,"Então, Lakkha Singh assumiu a liderança na cantoria dos bhajans.",78.74405868912693
234,"108 pratos de Chhappan Bhog (no hinduísmo, 56 itens comestíveis diferentes, como doces, frutas, nozes, pratos etc. que são oferecidos à divindade) foram servidos a Baba Shyam.","108 pratos de Chhappan Bhog (isto é, 56 comidas diferentes, como doces, frutas, nozes, pratos, etc. que no hinduísmo são oferecidos à divindade) foram servidos para Baba Shyam.",81.24370657560269,"Foram servidas 108 pratos de Chhappan Bhog (no hinduísmo, 56 diferentes itens comestíveis, como doces, frutas, nozes, pratos etc., que são oferecidos à divindade) a Baba Shyam.",87.8335193348083
235,"Lakkha Singh apresentou o chhappan bhog bhajan também. Singer, Raju Khandelwal estava acompanhando-o.",Lakkha Singh também apresentou o chhappan bhog bhajan. O cantor Raju Khandelwal estava acompanhando-o.,82.89967522775305,Lakkha Singh apresentou o bhajan chhappan bhog também. O cantor Raju Khandelwal o acompanhava.,71.46902508754374
236,"Na apresentação de quinta-feira do Tokyo Game Show, o presidente da Nintendo, Satoru Iwata, revelou o design do controlador para o novo console Nintendo Revolution da empresa.","Na apresentação de quinta-feira da Tokyo Game Show, o presidente da Nintendo, Satoru Iwata, mostrou o design do controle do novo console Nintendo Revolution.",86.66949880540145,"Na apresentação principal da quinta-feira do Tokyo Game Show, o presidente da Nintendo, Satoru Iwata, revelou o design do controle para o novo console Nintendo Revolution da empresa.",89.96381875042113
237,"Semelhante a um controle remoto de televisão, o controlador usa dois sensores colocados perto da televisão do usuário para triangular sua posição no espaço tridimensional.","Semelhante a um controle remoto de televisão, o controlador usa dois sensores colocados perto da televisão do usuário para triangular sua posição no espaço tridimensional.",100.0,"Assemelhando-se a um controle remoto de televisão, o controle utiliza dois sensores colocados perto da televisão do usuário para triangular sua posição em um espaço tridimensional.",84.88320222508491
238,Isso permitirá que os jogadores controlem ações e movimentos em videogames movendo o dispositivo pelo ar.,"Com isso, os jogadores poderão controlar ações e movimentos no videogame movendo o dispositivo no ar.",63.37629953643595,Isso permitirá que os jogadores controlem ações e movimentos em videogames movendo o dispositivo pelo ar.,100.0
239,Giancarlo Fisichella perdeu o controle de seu carro e terminou a corrida logo após o início.,Giancarlo Fisichella perdeu o controle do carro e acabou a corrida logo após a largada.,73.00256837935135,Giancarlo Fisichella perdeu o controle de seu carro e terminou a corrida muito cedo após o início.,88.05077599973552
240,"Seu companheiro de equipe Fernando Alonso estava na liderança durante a maior parte da corrida, mas terminou logo após seu pit-stop, provavelmente porque uma roda dianteira direita mal dobrada.","Seu parceiro de equipe, Fernando Alonso, foi líder durante a maior parte da corrida, mas sua prova terminou logo após sua parada nos boxes, provavelmente por causa de uma roda dianteira mal colocada.",63.74344872556237,"Seu colega de equipe, Fernando Alonso, liderou a maior parte da corrida, mas terminou logo após seu pit-stop, provavelmente devido a uma roda dianteira direita mal ajustada.",76.29697495397478
241,"Schumacher terminou sua corrida não muito tempo depois de Alonso, por causa do dano de suspensão nas inúmeras batalhas durante a corrida.","Michael Schumacher terminou sua corrida pouco depois de Alonso, por causa dos danos à suspensão nas inúmeras batalhas durante a corrida.",81.9984971570942,"Michael Schumacher terminou sua corrida não muito depois de Alonso, devido aos danos na suspensão nas inúmeras batalhas durante a corrida.",79.83140534849738
242,"""Ela é muito fofa e canta muito bem também"", disse ele de acordo com uma transcrição da coletiva de imprensa.","""Ela é bem fofa e canta muito bem "", disse ele, segundo uma transcrição da entrevista coletiva.",62.79004952263709,"""Ela é muito fofa e também canta muito bem,"" disse ele, de acordo com uma transcrição da coletiva de imprensa.",85.90151373590476
243,"""Fiquei comovido toda vez que fazíamos um ensaio sobre isso, do fundo do meu coração.""","""Sentia uma grande comoção a cada vez que fazíamos um ensaio sobre isso, do fundo do coração.""",67.33707312844716,"""Eu fiquei emocionado toda vez que fizemos um ensaio sobre isso, do fundo do meu coração.""",74.90908664489288
244,"Cerca de 3 minutos após o lançamento, uma câmera a bordo mostrou inúmeras peças de espuma de isolamento longe do tanque de combustível.","Cerca de 3 minutos após o lançamento, uma câmera de bordo mostrava várias pedaços da espuma isolante se desprendendo do tanque de combustível.",65.99253702399577,"Cerca de 3 minutos após o lançamento, uma câmera a bordo mostrou várias peças de espuma de isolamento se desprendendo do tanque de combustível.",82.47346179854293
245,"No entanto, eles não são pensados para ter causado qualquer dano ao vaivém.","Entretanto, eles não são apontados por terem causado avaria ao ônibus espacial.",41.601835036213394,"No entanto, não se acredita que tenham causado qualquer dano ao ônibus espacial.",48.969263458780816
246,"O chefe do programa de transporte da NASA, N. Wayne Hale Jr., disse que a espuma caiu ""depois do tempo em que estamos preocupados"".","O comandante do setor de ônibus espaciais da NASA, N. Wayne Hale Jr., afirmou que a espuma tinha descido ""após do momemto que realmente nos deixa preocupados"".",41.58727789441715,"O chefe do programa de ônibus espaciais da NASA, N. Wayne Hale Jr., disse que a espuma havia caído ""depois do período que nos preocupa.""",63.905701404404304
247,"Cinco minutos na tela um vento começa a rolar, cerca de um minuto depois, o vento está chegando a 70 km / h ... então a chuva vem, mas tão forte e tão grande que bate em sua pele como uma agulha, então granizo caiu do céu, pessoas em pânico e gritando e correndo um sobre o outro.","Cinco minutos depois, um vento começa a soprar, cerca de um minuto depois, o vento está chegando a 70km/h... então vem a chuva, mas tão forte e tão grande que bate em sua pele como uma agulha e cai granizo do céu, pessoas em pânico e gritando e correndo umas sobre as outras.",81.26635015549728,"Cinco minutos após o início da exibição, um vento começa a soprar, cerca de um minuto depois, o vento atinge 70 km/h... então a chuva vem, tão forte e tão grossa que atinge sua pele como uma agulha, depois a granizo cai do céu, as pessoas entram em pânico, gritando e correndo umas sobre as outras.",64.45468763136434
248,"Eu perdi minha irmã e sua amiga, e no meu caminho havia duas pessoas com deficiência em cadeiras de rodas, pessoas apenas pulando e empurrando-as”, disse Armand Versace.","Perdi minha irmã e a amiga dela, e no meu caminho havia duas pessoas deficientes em cadeiras de rodas, pessoas pulando e empurrando elas"", disse Armand Versace.",79.02643300256302,"""Eu perdi minha irmã e o amigo dela, e no meu caminho havia duas pessoas com deficiência em cadeiras de rodas, as pessoas simplesmente pulavam por cima e empurravam-nas,"" disse Armand Versace.",70.24336923951205
249,"A NHK também informou que a usina nuclear de Kashiwazaki Kariwa, na província de Niigata, estava operando normalmente.","NHK também disse que a usina nuclear de Kashiwazaki Kariwa, da prefeitura de Niigata, estava funcionando de forma normal.",65.2023305023614,"A NHK também informou que a usina nuclear Kashiwazaki Kariwa, na província de Niigata, estava operando normalmente.",96.97521641373935
250,A Hokuriku Electric Power Co. não relatou efeitos do terremoto e que os reatores Número 1 e 2 em sua usina nuclear de Shika foram desligados.,A Hokuriku Electric Power Co. relatou a ausência de efeitos do terremoto e que os reatores 1 e 2 em sua estação nuclear em Shika foram desligados.,74.9676487135074,A Hokuriku Electric Power Co. relatou que não houve efeitos do terremoto e que os reatores Número 1 e 2 da sua usina nuclear de Shika estavam desligados.,79.73271319914123
251,Cerca de 9.400 casas na região estão sem água e cerca de 100 sem eletricidade.,Foi noticiado que cerca de 9.400 casas na região estão sem água e aproximadamente 100 residências sem eletricidade.,59.08094320553785,É relatado que cerca de 9.400 casas na região estão sem água e aproximadamente 100 estão sem eletricidade.,64.09366283674295
252,"Algumas estradas foram danificadas, o serviço ferroviário interrompido nas áreas afetadas e o Aeroporto de Noto, na prefeitura de Ishikawa, permanece fechado.","Algumas estradas foram danificadas, o serviço ferroviário foi suspenso nas áreas afetadas e o Aeroporto Noto, na prefeitura de Ishikawa, permanece fechado.",88.8992225566146,"Algumas estradas foram danificadas, o serviço ferroviário foi interrompido nas áreas afetadas e o Aeroporto de Noto, na província de Ishikawa, continua fechado.",82.95770760296051
253,Uma bomba explodiu do lado de fora do gabinete do governador-geral.,Uma bomba explodiu do lado de fora do escritório do governador geral.,73.8853111820842,,
254,Mais três bombas explodiram perto de prédios do governo em um período de duas horas.,Mais três bombas explodiram perto dos prédios do governo em um período de duas horas.,93.63771581544485,Mais três bombas explodiram perto dos prédios do governo em um período de duas horas.,93.63771581544485
255,"Alguns relatórios colocam o número oficial de mortos em oito, e os relatórios oficiais confirmam que até 30 ficaram feridos; mas os números finais ainda não são conhecidos.","Alguns relatórios dizem que o número oficial de mortos foi oito, e outros confirmam que até 30 ficaram feridas; mas os números finais ainda não são conhecidos.",80.537818764638,"Alguns relatos apontam o número oficial de mortos em oito, e relatórios oficiais confirmam que até 30 pessoas ficaram feridas; mas os números finais ainda não são conhecidos.",83.55283434590967
256,Tanto o ácido cianúrico quanto a melamina foram encontrados em amostras de urina de animais de estimação que morreram depois de consumir alimentos contaminados para animais de estimação.,Tanto o ácido cianúrico como a melanina foram encontrados em amostras de urina de animais de estimação que morreram depois de ingerir a ração contaminada.,79.78691839160953,Tanto o ácido cianúrico quanto a melamina foram encontrados em amostras de urina de animais de estimação que morreram após consumir ração contaminada.,85.73210268797314
257,"Os dois compostos reagem uns com os outros para formar cristais que podem bloquear a função renal, disseram pesquisadores da universidade.","Os dois compostos reagem um com o outro para formar cristais que podem bloquear a função renal, afirmaram os pesquisadores da universidade.",82.71526948253647,"Os dois compostos reagem entre si para formar cristais que podem bloquear a função renal, disseram os pesquisadores da universidade.",88.26177679117909
258,Os pesquisadores observaram cristais formados na urina do gato pela adição de melamina e ácido cianúrico.,Os pesquisadores que cristais se formavam na urina de gato quando eram adicionados melanina e ácido cianúrico.,57.52257137128532,Os pesquisadores observaram cristais formados na urina de gato pela adição de melamina e ácido cianúrico.,95.96035480022547
259,A composição destes cristais corresponde aos encontrados na urina de animais de estimação afetados quando comparados por espectroscopia de infravermelho (FTIR).,"A composição de tais cristais corresponde ao composto encontrado na urina de animais de estimação que foram atingidos, quando essas duas composições são comparadas utilizando-se  infravermelho por transformada de Fourier  (FTIR).",53.128984474938534,"A composição desses cristais corresponde àquela encontrada na urina de animais de estimação afetados, quando comparada por espectroscopia de infravermelho (FTIR).",84.38830848516503
260,"Eu não sei se você percebe ou não, mas a maioria dos bens da América Central veio para este país livre de impostos.","Não sei se você nota isso ou não, mas uma grande parte das mercadorias da América Central veio para este país sem pagar impostos.",57.75745730718573,"Eu não sei se você percebe isso ou não, mas a maioria dos produtos da América Central entrou neste país isenta de impostos.",68.44426276253971
261,"No entanto, oitenta por cento dos nossos bens foram tributados através de tarifas nos países da América Central. nós tratamos você.","Ainda assim, oitenta por cento dos nossos produtos foram taxados com tarifas em países da América Central. Nós tratamos vocês.",65.3150005111544,"No entanto, oitenta por cento de nossos produtos eram tributados através de tarifas nos países da América Central. Nós tratamos você.",84.37498281406337
262,Isso não pareceu fazer sentido para mim; certamente não foi justo.,Aquilo não pareceu fazer sentido para mim; certamente não foi justo.,91.64352804883016,Isso não parecia fazer sentido para mim; com certeza não era justo.,65.26236634865936
263,Tudo o que eu digo às pessoas é que você nos trata da maneira como nós tratamos você.,Tudo o que eu digo para as pessoas é que vocês nos tratam da forma como nós os tratamos.,65.46371822746114,Tudo o que digo às pessoas é que vocês nos tratem da maneira como nós os tratamos.,76.09854667064741
264,"O governador da Califórnia, Arnold Schwarzenegger, assinou um projeto de lei que proíbe a venda ou aluguel de videogames violentos para menores.","O governador da Califórnia, Arnold Schwarzenegger, sancionou um projeto de lei que proíbe vender ou alugar videogames violentos para menores.",84.13876449355482,"O governador da Califórnia, Arnold Schwarzenegger, sancionou uma lei que proíbe a venda ou aluguel de jogos de vídeo violentos para menores de idade.",75.9525579833096
265,"O projeto de lei exige que os videogames violentos vendidos no estado da Califórnia sejam rotulados com uma leitura decalcada ""18"" e torna sua venda para um menor punível com uma multa de US $ 1000 por ofensa.","O projeto requer que os jogos eletrônicos violentos vendidos no estado da California sejam etiquetados com um rótulo no qual se lê ""18"" e torna sua venda a um menor de idade punível com multa de mil dólares por infração.",54.92448311842403,"O projeto de lei exige que os videogames violentos vendidos no estado da Califórnia sejam rotulados com um adesivo indicando ""18"" e torna a venda desses jogos para menores passível de uma multa de $1000 por infração.",69.16478786874244
266,"O Diretor de Procuradores Públicos, Kier Starmer QC, deu uma declaração esta manhã anunciando a acusação de ambos Huhne e Pryce.","O Diretor de Promotoria Pública, Kier Starmer QC, deu uma declaração esta manhã anunciando a acusação de Huhne e Pryce.",83.80038217255782,"O Diretor de Procurações Públicas, Kier Starmer QC, deu uma declaração esta manhã anunciando a acusação tanto de Huhne quanto de Pryce.",77.8428093340521
267,Huhne renunciou e ele será substituído no Gabinete por Ed Davey MP. Norman Lamb MP é esperado para assumir o emprego de ministro dos Negócios Davey está desocupando.,Huhne renunciou e será substituído no Gabinete por Ed Davey MP. Se espera que Norman Lamb MP assuma o cargo de Ministro de Negócios que Davey está desocupando.,74.184891039672,Huhne renunciou e ele será substituído no Gabinete pelo deputado Ed Davey. Espera-se que o deputado Norman Lamb assuma o cargo de Ministro dos Negócios que Davey está deixando.,63.02245024548382
268,Huhne e Pryce estão programados para aparecer no Tribunal de Magistrados de Westminster em 16 de fevereiro.,Huhne e Pryce devem aparecer no Tribunal de Magistrados de Westminster em 16 de fevereiro.,87.06461009365239,Huhne e Pryce estão agendados para comparecer ao Tribunal de Magistrados de Westminster em 16 de fevereiro.,82.52128144393177
269,"As mortes foram Nicholas Alden, 25, e Zachary Cuddeback, 21. Cuddeback tinha sido o motorista.","As vítimas fatais são Nicholas Alden, 25, e Zachary Cuddeback, 21. Cuddeback era o motorista.",73.2576472198608,"As fatalidades foram Nicholas Alden, 25 anos, e Zachary Cuddeback, 21 anos. Cuddeback era o motorista.",68.58001559781454
270,"Edgar Veguilla recebeu ferimentos no braço e mandíbula, enquanto Kristoffer Schneider foi deixado exigindo cirurgia reconstrutiva para seu rosto.","Edgar Veguilla foi ferido no braço e na mandíbula, enquanto Kristoffer Schneider precisou de cirurgia reconstrutiva em seu rosto.",73.35821842849633,"Edgar Veguilla recebeu ferimentos nos braços e na mandíbula, enquanto Kristoffer Schneider precisou de cirurgia reconstrutiva para o rosto.",78.96575011285462
271,"A arma de Uka falhou enquanto apontava para a cabeça de um quinto homem. Schneider tem dor contínua, cegueira em um olho, uma seção ausente do crânio e um rosto reconstruído de titânio.","A arma de Uka falhou enquanto apontava para a cabeça de um quinto homem. Schneider tem dor contínua, cegueira de um olho, uma seção faltando no crânio e um rosto reconstruído em titânio.",87.73715796318615,,
272,Schneider testemunhou via videolink de uma base da USAF em sua terra natal.,Schneider testemunhou  por videoconferência desde uma base da USAF em sua terra natal.,71.60278638865043,Schneider testemunhou por videoconferência de uma base da Força Aérea dos EUA em seu país natal.,46.86159171329956
273,"Além do evento de quarta-feira, Carpanedo competiu em duas corridas individuais no Campeonato.","Além do evento de quarta-feira, Carpanedo competiu em duas corridas individuais nos Campeonatos.",93.86366356906221,"Além do evento de quarta-feira, Carpanedo competiu em duas corridas individuais no Campeonato.",100.0
274,"Seu primeiro foi o Slalom, onde ela ganhou um Did Not Finish em sua primeira corrida. 36 dos 116 concorrentes tiveram o mesmo resultado nessa corrida.","Sua primeira foi o Slalom, onde recebeu um ""Did Not Finish"" (Não Terminou) na sua primeira prova. 36 de 116 competidores obtiveram o mesmo resultado na corrida.",56.70837203541801,"O primeiro dela foi o Slalom, onde ela obteve um Não Terminou em sua primeira descida. 36 dos 116 competidores tiveram o mesmo resultado nessa corrida.",66.62150184579652
275,"Sua outra raça, a Giant Slalom, viu-a terminar em décimo no grupo sentado das mulheres com um tempo de execução combinado de 4:41.30, 2:11.60 minutos mais lento do que o primeiro lugar finisher austríaco Claudia Loesch e 1:09.02 minutos mais lento do que o nono lugar finisher Gyngyi Dani da Hungria.","Sua outra corrida, o Slalom Gigante, obteve a décima posição no grupo de mulheres sentadas com um resultado combinado de 4:41.30, 2:11.60 mais lento que a primeira colocada a Australiana Claudia Loesch e 1:09.02 minutos mais lenta que a nona colocada Gyöngyi Dani da Hungria.",58.41090531552982,"Sua outra corrida, o Slalom Gigante, a viu terminar em décimo lugar no grupo feminino sentado, com um tempo total de corrida de 4:41.30, 2:11.60 minutos mais lenta do que a primeira colocada, a austríaca Claudia Loesch, e 1:09.02 minutos mais lenta do que a nona colocada, Gyöngyi Dani, da Hungria.",59.45480217709348
276,"Quatro esquiadores no grupo feminino não conseguiram terminar suas corridas, e 45 dos 117 esquiadores totais no Slalom Gigante não conseguiram se classificar na corrida.","Quatro esquiadoras do grupo feminino não conseguiram terminar suas corridas, e 45 das 117 esquiadoras no Slalom Gigante não conseguiram se classificar na corrida.",90.36063689892644,"Quatro esquiadoras do grupo de sentadas não conseguiram completar suas descidas, e 45 dos 117 esquiadores no total no Slalom Gigante não conseguiram se classificar na corrida.",74.70314163253174
277,A polícia de Madhya Pradesh recuperou o laptop e o celular roubados.,A Polícia de Madhya Pradesh recuperou o laptop e celular roubados.,91.43404826010668,A Polícia de Madhya Pradesh recuperou o laptop e o celular roubados.,96.61906322862961
278,"O vice-inspector-geral D K Arya disse: ""Nós prendemos cinco pessoas que estupraram a mulher suíça e recuperaram seu celular e laptop"".","O vice-inspetor geral D K Arya disse: ""Prendemos cinco pessoas que estupraram a suíça e recuperamos o seu celular e laptop"".",82.14500194459924,,
279,"Os acusados são chamados de Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar e Vishnu Kanjar.","Os acusados foram nomeados como Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar e Vishnu Kanjar.",80.95518010580268,"Os acusados são Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar e Vishnu Kanjar.",93.82034114676097
280,O superintendente de polícia Chandra Shekhar Solanki disse que o acusado apareceu no tribunal com rostos cobertos.,"O acusado compareceu ao tribunal com o rosto coberto, declarou o superintendente da polícia Chandra Shekhar Solanki.",67.9087172025895,"O superintendente da polícia, Chandra Shekhar Solanki, disse que os acusados compareceram ao tribunal com os rostos cobertos.",71.61513155789734
281,"Embora três pessoas estivessem dentro da casa quando o carro impactou, nenhuma delas ficou ferida.","Apesar de três pessoas estarem dentro da casa quando ela foi atingida pelo carro, nenhuma delas ficou ferida.",65.03304763894057,"Embora três pessoas estivessem dentro da casa quando o carro a impactou, nenhuma delas ficou ferida.",95.94545909060321
282,"No entanto, o motorista sofreu ferimentos graves na cabeça.","No entanto, o motorista sofreu ferimentos graves na cabeça.",100.0,"No entanto, o motorista sofreu ferimentos graves na cabeça.",100.0
283,"A estrada onde o acidente aconteceu foi temporariamente fechada, enquanto os serviços de emergência libertaram o motorista do Audi TT vermelho.",A estrada onde ocorreu o acidente foi temporariamente fechada enquanto os serviços de emergência soltaram o motorista do Audi TT vermelho.,83.72570684181476,A estrada onde o acidente aconteceu foi temporariamente fechada enquanto os serviços de emergência libertavam o motorista do Audi TT vermelho.,94.77860283640271
284,Ele foi inicialmente hospitalizado no Hospital James Paget em Great Yarmouth.,"Inicialmente, ele foi hospitalizado no James Paget Hospital, em Great Yarmouth.",75.29253269026499,Ele foi inicialmente hospitalizado no Hospital James Paget em Great Yarmouth.,100.0
285,Ele foi posteriormente transferido para o Hospital Addenbrooke em Cambridge.,"Posteriormente, ele foi transferido para o Addenbrooke's Hospital em Cambridge.",74.39574160385513,Ele foi subsequentemente transferido para o Hospital Addenbrooke em Cambridge.,81.07688514731674
286,Adekoya já esteve no Tribunal Sheriff de Edimburgo acusado de assassinar seu filho.,"Adekoya tem estado no Tribunal do Xerife de Edimburgo desde então, acusada pelo assassinato de seu filho.",50.11196300674813,Adekoya foi desde então ao Tribunal do Xerife de Edimburgo acusada de assassinar seu filho.,64.4986263762494
287,"Ela está sob custódia pendente de acusação e julgamento, mas qualquer evidência de testemunha ocular pode estar contaminada porque sua imagem foi amplamente publicada.","Ela está sob custódia enquanto aguarda ser indiciada e julgada, mas qualquer evidência de testemunha ocular pode estar comprometida porque sua imagem foi amplamente divulgada.",69.45137228932806,"Ela está sob custódia aguardando acusação e julgamento, mas qualquer evidência de testemunha ocular pode estar comprometida porque sua imagem foi amplamente divulgada.",80.15778446748055
288,"Esta é uma prática comum em outras partes do Reino Unido, mas a justiça escocesa funciona de forma diferente e os tribunais têm visto a publicação de fotos como potencialmente prejudicial.","Esta é uma prática comum em outras partes do Reino Unido, mas a justiça da Escócia atua de maneira distinta, e as cortes consideram a publicação de fotos como algo potencialmente prejudicial.",69.80182089962399,"Essa é uma prática comum em outras partes do Reino Unido, mas a justiça escocesa funciona de maneira diferente e os tribunais consideraram a publicação de fotos como potencialmente prejudicial.",85.52956472001308
