id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
294,"在补充性虫害控制审判中,射击者将受到护林员的严密监督,因为审判受到监测,其有效性也得到评估。",护林员会密切监督参加虫害防治补充试验的射手，因为试验会受到监测，并会评估其效果。,15.16197280640253,在补充害虫控制试验中，射手将受到护林员的严格监督，因为该试验正在监测中并评估其有效性。,27.16659645631338
295,"根据体育射击者协会的狩猎方案,在澳大利亚体育射击者协会和澳大利亚体育射击者协会(新南威尔士)合作下,征聘了合格的志愿人员。",在国家公园野生动物管理局（NPWS）和澳大利亚射击运动员协会（NSW）的合作中，射击运动员协会为狩猎计划招募了合格的志愿者。,16.189743308557507,在新南威尔士州国家公园和野生动物服务局（NPWS）与澳大利亚体育射手协会（NSW）有限公司的合作伙伴关系下，合格的志愿者在体育射手协会的狩猎项目下被招募。,20.468214055943154
296,"据与西北地区妇女协会合作的代理主任Mick O'Flynn说,为第一次射击行动挑选的四名枪手接受了全面的安全和训练指示。",澳大利亚新州国家公园和野生动物服务中心（NPWS）保护和遗产管理处代理主任米克·奥弗林（Mick O’flynn）表示：选中参与第一次射击行动的四名枪手均已接受全面的安全及培训指导。,20.607814253692588,根据新南威尔士国家公园和野生动物服务局（NPWS）代理局长米奇·奥弗林（Mick O'Flynn）的说法，首次射击行动中选出的四名射手接受了全面的安全和培训指导。,28.622491681427224
297,"马尔泰利昨天在新的临时选举委员会(临选委)上宣誓就职,该委员会由九名成员组成。",昨天，马尔泰利在由 9 名成员组成的新临时选举委员会 (CEP)中宣誓就职。,37.349119208794555,马特里昨天宣誓就任新的九人临时选举委员会（CEP）。,25.75658912460519
298,这是马泰利四年来 第五次的CEP,这是马特利 (Martelly) 四年来第五次入选海地临时选举委员会 (CEP)。,17.673322980945862,这是马泰丽四年来的第五次选举委员会（CEP）。,23.459192024758387
299,"上个月,一个总统委员会建议前临选会辞职,作为推动该国举行新选举的一揽子措施的一部分。",上个月，总统委员会建议前任 CEP 辞职，这是推动国家走向新选举措施的一部分。,36.22313039253515,上个月，一个总统委员会建议先前的选举委员会主席辞职，作为推动国家进行新一轮选举的一系列措施的一部分。,36.65449455704784
300,该委员会是Martelly对10月开始的反政权抗议的反应。,该委员会是马尔泰利 (Martelly) 对始于 10 月份的大规模反政府抗议活动做出的回应。,28.805148646066637,该委员会是马特里对自十月以来广泛的反政府抗议活动的回应。,18.32320196096224
301,"有时暴力抗议是因未能举行选举引发的,有些选举应于2011年举行。",自 2011 年以来，由于一些选举未能如期举行而引发了这些抗议活动，有时抗议还会升级为暴力事件。,16.099689483418707,这些有时暴力的抗议活动是由于未能举行选举而引发的，其中一些选举自2011年以来就应该举行。,28.285175019779768
302,"据报告,iPod发生约60起超热故障,共造成6起火灾,4人受到轻微烧伤。",据报道，大约有 60 起 iPod 发生故障、机身过热的情况，共造成 6 起火灾，4 人轻微烧伤。,33.888308939817854,大约有60例iPod过热故障被报告，导致共计六起火灾，并造成四人轻微烧伤。,22.727169082290803
303,"日本经济、贸易和工业部(METI)说,它知道27起与该装置有关的事故。",日本经济产业省 (METI) 表示，他们已经注意到有 27 起事故与该设备有关。,23.076135224294486,日本经济产业省（METI）表示，它已经了解到与这些设备相关的27起事故。,18.088478608375606
304,"上星期,METI宣布苹果公司通知它 另有34起过热事件 该公司称之为“非严重性”。",上周，日本经济产业省 (METI) 宣布，苹果公司向该部门通报另外 34 起过热造成的事故，尽管该公司称这些事故“并不严重”。,18.18288347902736,上周，经济产业省（METI）宣布，苹果公司已通知他们有34起额外的过热事件，该公司称这些事件为“非严重”事件。,24.276116045468463
305,"外交部回应, 称苹果公司推迟报导「实在令人遗憾」。",经济产业省回应称，苹果推迟发布报告“非常令人遗憾”。,14.678495285571572,该部门对苹果推迟报告的做法表示“真的很遗憾”。,10.254686317316903
306,"当地时间上午7时19分(格林尼治平时9时19分),",马里亚纳群岛于当地时间早上 7 点 19 分（格林尼治时间周五晚上 9 点 19 分）发生地震。,16.57570957132287,地震在当地时间上午7点19分（格林威治标准时间周五晚上9点19分）袭击了马里亚纳。,20.590173301358142
307,"北马里亚纳斯州紧急情况管理办公室说,全国没有关于损害的报告。",北马里亚纳应急管理办公室表示，据报告国内没有造成灾害损失。,24.298675498390924,北马里亚纳群岛应急管理办公室表示，该国没有报告任何损毁。,25.66440695598187
308,"太平洋海啸警报中心还说,没有海啸的迹象。",而且太平洋海啸预警中心（Also the Pacific Tsunami Warning Center）也表示并未发现海啸迹象。,9.288600062912675,太平洋海啸预警中心也表示没有海啸的迹象。,47.59739422084623
309,"一名前菲律宾警察在菲律宾首都马尼拉劫持客车,将香港游客扣为人质。",菲律宾一名前警察在首都马尼拉劫持旅游大巴，将车上的香港游客作为人质。,34.55110018646577,一名前菲律宾警察在菲律宾首都马尼拉劫持了一辆旅游巴士，挟持了香港游客。,57.06440397344485
310,Rolando Mendoza向游客发射了M16步枪。,罗兰多·门多萨 (Rolando Mendoza) 架起他的 M16 步枪对游客扫射。,44.23180033244275,,
311,"迄今已有数名人质获救,至少六人经确认已死亡。",多名人质获救，目前至少有六名人质确认遇难。,20.575312509642092,已有几名人质被救出，至少确认有六人死亡。,20.939384869268558
312,包括儿童和老人在内的六名人质以及菲律宾摄影师提前获释。,六名人质（包括儿童和老人在内）以及那些菲律宾摄影师被提前释放。,45.64188999575349,六名人质，包括儿童和老人，早早被释放了，菲律宾摄影师们也是如此。,34.08659246787627
313,"后来,摄影师取代了一位需要厕所的年长女士,Mendoza被枪杀。",两位摄影师其后顶替一位需要上洗手间的老妇。门多萨则被击毙。,11.545627407731486,,
314,"Liggins跟随他父亲的脚步,进入医学生涯。",利金斯 (Liggins) 追随父亲的脚步，开始了从医生涯。,32.76739081812095,利金斯追随父亲的脚步，进入了医学职业。,20.427003315270063
315,1959年开始在奥克兰国家妇女医院工作。,他接受过产科医生培训，从 1959 年开始在奥克兰国家妇女医院工作。,64.4456118004655,他接受了产科医生的培训，并于1959年开始在奥克兰国立妇女医院工作。,48.25107257840213
316,"当他在利金斯医院工作时,他开始在空闲时间调查早产问题。",利金斯 (Liggins) 在医院工作时，开始在业余时间研究早产。,19.906461474483862,在医院工作的期间，利根斯利用空闲时间开始研究早产。,20.300299493959194
317,"他的研究表明,如果使用荷尔蒙,会加速婴儿的胎儿肺部发育。",他的研究表明，施用激素可加速宝宝胎肺的成熟。,22.1166085544358,他的研究显示，如果施用一种激素，可以加速宝宝胎儿肺部的成熟。,16.776558136823805
318,"Xinhua报告说,政府调查员在星期三找到两台“黑盒”飞行记录机。",新华社报道称，政府调查人员周三发现了两个“黑匣子”飞行记录仪。,18.081855492287314,新华社报道，政府调查人员在星期三找回了两个“黑匣子”飞行记录仪。,28.07376072729596
319,摔跤研究员也向Luna致敬。,其他摔跤选手也纷纷悼念露娜 (Luna) 。,13.877512786813275,摔跤的队友们也向露娜表示了敬意。,8.693384100760435
320,"Tommy Dreamer说:“Luna是第一位极端女王,我的第一个经理,Luna在两颗月亮的夜晚去世了,和她很特别,很坚强的女人。”",汤米·追梦儿说：“露娜是首位至尊女王，我的第一任经理人。露娜在双月之夜去世。这样的夜晚就像她本人一样特别。她是个坚强的女人。”,17.06469715421146,汤米·德里默说：“露娜是第一位极限女王。我第一位经理。露娜在两个明亮的月亮之夜去世。她的去世很独特，就像她一样。她是一位强大的女性。”,12.836302277129175
321,"Dustin ""Goldust"" Runnels评论道:“Luna和我一样怪怪的... 可能更...爱她 并且会想念她...",达斯汀·鲁内尔斯（Dustin Runnels，外号“金沙”）评论说：“卢娜和我一样难以捉摸……她可能要更难摸透……我爱她，也会想她……希望她去到了更好的地方。”,16.614441709925735,达斯汀（“金尘”）·伦尔斯评论道：“露娜和我一样怪诞……甚至可能更怪……爱她，也会想念她……希望她在一个更好的地方。”,12.38332627337637
322,"在2010年联邦选举之前的1 400人中,反对澳大利亚成为共和国的人自2008年以来增长了8%。","在 2010 年联邦大选之前曾对 1,400 名受访者做过调查，受访者中反对澳大利亚成为共和国的人数自 2008 年以来增长了 8%。",53.649978311379456,在2010年联邦选举之前对1400人进行的调查中，反对澳大利亚成为共和国的人数自2008年以来增长了8%。,69.21114493436306
323,"2010年联邦大选期间, 看守总理朱莉娅·吉拉德(Julia Gillard)宣称, 她认为澳洲在伊丽莎白二世女王统治结束后,",看守总理朱莉娅·吉拉德在2010年联邦大选竞选期间称，她认为在女王伊丽莎白二世退位后，澳大利亚应该成为共和国。,39.714788441683346,看守总理朱莉娅·吉拉德在2010年联邦选举的竞选期间声称，她认为澳大利亚应该在伊丽莎白二世女王统治结束时成为一个共和国。,45.70751497298762
324,"34%的选民同意这一观点,希望伊丽莎白女王二世成为澳大利亚最后的君主。",34% 的受访者一致表示，希望英国女王伊丽莎白二世成为澳大利亚的最后一任君主。,32.383510104255095,在此次民调中，有34%的人持这种观点，认为伊丽莎白二世女王应该是澳大利亚最后一位君主。,24.796797749202725
325,"在最极端的民意测验中,29%的被调查者认为澳大利亚应尽快成为一个共和国,31%的人认为澳大利亚永远不应该成为一个共和国。",投票存在两极分化的情况，29% 的受访者认为澳大利亚应该尽快成立共和国，31% 的人则认为澳大利亚永远不应该成立共和国。,41.18464049251298,在调查的两极，29% 的受访者认为澳大利亚应尽快成为共和国，而 31% 的受访者认为澳大利亚绝不应成为共和国。,40.39289439983538
326,"奥林匹克金牌得主本应在100米和200米自由式游泳,并在英联邦运动会三轮接力赛中游泳,但由于他抱怨,他的健康状况一直受到质疑。",这位奥运会金牌得主本应参加 100 米和 200 米自由泳和英联邦运动会的三项接力赛，但由于他的抱怨，他的健康状况一直受到质疑。,50.56381315413536,这位奥运金牌得主原本计划参加英联邦运动会的100米和200米自由泳，以及三项接力赛，但由于他的投诉，他的身体状况令人怀疑。,30.931621007309573
327,"由于禁止他参加奥运会,他无法服用克服痛苦所需的药物。",他一直无法用药物来缓解疼痛，因为比赛禁止参赛者服用这些药物。,10.417158968602827,他无法服用缓解疼痛所需的药物，因为这些药物在比赛中是被禁止的。,20.273031850172842
328,"Curtis Cooper, 中密苏里大学数学和计算机科学教授,",中央密苏里大学 (University of Central Missouri) 的数学家、计算机科学教授柯蒂斯·库珀 (Curtis Cooper) 于 1 月 25 日发现了迄今为止最大的已知素数。,22.811902509891556,库尔蒂斯·库珀，中央密苏里大学的数学和计算机科学教授，于1月25日发现了迄今为止已知的最大质数。,23.94973494101082
329,"在二月初之前, 数人使用不同的硬件和软件,",二月初，几个人用不同的硬件和软件验证了这一发现，并在周二宣布。,29.11397479784374,几个人在二月初使用不同的硬件和软件验证了这一发现，并于周二宣布了此消息。,30.27284250687268
330,"彗星可能是向地球输送水的来源,还有有机物质,它们可以形成蛋白质和维系生命。",彗星可能是地球上的水和有机物的来源，这些有机物可以形成蛋白质并维持生命的存续。,29.031819918505107,彗星可能是地球水的来源之一，同时还带来了能够形成蛋白质并支持生命的有机物质。,26.34364074114808
331,"科学家希望了解行星是如何形成的,特别是地球是如何形成的,因为彗星早就与地球相撞。",科学家希望了解自从彗星很久以前与地球相撞以来，行星是如何形成的，尤其是地球的形成方式。,36.39516367405381,科学家希望了解行星是如何形成的，特别是地球是如何形成的，因为早在很久以前，彗星就与地球发生过碰撞。,53.91972618264976
332,"53岁的Cuomo今年年初开始执政,上个月签署了一项法案,使同性婚姻合法化。",现年 53 岁的库莫（Cuomo）从今年年初开始担任州长，并于上个月签署了一项将同性婚姻合法化的法案。,40.64878481567737,库莫，53岁，年初开始担任州长，上个月签署了一项法案，合法化同性婚姻。,38.28997871439177
333,"他说谣言是""政治闲聊和愚蠢""",他把谣言称为“政治碎碎念和愚蠢行为”。,12.370938236746069,他把这些谣言称为“政治闲谈和胡说八道”。,10.89358583851346
334,"据推测,他将在2016年竞选总统。",据推测，他将在 2016 年参加总统竞选。,45.36747893212042,据推测，他将于2016年竞选总统。,60.175967823026646
335,"下一个Gen是FAA索赔的系统,它将使飞机能够飞行较短的航线,每年节省数百万加仑的燃料,并减少碳排放。",美国联邦航空局 (FAA) 称，新一代航空运输系统 (NextGen) 可以使飞机缩短飞行航线，每年节省数百万加仑的燃料，并减少碳排放。,31.56068301331489,下一代（NextGen）是一个系统，联邦航空管理局（FAA）声称它能够让飞机飞行更短的航线，每年节省数百万加仑的燃料，并减少碳排放。,33.94959996048102
336,"它使用卫星技术,而不是旧的地面雷达技术,使空中交通控制员能够更精确地确定飞机,并向飞行员提供更准确的信息。",它使用卫星技术，而不是老旧的地面雷达技术，使空中交通管制员能够更精确地定位飞机，并向飞行员提供更准确的信息。,60.14097859644064,它使用基于卫星的技术，而不是旧的基于地面雷达的技术，以便让空中交通管制员能更精确地确定飞机的位置，并向飞行员提供更准确的信息。,44.4511191317062
337,"地面列车不会停在Wembley,",没有增设额外的交通工具，地上火车在温布利 (Wembley) 也不停站，地上也没有停车场和停车换乘设施。,12.834272189210374,没有额外的交通安排，地面列车不会停靠温布利，场地内没有停车位和停车换乘设施。,14.21624492406473
338,对缺乏交通工具的恐惧使人们有可能被迫在没有小组支持者的情况下闭门玩耍。,由于担心缺乏交通工具，比赛可能会被迫在没有球队支持者的情况下闭门进行。,39.654637148114375,对缺乏交通工具的担忧引发了比赛可能在没有球队支持者的情况下闭门进行的可能性。,38.5040536956849
339,星期四在《科学》杂志上发表的一份研究报告报告了厄瓜多尔加拉帕戈斯群岛形成新鸟类物种的情况。,周四，一份发表于《科学》杂志的研究报告称，一种新的鸟类在厄瓜多尔加拉帕戈斯群岛形成。,44.909154912633106,一项星期四在《科学》杂志上发表的研究报告了厄瓜多尔加拉帕戈斯群岛上形成了一种新的鸟类物种。,62.94263093894404
340,"来自美国普林斯顿大学和瑞典乌普萨拉大学的研究人员报告说,新物种在短短两代人的时间里就演变了,尽管人们认为这一过程需要更长的时间,这是因为在达尔文峰、Geospiza Fortes和移民仙人掌、Geospiza Conirostris之间繁殖。",来自美国普林斯顿大学和瑞典乌普萨拉大学的研究人员报告称，由于当地特有的达尔文雀中的勇地雀和外来的仙人掌大嘴地雀之间的繁殖，这个新物种只进化了两代，尽管人们认为这一过程需要更长的时间。,45.87838769877448,来自美国普林斯顿大学和瑞典乌普萨拉大学的研究人员报告称，这种新物种在仅仅两代内就进化出来，尽管这一过程此前被认为需要花费更长的时间。这是由于一种特有的达尔文雀（Geospiza fortes）与移民仙人掌雀（Geospiza conirostris）之间的杂交所导致的。,44.690716250828224
341,"黄金可以以形形色色运作,可以以微小的形状滚动。",黄金可以加工成各种形状。可以卷曲成微小的形状。,22.826342866388632,黄金可以加工成各种形状。它可以被轧制成微小的形状。,21.268567927017344
342,"它可以被拉入细线,可以被扭曲和打孔,可以被锤或卷成床单。",它可以拉成细丝，用于缠绕和编结。也可以捶打或碾成片状。,9.92271491818711,它可以被拉成细线，可以被扭曲和编织。它可以被锤打或轧制成薄片。,30.364337288161746
343,"它可以非常薄, 并粘在其它金属上。 它可以非常薄, 有时用来装饰书中的手工画像, 书名为“ 受污染的手稿 ” 。",它可以做得很薄，粘在其他金属上，由于达到如此之薄，有时可以用于装饰被称为“彩饰手抄本”的书本里的手绘图画。,13.516721591163467,它可以做得非常薄，并贴在其他金属上。它可以做得非常薄，以至于有时用来装饰被称为“装饰手稿”的书籍中的手绘图画。,28.221397033840883
344,这叫做化学物质pH。 你可以用红卷心菜汁做一个指标。,这被称为化学物质的 pH 值。你可以使用红甘蓝汁制作指示剂。,18.77371335410748,这被称为化学物质的酸碱度（pH）。你可以用红甘蓝汁制作指示剂。,22.206083240136724
345,卷心果汁根据该化学品是如何酸或基本(碱性)而改变颜色的。,卷心菜汁的颜色将根据化学物质的酸碱性发生变化。,14.039886534676393,白菜汁的颜色会根据化学物质的酸性或碱性（碱性）而变化。,11.735706346705873
346,pH水平以测试化学物中的氢离子(H在pH中)量表示。,pH 值以被测化学品中的氢（pH 中的 H）离子数量表示。,22.348569305091047,pH值是通过被测试化学物质中氢离子（pH中的H）含量来表示的。,22.28490063669441
347,"氢离子是一种质子,其电子被剥除(因为氢原子由一个质子和一个电子组成)。",氢离子是失去了电子的质子（因为氢原子由一个质子和一个电子组成）。,56.895998518630634,氢离子是失去其电子的质子（因为氢原子由一个质子和一个电子组成）。,58.47933910105293
348,然后用干净的湿手 把它们挤进一个球里,搅动两种干粉使其混合，然后用干净的湿手把它们揉成一个球。,40.129734726234354,将两种干粉混合在一起，然后用干净的湿手把它们捏成一个球。,40.129734726234354
349,你的手上的水分会和外层发生反应 外层会觉得有趣 形成一种外壳,你手上的水分会与外层发生反应，这样会形成一层类似外壳的东西，感觉十分有趣。,29.051225736651997,你手上的湿气会与外层反应，这会感觉有点奇怪，并形成一种壳。,16.546275376480697
350,"哈拉帕和Mohenjo-daro两个城市几乎每栋房屋都有冲水马桶,附属于复杂的污水处理系统。",哈拉帕 (Harappa) 和摩亨佐-达罗 (Mohenjo-daro) 这两个城市几乎每家每户都有抽水马桶，这些马桶与精密的污水处理系统相连。,34.56076484847272,哈拉帕和摩亨佐达罗的城市几乎每家都有冲水厕所以及先进的排水系统。,21.24099179970725
351,在希腊的克里特和桑托里尼的米诺安市的房屋中发现了污水处理系统的残留物。,在希腊克里特岛和圣托里尼米诺斯城市的房屋中发现了污水系统的遗迹。,39.77948417797158,在希腊克里特岛和圣托里尼的米诺斯城市的房屋中发现了污水系统的遗迹。,45.26171019612411
352,"在古埃及、波斯和中国,也有厕所,在罗马文明中,厕所有时是公共浴室的一部分,男女混合在一起。",古埃及、波斯和中国也有厕所。在罗马文明中，厕所有时是男女混合的公共浴室的一部分。,54.8011255191301,在古埃及、波斯和中国也有厕所。在罗马文明中，厕所有时是公共浴室的一部分，男女在一起混合使用。,57.765023570524846
353,当你打电话给在千里之外的人时 你正在使用卫星,你给远在千里之外的人打电话，就会用到卫星。,33.39613330712402,当你打电话给一个千里之外的人时，你是在使用卫星。,49.265156655196414
354,"太空中的卫星接到了呼叫,然后反射了下来, 几乎瞬间就反射了。",太空中的卫星接到电话后，几乎是立刻将其反射回去。,29.394731000553666,在太空中的卫星接到信号后，几乎立刻将其反射回地面。,28.411516203516573
355,"这颗卫星是用火箭射入太空的,科学家在太空使用望远镜,因为地球大气层扭曲了我们的一些光和观。",卫星是由火箭发射到太空的。科学家在太空中使用望远镜是因为地球的大气层让某些光线和视野产生扭曲。,28.187907334858714,卫星是通过火箭送入太空的。科学家在太空中使用望远镜，因为地球的气氛会扭曲我们的一部分光线和视野。,29.544966723857325
356,在太空安装卫星或望远镜 需要100英尺高的巨型火箭,要把卫星或望远镜送入太空，需要一枚超过 100 英尺高的巨型火箭。,47.077728203184215,要发射卫星或望远镜进入太空，需要一枚超过100英尺高的巨型火箭。,45.74804637211507
357,轮子以令人难以置信的方式改变了世界。 轮子为我们做的最大的一件事就是让我们更方便、更快的交通。,车轮以不可思议的方式改变了世界。车轮对我们最大的贡献，是让我们的交通更加便捷。,29.973395832883416,轮子以不可思议的方式改变了世界。轮子为我们做的最大贡献就是提供了更容易和更快捷的交通方式。,44.02514806175705
358,它给我们带来了火车、汽车和许多其他运输装置。,有了它，我们才有了火车、汽车和许多其他交通工具。,43.45141755394681,它给我们带来了火车、汽车以及许多其他交通工具。,54.80981473026733
359,在它们下面有中等大小的猫 吃中等大小的猎物 从兔子到羚羊和鹿,它们的下方是更多中等大小的猫科动物，它们吃的是中等大小的猎物，从兔子、羚羊到鹿都会吃。,27.694304964205447,在它们下面是一些中等大小的猫科动物，它们以中等大小的猎物为食，包括兔子、羚羊和鹿。,34.40755218951303
360,"最后,有许多小猫(包括松散的宠物猫)食用昆虫、鼠类、蜥蜴和鸟类等数量更多的小猎物。",最终，有许多小型的猫科动物（包括散养的宠物猫），以昆虫、啮齿动物、蜥蜴和鸟类等数量多得多的小型猎物为食。,28.229760714646247,最后，有许多小猫（包括一些散养的宠物猫）会捕食数量更多的小猎物，比如昆虫、啮齿动物、蜥蜴和鸟类。,34.73436238665156
361,"他们成功的秘诀是利基的概念, 每只猫都有一份特殊的工作, 防止他们与他人竞争。",它们成功的秘诀是利基概念，每只猫都负责一项特殊的工作，防止它们与其他猫竞争。,37.198162366842816,他们成功的秘密在于“小众”这一概念，每只猫都有一个特殊的角色，避免了彼此之间的竞争。,24.419491669269252
362,"狮子是社会上最受欢迎的猫,生活在称为骄傲的大群体中。",狮子是群居属性最明显的猫科动物，生活在称为狮群的大型群体中。,22.450752153741508,狮子是最社交的猫科动物，生活在被称为狮群的大群体中。,27.521176890742105
363,"母性由1至3名相关的成年男性组成,还有多达30名女性和幼崽。",狮群由一到三只有亲属关系的成年雄性，以及可多达三十只的雌性和幼崽组成。,13.478661564256061,狮群由一到三个相关的成年雄性以及多达三十只雌性和小狮子组成。,15.4620741114994
364,"女性通常彼此关系密切,是一个由姐妹和女儿组成的大家庭。",作为大家庭里的姐妹和女儿，雌性之间通常彼此关系密切。,38.712474473704894,雌性通常彼此关系非常密切，是一个由姐妹和女儿组成的大型家庭。,60.38041384160866
365,"狮子的骄傲行为就像一群狼或狗, 动物惊人地类似于狮子(但不是其他大猫)的行为, 并且非常致命于猎物。",狮群的行为与狼群或狗群非常类似。这些动物与狮子的行为惊人地相似（但与其他大型猫科动物不同），而且这些行为对它们的猎物来说也是非常致命的。,15.233559259300264,狮群的行为与狼群或狗群非常相似，这些动物在行为上与狮子出奇地相似（但与其他大型猫科动物不同），同时对猎物也非常致命。,13.816364829345959
366,"虎可以攀爬(虽然不太好), 游泳, 跨越遥远的距离, 用强人的五倍的力量拉。",老虎是全能运动员，它会攀爬（虽然攀爬能力不是很强）、游泳、跳远，拉力能达到人类大力士的五倍。,8.814580322255654,一位全面发展的运动员，老虎能够攀爬（虽然不太擅长），游泳，跳跃很远的距离，并且拉力是强壮人类的五倍。,14.034152346831167
367,老虎与狮子、豹和美洲豹同属一组(Genus Panthera)。这四只猫是唯一能吼叫的猫。,老虎与狮、豹和美洲虎属于同一类型（豹属）。这四种大猫是仅有的会吼叫的猫科动物。,20.912466858619403,老虎和狮子、豹子、以及美洲豹同属一个类别（豹属）。这四种猫科动物是唯一能够吼叫的。,24.293738080669055
368,老虎的咆哮不像狮子的咆哮 更像是恶毒的恶言,老虎的咆哮不像狮子的咆哮那样深沉，而更像一句生气嘶吼的话语。,39.38021523416777,老虎的咆哮不像狮子的洪亮吼声，而更像是一句带有怒气、被大声喊出的词句。,28.892386650280443
369,"食肉动物喜欢吃小动物,如果可以的话,它们会捕捉猴子、蛇、老鼠和鸟类。几乎所有猎食动物都比猎食小得多。",豹猫喜欢吃小动物。如果条件允许，他们会捕捉猴子、蛇、啮齿动物和鸟类。豹猫的猎物几乎都比自身要小得多。,32.65358887413532,虎斑猫喜欢吃小动物。如果能的话，它们会捕捉猴子、蛇、啮齿动物和鸟类。几乎所有虎斑猫猎捕的动物都比它们小得多。,41.779253840775105
370,科学家们认为 食肉动物会跟随它们 寻找动物通过嗅觉来吃食(食食) 嗅探它们曾经在地上的地方,科学家认为，美洲豹猫是通过气味和嗅探猎物在地面上的踪迹来跟踪和寻找要捕食的动物的。,12.651659203663385,科学家认为，豹猫通过嗅觉跟踪并找到食物（猎物），闻闻它们在地面上留下的痕迹。,13.942657876238703
371,"他们可以在黑暗中用夜视看得很清楚,并且可以悄悄地移动。 猎食者在猎物周围游荡,捕食猎物,然后围捕猎物。",它们的夜视能力很强，能在黑暗中看得很清楚，而且行动也很隐秘。豹猫的捕食方式是先融入周围环境，然后猛扑向猎物。,14.95739978195862,它们在黑暗中能看得非常清楚，利用夜视能力，并且移动得也非常悄无声息。豹猫通过融入环境来捕猎猎物，然后猛扑上去。,12.777973962896215
372,"当一小群生物(一小群人口)与他们来自的主要人口分开时(比如他们跨越山脉或河流,或者他们迁至新岛屿,因此他们无法轻易地迁回),他们往往会发现自己所处的环境与以前不同。",当一小群生物（一个小种群）与它们本来的主要种群分离时（比如它们跨过山脉和河流，或者它们到了一个新的岛屿以至于不可能轻易回去)，它们通常会发现自己所处的环境与之前不同。,25.37922024904698,当一小群生物（小种群）与它们来自的主要种群隔离开来（比如如果它们越过一座山脉或一条河流，或者如果它们迁移到一个新的岛屿，使得它们无法轻易返回）时，它们往往会发现自己身处于一个与之前不同的环境中。,24.448315774648314
373,"这种新的环境拥有不同的资源和不同的竞争对手,因此新的人口需要不同的特征或适应,才能成为强大的竞争对手,而不是他们以前所需要的竞争对手。",这个新的环境有不同的资源和不同的竞争对手，所以新的种群将需要不同的特征或适应能力来成为一个强有力的竞争对手，而不是它们之前所需要的那些。,43.69305469354554,这个新环境拥有不同的资源和不同的竞争对手，所以新的种群需要不同的特征或适应能力，才能比之前更强地竞争。,47.62664626743595
374,"原始人口完全没有变化, 他们仍然需要 相同的适应 与以前一样。",原来的种群根本没有改变，它们仍需要和以前一样适应环境。,16.268308015754243,原来的种群没有任何变化，他们仍然需要和以前一样的适应。,28.847747376186998
375,"随着时间的流逝,随着新人口开始适应新的环境,他们开始越来越不像其他人口。",随着时间的推移，新的种群开始适应新的环境，它们开始变得与其他种群越来越不相似了。,30.510280395162383,随着时间的推移，当新的人口开始适应他们的新环境时，他们开始变得越来越不像其他人口。,42.6650906811646
376,"最终,经过数千年甚至数百万年之后, 这两种种群将变得如此不同, 以至于它们不能被称为同一种物种。",在历经数千甚至数百万年以后，这两个种群最终看上去会截然不同，以致于不能将两者称作同一物种。,20.30975307974047,最终，经过数千年甚至几百万年，两个人群的外貌将会变得如此不同，以至于它们不能被称为同一种生物。,46.400920500681636
377,"我们称之为过程特征,它只是意味着新物种的形成。 特征是不可避免的后果,也是进化中非常重要的一部分。",我们把这个过程称为“物种形成”，也就是新物种的形成。物种形成是进化的必然结果，也是进化中极为重要的一环。,21.71109675013976,我们把这个过程叫做物种形成，这意味着新物种的产生。物种形成是进化不可避免的结果，也是一个非常重要的部分。,28.028932378514888
378,"植物制造出人类呼吸的氧气, 吸收二氧化碳, 人类呼气(即呼气)。",植物能制造人类吸入的氧气，吸收人类呼出的二氧化碳。,24.29743334743934,植物产生氧气供人类呼吸，同时它们吸收人类呼出的二氧化碳。,22.897009312098355
379,"植物用光合作用太阳做食物,也用阴凉来遮蔽。",植物通过光合作用从阳光中获取养分。它们还能提供荫凉。,10.984770050054532,植物通过光合作用从阳光中制作食物。它们还提供阴凉。,14.862587745812197
380,"我们用植物做房子,用植物做衣服。我们吃的食物多半是植物。没有植物,动物是不能生存的。",我们用植物做房子，用植物做衣服。我们吃的大部分食物都是植物。没有植物，动物就不能生存。,54.667877047817825,我们用植物建造房屋，用植物制作衣服。我们吃的大多数食物都是植物。如果没有植物，动物是无法生存的。,32.57409307551152
381,莫萨龙是它时代的顶级掠食者 所以它什么都不怕 除了其他的麻鼠,沧龙是那个时代的顶级掠食者，除了同类它什么都不怕。,42.03206840483648,巨齿龙是它那个时代的顶级掠食者，因此它害怕的只有其他巨齿龙。,26.83317212965621
382,"其长的下巴被70多颗剃刀尖尖牙打得满地都是,嘴顶上还有另外一块垫子,这意味着任何越过其道路的东西都无处可逃。",它的长下颚上布满了 70 多颗剃刀般锋利的牙齿，上颚上还有一排。这意味着任何与它相遇的东西都无路可逃。,26.02558855116916,它那长长的下颌上布满了超过70颗锋利的牙齿，嘴顶上还有一套额外的牙齿，这意味着一旦有什么东西经过它的路径，就没有逃脱的可能。,13.41568159921717
383,"我们不确定,但它可能有一个叉舌。 它的饮食包括海龟,大鱼,其他的食肉动物, 甚至可能是食人者。",它的舌头有可能是分叉的，对此我们尚不确定。它的食物包括海龟、大型鱼类、其他沧龙，甚至会吃人。,18.045336139836813,我们不确定，但它可能有一条分叉的舌头。它的饮食包括海龟、大鱼、其他的海怪，而且它可能甚至是个食人族。,34.39264029480556
