id,translated_hindi,origin_translation,origin_bleu,gpt_translation,gpt_bleu
203,पोलैंड के पुरुष दृष्टिविहीन स्कीयर मैसीज क्रेज़ेल और गाइड अन्ना ओगरज़िनस्का ने सुपर-जी में तेरहवें स्थान पर रहे। दक्षिण कोरिया के जोंग सीर्क पार्क ने पुरुषों के बैठते सुपर-जी में चौबीसवें स्थान पर रहे।,"पोलैंड निवासी नेत्रहीन पुरुष, मैकीज क्रेज़ेल और उनकी गाइड ऐना ऑगर्ज़िनस्का ने सुपर-जी मुकाबले में तेरहवाँ स्थान हासिल किया. इसके अलावा, दक्षिण कोरिया के जोंग सिऑर्क पार्क इस मुकाबले में चौबीसवें स्थान पर रहे.",51.960750718816286,पोलैंड के पुरुष दृष्टिहीन स्कीयर माचेज़ क्रेज़ेल और गाइड अन्ना ओगार्ज़िंस्का ने सुपर-जी में तेरहवां स्थान प्राप्त किया। दक्षिण कोरिया के जोंग सिओर्क पार्क पुरुष बैठने वाले सुपर-जी में चौबीसवें स्थान पर रहे।,72.31025084530994
204,2010 के भूकंप के बाद हैती पहुंचे संयुक्त राष्ट्र शांति बलों को इस बीमारी के प्रसार के लिए दोषी ठहराया जा रहा है जो सैनिकों के शिविर के पास शुरू हुई थी।,2010 के भूकंप के बाद हैती में पहुँचे संयुक्त राष्ट्र के शांति सैनिकों को उस बीमारी को फैलाने के लिए दोषी ठहराया जा रहा है जो सेना के शिविर के पास शुरू हुई थी.,72.68069330551927,"2010 के भूकंप के बाद हैती में आए संयुक्त राष्ट्र के शांति सैनिकों पर उस बीमारी के फैलने का आरोप लगाया जा रहा है, जो सैनिकों के शिविर के पास शुरू हुई थी।",66.06669942464471
205,"मुकदमे के अनुसार, संयुक्त राष्ट्र शिविर से कचरे को ठीक से साफ नहीं किया गया था, जिससे बैक्टीरिया हाईटियों की सबसे बड़ी नदी आर्टिबोनाइट नदी के सहायक में प्रवेश कर गया था।","मुकदमे के अनुसार, संयुक्त राष्ट्र के शिविर से निकलने वाले कचरे को अच्छी तरह से साफ़ नहीं किया गया था, जिस कारण बैक्टीरिया हैती की सबसे बड़ी, आर्टिबोनिट नदी की सहायक नदी में प्रवेश कर गया.",63.11821449102689,"याचिका के अनुसार, यूएन शिविर से निकलने वाला अपशिष्ट ठीक से सैनिटाइज नहीं किया गया, जिससे बैक्टीरिया आर्टिबोनाइट नदी की एक सहायक नदी में प्रवेश कर गए, जो हैती की सबसे बड़ी नदियों में से एक है।",52.69382447508784
206,"सेना के आगमन से पहले, हैती को 1800 के दशक के बाद से बीमारी से संबंधित समस्याओं का सामना नहीं करना पड़ा था।","टुकड़ियों के पहुँचने से पहले, 1800 के दशक से हैती का कभी-भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था.",39.368597966371325,"सैनिकों के आगमन से पहले, हैती ने 1800 के दशक के बाद से बीमारी से संबंधित समस्याओं का सामना नहीं किया था।",81.44482235012941
207,हाईटियन इंस्टीट्यूट फॉर जस्टिस एंड डेमोक्रेसी ने स्वतंत्र अध्ययनों का हवाला दिया है जो बताते हैं कि नेपाल की संयुक्त राष्ट्र शांति बटालियन अनजाने में हीती में बीमारी लाया।,हैतियन इंस्टीट्यूट फ़ॉर जस्टिस एंड डेमोक्रेसी ने स्वतंत्र अध्ययनों का हवाला देते हुए सुझाव दिया है कि नेपाली संयुक्त राष्ट्र शांति रक्षा बटालियन अनजाने में हैती में बीमारी लेकर आई है.,73.07262988821645,हैती संस्थान ने न्याय और लोकतंत्र के लिए स्वतंत्र अध्ययन का उल्लेख किया है जिसमें सुझाव दिया गया है कि नेपाली यूएन शांति सुरक्षा बटालियन ने अनजाने में बीमारी हैती लाई।,39.64377351599207
208,इस बीमारी पर संयुक्त राष्ट्र के विशेषज्ञ डेनिएल लैंटाने ने कहा कि यह प्रकोप शांति सैनिकों द्वारा होने की संभावना है।,इस बीमारी पर संयुक्त राष्ट्र के विशेषज्ञ डेनिएल लैंटगेन ने कहा कि इसका प्रकोप का कारण शांति रखने वाले हैं |,64.07395468990374,"डेनियल लैंटेन ने, जो कि इस रोग पर एक UN विशेषज्ञ हैं, कहा कि यह महामारी संभवतः शांति रक्षक के कारण हुई थी।",32.0858605792325
209,हैमिल्टन ने पुष्टि की हॉवर्ड विश्वविद्यालय अस्पताल ने रोगी को स्थिर स्थिति में भर्ती कराया।,हैमिल्टन ने पुष्टि की कि हॉवर्ड यूनिवर्सिटी अस्पताल ने मरीज को स्थिर हालत में भर्ती किया।,55.30516463227097,हैमिल्टन ने पुष्टि की कि हॉवर्ड यूनिवर्सिटी अस्पताल ने मरीज को स्थिर हालत में भर्ती किया है।,53.666163769443244
210,"मरीज नाइजीरिया में था, जहां ईबोला वायरस के कुछ मामले सामने आए हैं।","मरीज नाइजीरिया गया था, जहाँ इबोला वायरस के कुछ मामले सामने आए हैं.",78.39688450771374,"रोगी नाइजीरिया गया था, जहाँ इबोला वायरस के कुछ मामले हुए हैं।",60.59978434940992
211,"अस्पताल ने संक्रमण नियंत्रण के लिए प्रोटोकॉल का पालन किया है, जिसमें अन्य लोगों के संभावित संक्रमण को रोकने के लिए रोगी को दूसरों से अलग करना शामिल है।","अस्पताल ने संक्रमण नियंत्रण के लिए नियमों का पालन किया है, इन नियमों में दूसरों के संभावित संक्रमण को रोकने के लिए रोगी को दूसरों से अलग करना शामिल है।",79.98184601707271,"अस्पताल ने संक्रमण नियंत्रण के लिए प्रोटोकॉल का पालन किया है, जिसमें संभावित अन्य लोगों के संक्रमण को रोकने के लिए मरीज को अन्य लोगों से अलग करना शामिल है।",83.98627694897363
212,सिम्पसंस से पहले साइमन ने विभिन्न पदों पर कई शो पर काम किया था।,द सिंपसन के पहले साइमन ने कई शोज़ के कई पोज़िशन्स में काम किया था.,41.841199095367216,"द सिम्पसंस से पहले, साइमन ने विभिन्न पदों पर कई शो पर काम किया था।",91.51836411124454
213,"1980 के दशक के दौरान उन्होंने टैक्सी, चीर्स और द ट्रेसी उलमैन शो जैसे शो में काम किया।","1980 के दशक के दौरान उन्होंने टैक्सी, चीयर्स, और द ट्रेसी उल्मैन शो जैसे शो में काम किया था.",82.8146444547834,"1980 के दशक के दौरान, उन्होंने टैक्सी, चीयर्स और द ट्रेसी उल्मन शो जैसे शो पर काम किया।",76.48880510406232
214,"1989 में उन्होंने ब्रूक्स और ग्रोनिंग के साथ द सिम्पसंस बनाने में मदद की, और शो की पहली लेखन टीम को किराए पर लेने के लिए जिम्मेदार थे।",1989 में उसने ब्रुक्स और ग्रोएनिंग के साथ द सिम्पसन को रचने में मदद की और वह शो की पहली राइटिंग टीम को नियुक्त करने के लिए उत्तरदायी था.,49.56862018605234,"1989 में उन्होंने ब्रूक्स और ग्रोनिंग के साथ द सिम्पसन्स बनाने में मदद की, और शो की पहली लेखन टीम को नियुक्त करने के लिए जिम्मेदार थे।",85.40249218524384
215,"1993 में शो छोड़ने के बावजूद उन्होंने कार्यकारी निर्माता का खिताब बरकरार रखा, और रॉयल्टी में हर सीज़न लाखों डॉलर प्राप्त करना जारी रखा।",1993 में शो छोड़ने के बाद भी वे एग्जीक्यूटिव प्रोड्यूसर के पद पर बने रहे और हर सीज़न में लाखों-करोड़ों डॉलर की रॉयल्टी लेते रहे.,31.774301927156824,"1993 में शो छोड़ने के बावजूद, उन्होंने कार्यकारी निर्माता का खिताब बनाए रखा, और हर सीजन में लाखों डॉलर रॉयल्टी के रूप में प्राप्त करते रहे।",69.7212004810533
216,इससे पहले चीनी समाचार एजेंसी सिन्हुआ ने एक विमान के अपहरण की सूचना दी थी।,इससे पहले चीनी समाचार एजेंसी शिन्हुआ ने एक विमान के अपहरण की सूचना दी थी.,91.9365977563579,पहले चीनी समाचार एजेंसी शिन्हुआ ने बताया कि एक विमान का अपहरण हुआ है।,57.84261112195003
217,बाद में रिपोर्ट्स में कहा गया कि विमान को बम की धमकी मिली और उसे कंधार में उतरते हुए अफगानिस्तान वापस भेजा गया।,फिर बाद की रिपोर्ट्स में कहा गया था कि प्लेन को बम के ख़तरे की जानकारी मिली थी और उसे अफ़गानिस्तान की तरफ़ मोड़कर कांधार में उतारा गया था.,43.60426065351112,"बाद में आई रिपोर्टों में कहा गया कि विमान को बम की धमकी मिली और इसे अफगानिस्तान की ओर मोड़ दिया गया, जहाँ यह कंधार में उतरा।",61.15805641996719
218,शुरुआती रिपोर्टों में कहा गया है कि उरुम्ची में आपातकालीन लैंडिंग से इनकार किए जाने के बाद विमान को वापस अफगानिस्तान भेजा गया था।,शुरुआती रिपोर्ट कहती है कि उरूमकी में आपातकालीन लैंडिंग से इनकार कर देने के बाद विमान को अफ़गानिस्तान वापस ले जाया गया था.,66.9658020496095,"प्रारंभिक रिपोर्टों के अनुसार, विमान को उद्दिनकी में आपातकालीन लैंडिंग से मना किए जाने के बाद अफगानिस्तान की ओर वापस मोड़ दिया गया।",52.94212787541777
219,"ईरान में हवाई दुर्घटनाएं आम हैं, जिसमें एक बुढ़ापे वाला बेड़ा है जो नागरिक और सैन्य दोनों कार्यों के लिए खराब रूप से बनाए रखा जाता है।","इरान में हवाई दुर्घटनाएँ सामान्य हैं, जिसके पास बरसों पुराने हवाई जहाज़ हैं जिनका सिविल और मिलिट्री ऑपरेशन्स में सही तरीके से मेनटेन नहीं किया गया.",29.594268785123095,"विमानन दुर्घटनाएँ ईरान में सामान्य हैं, जहाँ की उम्रदराज़ विमान fleet है जो नागरिक और सैन्य संचालन के लिए अच्छी तरह से संरक्षित नहीं है।",34.850442447906055
220,अंतरराष्ट्रीय प्रतिबंधों के कारण नए विमान नहीं खरीदे जा सकते हैं।,अंतर्राष्ट्रीय प्रतिबंधों का मतलब है कि नए विमान नहीं खरीदे जा सकते.,73.03646392051054,अंतरराष्ट्रीय प्रतिबंधों का मतलब है कि नए विमान नहीं खरीदे जा सकते।,78.89819811015147
221,"इस सप्ताह की शुरुआत में, एक पुलिस हेलीकॉप्टर दुर्घटना में तीन लोग मारे गए और तीन और घायल हो गए।","इस हफ्ते की शुरुआत में, एक पुलिस हेलीकॉप्टर दुर्घटना में तीन लोगों की मौत हो गई और तीन और घायल हो गए.",75.05849682179343,"इस सप्ताह की शुरुआत में, एक पुलिस हेलिकॉप्टर दुर्घटना में तीन लोग मारे गए और तीन अन्य घायल हो गए।",87.10691221728433
222,"पिछले महीने ईरान ने अपनी सबसे बड़ी हवाई दुर्घटना देखी जब आर्मेनिया की ओर जा रहा एक विमान दुर्घटनाग्रस्त हो गया, जिसमें 168 लोग मारे गए।","पिछले महीने ईरान में कई वर्षो बाद एक बेहद खराब हवाई हादसा हुआ, जब आर्मीनिया जा रहा एक विमान दुर्घटनाग्रस्त हो गया था, जिस पर सवार 168 लोगों की मौत हो गयी.",49.119522118245854,"पिछले महीने ईरान ने वर्षों में अपना सबसे खराब विमानन आपदा देखी जब एक एयरलाइनर आर्मेनिया की ओर बढ़ रहा था, जो दुर्घटनाग्रस्त हो गया, जिसमें बोर्ड पर 168 लोग मारे गए।",56.48141348504689
223,"उसी महीने एक और विमान ने मशहद में एक रनवे को तोड़कर दीवार पर टकराया, जिसमें 17 लोग मारे गए।","उसी महीने एक अन्य विमान मशहद के एक रनवे से आगे निकल गया और एक दीवार से टकरा गया, जिसमें सत्रह की मौत हो गई।",36.81965373992407,"उसी महीने एक और एयरलाइनर ने मशहद में एक रनवे को पार किया और एक दीवार से टकरा गया, जिसमें सत्रह लोग मारे गए।",54.69386319683197
224,एयरोस्मिथ ने अपने दौरे पर अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है।,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है.,88.152157243081,एरोस्मिथ ने अपने दौरे पर बाकी के सभी कंसर्ट रद्द कर दिए हैं।,51.58199734396466
225,रॉक बैंड को 16 सितंबर तक संयुक्त राज्य अमेरिका और कनाडा का दौरा करना था।,16 सितंबर तक रॉक बैंड को अमेरिका और कनाडा की यात्रा करनी थी.,62.28064649204672,रॉक बैंड का 16 सितंबर तक संयुक्त राज्य अमेरिका और कनाडा का दौरा करने का कार्यक्रम था।,76.3236169546015
226,उन्होंने 5 अगस्त को प्रदर्शन करते समय मंच से गिरने के बाद मुख्य गायक स्टीवन टायलर घायल होने के बाद दौरा रद्द कर दिया है।,5 अगस्त को प्रदर्शन के दौरान प्रमुख गायक स्टीवन टायलर के मंच से गिर कर घायल होने के बाद उन्होंने दौरे को रद्द कर दिया है.,67.46756664268824,उन्होंने लीड सिंगर स्टीवेन टायलर केstage से गिरकर घायल होने के बाद 5 अगस्त को प्रदर्शन के दौरान टूर को रद्द कर दिया है।,57.4630087757901
227,मैरी ने सेट में दोनों पुरुषों के हर एक सेवारत होने के बाद पहले सेट में टाई ब्रेक में हार दर्ज की।,सेट में एक-एक सर्विस दोनों पुरुषों के पास रहने के बाद मरे टाई ब्रेकर में पहला सेट हार गया.,45.02938411003052,"मरे ने पहले सेट को टाई ब्रेक में हार दिया, जब दोनों पुरुषों ने सेट में हर एक सर्व को अपने-अपने के पास रखा।",49.149936005124495
228,"दूसरे सेट में डेल पोट्रो को शुरुआती बढ़त मिली, लेकिन इसके लिए भी 6-6 के बाद बराबरी का ब्रेक की आवश्यकता पड़ी।","डेल पोत्रो के पास दूसरे सेट की शुरुआत में एडवांटेज था, लेकिन 6-6 पर पहुँचने के बाद इसमें भी टाई ब्रेक की आवश्यकता थी.",40.785787271394206,"डेपोट्रो ने दूसरे सेट में शुरुआती बढ़त बनाई, लेकिन यह भी 6-6 होने के बाद टाई-ब्रेक की आवश्यकता थी।",54.41497256830926
229,पोट्रो को इस समय अपने कंधे का इलाज मिला लेकिन वह खेल में वापस लौटने में कामयाब रहे।,पोट्रो ने इस पॉइंट पर अपने कंधे का इलाज करवाया लेकिन खेल में वापसी करने में कामयाब रहे.,57.62010766685116,"पोतरो ने इस बिंदु पर अपने कंधे का इलाज कराया, लेकिन वह खेल में लौटने में सफल रहे।",51.794682940393365
230,कार्यक्रम स्थानीय समय (यूटीसी) पर रात 8:30 बजे शुरू हुआ।,कार्यक्रम सुबह 8:30 बजे शुरू हुआ था। स्थानीय समय (15.00 UTC)।,58.33674034265554,प्रोग्राम स्थानीय समय के अनुसार शाम 8:30 बजे (15:00 यूटीसी) शुरू हुआ।,46.98870176468255
231,देश भर के प्रसिद्ध गायकों ने श्री श्याम के चरणों में भजन या भक्ति गीत प्रस्तुत किए।,देशभर के लोकप्रिय गायक श्री श्याम के चरणों में भजन या भक्तिगीत पेश करते हैं.,64.15192268551519,"देश भर के प्रसिद्ध गायकों ने श्री श्याम की चरणों में भजन, या भक्ति गीत, प्रस्तुत किए।",84.5094206427328
232,"गायक संजू शर्मा ने शाम की शुरुआत की, इसके बाद जयशंकर चौधरी ने छप्पन भोजभजन भी किया। गायक राजू खंडेलवाल उनके साथ थे।","गायक संजू शर्मा ने शाम की शुरुआत की, उसके बाद जय शंकर चौधरी ने छप्पन भोग भजन भी गाया, गायक, राजू खंडेलवाल ने उनका साथ दिया।",71.21987261238672,"गायक संजू शर्मा ने शाम की शुरुआत की, इसके बाद जय शंकर चौधरी आए। उन्होंने छप्पन भोग भजन भी प्रस्तुत किया। गायक राजू खान्देलवाल उनका साथ दे रहे थे।",66.25102518601345
233,तब लक्ष्खा सिंह ने भजन गाए।,"फिर, लक्खा सिंह ने भजन गायकी की कमान संभाली.",39.84397806173521,"फिर, लख्खा सिंह ने भजन गाने में प्रमुखता ली।",39.278753841861665
234,"छप्पन भोग की 108 प्लेटें (हिन्दू धर्म में, 56 अलग-अलग खाद्य पदार्थ, जैसे, मिठाई, फल, अखरोट, व्यंजन आदि जो देवता को चढ़ाए जाते हैं) बाबा श्याम को परोसी जाती थीं।","बाबा श्याम को छप्पन भोग (हिंदू धर्म में, 56 अलग-अलग खाद्य पदार्थ, जैसे, मिठाई, फल, मेवा, व्यंजन आदि जो देवता को चढ़ाए जाते हैं) की 108 थाली परोसी गईं.",76.67105930823126,"बाबा श्याम को 108 थालियाँ छप्पन भोग (हिंदू धर्म में, 56 विभिन्न खाद्य वस्तुएँ, जैसे मिठाईयाँ, फल, मेवे, व्यंजन आदि जो देवता को अर्पित की जाती हैं) परोसी गईं।",49.10969155459261
235,लक्ष्खा सिंह ने छप्पन भोजभजन भी प्रस्तुत किया। गायक राजू खंडेलवाल उनके साथ थे।,"लक्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया। गायक, राजू खंडेलवाल उनके साथ थे।",86.23885982031004,"लख्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया। गायक, राजू खंडेलवाल उनके साथ थे।",85.1838753932702
236,"टोक्यो गेम शो की गुरुवार की मुख्य प्रस्तुति में, निंटेंडो के अध्यक्ष सतोरु इवाटा ने कंपनी के नए निंटेंडो रिवोल्यूशन कंसोल के लिए नियंत्रक डिजाइन का अनावरण किया।",टोक्यो गेम शो में गुरूवार को निन्टेन्डो के अध्यक्ष सटोरू इवाता ने कंपनी के रिवोल्यूशन कंसोल के लिए कंट्रोलर डिजाइन का अनावरण किया.,60.68862035902802,"गुरुवार को टोक्यो गेम शो के प्रमुख प्रस्तुति में, निन्टेंडो के अध्यक्ष सतोरी इवाटा ने कंपनी के नए निन्टेंडो रिवॉल्यूशन कंसोल के लिए कंट्रोलर डिज़ाइन का अनावरण किया।",70.7678409755328
237,"टेलीविजन रिमोट की तरह, नियंत्रक उपयोगकर्ता के टेलीविजन के पास रखे दो सेंसर का उपयोग तीन आयामी अंतरिक्ष में इसकी स्थिति को त्रिकोणित करने के लिए करता है।","टेलीविज़न रिमोट से मिलता-जुलता, कंट्रोलर तीन-आयामी स्पेस में अपनी स्थिति को त्रिभुजाकार बनाने के लिए उपयोगकर्ता के टेलीविज़न के पास रखे गए दो सेंसर का उपयोग करता है.",51.21746861397597,"एक टेलीविजन रिमोट की तरह दिखाई देने वाला, नियंत्रक उपयोगकर्ता के टेलीविजन के पास रखे गए दो सेंसर का उपयोग करके तीन-आयामी स्थान में इसकी स्थिति का त्रिकोणीयकरण करता है।",66.19189981227105
238,इससे खिलाड़ी वीडियो गेम में एक्शन और मूवमेंट को एयर में डिवाइस को ले जाकर कंट्रोल कर सकते हैं।,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा.,46.028481081488806,"यह खिलाड़ियों को वीडियो गेम्स में क्रियाओं और गतियों को नियंत्रित करने की अनुमति देगा, जिससे वे उपकरण को हवा में हिला सकते हैं।",26.10082777785216
239,जियानकार्लो फिसीकेला ने अपनी कार का नियंत्रण खो दिया और शुरुआत के बहुत ही जल्द ही दौड़ समाप्त कर दी।,जियानकार्लो फिशिचेला ने अपनी कार पर नियंत्रण खो दिया और शुरू करने के कुछ समय बाद ही दौड़ समाप्त कर दी.,65.99317933653242,जियानकार्लो फिसिकेला ने अपनी कार पर नियंत्रण खो दिया और शुरुआत के बहुत जल्द बाद ही दौड़ समाप्त कर दी।,81.35937448693826
240,"उनके साथी फर्नांडो एलोन्सो अधिकांश दौड़ में अग्रणी थे, लेकिन उन्होंने इसे अपने पिट-स्टॉप के तुरंत बाद समाप्त कर दिया, शायद एक खराब रूप से दाएं सामने का पहिया था।","उनकी टीम के साथी फ़र्नांडो अलोंसो अधिकांश दौड़ में आगे थे, लेकिन अपने अल्प-विराम के ठीक बाद इसे रोक दिया, शायद इसलिए क्योंकि सामने वाला पहिया बुरी तरह से सिकुड़ गया था.",40.19132241532746,"उसके साथी चालक फर्नांडो अलोनसो अधिकांश दौड़ में पहले स्थान पर थे, लेकिन उन्होंने अपनी पिट-स्टॉप के तुरंत बाद दौड़ समाप्त की, शायद एक खराब तरीके से टक किए हुए दाहिने सामने के पहिये के कारण।",53.69433138189422
241,"माइकल शुमाकर ने एलोन्सो के बाद ही अपनी दौड़ समाप्त कर दी, क्योंकि दौड़ के दौरान कई लड़ाइयों में निलंबन क्षति हुई थी।",माइकल शूमाकर ने अलोंसो के कुछ समय बाद ही अपनी रेस समाप्त कर दी थी कयोंकि रेस के दौरान कई संघर्षों में सस्पेंशन को क्षति पहुँची थी।,39.88011851396562,"माइकल शूमाकर ने दौड़ को अलोंसो के थोड़ी देर बाद समाप्त किया, क्योंकि दौड़ के दौरान कई लड़ाइयों में सस्पेंशन को नुकसान हुआ था।",50.11938682615802
242,"उन्होंने प्रेस कॉन्फ्रेंस के एक अंश के अनुसार कहा, ""वह बहुत प्यारी है और काफी अच्छी तरह से गाती है।",“उन्होंने न्यूज़ कॉन्फ़्रेंस की एक ट्रांसक्रिप्ट में कहा कि वह बहुत प्यारी है और काफी अच्छा गाती भी है.”,47.46267813515251,"""वह बहुत प्यारी है और बहुत अच्छा गाती है,"" उन्होंने समाचार सम्मेलन के एक प्रतिलेख के अनुसार कहा।",50.03145569611412
243,"""मैं हर बार जब हम इस पर एक रिहर्सल करते थे, तो मैं दिल से प्रभावित होता था।""","“हर बार जब हम इस पर अभ्यास करते थे, तो मैं अपने दिल से भावविभोर हो जाता था।”",48.188913656514934,"""जब भी हमने इस पर रिहर्सल की, मैं हर बार दिल से प्रेरित हुआ।""",44.659166870580435
244,"प्रक्षेपण के लगभग 3 मिनट बाद, एक बोर्ड पर कैमरा ने ईंधन टैंक से अलग होने वाले कई टुकड़ों के पृथक्करण फोम को दिखाया।","लॉन्च के लगभग 3 मिनट बाद, एक ऑन-बोर्ड कैमरा ने ईंधन टैंक से इन्सुलेशन फ़ोम के कई टुकड़े दिखाए.",53.79349462600537,"लॉन्च के लगभग 3 मिनट बाद, एक ऑन-बोर्ड कैमरा ने दिखाया कि ईंधन टैंक से कई टुकड़े इंसुलेशन फोम के टूटकर गिर गए।",49.17544111520008
245,"हालांकि, माना जाता है कि उन्होंने शटल को कोई नुकसान नहीं पहुंचाया है।","हालाँकि, उन्होंने शटल में किसी तरह के नुकसान होने के बारे में नहीं सोचा.",34.45294386834201,"हालांकि, ऐसा नहीं माना जाता कि उन्होंने शटल को कोई नुकसान पहुँचाया है।",71.27534964533923
246,"नासा के शटल कार्यक्रम के प्रमुख एन. वेन हेल जूनियर ने कहा कि फोम ""हमारे लिए चिंताजनक समय के बाद"" गिर गया था।","नासा के शटल कार्यक्रम के प्रमुख एन. वेन हेल जूनियर ने कहा कि “जिस समय की हम चिंता कर रहे थे”, उसके बाद फोम गिरा था।",65.50198666806078,"नासा के शटल कार्यक्रम के प्रमुख एन. वेन हाले जूनियर ने कहा कि फोम ""उस समय के बाद गिरा है जिसे लेकर हम चिंतित हैं।""",64.16623149479834
247,"5 मिनट में एक हवा अंदर आने लगी, एक मिनट बाद हवा 70 किमी प्रति घंटा तक पहुंच रही थी... फिर बारिश आई, लेकिन इतनी जोर से और इतनी बड़ी कि यह आपकी त्वचा को एक सुई की तरह मारती है, फिर आसमान से बर्फ गिर गई, लोग घबरा गए और चिल्लाते और एक दूसरे पर दौड़ते हुए।","प्रदर्शन चालू होने के पाँच मिनट में हवा शुरू हो जाती है, लगभग एक मिनट बाद, हवा 70 किमी/घंटा तक पहुँच रही है... फिर बारिश आती है, लेकिन इतनी तेज़ और इतनी बड़ी बूँदें कि यह आपकी त्वचा को सुई की तरह चुभती है, फिर आकाश से ओले गिरते हैं, लोग घबराते हैं, चिल्लाते हैं और अफरातफरी मच जाती है।",45.09754910227375,"प्रदर्शन के पांच मिनट बाद, एक हवा आने लगती है, लगभग एक मिनट बाद, हवा की गति 70 किमी/घंटा तक पहुँच जाती है... फिर बारिश आती है, लेकिन इतनी तेज और इतनी बड़ी कि यह आपकी त्वचा पर सुई की तरह लगती है, फिर आसमान से ओले गिरते हैं, लोग घबरा जाते हैं और चिल्लाते हैं और एक-दूसरे पर भागते हैं।",50.43250312164294
248,"मैंने अपनी बहन और उसके दोस्त को खो दिया, और रास्ते में व्हीलचेयर पर दो विकलांग लोग थे, लोग बस कूदते थे और उन्हें धक्का देते थे"", अरमान वर्सा ने कहा।","आर्मंड वर्सास ने कहा, मैंने अपनी बहन और उसकी दोस्त को खो दिया, और रास्ते में व्हीलचेयर में दो दिव्यांग लोग थे, और लोग उनपर उछल रहे थे और उन्हें धक्का दे रहे थे”।",62.9857853087736,"""मैंने अपनी बहन और उसके दोस्त को खो दिया, और मेरे रास्ते में दो विकलांग लोग व्हीलचेयर में थे, लोग बस कूदकर उनसे गुजर रहे थे और उन्हें धक्का दे रहे थे,"" आर्मंड वेरसाचे ने कहा।",64.09990140969872
249,एनएचके ने यह भी बताया कि निगाटा प्रान्त में काशिवाजाकी करीवा परमाणु ऊर्जा संयंत्र सामान्य रूप से काम कर रहा था।,एनएचके ने भी सूचना दी कि निगाता प्रांत में काशीवाज़की करिवा परमाणु ऊर्जा संयंत्र सामान्य रूप से काम कर रहा था.,68.52261634942248,NHK ने यह भी रिपोर्ट किया कि नियागाटा प्रांत में स्थित काशीवज़ाकी कारीवा परमाणु विद्युत संयंत्र सामान्य रूप से काम कर रहा है।,51.72724376366518
250,होकुरीकू इलेक्ट्रिक पावर कंपनी ने भूकंप से कोई प्रभाव नहीं बताया और उसके शिका परमाणु ऊर्जा संयंत्र में नंबर 1 और 2 रिएक्टर बंद कर दिए गए।,होकूरिकू इलेक्ट्रिक पॉवर कंपनी ने रिपोर्ट दी कि भूकंप का कोई असर नहीं हुआ है. यह भी बताया कि इसके शिका न्यूक्लियर पावर प्लांट के रिएक्टर नंबर 1 और 2 बंद कर दिए गए थे.,41.916508675192006,होकुरिकू इलेक्ट्रिक पावर कंपनी ने earthquake के कोई प्रभाव नहीं होने की जानकारी दी है और उसकी शिका नाभिकीय ऊर्जा संयंत्र के नंबर 1 और 2 रिएक्टर बंद कर दिए गए हैं।,58.481419130762255
