id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
296,"По словам Мика О'Флинна, исполняющего обязанности директора по сохранению парков и наследию в НПВС, четыре стрелка, выбранные для первой операции стрельбы, получили всесторонние инструкции по безопасности и обучению.","По словам Мика О'Флинна, исполняющего обязанности директора по сохранению парков и наследия Службы охраны диких животных и национальных парков, четыре стрелка, отобранные для первой стрелковой операции, прошли комплексную подготовку и инструктаж по безопасности.",0.8788966536521912,"Согласно словам Мика О'Флинна, исполняющего обязанности директора по охране парков и наследия в NPWS, четверо стрелков, отобранных для первой операции по стрельбе, прошли комплексное обучение по безопасности и подготовке.",0.9070022702217102
297,Мартели вчера принял присягу в новом Временном избирательном совете (ПИК) из девяти членов.,"Вчера Мартейи привёл к присяге новый Временный избирательный совет (ВИС), состоящий из девяти участников.",0.9339221119880676,Мартелли вчера принес присягу новому Временному избирательному совету (CEP) из девяти членов.,0.9461502432823181
298,Это пятый старший директор Мартели за четыре года.,Это пятый CEP Мартейи за четыре года.,0.7357608675956726,Это пятый CEP Мартелли за четыре года.,0.7517004013061523
299,В прошлом месяце президентская комиссия рекомендовала отставку предыдущего ЦЕП в рамках пакета мер по продвижению страны к новым выборам.,В прошлом месяце президентская комиссия рекомендовала предыдущему Временному избирательному совету уйти в отставку в качестве части пакета мер для движения страны к новым выборам.,0.9219335913658142,В прошлом месяце президентская комиссия порекомендовала отставку предыдущего CEP в рамках комплекса мер по продвижению страны к новым выборам.,0.9404584169387817
300,"Комиссия была реакцией Мартели на широкомасштабные антирежимные протесты, начавшиеся в октябре.","Комиссия стала ответом Мартелли на массовые протесты против государственного режима, начавшиеся в октябре.",0.9524751305580139,"Комиссия была ответом Мартелли на массовые антиправительственные протесты, которые начались в октябре.",0.9481108784675598
301,"Иногда насильственные протесты были вызваны невыполнением выборов, некоторые из которых должны были состояться с 2011 года.","Эти иногда сопровождавшиеся насилием протесты были вызваны непроведением выборов, некоторые из которых должны были состояться ещё в 2011 году.",0.8918235898017883,"Иногда насильственные протесты были вызваны невыполнением выборов, некоторые из которых должны были состояться с 2011 года.",0.9720740914344788
302,"Было зарегистрировано около 60 случаев перегрева и повреждений iPod, в результате чего произошло шесть пожаров и четыре человека получили незначительные ожоги.","Было получено около 60 случаев перегрева бракованных устройств iPod, в результате чего произошло шесть пожаров и четыре человека получили небольшие ожоги.",0.9253858923912048,"Сообщается о примерно 60 случаях перегрева неисправных iPod, что привело к шести пожарам и оставило четырех человек с незначительными ожогами.",0.8931089043617249
303,"Министерство экономики, торговли и промышленности Японии (METI) заявило, что оно стало осведомлено о 27 авариях, связанных с устройствами.","Министерство экономики, торговли и промышленности Японии (METI) заявило, что ему было известно о 27 cлучаях, связанных с этими устройствами.",0.9343302845954895,"Министерство экономики, торговли и промышленности Японии (METI) сообщило, что было известно о 27 инцидентах, связанных с этими устройствами.",0.9402143955230713
304,"На прошлой неделе METI объявила, что Apple сообщила ей о 34 дополнительных инцидентах с перегревом, которые компания назвала ""несерьезными"".","На прошлой недели Министерство экономики, труда и промышленности объявило, что Apple  проинформировала его о 34 дополнительных случаях перегрева, которые компания назвала ""несерьёзными"".",0.912833571434021,"На прошлой неделе Министерство экономики, торговли и промышленности (METI) объявило, что Apple сообщила о 34 дополнительных инцидентах перегрева, которые компания назвала ""недостаточно серьезными.""",0.912077009677887
305,"В ответ на это министерство назвало отсрочку Apple отчета ""истинно сожалеющим"".","В ответ министерство назвало задержку отчета Apple ""очень прискорбной"" .",0.8290034532546997,"Министерство ответило, назвав отсрочку доклада Apple «действительно прискорбной».",0.8439313769340515
306,Землетрясение произошло в Мариане в 07:19 по местному времени (09:19 по местному времени в пятницу).,В 07:19 утра по местному времени (21:19 по Гринвичу в пятницу) произошло землетрясение в Мариане.,0.9153855443000793,Землетрясение произошло в Мариане в 07:19 утра по местному времени (09:19 вечера по GMT в пятницу).,0.9317193627357483
307,"Управление по чрезвычайным ситуациям Северных Марианских островов сообщило, что в стране не было никаких повреждений.","Управление по чрезвычайным ситуациям Северных Марианских островов заявило, что в стране не было сообщений о причинённом ущербе.",0.8927424550056458,"Офис управления чрезвычайными ситуациями Северных Марианских островов сообщил, что в стране не было зафиксировано никаких повреждений.",0.9219225645065308
308,"Также Центр предупреждения о цунами в Тихом океане сообщил, что никаких признаков цунами не было.","Также Тихоокеанский центр предупреждения цунами заявил, что никаких признаков цунами не было.",0.9449428915977478,"Также Тихоокеанский центры предупреждения о цунами сообщил, что нет указаний на цунами.",0.9203768968582153
309,"Бывший филиппинский полицейский держал в заложниках гонконгских туристов, похитив их автобус в столице Филиппин Маниле.","Бывший филиппинский полицейский угнал туристический автобус в Маниле, столице Филиппин, и взял в заложники гонконгских туристов.",0.8409685492515564,"Бывший полицейский из Филиппин взял туристов из Гонконга в заложники, захватив их автобус в Маниле, столице Филиппин.",0.8344596028327942
310,Роландо Мендоза выстрелил в туристов со своей винтовкой М16.,Роландо Мендоса выстреливал из своей винтовки М16 в туристов.,0.9452706575393677,,
311,"Несколько заложников были спасены, и по меньшей мере шесть были подтверждены мертвыми.","Несколько заложников были спасены, а как минимум шестеро были признаны погибшими на данный момент.",0.9027533531188965,"Несколько заложников были спасены, и как минимум шесть человек подтверждено погибшими на данный момент.",0.9056835174560547
312,"Шесть заложников, включая детей и пожилых людей, были освобождены раньше срока, как и филиппинские фотографы.","Шестеро заложников, включая детей и пожилых людей, освободили раньше, как и филиппинских фотографов.",0.9364287257194519,"Шестеро заложников, включая детей и пожилых людей, были освобождены ранее, так же как и филлипинские фотографы.",0.9386605024337769
313,"Позже фотографы заняли место пожилой женщины, которая нуждалась в туалете.","Позже фотографы заняли место пожилой женщины, так как она отлучилась в туалет. Мендосу застрелили.",0.7099707722663879,,
314,Лиггинс пошел по стопам отца и начал карьеру в медицине.,Лиггинс пошел по стопам отца и начал карьеру в медицине.,0.9876744151115417,Лиггинс пошёл по стопам своего отца и выбрал карьеру в медицине.,0.9736522436141968
315,Он получил образование в области акушерства и начал работать в Национальной женской больнице Окленда в 1959 году.,Он получил образование акушера-гинеколога и начал работать в Национальной женской больнице Окленда в 1959 году.,0.9460012912750244,Он обучался как акушер и начал работать в Национальной женской больнице Окленда в 1959 году.,0.9551669955253601
316,"В то время как он работал в больнице, Лиггинс начал исследовать преждевременные роды во время свободного времени.","Когда Лиггинс работал в больнице, в свободное от работы время он начал расследовать случаи преждевременных родов.",0.9087097644805908,"Пока он работал в больнице, Лиггинс начал исследовать преждевременные роды в свободное время.",0.9392407536506653
317,"Его исследования показали, что если вводить гормон, он ускоряет созревание плода легких.","Его исследование показало, что если вводить гормон, то он усилит созревание легких ребёнка в период развития плода.",0.8601027727127075,"Его исследование показало, что если вводить гормон, это ускорит созревание легких плода у ребенка.",0.8699988722801208
318,"Как сообщает Синьхуа, правительственные следователи в среду обнаружили два ""черных ящика"" для записи полетов.","Как передает Синьхуа, в среду государственные следователи обнаружили два бортовых самописца или, по-другому, ""черных ящика"".",0.8889182209968567,"Синьхуа сообщила, что правительственные следователи в среду обнаружили два 'черных ящика' с записями полетов.",0.9369401335716248
319,Соратники борцов также отдавали дань Луне.,Коллеги-рестлеры тоже отдали Луне дань уважения.,0.8282672166824341,Товарищи-рестлеры также отдали дань уважения Луне.,0.848612368106842
320,"Томми Мечтатель сказал: ""Лона была первой королевой Экстрема, моим первым менеджером, Луна умерла в ночь на две луны, довольно уникальная, как и она, сильная женщина"".","Вот, что сказал Томми Дример: ""Луна стала первой Королевой Экстрима. Она была моим первым менеджером. Луна ушла из жизни в ночь двух лун. Это такое уже уникальное событие, как и она сама. Сильная женщина"".",0.7059548497200012,"Томми Дриммер сказал: ""Луна была первой Королевой Экстрима. Моим первым менеджером. Луна ушла из жизни в ночь двух луний. Довольно уникально, как и она сама. Сильная женщина.""",0.7489138245582581
321,"Дастин ""Голдсту"" Руннелс прокомментировал, что ""Лона была такой же странной, как и я... может быть даже больше... люблю ее и буду скучать по ней... надеюсь, она в лучшем месте"".","Дастин ""Голдаст"" Раннелс сказал: ""Луна была такая же чумовая, как я... Возможно, даже более чумовая... Люблю её и буду скучать по ней... Надеюсь, она в лучшем месте"".",0.7745405435562134,"Дастин ""Голдаст"" Раннелс прокомментировал: ""Луна была такой же странной, как и я... может, даже более... я люблю её и буду скучать по ней... надеюсь, что она в лучшем месте.""",0.8393318057060242
322,"Из 1400 опрошенных людей, опрошенных до федеральных выборов 2010 года, те, кто выступает против того, чтобы Австралия стала республикой, выросли на 8% с 2008 года.","Из 1400 человек, опрошенных в преддверии федеральных выборов 2010 года, число тех, кто выступает против того, чтобы Австралия стала республикой, выросло с 2008 года на 8 процентов.",0.9046825766563416,"Из 1400 опрошенных перед федеральными выборами 2010 года количество тех, кто против того, чтобы Австралия стала республикой, увеличилось на 8 процентов по сравнению с 2008 годом.",0.8970959186553955
323,"Временный премьер-министр Джулия Гиллард заявила во время кампании на федеральных выборах 2010 года, что она считает, что Австралия должна стать республикой в конце правления королевы Елизаветы II.","Исполняющая обязанности премьер-министра Джулия Гиллард во время федеральной избирательной кампании 2010 года высказала мнение о том, что Австралия должна стать республикой после правления королевы Елизаветы II.",0.9120938777923584,"Управляющая премьер-министр Юлия Гиллард заявила во время кампании федеральных выборов 2010 года, что она считает, что Австралия должна стать республикой по окончании правления королевы Елизаветы II.",0.9329060316085815
324,"34% опрошенных разделяют эту точку зрения, желая, чтобы королева Елизавета II была последней австралийской монархой.","34% опрошенных разделяют эту точку зрения и хотят, чтобы королева Елизавета II стала последним монархом Австралии.",0.9603099226951599,"34 процента опрошенных разделяют эту точку зрения, желая, чтобы королева Елизавета II стала последней монархиней Австралии.",0.9628360867500305
325,"В результате опроса 29 процентов опрошенных считают, что Австралия должна стать республикой как можно скорее, а 31 процента считают, что Австралия никогда не должна стать республикой.","Опрос показал следующее: 29 процентов респондентов уверены, что Австралия должна как можно скорее стать республикой, а 31 процент полагает, что ей не нужна эта форма государственного устройства.",0.9019922614097595,"На крайних позициях опроса 29 процентов опрошенных считают, что Австралия должна стать республикой как можно скорее, в то время как 31 процент считает, что Австралия никогда не должна становиться республикой.",0.9173726439476013
326,"Олимпийский золотой медалист должен был плавать в 100 и 200 метрах в свободном стиле и в трех релеях на Играх Содружества, но из-за его жалоб его физическая подготовка была под вопросом.","Олимпийский золотой медалист должен был участвовать в заплыве на 100 и 200 м в вольном стиле и в трёх эстафетах на Играх Содружества, но из-за его жалоб его физическая форма теперь находится под сомнением.",0.8401744961738586,"Олимпийский чемпион должен был участвовать в заплывах на 100 метров и 200 метров вольным стилем, а также в трех эстафетах на Играх Содружества, но из-за его жалоб его физическая форма вызывает сомнения.",0.8319694399833679
327,"Он не смог принимать лекарства, необходимые для преодоления боли, так как они запрещены на Игры.","Он не смог принять препараты, необходимые для облегчения боли, так как они запрещены в Играх.",0.9003259539604187,"Он не смог принимать лекарства, необходимые для преодоления боли, так как они запрещены на Играх.",0.9138141870498657
328,"Кёртис Купер, математик и профессор компьютерных наук в Университете Центрального Миссури, обнаружил самое большое известное до сих пор первое число 25 января.","Кёртис Купер, математик и профессор компьютерных наук в Университете Центрального Миссури, 25 января открыл самое большое простое число, известное на сегодняшний день.",0.8801287412643433,"Куртис Купер, математик и профессор компьютерных наук в Университете Центрального Миссури, обнаружил крупнейшее известное простое число на сегодняшний день 25 января.",0.9033377170562744
329,Несколько человек проверили открытие с использованием различного оборудования и программного обеспечения к началу февраля и это было объявлено во вторник.,"Во вторник было объявлено, что к началу февраля несколько человек подтвердили это открытие при помощи различного аппаратного и программного обеспечения.",0.8307203054428101,"Несколько человек подтвердили открытие, используя различное оборудование и программное обеспечение, к началу февраля, и это было объявлено во вторник.",0.8801349401473999
330,"Возможно, кометы были источником воды на Земле, а также органического вещества, которое может образовывать белки и поддерживать жизнь.","Возможно, кометы были источником доставки воды на Землю, а также источником органических веществ, которые могут формировать белки и поддерживать жизнь.",0.9322054386138916,"Кометы, возможно, были источником доставки воды на Землю вместе с органическими веществами, которые могут образовывать белки и поддерживать жизнь.",0.9171283841133118
331,"Ученые надеются понять, как формируются планеты, особенно как формируется Земля, так как кометы столкнулись с Землей давно.","Учёные надеются понять, как образуются планеты, особенно то, как образовалась Земля, поскольку кометы сталкивались  с Землёй очень давно.",0.9200400710105896,"Ученые надеются понять, как формируются планеты, особенно как образовалась Земля, поскольку кометы сталкивались с Землей давно.",0.9346233606338501
332,"53-летний Куомо начал свой пост губернатора в начале этого года и в прошлом месяце подписал законопроект, легализующий однополые браки.",53-летний Куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,0.9583284854888916,"Куомо, 53 года, начал свои полномочия губернатора в начале этого года и подписал закон в прошлом месяце, легализующий однополые браки.",0.9579765200614929
333,"Он назвал эти слухи ""политическими разговорами и глупостью"".","Он назвал эти слухи ""политической болтовнёй и глупостью"".",0.9546839594841003,"Он назвал слухи ""политической болтовней и глупостью"".",0.9549235701560974
334,"Предполагается, что он будет баллотироваться на пост президента в 2016 году.","Предполагается, что он будет баллотироваться в президенты в 2016 году.",0.9765892028808594,"Существует предположение, что он будет баллотироваться на пост президента в 2016 году.",0.9740042686462402
335,"NextGen - это система, по утверждению FAA, которая позволит самолетам летать на более коротких маршрутах, сэкономить миллионы галлонов топлива каждый год и сократить выбросы углерода.","NextGen — это система, которая, по заверению Федеральной авиационной администрации США, позволит самолетам летать по сокращенным маршрутам и ежегодно экономить миллионы галлонов топлива, а также снизить выбросы углерода.",0.9267304539680481,"NextGen - это система, которую FAA утверждает, позволит самолетам лететь более короткими маршрутами, экономить миллионы галлонов топлива каждый год и сокращать выбросы углерода.",0.939989447593689
336,"Он использует спутниковую технологию, а не старую наземную технологию, основанную на радарах, чтобы позволить управляющим воздушным движением выделять самолеты с большей точностью и давать пилотам более точную информацию.","Она использует спутниковую технологию вместо старой технологии на основе наземных РЛС, что позволит авиадиспетчерам точнее определять положение самолетов и давать пилотам более точную информацию.",0.8873043060302734,"Она использует спутниковую технологию вместо устаревшей технологии наземного радара, что позволяет диспетчерам более точно определять местоположение самолетов и предоставлять пилотам более точную информацию.",0.887122392654419
337,"В Уэмбли не будет дополнительного транспорта, подземные поезда не останутся, а на земле нет парковки и парковки.","К Уэмбли не запущено дополнительного транспорта, там не будут останавливаться наземные поезда, кроме того, на поверхности отсутствуют парковки и перехватывающие стоянки.",0.6060371994972229,"Дополнительный транспорт не будет назначен, а наземные поезда не будут останавливаться на Уэмбли, также парковка и услуги парковки с последующим пересадкой недоступны на стадионе.",0.5820367932319641
338,"Страхи от отсутствия транспорта подняли вероятность того, что игра будет вынуждена играть за закрытыми дверями без болельщиков команды.","Опасения по поводу отсутствия транспорта вызвали предположение о том, что игру, возможно, придётся проводить за закрытыми дверями без болельщиков.",0.8332213759422302,"Опасения по поводу недостатка транспорта подняли вопрос о том, что игра может пройти без зрителей, без поддержки команды.",0.7858408093452454
339,"В исследовании, опубликованном в четверг в журнале Science, говорилось о формировании нового вида птиц на Галапагосских островах Эквадора.","В описании исследования, опубликованного в четверг в журнале Science, говорится о возникновении нового вида птиц на эквадорских Галапагосских островах.",0.9406575560569763,"Исследование, опубликованное в четверг в журнале Science, сообщило о формировании нового вида птиц на Галапагосских островах Эквадора.",0.9517038464546204
340,"Исследователи из Принстонского университета в США и Университета Упсалы в Швеции сообщили, что новый вид развился всего за два поколения, хотя этот процесс, как полагали, занимает гораздо больше времени, из-за размножения между эндемической финчью Дарвина, Geospiza fortes, и иммигрантским кактовым финчем, Geospiza conirostris.","Исследователи из Принстонского университета (США) и Уппсальского университета (Швеция) сообщили, что из-за спаривания эндемического зяблика Дарвина (Geospiza fortes) с переселившимся кактусовым зябликом (Geospiza conirostris), новый вид эволюционировал всего за два поколения, хотя считалось, что этот процесс займёт гораздо больше времени.",0.8366042971611023,"Исследователи из Принстонского университета в США и Уппсальского университета в Швеции сообщили, что новый вид развился всего за два поколения, хотя считалось, что этот процесс занимает гораздо больше времени, из-за скрещивания эндемичного дарвинового соловья, Geospiza fortes, и иммигрантского кактусового соловья, Geospiza conirostris.",0.8654441833496094
341,Золото можно переделать в разные формы.,Золоту можно придать любую форму. Его можно cкатать в очень малые формы.,0.732301652431488,Золото можно обрабатывать в самые разные формы. Его можно прокатывать в крошечные формы.,0.7750489115715027
342,"Его можно вытянуть в тонкую проволоку, которую можно покрутить и плести, забить или закрутить в листы.","Его можно вытянуть в тонкую проволоку, которую можно сплетать и платировать. Оно может быть чеканным или свернутым в рулоны.",0.7619202733039856,"Это можно вытянуть в тонкую проволоку, которую можно закрутить и сплести. Ее можно молотком или прокатать в листы.",0.8598660826683044
343,"Он может быть настолько тонким, что иногда использовался для украшения рисунков, написанных в книгах, называемых ""просвещенными рукописями"".","Его можно сделать очень тонким и присоединить на другой метал. Его можно сделать настолько тонким, что иногда его использовали для украшения расписанных вручную иллюстраций в книгах – так называемая ""лицевая рукопись"".",0.7414372563362122,"Это можно сделать очень тонким и приклеить к другому металлу. Его можно сделать настолько тонким, что иногда его использовали для украшения ручной росписи в книгах, называемых «иллюминированные манускрипты».",0.7268059253692627
344,Это называется pH химического вещества. Вы можете сделать показатель с помощью сока красного капусты.,Это называется pH химического вещества. Вы можете сделать индикатор при помощи сока красной капусты.,0.9288198947906494,"Это называется pH химического вещества. Вы можете сделать индикатор, используя сок красной капусты.",0.9185068607330322
345,"Сок капусты меняет цвет в зависимости от того, насколько кислотным или основной (алкальным) химическим веществом является.","Капустный сок меняет цвет в зависимости от того, насколько кислотным или щелочным является химическое вещество.",0.832345187664032,"Сок капусты меняет цвет в зависимости от того, насколько кислым или щелочным (основным) является вещество.",0.8499451279640198
346,Уровень pH указывается количеством ионов водорода (H в pH) в испытанном химическом веществе.,Показатель pH определяется степенью насыщенности ионами водорода (H в pH) исследуемого химического соединения.,0.9062480926513672,Уровень pH определяется количеством ионов водорода (H в pH) в тестируемом веществе.,0.9420091509819031
347,"Водородные ионы - это протоны, у которых были отняты электроны (поскольку атомы водорода состоят из одного протона и одного электрона).","Ионы водорода — это протоны, от которых отделены электроны (атомы водорода состоят из одного протона и одного электрона).",0.9136210680007935,"Ионы водорода — это протоны, у которых были удалены электроны (поскольку атомы водорода состоят из одного протона и одного электрона).",0.9409995675086975
348,"Скрутите два сухих порошка вместе, а затем, чистыми мокрыми руками, сжимайте их в мяч.","Получите новую смесь, перемешав два сухих порошка в одной емкости, а затем чистыми влажными руками слепите из этой смеси шарик.",0.8139407634735107,"Смешайте два сухих порошка вместе, а затем, с чистыми влажными руками, сожмите их в шар.",0.9015634655952454
349,"Влажность на ваших руках будет реагировать с внешними слоями, которые будут чувствовать себя смешными и образуют своеобразную оболочку.","Влага на ваших руках вступит в реакцию с верхним слоем, что будет необычно, затем сформируется подобие оболочки.",0.755989134311676,"Влага на ваших руках будет реагировать с внешними слоями, что создаст необычное ощущение и образует своего рода оболочку.",0.7740272879600525
350,"В городах Хараппа и Мохенджо-Даро практически в каждом доме был туалет, прикрепленный к сложной канализационной системе.","Почти в каждом доме городов Хараппа и Мохенджо-Даро был туалет со смывом, подключённый к сложной канализационной системе.",0.9178466796875,"Города Хараппа и Мохенджо-Даро имели туалеты с подводкой прямо в каждом доме, подключенные к сложной системе канализации.",0.8992311954498291
351,В домах минойских городов Крита и Санторини в Греции были найдены останки канализационных систем.,Сохранившиеся фрагменты канализационных систем были обнаружены в домах минойских городов на островах Крит и Санторин в Греции.,0.8921965956687927,Остатки систем канализации были найдены в домах минойских городов Крита и Санторини в Греции.,0.9291277527809143
352,"В древнем Египте, Персии и Китае были туалеты, а в римской цивилизации туалеты иногда были частью общественных бани, где мужчины и женщины находились вместе в смешанной компании.","Туалеты были также в Древнем Египте, Персии и Китае. В римской цивилизации туалеты иногда были частью общественных бань, где мужчины и женщины мылись вместе.",0.8971914649009705,"В Древнем Египте, Персии и Китае также были туалеты. В римской цивилизации туалеты иногда были частью общественных бань, где мужчины и женщины находились вместе в смешанной компании.",0.9348298907279968
353,"Когда вы звоните кому-то, кто находится за тысячи километров, вы используете спутник.","Когда вы звоните кому-то за тысячи миль от вас, вы используете спутник.",0.9498266577720642,"Когда вы звоните кому-то, кто находится за тысячи миль от вас, вы используете спутник.",0.9573898911476135
354,"Спутниковый аппарат в космосе получает звонок и затем отражает его обратно, почти мгновенно.",Спутник в космосе принимает звонок и практически мгновенно отражает его обратно вниз.,0.9413430094718933,Спутник в космосе получает сигнал и почти мгновенно отражает его обратно.,0.9268104434013367
355,"Ученые используют телескопы в космосе, потому что атмосфера Земли искажает часть нашего света и зрения.","Спутник был доставлен в космос ракетой. Ученые используют телескопы в космосе, потому что атмосфера Земли в некоторой степени искажает наш свет и обзор.",0.8644084334373474,"Спутник был запущен в космос ракетой. Ученые используют телескопы в космосе, потому что атмосфера Земли искажает часть нашего света и видимости.",0.8789105415344238
356,"Для того, чтобы спутник или телескоп попали в космос, требуется гигантская ракета высотой более 100 футов.",Для запуска в космос спутника или телескопа необходима гигантская ракета высотой более 100 футов.,0.9150628447532654,Для вывода спутника или телескопа на орбиту требуется гигантская ракета высотой более 100 футов.,0.8991360068321228
